date	where	score	winner	loser
20140321	A	7-0	Winthrop	Longwood
20140322	A	7-0	Duquesne	St. Joseph's (PA)
20140322	A	4-3	Memphis	San Diego
20140322	A	5-2	North Florida	Stetson
20140322	H	6-1	Baylor	Laredo (TX)
20140322	H	7-0	Baylor	SMU
20140322	N	5-2	Idaho State	Mesa (AZ)
20140322	N	7-0	Montana	Utah State
20140322	H	5-2	Campbell	Presbyterian
20140322	A	5-2	USC Upstate	Northern Kentucky
20140322	N	4-0	Purdue	Princeton
20140322	H	7-0	College of Charleston	Hampton
20140322	A	4-3	UAB	Florida Gulf Coast
20140322	H	7-0	UTSA	St. Mary's (TX)
20140322	H	5-1	UTSA	UTRGV
20140322	H	7-0	Cornell	St. John's (NY)
20140322	A	4-1	Dartmouth	William & Mary
20140322	A	4-3	Penn	Georgetown
20140322	N	4-3	Yale	Central Florida
20140322	H	7-0	Northern Illinois	Saint Louis
20140322	H	5-2	Boise State	Marquette
20140322	H	4-2	San Diego State	Denver
20140322	H	6-1	UNLV	Northern Arizona
20140322	A	4-2	New Mexico	New Mexico State
20140322	A	5-2	Bryant	Quinnipiac
20140322	H	5-2	Fairleigh Dickinson	Sacred Heart
20140322	H	7-0	Army	Holy Cross (MA)
20140322	H	6-1	Bucknell	Loyola (MD)
20140322	N	7-0	Lafayette	Holy Cross (MA)
20140322	H	5-2	Texas A&M	TCU
20140322	A	0-6	ETSU	Lipscomb
20140322	H	4-3	Furman	UNC Greensboro
20140322	H	4-3	Samford	Davidson
20140322	N	4-3	A&M-Corpus Christi	Tulane
20140322	A	4-3	South Alabama	Troy
20140322	H	6-1	Louisiana	Tyler JC (TX)
20140322	H	4-0	Alcorn State	Loyola - New Orleans
20140322	H	4-0	Alcorn State	Loyola - New Orleans
20140322	N	7-0	Seattle	Mesa (AZ)
20140322	H	5-2	Loyola Marymount	San Francisco
20140322	H	6-1	Portland	Gonzaga
20140322	H	4-3	St. Mary's (CA)	BYU
20140322	A	5-2	Wright State	Youngstown State
20140322	A	5-2	Winthrop	Liberty
20140323	A	5-2	Davidson	Chattanooga
20140323	A	5-2	Richmond	Navy
20140323	H	4-3	Temple	Villanova
20140323	H	7-0	Clemson	Boston College
20140323	H	7-0	Florida State	Florida A&M
20140323	H	4-3	Florida State	Wake Forest
20140323	H	4-3	Miami (FL)	N.C. State
20140323	A	6-1	Notre Dame	Georgia Tech
20140323	H	6-1	North Carolina	Virginia Tech
20140323	A	5-1	Virginia	Duke
20140323	H	4-0	Texas	Tulsa
20140323	N	4-0	Illinois	Ball State
20140323	A	7-0	Illinois	Indiana
20140323	H	7-0	Michigan	Youngstown State
20140323	H	5-2	Minnesota	Nebraska
20140323	A	5-2	Ohio State	Michigan State
20140323	A	5-2	Penn State	Michigan
20140323	H	5-2	Wisconsin	Iowa
20140323	H	5-2	Delaware	Bucknell
20140323	H	5-2	Drexel	Hofstra
20140323	A	7-0	Elon	The Citadel
20140323	H	5-1	UNC Wilmington	Binghamton
20140323	H	4-3	Old Dominion	College of Charleston
20140323	H	4-3	Rice	Tulane
20140323	H	6-0	UAB	Bethune Cookman
20140323	H	5-2	Cleveland State	Wright State
20140323	A	5-2	Toledo	Buffalo
20140323	H	5-2	Boise State	Fresno State
20140323	H	6-1	Boise State	Montana
20140323	H	7-0	Nevada	Eastern Washington
20140323	H	6-1	UNLV	Air Force
20140323	H	4-3	Utah State	Marquette
20140323	A	4-3	California	Pepperdine
20140323	H	7-0	Army	Colgate
20140323	H	4-0	Florida	Alabama
20140323	A	4-1	LSU	Ole Miss
20140323	H	4-2	Mississippi State	Arkansas
20140323	H	4-0	Mississippi State	Nicholls State
20140323	H	4-0	Georgia	Vanderbilt
20140323	A	4-3	UNC Greensboro	Wofford
20140323	N	4-3	Grand Canyon	Seattle
20140323	N	7-0	Grand Canyon	Southern Utah
20140323	H	4-3	East Carolina	Presbyterian
20140323	A	5-2	Appalachian State	Georgia Southern
20140323	N	4-2	Winthrop	Radford
20140324	A	6-1	UNC Asheville	North Greenville
20140324	H	6-1	Hawaii	Cal Poly
20140324	H	7-0	UC Davis	Eastern Washington
20140324	H	5-2	Stanford	Nevada
20140324	A	6-1	Samford	The Citadel
20140324	N	5-2	Grand Canyon	Idaho State
20140324	N	7-0	Seattle	Southern Utah
20140324	H	4-0	Loyola Marymount	Santa Clara
20140325	H	7-0	Miami (FL)	Omaha
20140325	H	6-1	Sacramento State	Eastern Washington
20140325	H	7-0	UC Davis	Hawaii Hilo
20140325	A	7-0	Elon	Georgia Southern
20140325	H	4-3	James Madison	Drexel
20140325	A	4-3	UAB	Stetson
20140325	H	4-0	Brown	Florida Atlantic
20140325	A	6-1	Monmouth (NJ)	St. Peter's
20140325	H	7-0	Western Michigan	Ferris State
20140325	A	5-2	Utah State	Weber State
20140325	H	4-0	UCLA	CMS
20140325	H	4-0	UCLA	Loyola Marymount
20140325	H	7-0	USC	San Diego State
20140325	H	7-0	Texas A&M	Rice
20140325	A	4-0	Ole Miss	Jackson State
20140325	A	5-0	Ole Miss	Jackson State
20140325	A	4-0	Ole Miss	Jackson State
20140325	H	7-0	Furman	The Citadel
20140325	N	5-2	Seattle	Idaho State
20140325	H	4-0	Pepperdine	Santa Clara
20140326	H	6-0	TCU	A&M-Corpus Christi
20140326	A	5-2	St. John's (NY)	Penn
20140326	H	5-2	UC Santa Barbara	UC Irvine
20140326	H	6-1	Oregon	Hawaii
20140326	A	4-3	Stanford	UNLV
20140326	H	4-2	UNC Greensboro	Charlotte
20140326	H	4-3	Alabama State	North Alabama
20140326	A	6-1	Appalachian State	Davidson
20140327	H	6-1	South Florida	Brown
20140327	A	5-2	Liberty	Longwood
20140327	A	5-2	Weber State	Sacramento State
20140327	A	4-3	Bucknell	Mount St. Mary's (MD)
20140327	H	4-2	Lamar	UTSA
20140327	A	6-1	Pacific (CA)	Gonzaga
20140327	H	5-2	Portland	Hawaii
20140328	H	5-2	Duquesne	Dayton
20140328	H	7-0	George Mason	Morgan State
20140328	H	7-0	South Florida	Central Florida
20140328	A	4-3	Duke	Notre Dame
20140328	A	7-0	North Carolina	Boston College
20140328	H	7-0	Virginia	Miami (FL)
20140328	H	5-2	Virginia Tech	Florida State
20140328	H	5-2	Florida Gulf Coast	Kennesaw State
20140328	H	4-0	Stetson	Mercer
20140328	H	4-0	Baylor	Memphis
20140328	A	4-3	Oklahoma State	TCU
20140328	H	4-3	Texas	Oklahoma
20140328	H	5-2	Marquette	Green Bay
20140328	A	4-3	Idaho	Seattle
20140328	H	4-3	Indiana	Wisconsin
20140328	H	4-3	Michigan State	Nebraska
20140328	H	4-3	Ohio State	Northwestern
20140328	H	4-3	Penn State	Illinois
20140328	H	6-1	Purdue	Minnesota
20140328	A	4-3	UNC Wilmington	VCU
20140328	H	4-0	Middle Tennessee	Illinois State
20140328	N	4-1	UAB	Troy
20140328	A	5-2	Northern Illinois	Western Michigan
20140328	H	6-1	Western Michigan	Aquinas (MI)
20140328	A	6-1	Boise State	UC Santa Barbara
20140328	H	4-0	Nevada	UC Davis
20140328	H	4-0	Nevada	UC Irvine
20140328	A	4-0	California	Arizona
20140328	A	4-3	Stanford	Utah
20140328	A	4-1	UCLA	Washington
20140328	A	6-1	USC	Oregon
20140328	H	4-1	Texas A&M	Georgia
20140328	H	4-3	Arkansas	Florida
20140328	H	4-1	Alabama	Vanderbilt
20140328	H	4-3	LSU	South Carolina
20140328	A	5-2	Furman	Samford
20140328	N	4-1	South Alabama	Texas Arlington
20140328	H	4-3	Louisiana	UTSA
20140328	H	4-1	Alcorn State	Prairie View A&M
20140328	N	7-0	Alcorn State	Arkansas Pine Bluff
20140328	A	5-2	Loyola Marymount	BYU
20140328	H	6-1	Portland	St. Mary's (CA)
20140328	H	7-0	Santa Clara	Willamette
20140329	H	7-0	Duquesne	Northern Kentucky
20140329	H	4-0	Richmond	St. Joseph's (PA)
20140329	A	5-1	Temple	Connecticut
20140329	H	5-2	Tulane	Southern Miss
20140329	A	4-3	Clemson	N.C. State
20140329	H	6-1	Virginia	Florida State
20140329	H	4-3	Wake Forest	Georgia Tech
20140329	A	5-1	Florida Gulf Coast	Mercer
20140329	H	5-2	Stetson	Kennesaw State
20140329	H	5-2	North Florida	USC Upstate
20140329	H	6-1	Texas Tech	Denver
20140329	H	4-3	Marquette	Xavier
20140329	A	4-3	St. John's (NY)	Yale
20140329	H	5-2	Michigan	Iowa
20140329	H	4-1	Drexel	Morgan State
20140329	A	6-1	UNC Wilmington	Old Dominion
20140329	H	4-1	Middle Tennessee	UAB
20140329	A	7-0	Cleveland State	Detroit Mercy
20140329	A	7-0	Columbia	Cornell
20140329	H	4-1	Penn	Princeton
20140329	A	4-3	Monmouth (NJ)	Niagara
20140329	A	4-0	UCLA	Oregon
20140329	A	6-1	USC	Washington
20140329	H	7-0	Washington	Eastern Washington
20140329	A	5-2	Navy	Bucknell
20140329	A	5-2	Wofford	Chattanooga
20140329	A	6-1	Lamar	Oral Roberts
20140329	H	2-5	Nicholls State	Incarnate Word
20140329	H	4-3	New Orleans	UTRGV
20140329	H	4-3	South Alabama	DePaul
20140329	N	4-1	Troy	Illinois State
20140329	H	4-0	Alabama State	Alabama A&M
20140329	N	4-0	Jackson State	Alabama A&M
20140329	A	4-3	Jackson State	Alabama State
20140329	N	7-0	Prairie View A&M	Arkansas Pine Bluff
20140329	A	5-2	Loyola Marymount	Weber State
20140329	A	4-3	Pepperdine	BYU
20140329	H	5-2	Portland	Pacific (CA)
20140329	A	4-3	Wright State	Valparaiso
20140329	H	7-0	Appalachian State	The Citadel
20140330	H	7-0	Davidson	The Citadel
20140330	H	5-2	Tulane	UTSA
20140330	H	7-0	Duke	Boston College
20140330	H	6-1	N.C. State	Georgia Tech
20140330	A	5-2	North Carolina	Notre Dame
20140330	H	6-1	Virginia	William & Mary
20140330	H	6-1	Virginia Tech	Miami (FL)
20140330	H	4-1	Wake Forest	Clemson
20140330	H	6-1	Wake Forest	NCCU
20140330	H	7-0	Baylor	Abilene Christian
20140330	A	4-3	Oklahoma	TCU
20140330	H	4-3	Texas	Oklahoma State
20140330	H	6-0	Texas Tech	New Mexico State
20140330	A	6-1	Montana	Northern Arizona
20140330	A	5-2	Gardner-Webb	Liberty
20140330	A	5-2	USC Upstate	Georgia Southern
20140330	H	7-0	Michigan	Nebraska
20140330	A	4-3	Minnesota	Indiana
20140330	H	5-2	Michigan State	Iowa
20140330	H	5-2	Ohio State	Illinois
20140330	H	4-3	Penn State	Northwestern
20140330	H	7-0	Purdue	Wisconsin
20140330	H	5-2	Hawaii	Idaho
20140330	H	6-1	UC Davis	UC Irvine
20140330	H	4-1	College of Charleston	Charlotte
20140330	A	4-1	Middle Tennessee	South Alabama
20140330	H	6-1	Old Dominion	James Madison
20140330	H	4-1	UAB	DePaul
20140330	H	5-2	Harvard	St. John's (NY)
20140330	H	7-0	Yale	Bryant
20140330	H	7-0	Yale	Fordham
20140330	A	4-3	Toledo	Ball State
20140330	A	6-1	Boise State	Cal Poly
20140330	A	4-2	California	Utah
20140330	A	4-3	Stanford	Arizona
20140330	A	6-1	Army	Fairfield
20140330	H	5-2	Colgate	Navy
20140330	H	4-0	Texas A&M	Tennessee
20140330	H	4-2	Alabama	Kentucky
20140330	A	4-0	Florida	LSU
20140330	A	4-2	Mississippi State	Ole Miss
20140330	A	4-3	Vanderbilt	Auburn
20140330	A	7-0	Furman	Chattanooga
20140330	H	4-3	Samford	Wofford
20140330	A	5-2	Incarnate Word	New Orleans
20140330	H	6-1	Louisiana	UTRGV
20140330	N	4-2	Texas Arlington	Troy
20140330	A	4-0	Alcorn State	Alabama State
20140330	A	4-3	San Francisco	UC Santa Barbara
20140330	A	4-3	St. Mary's (CA)	Gonzaga
20140330	A	6-1	Wright State	Illinois - Chicago
20140331	N	4-2	Oklahoma State	A&M-Corpus Christi
20140331	H	4-3	Villanova	Bucknell
20140331	H	6-1	Presbyterian	Appalachian State
20140331	H	4-3	Presbyterian	S.C. State
20140331	H	6-1	Portland	Idaho
20140401	H	6-1	St. Joseph's (PA)	Drexel
20140401	H	4-2	TCU	SMU
20140401	A	4-3	Hawaii	UC Davis
20140401	H	4-0	Stanford	Boise State
20140401	A	4-3	Coastal Carolina	Campbell
20140402	H	6-1	George Mason	Howard
20140402	H	7-0	Central Florida	Bethune Cookman
20140402	H	4-0	Baylor	South Florida
20140402	A	4-2	Illinois	Kentucky
20140402	A	7-0	College of Charleston	The Citadel
20140402	H	6-1	Elon	UNC Greensboro
20140402	H	4-2	James Madison	Delaware
20140402	H	7-0	Monmouth (NJ)	Villanova
20140402	H	6-1	Marist	Fairfield
20140402	H	5-0	UNLV	Montana
20140402	H	8-5	Bryant	Connecticut
20140402	A	4-3	Mercer	Kennesaw State
20140402	A	4-0	Troy	Jacksonville State
20140402	H	4-0	New Mexico State	WNM
20140402	A	4-3	East Carolina	Richmond
20140403	A	7-0	VCU	Norfolk State
20140403	A	6-1	St. John's (NY)	Creighton
20140403	H	4-3	Campbell	S.C. State
20140403	A	7-0	Presbyterian	UNC Asheville
20140403	A	7-0	Charlotte	Davidson
20140403	H	5-1	Rice	Abilene Christian
20140403	A	4-3	UTSA	Rice
20140403	H	7-0	Monmouth (NJ)	Wagner
20140403	A	6-1	Ball State	Chicago State
20140403	A	4-3	Furman	Appalachian State
20140403	A	7-0	Abilene Christian	Prairie View A&M
20140403	H	4-3	Incarnate Word	Laredo (TX)
20140403	N	4-2	Appalachian State	Samford
20140404	H	4-0	George Mason	Fordham
20140404	A	4-2	Memphis	Louisville
20140404	H	4-3	Central Florida	Troy
20140404	A	6-1	South Florida	Tulsa
20140404	A	7-0	Duke	Miami (FL)
20140404	H	6-1	N.C. State	Boston College
20140404	A	4-3	Notre Dame	Wake Forest
20140404	A	5-2	North Carolina	Florida State
20140404	A	4-3	Virginia	Clemson
20140404	A	5-2	Virginia Tech	Georgia Tech
20140404	A	5-2	Florida Gulf Coast	Northern Kentucky
20140404	H	4-3	Liberty	Radford
20140404	A	4-1	Stetson	Lipscomb
20140404	A	4-3	North Florida	Kennesaw State
20140404	A	4-1	DePaul	Georgia State
20140404	H	4-3	Northern Arizona	Grand Canyon
20140404	A	6-1	Sacramento State	North Dakota
20140404	H	4-3	Gardner-Webb	Winthrop
20140404	H	6-1	Illinois	Michigan State
20140404	H	6-1	Northwestern	Michigan
20140404	A	5-2	Ohio State	Minnesota
20140404	A	5-2	Penn State	Wisconsin
20140404	A	5-2	Purdue	Iowa
20140404	N	5-0	Florida Atlantic	Jackson State
20140404	H	6-1	Cleveland State	Butler
20140404	H	4-3	Buffalo	Binghamton
20140404	H	5-2	Toledo	Aquinas (MI)
20140404	H	4-1	UCLA	California
20140404	H	7-0	USC	Stanford
20140404	A	4-2	Utah	Oregon
20140404	H	4-2	Washington	Arizona
20140404	H	4-0	Texas A&M	Alabama
20140404	A	4-1	Florida	Mississippi State
20140404	H	4-1	Tennessee	LSU
20140404	H	4-0	Georgia	Arkansas
20140404	A	7-0	Abilene Christian	Schreiner
20140404	A	7-0	Nicholls State	Lamar
20140404	H	5-2	Oral Roberts	Oklahoma Baptist
20140404	H	6-1	Oral Roberts	Arkansas Pine Bluff
20140404	A	4-3	Georgia Southern	Chattanooga
20140404	A	4-3	Jackson State	Florida A&M
20140404	A	5-2	BYU	San Francisco
20140404	H	7-0	Pacific (CA)	Air Force
20140404	H	7-0	Pepperdine	Gonzaga
20140404	A	4-0	San Diego	Santa Clara
20140404	H	5-1	George Washington	Fordham
20140405	H	5-2	Duquesne	Butler
20140405	H	5-2	George Mason	Delaware
20140405	H	6-1	St. Joseph's (PA)	Fordham
20140405	N	4-0	Memphis	VCU
20140405	A	4-3	Temple	Navy
20140405	A	7-0	Boston College	NCCU
20140405	A	7-0	Virginia	Georgia Tech
20140405	A	2-5	Florida Gulf Coast	Lipscomb
20140405	A	6-1	Stetson	Northern Kentucky
20140405	H	7-0	Baylor	Texas Tech
20140405	H	7-0	Texas	TCU
20140405	A	4-3	Sacramento State	Northern Colorado
20140405	A	4-3	Campbell	UNC Asheville
20140405	A	4-3	Presbyterian	Coastal Carolina
20140405	A	6-1	Nebraska	Indiana
20140405	H	4-3	UC Davis	Air Force
20140405	N	4-3	College of Charleston	DePaul
20140405	A	6-1	Elon	Furman
20140405	H	7-0	UNC Wilmington	East Carolina
20140405	A	4-0	Florida Atlantic	Florida A&M
20140405	H	6-1	Southern Miss	Alcorn State
20140405	H	7-0	Columbia	Harvard
20140405	A	4-2	Dartmouth	Cornell
20140405	A	6-1	Princeton	Yale
20140405	H	7-0	Monmouth (NJ)	St. Francis (PA)
20140405	H	6-1	Niagara	Fairfield
20140405	H	6-1	Northern Illinois	Ball State
20140405	N	6-1	Norfolk State	James Madison
20140405	H	4-1	Boise State	Middle Tennessee
20140405	H	6-1	Boise State	Utah State
20140405	H	4-0	Fresno State	Sonoma State
20140405	H	4-3	Fresno State	UC Irvine
20140405	H	4-3	San Diego State	UC Santa Barbara
20140405	H	4-1	Bryant	Fairleigh Dickinson
20140405	H	4-1	Oregon	Arizona
20140405	H	4-0	UCLA	Stanford
20140405	H	4-0	USC	California
20140405	A	4-3	Colgate	Bucknell
20140405	H	4-0	Texas A&M	Auburn
20140405	H	6-1	ETSU	USC Upstate
20140405	H	6-1	Samford	Georgia Southern
20140405	A	9-0	UNC Greensboro	Maryville (TN)
20140405	H	5-2	UNC Greensboro	Appalachian State
20140405	H	4-3	Abilene Christian	Nicholls State
20140405	A	5-4	Incarnate Word	Trinity (TX)
20140405	H	4-3	Georgia State	S.C. State
20140405	H	6-1	South Alabama	Old Dominion
20140405	H	6-1	Loyola Marymount	Gonzaga
20140405	A	5-2	Pacific (CA)	St. Mary's (CA)
20140405	H	6-1	Pepperdine	Portland
20140405	H	6-1	Santa Clara	BYU
20140405	A	6-1	San Diego	San Francisco
20140405	H	5-1	Wright State	Detroit Mercy
20140405	H	6-1	George Washington	Richmond
20140405	H	6-1	Green Bay	Valparaiso
20140406	H	6-1	George Mason	Mount St. Mary's (MD)
20140406	H	6-1	St. Joseph's (PA)	Sacred Heart
20140406	H	5-2	Clemson	Virginia Tech
20140406	A	5-2	Duke	Florida State
20140406	H	4-3	N.C. State	Notre Dame
20140406	A	5-2	North Carolina	Miami (FL)
20140406	H	7-0	Wake Forest	Boston College
20140406	H	4-0	Wake Forest	George Washington
20140406	A	6-1	Oklahoma	Tulsa
20140406	H	4-2	Oklahoma State	SMU
20140406	H	7-0	Creighton	Hastings
20140406	H	3-4	Villanova	Connecticut
20140406	H	4-3	Northern Arizona	Sacramento State
20140406	H	5-2	Illinois	Michigan
20140406	A	4-3	Indiana	Iowa
20140406	H	5-0	Northwestern	IUPUI
20140406	H	6-1	Northwestern	Michigan State
20140406	A	7-0	Ohio State	Wisconsin
20140406	A	4-1	Penn State	Minnesota
20140406	A	6-1	Purdue	Nebraska
20140406	A	7-0	UC Santa Barbara	UC Riverside
20140406	N	9-0	UCSD	Sonoma State
20140406	A	4-1	College of Charleston	Georgia State
20140406	A	5-2	Elon	Wofford
20140406	H	7-0	James Madison	Howard
20140406	H	7-0	William & Mary	Morgan State
20140406	N	4-0	Middle Tennessee	Utah State
20140406	H	5-2	Cleveland State	Duquesne
20140406	H	4-0	Columbia	Dartmouth
20140406	A	5-2	Harvard	Cornell
20140406	H	4-3	Princeton	Brown
20140406	H	4-2	Yale	Penn
20140406	H	7-0	Monmouth (NJ)	Siena
20140406	H	6-1	Marist	Colgate
20140406	H	4-3	Buffalo	Western Michigan
20140406	H	7-0	Fresno State	Air Force
20140406	H	5-2	UNLV	New Mexico
20140406	A	4-2	Utah	Washington
20140406	A	5-2	Boston University	Bucknell
20140406	H	6-1	Navy	Lafayette
20140406	H	4-1	Florida	Ole Miss
20140406	A	4-1	Mississippi State	South Carolina
20140406	H	4-0	Tennessee	Arkansas
20140406	H	4-0	Georgia	LSU
20140406	H	7-0	UNC Greensboro	Davidson
20140406	A	4-3	Portland	Loyola Marymount
20140406	H	4-3	Appalachian State	Chattanooga
20140406	H	7-0	Green Bay	Illinois - Chicago
20140406	A	5-2	Winthrop	UNC Asheville
20140407	H	4-3	San Francisco	Cal Poly
20140408	H	4-3	George Mason	St. Joseph's (PA)
20140408	A	6-1	Baylor	TCU
20140408	A	4-2	Charlotte	Presbyterian
20140408	A	1-6	Niagara	St. Bonaventure
20140408	A	4-0	Northern Illinois	Illinois - Chicago
20140408	A	6-1	Norfolk State	Longwood
20140408	H	4-2	Stanford	Cal Poly
20140408	A	6-1	A&M-Corpus Christi	Lamar
20140408	H	7-0	Oral Roberts	John Brown
20140408	H	7-0	Seattle	Pacific Lutheran
20140408	H	4-1	East Carolina	Campbell
20140408	H	6-1	Appalachian State	Wofford
20140408	H	5-2	Winthrop	Coastal Carolina
20140409	H	7-0	St. Joseph's (PA)	La Salle
20140409	H	6-1	SMU	Texas Arlington
20140409	H	7-0	Louisville	Youngstown State
20140409	H	5-2	Virginia Tech	VCU
20140409	A	4-3	Liberty	Coastal Carolina
20140409	A	4-3	Nebraska	Iowa
20140409	H	5-2	Purdue	Indiana
20140409	H	6-1	Elon	Appalachian State
20140409	H	6-1	Monmouth (NJ)	Fairfield
20140409	A	7-0	Marist	Quinnipiac
20140409	A	5-2	Nevada	Utah State
20140409	A	8-1	Bryant	Brandeis
20140409	A	4-0	LSU	Tulane
20140409	H	4-0	Ole Miss	Arkansas Pine Bluff
20140409	H	4-0	Ole Miss	Arkansas Pine Bluff
20140409	H	4-0	Ole Miss	Arkansas Pine Bluff
20140409	A	6-1	Furman	Davidson
20140409	A	6-1	Samford	Chattanooga
20140409	A	6-1	Georgia State	Georgia Southern
20140409	H	4-2	Santa Clara	Oregon
20140409	H	6-1	San Diego	San Diego State
20140409	H	4-3	Connecticut	SNHU
20140409	H	7-0	UMKC	William Jewell
20140410	A	4-3	Richmond	George Mason
20140410	A	5-2	Liberty	Campbell
20140410	A	5-2	St. John's (NY)	Binghamton
20140410	A	4-3	Presbyterian	Winthrop
20140410	H	7-0	Radford	Bluefield
20140410	H	5-2	UAB	Troy
20140410	A	7-0	Western Michigan	Kalamazoo
20140410	H	6-1	Holy Cross (MA)	UMass Dartmouth
20140410	H	6-1	A&M-Corpus Christi	Incarnate Word
20140411	A	4-3	Duquesne	Wright State
20140411	H	5-2	St. Joseph's (PA)	Villanova
20140411	H	7-0	Memphis	Central Florida
20140411	A	6-1	South Florida	Middle Tennessee
20140411	H	7-0	Duke	Clemson
20140411	A	7-0	Florida State	Boston College
20140411	H	7-0	Notre Dame	Miami (FL)
20140411	H	7-0	North Carolina	Georgia Tech
20140411	H	6-1	Virginia	N.C. State
20140411	H	4-3	Virginia Tech	Wake Forest
20140411	H	7-0	North Florida	Northern Kentucky
20140411	H	4-3	Oklahoma	Baylor
20140411	A	5-2	Texas Tech	Oklahoma State
20140411	A	6-1	Xavier	Butler
20140411	H	6-1	USC Upstate	Mercer
20140411	A	7-0	Illinois	Iowa
20140411	H	5-2	Minnesota	Michigan
20140411	A	4-3	Michigan State	Wisconsin
20140411	H	7-0	Nebraska	Omaha
20140411	A	5-2	Northwestern	Nebraska
20140411	A	4-3	Ohio State	Tulsa
20140411	H	6-1	Purdue	Penn State
20140411	H	5-2	UC Santa Barbara	UC Davis
20140411	H	5-2	UNC Wilmington	Charlotte
20140411	H	4-2	Southern Miss	UTSA
20140411	H	7-0	Monmouth (NJ)	Rider
20140411	H	7-0	Monmouth (NJ)	St. Francis (NY)
20140411	A	4-2	S.C. State	Radford
20140411	H	5-2	Boise State	UC Irvine
20140411	A	6-1	Nevada	Air Force
20140411	A	6-1	New Mexico	Utah State
20140411	H	4-0	California	Oregon
20140411	H	4-3	Stanford	Washington
20140411	A	4-0	UCLA	Utah
20140411	A	5-0	USC	Arizona
20140411	H	4-1	Alabama	Tulane
20140411	H	4-3	Ole Miss	Texas A&M
20140411	A	4-2	Tennessee	Auburn
20140411	A	4-0	Georgia	Alabama
20140411	H	4-3	Vanderbilt	Florida
20140411	H	7-0	ETSU	Kennesaw State
20140411	H	7-0	Furman	Wofford
20140411	A	7-0	UNC Greensboro	The Citadel
20140411	H	6-1	A&M-Corpus Christi	Nicholls State
20140411	H	4-3	New Orleans	Lamar
20140411	H	4-3	Troy	Columbus State
20140411	A	7-0	Alabama State	Alabama A&M
20140411	A	6-1	Seattle	Portland State
20140411	A	4-1	Pepperdine	Pacific (CA)
20140411	A	5-2	San Francisco	Gonzaga
20140411	H	4-0	St. Mary's (CA)	Loyola Marymount
20140411	H	5-2	George Washington	Georgetown
20140411	H	6-1	UMKC	Cowley County (KS)
20140411	A	5-2	Valparaiso	Detroit Mercy
20140412	N	4-0	Duquesne	Saint Louis
20140412	H	5-2	St. Joseph's (PA)	St. Peter's
20140412	H	4-3	Temple	Bucknell
20140412	H	4-3	Florida Gulf Coast	Stetson
20140412	H	5-2	North Florida	Lipscomb
20140412	H	7-0	TCU	Rice
20140412	A	4-3	Marquette	DePaul
20140412	H	5-2	Montana	Northern Colorado
20140412	A	4-3	Northern Arizona	Eastern Washington
20140412	H	6-1	Radford	UNC Asheville
20140412	H	7-0	USC Upstate	Kennesaw State
20140412	H	4-3	Cal Poly	UC Davis
20140412	N	4-1	UC Irvine	Idaho
20140412	A	4-3	Drexel	Delaware
20140412	H	4-3	James Madison	Richmond
20140412	A	4-3	William & Mary	Old Dominion
20140412	A	4-1	Columbia	Brown
20140412	A	4-3	Cornell	Yale
20140412	H	4-1	Dartmouth	Penn
20140412	H	4-0	Harvard	Princeton
20140412	H	4-0	Monmouth (NJ)	Hofstra
20140412	A	6-1	Niagara	Quinnipiac
20140412	H	4-3	Northern Illinois	Toledo
20140412	A	4-3	Norfolk State	Georgetown
20140412	H	5-0	Boise State	Idaho
20140412	H	4-3	Boise State	San Diego State
20140412	H	4-3	Fresno State	UNLV
20140412	H	8-1	Merrimack	Stonehill
20140412	H	7-0	Eastern Illinois	Tennessee State
20140412	H	4-0	California	Washington
20140412	H	4-2	Stanford	Oregon
20140412	A	4-3	Army	Navy
20140412	H	6-1	Lehigh	Colgate
20140412	H	4-1	Arkansas	LSU
20140412	H	0-7	ETSU	Mercer
20140412	A	5-2	Incarnate Word	Oral Roberts
20140412	A	5-2	Coastal Carolina	Gardner-Webb
20140412	H	7-0	Coastal Carolina	Longwood
20140412	H	7-0	Georgia Southern	The Citadel
20140412	H	4-2	South Alabama	UTSA
20140412	A	5-2	Louisiana	Southern Miss
20140412	H	4-3	New Mexico State	Grand Canyon
20140412	H	5-2	Pacific (CA)	Loyola Marymount
20140412	A	4-1	Pepperdine	St. Mary's (CA)
20140412	A	4-1	San Francisco	Portland
20140412	H	6-1	San Diego	BYU
20140412	A	4-1	East Carolina	Elon
20140412	A	7-0	George Washington	George Mason
20140412	A	4-3	Green Bay	Cleveland State
20140412	H	4-3	Winthrop	Campbell
20140413	H	7-0	George Mason	La Salle
20140413	H	5-2	St. Joseph's (PA)	Chestnut Hill
20140413	A	3-4	St. Bonaventure	Dayton
20140413	H	4-3	Memphis	South Florida
20140413	H	7-0	Tulsa	Incarnate Word
20140413	H	6-1	Tulsa	Oral Roberts
20140413	H	7-0	Duke	Georgia Tech
20140413	H	7-0	Louisville	Wright State
20140413	H	4-0	Louisville	Austin Peay
20140413	A	7-0	Miami (FL)	Boston College
20140413	A	4-3	N.C. State	Virginia Tech
20140413	H	6-1	Notre Dame	Florida State
20140413	H	6-1	Notre Dame	Valparaiso
20140413	H	6-1	North Carolina	Clemson
20140413	H	7-0	Virginia	Wake Forest
20140413	A	7-0	Baylor	Oklahoma State
20140413	H	7-0	Oklahoma	Texas Tech
20140413	H	5-2	St. John's (NY)	Niagara
20140413	H	5-2	Montana State	Northern Colorado
20140413	H	5-2	Northern Arizona	Portland State
