date	where	score	winner	loser
20130126	H	7-0	Wofford	NC A&T
20130126	N	7-0	Appalachian State	George Mason
20130126	H	6-1	BYU	Utah State
20130126	H	7-0	Loyola Marymount	Concordia (CA)
20130126	H	6-1	Portland	Eastern Washington
20130126	H	7-0	Santa Clara	UC Santa Cruz
20130126	A	6-1	San Francisco	Pacific (CA)
20130127	H	4-3	Davidson	UNC Asheville
20130127	N	4-3	Tulsa	Memphis
20130127	N	4-1	Tulane	Akron
20130127	H	4-0	Duke	Wyoming
20130127	H	4-2	Florida State	Rice
20130127	N	4-2	Georgia Tech	Tennessee
20130127	H	6-1	Syracuse	Navy
20130127	H	4-0	North Carolina	VCU
20130127	H	4-3	Baylor	Texas Tech
20130127	A	5-2	Kansas State	Harvard
20130127	A	4-3	TCU	Sam Houston
20130127	H	4-1	Texas	Utah
20130127	H	5-2	Portland State	Idaho
20130127	H	7-0	Indiana	Butler
20130127	H	7-0	Indiana	Western Michigan
20130127	H	7-0	Michigan State	Detroit Mercy
20130127	H	6-1	Michigan State	Ball State
20130127	H	6-1	CSU Fullerton	UMKC
20130127	A	4-2	Yale	Ole Miss
20130127	H	4-3	Air Force	Colorado
20130127	H	7-0	California	Fresno State
20130127	H	4-0	UCLA	Washington
20130127	H	4-0	USC	UC Irvine
20130127	N	4-2	Washington	South Florida
20130127	H	4-0	Texas A&M	Arizona
20130127	N	4-0	Auburn	DePaul
20130127	H	4-2	Alabama	Clemson
20130127	H	4-0	Missouri	Brown
20130127	H	4-1	Georgia	Columbia
20130127	N	4-1	Vanderbilt	Illinois
20130127	A	4-3	A&M-Corpus Christi	Houston
20130127	N	6-1	Appalachian State	Liberty
20130127	H	6-1	Georgia Southern	Presbyterian
20130127	H	6-1	Portland	Idaho
20130127	H	7-0	San Francisco	UTEP
20130127	N	5-2	St. Mary's (CA)	UNLV
20130128	N	4-3	Oklahoma State	Columbia
20130128	N	5-2	Fresno State	UNLV
20130128	H	7-0	California	St. Mary's (CA)
20130128	H	4-0	Ole Miss	Illinois
20130128	H	7-0	Georgia	Georgia State
20130128	N	4-1	Vanderbilt	Yale
20130129	H	7-0	Florida	South Florida
20130129	H	7-0	Mississippi State	Southern Miss
20130130	H	6-1	Princeton	Temple
20130130	H	5-2	San Jose State	San Francisco
20130130	H	7-0	Florida	Central Florida
20130131	H	6-1	Tulsa	Wichita State
20130131	H	7-0	N.C. State	East Carolina
20130131	A	5-1	Long Beach State	CSU Fullerton
20130131	H	6-1	Stanford	UC Davis
20130131	A	7-0	USC	Pepperdine
20130131	H	4-2	Vanderbilt	Northwestern
20130131	H	6-1	Furman	Coastal Carolina
20130201	H	4-3	Tulane	SMU
20130201	H	4-3	Boston College	Maryland
20130201	A	5-2	Virginia	VCU
20130201	H	4-3	Kansas	Denver
20130201	H	7-0	TCU	Old Dominion
20130201	H	6-1	Marquette	Illinois - Chicago
20130201	H	5-2	USC Upstate	Charlotte
20130201	H	5-2	UC Santa Barbara	Northern Arizona
20130201	H	4-3	Brown	UMass
20130201	H	6-1	Yale	Florida International
20130201	H	5-2	Eastern Michigan	Detroit Mercy
20130201	N	6-1	Norfolk State	Hampton
20130201	H	7-0	Boise State	Weber State
20130201	A	4-3	Fresno State	Pepperdine
20130201	H	7-0	Arizona	Sacramento State
20130201	H	7-0	Colorado	Northern Colorado
20130201	H	5-2	Oregon	Gonzaga
20130201	H	6-1	Oregon	Portland State
20130201	H	5-2	UCLA	UC Irvine
20130201	A	5-2	Washington	San Diego State
20130201	A	4-3	Missouri	Akron
20130201	H	7-0	Chattanooga	Middle Tennessee
20130201	A	7-0	Lamar	Tarleton State
20130201	H	6-1	Northwestern State (LA)	Abilene Christian
20130201	A	7-0	Southeastern Louisiana	Jackson State
20130201	A	5-2	Seattle	Idaho State
20130201	H	4-3	Loyola Marymount	Long Beach State
20130201	H	7-0	Pacific (CA)	Fresno Pacific
20130202	A	7-0	Central Florida	Florida Atlantic
20130202	A	6-1	Florida State	South Florida
20130202	H	7-0	Miami (FL)	North Florida
20130202	H	6-1	Syracuse	West Virginia
20130202	A	6-1	NJIT	Fordham
20130202	H	7-0	Stetson	Flagler
20130202	A	4-3	Texas Tech	Arizona
20130202	H	4-3	UNC Asheville	USC Upstate
20130202	A	4-3	Illinois	Georgia State
20130202	H	7-0	Michigan State	Cleveland State
20130202	H	7-0	Michigan State	Toledo
20130202	H	4-3	Wisconsin	Boston University
20130202	A	4-3	CSU Fullerton	CSUN
20130202	H	4-3	UC Santa Barbara	San Jose State
20130202	H	6-3	UCSD	Azusa Pacific
20130202	H	4-3	William & Mary	UNC Wilmington
20130202	H	4-3	Charlotte	Campbell
20130202	A	4-3	Rice	Oklahoma
20130202	H	6-1	Harvard	Maryland
20130202	H	2-5	Bethune Cookman	Coastal Georgia
20130202	N	7-0	Norfolk State	NC A&T
20130202	H	7-0	New Mexico	WNM
20130202	H	6-1	Colorado	Stephen F. Austin
20130202	A	5-2	Stanford	Pepperdine
20130202	H	7-0	USC	Fresno State
20130202	N	5-2	Washington	St. Mary's (CA)
20130202	A	5-2	Bucknell	St. Francis (PA)
20130202	H	5-2	Navy	Villanova
20130202	A	4-1	Alabama	TCU
20130202	H	7-0	Florida	Baylor
20130202	H	4-3	LSU	SMU
20130202	N	4-3	Missouri	Princeton
20130202	A	5-2	Georgia	Clemson
20130202	A	6-1	Vanderbilt	Georgia Tech
20130202	H	7-0	Chattanooga	Lipscomb
20130202	H	6-1	Samford	Kennesaw State
20130202	H	7-0	Samford	Mercer
20130202	A	6-0	Southeastern Louisiana	Grambling
20130202	H	4-2	Southeastern Louisiana	Louisiana Tech
20130202	N	6-1	A&M-Corpus Christi	Central Arkansas
20130202	N	4-3	Seattle	Weber State
20130202	H	7-0	Detroit Mercy	Oakland
20130202	A	9-0	Southern Utah	Dixie State
20130203	H	6-1	UMass	St. Joseph's (PA)
20130203	H	6-1	VCU	Winthrop
20130203	H	5-2	Tulsa	Rice
20130203	A	4-0	Duke	Northwestern
20130203	H	4-3	Notre Dame	Tennessee
20130203	H	5-2	North Carolina	Michigan
20130203	A	9-0	North Florida	Nova SE
20130203	H	6-1	Kansas	Saint Louis
20130203	N	7-0	Texas Tech	Sacramento State
20130203	H	7-0	Marquette	Milwaukee
20130203	H	7-0	Marquette	Green Bay
20130203	A	4-3	Illinois	Furman
20130203	A	6-1	Indiana	Marshall
20130203	A	4-3	Penn State	Kentucky
20130203	H	7-0	UC Irvine	Loyola Marymount
20130203	A	4-1	Old Dominion	Texas Arlington
20130203	H	7-0	Illinois - Chicago	Chicago
20130203	H	7-0	Columbia	Florida International
20130203	A	6-1	Princeton	Akron
20130203	H	4-3	Yale	Arkansas
20130203	H	6-1	Buffalo	West Virginia
20130203	H	6-1	Miami (OH)	Cal U (PA)
20130203	H	7-0	Boise State	Seattle
20130203	H	4-3	San Diego State	St. Mary's (CA)
20130203	A	5-2	San Jose State	Cal Poly
20130203	H	7-0	Oregon	Air Force
20130203	H	6-1	Oregon	Portland
20130203	H	5-2	Lehigh	St. Francis (PA)
20130203	H	7-0	Navy	George Mason
20130203	H	4-3	Navy	Morgan State
20130203	H	7-0	Auburn	Alabama A&M
20130203	H	7-0	Auburn	Georgia Southern
20130203	A	6-1	Alabama	SMU
20130203	H	4-3	Mississippi State	Houston
20130203	A	4-1	ETSU	Middle Tennessee
20130203	H	6-1	Wofford	Delaware State
20130203	A	4-3	Denver	Wichita State
20130203	H	6-1	South Alabama	Southern Miss
20130203	A	4-3	Santa Clara	UC Davis
20130203	A	2-5	San Francisco	UC Santa Barbara
20130204	A	4-3	Notre Dame	Iowa
20130204	A	6-1	Elon	Gardner-Webb
20130205	A	9-0	UCSD	Point Loma (CA)
20130205	A	7-0	A&M-Corpus Christi	Prairie View A&M
20130206	H	7-0	East Carolina	UNC Asheville
20130206	H	6-1	USC Upstate	Wofford
20130206	A	4-2	LSU	Tulane
20130206	A	5-1	Southeastern Louisiana	Southern
20130206	A	5-2	St. Mary's (CA)	Portland
20130207	H	7-0	N.C. State	UNC Greensboro
20130207	A	7-0	Rutgers	Lehigh
20130207	A	5-2	Stanford	San Diego
20130207	H	6-1	A&M-Corpus Christi	UTRGV
20130207	H	9-0	Grand Canyon	Sonoma State
20130207	H	7-0	Loyola Marymount	UC Riverside
20130207	A	6-1	St. Mary's (CA)	Gonzaga
20130208	H	6-1	Davidson	Radford
20130208	H	5-2	Central Florida	Troy
20130208	N	4-1	Duke	Baylor
20130208	N	4-2	Miami (FL)	Nebraska
20130208	N	4-0	North Carolina	Texas A&M
20130208	A	4-3	Marquette	Iowa State
20130208	H	7-0	Iowa	Creighton
20130208	N	4-1	Northwestern	Alabama
20130208	H	4-1	Charlotte	Mercer
20130208	A	4-3	UTEP	Drake
20130208	N	7-0	Norfolk State	Christopher Newport
20130208	H	7-0	Boise State	Idaho State
20130208	N	4-0	California	Michigan
20130208	N	4-1	UCLA	Vanderbilt
20130208	A	4-1	USC	Virginia
20130208	A	6-1	Utah	Wisconsin
20130208	H	7-0	Washington State	Sacramento State
20130208	H	6-1	Mississippi State	New Orleans
20130208	N	4-2	Georgia	Texas
20130208	H	7-0	Chattanooga	Austin Peay
20130208	A	4-3	Denver	Colorado
20130208	H	7-2	Grand Canyon	Point Loma (CA)
20130208	H	5-2	BYU	Nevada
20130208	H	6-1	Portland	Portland State
20130208	A	4-3	Winthrop	Wake Forest
20130209	H	4-3	Davidson	Gardner-Webb
20130209	H	6-1	Duquesne	Bucknell
20130209	A	4-3	VCU	Wake Forest
20130209	A	4-3	Cincinnati	Toledo
20130209	H	7-0	East Carolina	NC A&T
20130209	A	7-0	East Carolina	WSSU
20130209	H	6-1	Tulane	Kentucky
20130209	H	5-2	Central Florida	Furman
20130209	N	4-1	Duke	Northwestern
20130209	N	4-3	North Carolina	USC
20130209	A	5-2	Florida Gulf Coast	Florida Atlantic
20130209	A	4-3	Kennesaw State	Georgia Southern
20130209	H	5-2	Stetson	Charleston Southern
20130209	H	4-3	Kansas State	Tulsa
20130209	H	7-0	Oklahoma State	Minnesota
20130209	N	7-0	Idaho	Idaho State
20130209	H	7-0	Portland State	George Fox
20130209	A	6-1	Portland State	Lewis & Clark (OR)
20130209	A	7-0	Sacramento State	Eastern Washington
20130209	N	7-0	Longwood	Coppin State
20130209	A	6-1	Purdue	Marshall
20130209	H	5-2	CSU Fullerton	Southern Utah
20130209	H	5-2	Long Beach State	LSU
20130209	A	6-1	UC Santa Barbara	UC Riverside
20130209	H	7-0	Elon	NCCU
20130209	H	7-0	Elon	NC Wesleyan
20130209	A	4-3	William & Mary	Virginia Tech
20130209	A	4-2	Charlotte	Liberty
20130209	H	7-0	Rice	Texas Arlington
20130209	N	4-3	UTEP	South Dakota
20130209	N	6-1	Illinois - Chicago	North Dakota
20130209	A	4-3	Northern Illinois	Saint Louis
20130209	A	6-1	Western Michigan	Green Bay
20130209	A	7-0	S.C. State	Norfolk State
20130209	A	6-1	Fresno State	San Francisco
20130209	A	4-3	San Jose State	Santa Clara
20130209	H	7-0	UNLV	New Mexico State
20130209	H	7-0	UNLV	Pacific (CA)
20130209	H	5-2	Oregon	UC Davis
20130209	N	4-2	UCLA	Miami (FL)
20130209	H	7-0	Washington State	Eastern Washington
20130209	H	6-1	Washington State	Gonzaga
20130209	H	4-3	Colgate	St. Bonaventure
20130209	H	7-0	Navy	Coppin State
20130209	H	6-1	Navy	Longwood
20130209	N	4-2	Texas A&M	Texas
20130209	H	6-1	Auburn	Georgia State
20130209	H	4-0	Auburn	Samford
20130209	N	4-3	Alabama	Baylor
20130209	N	4-1	Georgia	California
20130209	A	7-0	Mercer	Johnson C. Smith
20130209	H	6-1	UNC Greensboro	Campbell
20130209	A	7-0	McNeese State	Grambling
20130209	H	7-0	Northwestern State (LA)	Southern Miss
20130209	A	7-0	Southeastern Louisiana	Alcorn State
20130209	H	4-1	Central Arkansas	Murray State
20130209	H	7-0	Appalachian State	Radford
20130209	H	7-0	South Alabama	Jacksonville State
20130209	H	6-1	South Alabama	William Carey
20130209	N	5-2	New Mexico State	Weber State
20130209	A	6-1	Pacific (CA)	Weber State
20130209	H	4-2	San Diego	Arizona
20130209	A	6-1	Akron	Wright State
20130209	A	5-2	Akron	Dayton
20130210	H	6-1	Duquesne	Niagara
20130210	A	5-2	Tulsa	Kansas
20130210	N	4-0	North Carolina	Duke
20130210	H	6-1	Virginia Tech	Liberty
20130210	H	6-1	Oklahoma	Minnesota
20130210	H	4-3	Oklahoma State	Arkansas
20130210	A	5-2	Eastern Washington	Lewis-Clark (ID)
20130210	H	7-0	Indiana	Ball State
20130210	H	6-1	Indiana	Xavier
20130210	N	4-2	Northwestern	Miami (FL)
20130210	H	7-0	Penn State	Old Dominion
20130210	H	6-1	Long Beach State	UC Santa Barbara
20130210	A	4-3	UC Davis	Portland
20130210	A	4-3	UC Irvine	Pepperdine
20130210	H	5-2	Marshall	Miami (OH)
20130210	N	4-3	Milwaukee	UTEP
20130210	N	7-0	Illinois - Chicago	South Dakota
20130210	H	7-0	Penn	Richmond
20130210	A	7-0	Northern Illinois	SIUE
20130210	H	6-1	Toledo	Cal U (PA)
20130210	H	7-0	Boise State	Idaho
20130210	A	4-3	Fresno State	Santa Clara
20130210	H	4-0	UNLV	Weber State
20130210	A	6-1	Colorado	Colorado State
20130210	N	4-1	UCLA	Georgia
20130210	N	4-1	USC	California
20130210	A	7-2	Colgate	Rochester (NY)
20130210	A	4-1	Texas A&M	Virginia
20130210	N	4-3	Alabama	Texas
20130210	H	6-1	Central Arkansas	North Alabama
20130210	H	6-1	Georgia Southern	Mercer
20130210	H	6-3	Grand Canyon	Fresno Pacific
20130210	N	5-2	Pacific (CA)	New Mexico State
20130210	H	4-0	St. Mary's (CA)	Cal Poly
20130210	A	4-3	Southern Utah	UC Riverside
20130211	N	4-3	North Carolina	UCLA
20130211	H	5-2	Marquette	Western Michigan
20130211	H	4-3	UC Irvine	LSU
20130211	H	6-1	A&M-Corpus Christi	Louisiana
20130212	H	6-1	SMU	Northwestern State (LA)
20130212	A	4-0	ETSU	Liberty
20130212	H	5-2	Oral Roberts	Oklahoma Baptist
20130213	A	6-1	Xavier	Butler
20130213	H	5-2	Rutgers	Fairleigh Dickinson
20130213	H	4-3	CSU Fullerton	Hawaii
20130213	H	7-0	Arizona State	San Jose State
20130213	H	7-0	Auburn	Alabama State
20130213	H	7-0	Auburn	Troy
20130213	H	4-1	Samford	Jacksonville State
20130214	A	5-2	Hawaii	UC Riverside
20130215	H	4-3	Duquesne	St. Joseph's (PA)
20130215	A	4-3	UMass	Army
20130215	A	6-1	Cincinnati	Connecticut
20130215	H	7-0	Florida State	Central Florida
20130215	A	6-1	N.C. State	Charleston Southern
20130215	H	7-0	Syracuse	Binghamton
20130215	H	6-1	NJIT	Seton Hall
20130215	H	4-3	North Florida	Houston
20130215	A	4-3	Iowa State	Stetson
20130215	A	6-1	Kansas	Charleston Southern
20130215	A	6-1	Oklahoma State	Ole Miss
20130215	H	5-2	St. John's (NY)	Fordham
20130215	H	6-1	Xavier	Cleveland State
20130215	N	4-3	Idaho	Nevada
20130215	N	4-3	Northern Arizona	UTEP
20130215	H	7-0	Weber State	Colorado Mesa
20130215	H	2-5	Gardner-Webb	Erskine
20130215	A	4-3	USC Upstate	Davidson
20130215	A	4-3	Purdue	Notre Dame
20130215	H	7-0	Maryland	Towson
20130215	A	4-3	Long Beach State	San Diego State
20130215	A	4-3	UC Davis	Sacramento State
20130215	H	4-3	UC Santa Barbara	Colorado
20130215	A	4-3	Charlotte	East Carolina
20130215	H	4-3	Marshall	Winthrop
20130215	H	6-1	Rice	Tulane
20130215	H	4-3	Penn	Stony Brook
20130215	A	6-1	Northern Illinois	IUPUI
20130215	H	4-3	NCCU	Campbell
20130215	H	5-2	S.C. State	SCAD (GA)
20130215	H	5-2	Boise State	Utah State
20130215	A	4-3	San Jose State	UNLV
20130215	H	7-0	UNLV	Southern Utah
20130215	H	4-3	Long Island	Hofstra
20130215	H	5-2	Arizona	Fresno State
20130215	H	5-2	Alabama	Washington
20130215	H	4-3	Tennessee	Indiana
20130215	H	6-1	Lamar	Louisiana
20130215	N	6-1	McNeese State	Southern Miss
20130215	H	4-3	South Alabama	Florida International
20130215	H	5-2	Prairie View A&M	Oklahoma Baptist
20130215	H	6-3	Grand Canyon	Cal State LA
20130215	A	5-2	Seattle	Lewis-Clark (ID)
20130215	A	4-3	Pacific (CA)	New Mexico
20130215	H	6-1	Portland	Montana State
20130215	H	4-3	Akron	ETSU
20130216	N	7-0	UMass	St. Bonaventure
20130216	H	6-1	SMU	Air Force
20130216	H	7-0	Louisville	Wisconsin
20130216	N	7-0	Kennesaw State	Alabama A&M
20130216	A	7-0	Kennesaw State	Alabama State
20130216	H	6-1	Lipscomb	North Alabama
20130216	H	7-0	NJIT	Rhode Island
20130216	H	4-3	Oklahoma	Tulsa
20130216	A	6-0	Oklahoma State	Mississippi State
20130216	H	6-1	TCU	Pepperdine
20130216	N	4-1	Texas Tech	Tulane
20130216	A	4-3	Montana State	Portland State
20130216	A	5-2	Northern Arizona	New Mexico
20130216	H	7-0	Iowa	Drake
20130216	H	7-0	Iowa	Western Illinois
20130216	H	0-7	Minnesota	Carleton
20130216	H	7-0	Minnesota	Northern Iowa
20130216	N	4-3	Penn State	Winthrop
20130216	H	7-0	Cal Poly	Stanislaus State
20130216	H	4-3	Long Beach State	Hawaii
20130216	A	4-3	UC Santa Barbara	Loyola Marymount
20130216	N	5-2	Elon	USC Upstate
20130216	H	6-1	William & Mary	West Virginia
20130216	H	5-2	Illinois - Chicago	Toledo
20130216	N	4-2	Columbia	Kansas State
20130216	H	7-0	Princeton	Rutgers
20130216	H	6-1	Buffalo	ASA (Brooklyn)
20130216	A	9-0	Northern Illinois	Indianapolis
20130216	H	7-0	Western Michigan	Bradley
20130216	H	7-0	Western Michigan	IUPUI
20130216	H	6-1	Bethune Cookman	Webber International
20130216	H	6-1	Arizona	Santa Clara
20130216	H	6-1	Arizona State	Fresno State
20130216	N	4-3	Oregon	ETSU
20130216	H	7-0	Washington State	Montana
20130216	H	5-2	Washington State	Nevada
20130216	H	5-2	Colgate	Marist
20130216	H	6-1	Navy	Richmond
20130216	A	4-3	Texas A&M	Michigan
20130216	H	6-1	LSU	McNeese State
20130216	A	4-2	South Carolina	VCU
20130216	A	5-2	Vanderbilt	Baylor
20130216	A	4-3	UNC Greensboro	Wake Forest
20130216	A	4-3	McNeese State	Southern
20130216	A	4-3	Northwestern State (LA)	Texas State
20130216	H	6-1	Southeastern Louisiana	William Carey
20130216	H	7-0	Central Arkansas	Nicholls State
20130216	A	5-0	New Orleans	Prairie View A&M
20130216	H	7-0	Oral Roberts	Nicholls State
20130216	H	9-0	Grand Canyon	Dixie State
20130216	H	5-1	BYU	Boise State
20130216	N	4-3	Pacific (CA)	UTEP
20130216	H	4-3	San Francisco	UC Davis
20130216	A	4-3	St. Mary's (CA)	Stanford
20130217	N	7-0	UMass	Fairleigh Dickinson
20130217	H	6-1	VCU	West Virginia
20130217	A	5-2	SMU	Sam Houston
20130217	H	4-0	Duke	Florida
20130217	H	5-2	Florida State	Georgia State
20130217	A	6-1	N.C. State	College of Charleston
20130217	H	6-1	Syracuse	Pittsburgh
20130217	H	5-2	Florida Gulf Coast	Iowa State
20130217	H	6-1	Baylor	Pepperdine
20130217	H	4-3	Oklahoma	Arkansas
20130217	H	4-3	TCU	Vanderbilt
20130217	A	4-2	Texas Tech	Rice
20130217	H	5-2	Marquette	Ball State
20130217	H	7-0	Marquette	Valparaiso
20130217	N	4-2	Northern Arizona	Pacific (CA)
20130217	N	4-3	Hampton	Webber International
20130217	H	5-2	Northwestern	Notre Dame
20130217	A	6-1	Penn State	Marshall
20130217	H	4-3	Rutgers	Cincinnati
20130217	A	6-1	UC Irvine	Cal Poly
20130217	N	8-1	UCSD	Dominican  (CA)
20130217	H	4-3	William & Mary	South Carolina
20130217	H	7-0	Brown	Binghamton
20130217	H	4-1	Brown	Providence
20130217	H	7-0	Princeton	Seton Hall
20130217	A	5-2	Miami (OH)	Middle Tennessee
20130217	A	6-1	Northern Illinois	Butler
20130217	N	6-1	Nevada	Montana
20130217	H	4-3	New Mexico	UTEP
20130217	H	4-3	Arizona State	Santa Clara
20130217	N	6-1	Colorado	Loyola Marymount
20130217	A	2-5	Bucknell	St. Bonaventure
20130217	H	4-3	Navy	James Madison
20130217	H	6-1	Ole Miss	Washington
20130217	H	6-1	Tennessee	Ohio State
20130217	H	7-0	Chattanooga	Tennessee Martin
20130217	H	6-1	Appalachian State	NCCU
20130217	H	4-3	Texas Arlington	Air Force
20130217	H	4-3	Akron	Oregon
20130218	A	5-2	UC Irvine	UC Santa Barbara
20130218	N	9-0	UCSD	Dixie State
20130218	A	4-2	Florida	North Carolina
20130218	A	4-3	Appalachian State	Charlotte
20130218	H	9-0	Grand Canyon	Dominican  (CA)
20130219	H	5-2	VCU	Virginia Tech
20130219	A	7-0	A&M-Corpus Christi	UTRGV
20130219	A	8-1	Central Arkansas	Arkansas Ft. Smith
20130219	H	5-1	San Diego	Hawaii
20130220	H	4-0	Tulane	New Orleans
20130220	H	4-0	Tulane	Southern Miss
20130220	H	4-3	Liberty	Longwood
20130220	A	4-3	Marquette	Wisconsin
20130220	H	5-0	Rice	LSU
20130220	H	5-2	Utah State	Weber State
20130220	H	7-0	USC	San Diego State
20130220	H	7-0	Missouri	UMKC
