date	where	score	winner	loser
20160117	H	4-0	Northwestern	Chicago State
20160117	A	4-0	Northwestern	Louisville
20160117	H	5-2	UC Irvine	UCSD
20160117	H	6-1	Ball State	Eastern Illinois
20160117	N	5-2	Buffalo	Bryant
20160117	N	3-2	Morgan State	Georgetown
20160117	N	5-2	San Diego State	UC Riverside
20160117	A	4-0	Utah	Hawaii
20160117	H	4-3	Washington	Texas
20160117	H	7-0	Texas A&M	Lamar
20160117	H	6-1	Texas A&M	UTSA
20160117	H	7-0	Florida	Stetson
20160117	H	6-1	Florida	Troy
20160117	A	6-1	Georgia Southern	Gardner-Webb
20160117	H	5-2	Georgia State	Furman
20160117	N	4-3	South Alabama	Florida Gulf Coast
20160117	N	7-0	Grand Canyon	Montana State
20160118	H	6-1	Florida State	Florida Gulf Coast
20160118	H	7-0	N.C. State	The Citadel
20160118	H	7-0	N.C. State	The Citadel
20160118	A	4-0	Oklahoma State	Memphis
20160118	H	4-0	Texas Tech	Arizona
20160118	H	4-1	Texas Tech	New Mexico
20160118	H	5-2	Brown	William & Mary
20160118	H	7-0	Oregon	UC Santa Barbara
20160118	N	4-1	Utah	Sacramento State
20160118	H	6-1	Alabama	Samford
20160118	H	4-3	Alabama	UAB
20160118	H	7-0	Louisiana	Xavier (LA)
20160118	H	4-0	Louisiana	Xavier (LA)
20160118	H	6-1	BYU	Hawaii
20160118	N	4-3	Pacific (CA)	New Mexico
20160118	H	6-1	St. Mary's (CA)	Holy Names
20160118	H	6-1	East Carolina	Longwood
20160119	H	7-0	Boise State	Southern Utah
20160119	H	6-1	Ole Miss	Troy
20160120	H	4-0	Ohio State	Butler
20160120	H	4-0	Ohio State	Dayton
20160120	H	4-0	Ohio State	Xavier
20160120	H	6-0	Stanford	Sacramento State
20160120	H	6-0	Stanford	UC Davis
20160120	H	7-0	UCLA	San Francisco
20160120	H	7-0	Santa Clara	Sonoma State
20160121	N	7-0	Temple	La Salle
20160121	H	6-1	Green Bay	IUPUI
20160122	N	4-0	Tulane	Pepperdine
20160122	H	4-0	North Florida	UNC Wilmington
20160122	H	6-1	DePaul	Illinois - Chicago
20160122	H	4-0	Illinois	Notre Dame
20160122	H	4-0	Illinois	Valparaiso
20160122	N	4-1	Northwestern	Tulsa
20160122	H	7-0	Drexel	St. Francis (NY)
20160122	N	4-1	UNC Wilmington	Miami (FL)
20160122	H	4-2	Southern Miss	Florida A&M
20160122	H	4-3	Cornell	Buffalo
20160122	H	6-1	Dartmouth	Clemson
20160122	H	7-0	USC	UC Davis
20160122	H	5-2	Washington	ETSU
20160122	H	6-1	Arkansas	Texas Arlington
20160122	N	4-1	Alabama	Miami (FL)
20160122	A	4-2	Alabama	North Florida
20160122	A	7-0	BYU	Weber State
20160122	H	6-1	Portland	Portland State
20160122	H	7-0	UMKC	Baker
20160123	N	4-3	Tulsa	Notre Dame
20160123	H	4-3	South Florida	Florida State
20160123	H	4-0	Georgia Tech	New Mexico
20160123	N	4-2	N.C. State	Drake
20160123	H	4-1	North Carolina	Indiana
20160123	H	4-1	Baylor	UC Irvine
20160123	H	4-0	Oklahoma	Utah State
20160123	N	4-0	Oklahoma State	Harvard
20160123	H	4-0	TCU	San Diego State
20160123	N	4-0	Texas Tech	Ole Miss
20160123	H	4-3	Eastern Washington	Seattle
20160123	H	7-0	Eastern Washington	Whitworth
20160123	H	4-0	Illinois	Northwestern
20160123	H	6-1	Nebraska	Omaha
20160123	H	7-0	Nebraska	North Dakota
20160123	H	4-0	Ohio State	Wichita State
20160123	N	4-3	UC Davis	Pepperdine
20160123	A	7-0	Florida Atlantic	Bethune Cookman
20160123	H	5-0	Southern Miss	Alcorn State
20160123	H	4-0	Southern Miss	Jacksonville State
20160123	H	4-3	Cleveland State	Duquesne
20160123	H	5-2	Cleveland State	Tiffin
20160123	N	5-2	Binghamton	Bryant
20160123	N	6-1	Binghamton	Connecticut
20160123	A	4-2	Western Michigan	Purdue
20160123	N	4-3	Boise State	San Francisco
20160123	H	7-0	Arizona	UC Riverside
20160123	N	4-1	Oregon	Old Dominion
20160123	H	4-0	UCLA	SMU
20160123	H	4-3	USC	Tulane
20160123	H	4-0	Texas A&M	Fresno State
20160123	A	4-0	Florida	Texas
20160123	N	4-1	LSU	Mississippi State
20160123	H	4-1	Georgia	UC Santa Barbara
20160123	N	4-3	ETSU	Penn
20160123	H	5-1	BYU	Nevada
20160123	N	4-0	San Diego	Vanderbilt
20160123	H	0-4	Florida A&M	Alcorn State
20160123	N	4-3	Florida A&M	Jacksonville State
20160123	H	7-0	UMKC	William Jewell
20160124	H	4-0	South Florida	LSU
20160124	N	4-1	Florida State	Mississippi State
20160124	H	4-2	North Carolina	N.C. State
20160124	H	4-2	Baylor	Oregon
20160124	A	4-0	Oklahoma	Troy
20160124	H	4-3	TCU	Oklahoma State
20160124	N	4-3	Texas Tech	Florida
20160124	H	4-0	Ohio State	Denver
20160124	H	4-0	Ohio State	Toledo
20160124	N	4-0	UC Irvine	Old Dominion
20160124	N	4-3	UC Santa Barbara	Louisville
20160124	A	5-2	Florida Atlantic	Florida A&M
20160124	H	6-1	Brown	Boston University
20160124	H	4-0	Columbia	Minnesota
20160124	N	4-3	Harvard	San Diego State
20160124	N	4-3	Binghamton	Marist
20160124	A	4-3	Buffalo	Brown
20160124	N	4-3	Fresno State	San Francisco
20160124	N	4-0	Utah State	UTSA
20160124	N	4-0	Stanford	Virginia Tech
20160124	H	4-0	UCLA	Georgia Tech
20160124	H	6-1	Utah	Idaho State
20160124	H	4-0	Utah	Nevada
20160124	H	7-0	Washington	Penn
20160124	H	4-0	Texas A&M	Boise State
20160124	H	7-0	Arkansas	Michigan State
20160124	A	4-3	Ole Miss	Texas
20160124	H	4-1	Georgia	Memphis
20160124	H	6-1	A&M-Corpus Christi	UTRGV
20160124	A	5-2	Grand Canyon	St. Mary's (CA)
20160124	H	7-0	Santa Clara	Holy Names
20160124	A	4-2	San Diego	Duke
20160124	A	5-2	Green Bay	DePaul
20160125	H	4-3	Columbia	Stanford
20160125	N	4-3	Auburn	Cal Poly
20160125	N	6-1	ETSU	Portland
20160126	H	7-0	Appalachian State	Lees-McRae
20160126	H	5-2	Winthrop	Wofford
20160127	A	4-3	USC Upstate	Gardner-Webb
20160127	H	4-2	UC Davis	Pacific (CA)
20160127	H	6-1	Gonzaga	Eastern Washington
20160128	A	4-2	North Florida	Cornell
20160128	H	4-2	Texas	SMU
20160128	H	4-0	Rice	Texas Arlington
20160129	A	4-3	Tulane	Harvard
20160129	H	6-1	Florida State	Alabama
20160129	H	5-2	Miami (FL)	Central Florida
20160129	A	4-3	Florida Gulf Coast	Florida Atlantic
20160129	H	7-0	Baylor	Prairie View A&M
20160129	H	4-2	Oklahoma State	Wake Forest
20160129	H	6-1	Texas Tech	Clemson
20160129	A	4-3	Georgetown	Navy
20160129	H	7-0	Portland State	Lewis-Clark (ID)
20160129	A	4-3	Illinois	Duke
20160129	N	7-0	Michigan	Princeton
20160129	H	6-1	Northwestern	Notre Dame
20160129	N	6-1	UC Davis	Northern Colorado
20160129	H	6-1	Old Dominion	Norfolk State
20160129	H	7-0	Old Dominion	Richmond
20160129	H	5-2	UAB	UNC Wilmington
20160129	H	4-2	UTSA	Louisiana
20160129	H	6-1	Cleveland State	IUPUI
20160129	H	6-1	Western Michigan	Green Bay
20160129	H	4-3	Bethune Cookman	Campbell
20160129	H	7-0	Arizona	New Mexico State
20160129	H	6-1	Washington	Cal Poly
20160129	H	4-3	Furman	Presbyterian
20160129	A	5-2	Abilene Christian	Air Force
20160129	N	6-1	Abilene Christian	Metropolitan State
20160129	H	7-0	New Orleans	Loyola - New Orleans
20160129	H	0-7	New Orleans	Loyola - New Orleans
20160129	H	7-0	South Alabama	Jackson State
20160129	H	6-1	South Alabama	Jacksonville State
20160129	A	7-0	UTRGV	Concordia (TX)
20160129	H	7-0	BYU	Northern Arizona
20160129	H	5-2	East Carolina	Georgia Southern
20160130	H	7-0	St. Bonaventure	Niagara
20160130	H	7-0	Temple	St. Francis (NY)
20160130	H	4-3	Miami (FL)	Troy
20160130	H	4-0	North Carolina	Illinois
20160130	H	5-2	Liberty	King (TN)
20160130	A	5-2	Stetson	Florida A&M
20160130	H	6-1	Baylor	MSU-Texas
20160130	H	7-0	Baylor	Incarnate Word
20160130	H	6-1	Eastern Washington	UC Riverside
20160130	H	2-5	Portland State	Seattle
20160130	H	4-0	Indiana	Marquette
20160130	H	4-0	Indiana	VCU
20160130	N	4-1	Michigan	Cornell
20160130	N	4-3	Purdue	Wichita State
20160130	N	4-3	Cal Poly	Portland
20160130	H	8-1	UCSD	Concordia (CA)
20160130	H	7-0	Elon	Barton
20160130	H	6-1	Columbia	North Florida
20160130	H	4-3	Dartmouth	Drake
20160130	H	5-2	Penn	Middle Tennessee
20160130	N	6-1	Princeton	Iowa
20160130	N	5-2	Ball State	Detroit Mercy
20160130	H	7-0	Binghamton	Bucknell
20160130	N	4-1	Buffalo	Monmouth (NJ)
20160130	A	4-3	Buffalo	Yale
20160130	H	4-0	California	Hawaii
20160130	H	4-0	California	San Francisco
20160130	N	4-3	Oregon	Denver
20160130	N	7-0	Stanford	San Diego State
20160130	H	6-1	UCLA	Georgia
20160130	H	4-3	USC	Florida
20160130	H	7-0	Utah	Northern Arizona
20160130	H	5-2	Utah	Weber State
20160130	A	2-5	Boston University	Sacred Heart
20160130	A	9-0	Bucknell	Le Moyne
20160130	A	7-0	The Citadel	SMC
20160130	H	4-3	UNC Greensboro	UNC Asheville
20160130	A	7-0	Wofford	NC A&T
20160130	N	7-0	Abilene Christian	Northern Colorado
20160130	N	4-3	Abilene Christian	UC Davis
20160130	A	5-2	Coastal Carolina	Richmond
20160130	A	5-2	Georgia State	Mercer
20160130	A	6-1	Grand Canyon	Idaho State
20160130	N	4-3	Gonzaga	New Mexico State
20160130	H	5-2	Santa Clara	Fresno State
20160130	A	4-3	Appalachian State	Presbyterian
20160130	A	6-1	Green Bay	Butler
20160130	N	4-3	Winthrop	Georgia Southern
20160131	H	5-2	Duquesne	Carnegie Mellon
20160131	H	4-3	Tulsa	Wichita State
20160131	H	6-1	Clemson	College of Charleston
20160131	H	4-1	Florida State	Troy
20160131	H	6-1	Oklahoma State	Minnesota
20160131	H	7-0	Idaho	UC Riverside
20160131	A	6-1	Gardner-Webb	Davidson
20160131	A	4-3	UNC Asheville	Appalachian State
20160131	A	5-2	Northwestern	Duke
20160131	H	4-0	Ohio State	Texas
20160131	A	4-3	Purdue	Tulsa
20160131	A	5-2	UC Davis	Air Force
20160131	A	4-3	UC Riverside	Lewis-Clark (ID)
20160131	A	7-0	College of Charleston	SMC
20160131	H	4-3	Drexel	Morgan State
20160131	H	6-1	William & Mary	Coastal Carolina
20160131	H	7-0	William & Mary	Howard
20160131	H	5-2	Florida Atlantic	Central Florida
20160131	H	4-3	Rice	LSU
20160131	H	5-2	UAB	North Alabama
20160131	H	4-3	Dartmouth	Tulane
20160131	H	7-0	Harvard	Boston University
20160131	H	4-3	Harvard	Drake
20160131	N	4-3	Buffalo	Boston College
20160131	H	7-0	Utah State	Grand Canyon
20160131	H	7-0	Utah State	Idaho State
20160131	H	6-1	Arizona	Gonzaga
20160131	A	6-1	Oregon	Nebraska
20160131	H	4-3	Washington	Portland
20160131	N	7-0	Bucknell	La Salle
20160131	H	6-1	Wofford	King (TN)
20160131	A	4-3	Lamar	Southern Miss
20160131	H	4-1	South Alabama	Stetson
20160131	A	4-3	Louisiana	Incarnate Word
20160131	H	7-0	East Carolina	Chowan
20160131	H	4-3	East Carolina	Winthrop
20160131	A	5-2	Green Bay	Toledo
20160201	H	7-0	Elon	Bluefield
20160201	H	6-1	Fresno State	Fresno
20160201	H	5-2	Fresno State	St. Mary's (CA)
20160202	H	7-0	Oklahoma State	N.C. State
20160202	H	0-7	Campbell	Wingate
20160202	H	6-1	UC Davis	Hawaii
20160202	H	4-0	Stanford	Santa Clara
20160202	H	6-1	Coastal Carolina	Francis Marion
20160203	H	8-1	UCSD	Point Loma (CA)
20160203	A	5-4	Bethune Cookman	Embry-Riddle (FL)
20160203	A	4-2	Texas A&M	Baylor
20160204	A	5-2	Memphis	Vanderbilt
20160204	A	6-1	Portland State	Lewis & Clark (OR)
20160204	H	7-0	Mercer	GSW
20160204	H	4-3	Wofford	USC Upstate
20160204	H	7-0	Grand Canyon	WNM
20160204	H	7-0	Pacific (CA)	Hawaii
20160205	A	8-1	Duquesne	Mercyhurst
20160205	N	6-0	Memphis	Harvard
20160205	A	7-0	South Florida	Minnesota
20160205	A	4-3	Duke	Tennessee
20160205	H	5-2	N.C. State	Dartmouth
20160205	H	5-2	Florida Gulf Coast	Bethune Cookman
20160205	H	6-1	Stetson	Florida Southern
20160205	A	5-2	Oklahoma	Alabama
20160205	H	5-2	Illinois	Notre Dame
20160205	H	4-0	Indiana	Ball State
20160205	H	5-2	Indiana	Washington
20160205	H	6-1	Iowa	Western Michigan
20160205	H	7-0	Michigan	Detroit Mercy
20160205	H	7-0	Michigan	Cleveland State
20160205	H	6-1	Cal Poly	St. Mary's (CA)
20160205	H	7-0	William & Mary	Radford
20160205	A	4-1	Rice	Cornell
20160205	H	6-1	UNLV	New Mexico State
20160205	H	7-0	Utah State	Montana State
20160205	H	7-0	Utah State	Southern Utah
20160205	H	7-0	Oregon	Northern Arizona
20160205	H	7-0	UCLA	San Diego
20160205	H	4-3	Texas A&M	Florida State
20160205	H	5-2	Texas A&M	UTRGV
20160205	H	6-1	Auburn	Troy
20160205	A	5-2	Furman	Liberty
20160205	H	6-1	Abilene Christian	Trinity (TX)
20160205	H	7-0	Incarnate Word	Trinity (TX)
20160205	A	8-1	A&M-Corpus Christi	St. Edward's (TX)
20160205	H	6-1	Coastal Carolina	S.C. State
20160205	N	6-0	UTRGV	Prairie View A&M
20160205	N	5-0	BYU	Air Force
20160205	A	4-3	Pepperdine	Loyola Marymount
20160205	H	7-0	Portland	Seattle
20160206	A	6-1	Davidson	NC A&T
20160206	A	5-0	Duquesne	Niagara
20160206	A	6-1	St. Joseph's (PA)	Fordham
20160206	H	7-0	Virginia	Elon
20160206	H	7-0	Virginia	Furman
20160206	N	4-2	TCU	Stanford
20160206	H	7-0	Texas Tech	Abilene Christian
20160206	H	6-1	Butler	Northwestern Ohio
20160206	N	4-1	Marquette	Bethune Cookman
20160206	H	6-1	Portland State	Northern Arizona
20160206	N	5-2	Weber State	UC Riverside
20160206	H	5-2	UNC Asheville	Wofford
20160206	N	4-1	Northwestern	Rice
20160206	A	6-0	Purdue	Chicago State
20160206	A	4-3	Purdue	DePaul
20160206	H	6-1	UC Davis	San Francisco
20160206	H	4-3	UC Riverside	New Mexico State
20160206	A	5-4	UCSD	Azusa Pacific
20160206	A	5-2	College of Charleston	Florida A&M
20160206	A	6-1	James Madison	Delaware
20160206	H	6-0	UNC Wilmington	Norfolk State
20160206	H	4-3	Charlotte	Campbell
20160206	H	6-1	Old Dominion	Penn
20160206	A	4-1	Southern Miss	South Alabama
20160206	H	7-0	Northern Kentucky	Findlay
20160206	H	6-1	Brown	Binghamton
20160206	H	4-3	Brown	Quinnipiac
20160206	H	5-2	Princeton	Georgetown
20160206	H	7-0	Princeton	Navy
20160206	A	7-0	Monmouth (NJ)	Connecticut
20160206	H	5-2	Air Force	Metropolitan State
20160206	A	5-2	Nevada	Sacramento State
20160206	N	4-0	San Diego State	St. Mary's (CA)
20160206	H	6-1	UNLV	UC Riverside
20160206	H	4-0	UNLV	Weber State
20160206	A	4-0	California	Texas
20160206	H	6-1	USC	Grand Canyon
20160206	H	6-1	USC	Loyola Marymount
20160206	H	7-0	Utah	Montana
20160206	H	6-1	Utah	Montana State
20160206	A	4-3	Ole Miss	Baylor
20160206	H	6-1	Georgia	Georgia Tech
20160206	A	7-0	The Citadel	Point
20160206	H	6-1	ETSU	Appalachian State
20160206	H	6-1	UNC Greensboro	Davidson
20160206	H	4-3	Incarnate Word	St. Mary's (TX)
20160206	H	6-1	New Orleans	Jackson State
20160206	H	7-0	Georgia State	Lipscomb
20160206	A	4-3	Pacific (CA)	Gonzaga
20160206	H	7-0	Portland	Idaho
20160206	A	7-0	UMKC	Omaha
20160206	A	5-2	Winthrop	USC Upstate
20160207	H	7-0	Temple	Wagner
20160207	H	4-1	Central Florida	Louisiana
20160207	H	4-3	Clemson	Wofford
20160207	H	6-1	Clemson	Wofford
20160207	H	4-0	N.C. State	Bryant
20160207	H	4-3	N.C. State	South Carolina
20160207	H	7-0	Notre Dame	Ball State
20160207	H	5-2	Notre Dame	Indiana
20160207	H	4-3	North Carolina	Oklahoma
20160207	H	5-2	Florida Gulf Coast	Marquette
20160207	A	5-2	Oklahoma State	Arkansas
20160207	H	4-3	Texas	Stanford
20160207	A	6-1	Idaho	Seattle
20160207	H	4-3	UNC Asheville	Tennessee Tech
20160207	H	7-0	Michigan	Duke
20160207	H	6-1	Nebraska	UMKC
20160207	A	4-1	Northwestern	Cornell
20160207	H	4-0	Ohio State	Virginia Tech
20160207	A	4-3	Wisconsin	Minnesota
20160207	H	7-0	UC Davis	Holy Names
20160207	H	7-0	UC Davis	Sonoma State
20160207	A	4-2	UC Santa Barbara	Pepperdine
20160207	A	4-3	College of Charleston	Bethune Cookman
20160207	A	4-2	Elon	Liberty
20160207	H	5-2	William & Mary	Penn
20160207	H	4-3	Old Dominion	Dartmouth
20160207	H	6-1	UAB	Jacksonville State
20160207	H	7-0	Columbia	Navy
20160207	A	4-3	Harvard	Vanderbilt
20160207	H	6-1	Princeton	Buffalo
20160207	H	6-1	Princeton	NJIT
20160207	H	4-3	Boise State	Santa Clara
20160207	A	4-2	San Diego State	Cal Poly
20160207	N	4-2	California	TCU
20160207	H	6-1	Oregon	Louisville
20160207	H	5-2	Boston University	Fairfield
20160207	A	7-0	Bucknell	Niagara
20160207	H	7-0	Texas A&M	St. Edward's (TX)
20160207	H	4-3	Texas A&M	South Florida
20160207	H	5-2	Arkansas	Oral Roberts
20160207	H	7-0	Alabama	Lipscomb
20160207	H	5-2	Alabama	Troy
20160207	A	0-9	The Citadel	Brevard
20160207	A	6-1	Lamar	UTRGV
20160207	H	4-1	South Alabama	Mercer
20160207	H	6-1	South Alabama	Nicholls State
20160207	N	3-4	New Mexico State	Weber State
20160207	H	4-3	East Carolina	Presbyterian
20160207	H	6-1	Winthrop	UNC Greensboro
20160209	H	6-1	Virginia	UCLA
20160209	A	4-3	Louisiana	North Florida
20160210	H	3-4	Boston University	Connecticut
20160210	H	6-1	Furman	UNC Asheville
20160210	H	5-0	Wofford	SMC
20160210	A	4-1	A&M-Corpus Christi	UTSA
20160211	H	4-3	Air Force	Eastern Washington
20160211	H	5-2	Pepperdine	UNLV
20160212	H	7-0	St. Joseph's (PA)	Lafayette
20160212	H	6-1	VCU	Binghamton
20160212	H	6-1	Tulsa	Arkansas
20160212	H	6-1	Georgia Tech	Auburn
20160212	N	4-1	North Carolina	Texas Tech
20160212	H	4-0	Virginia	San Diego
20160212	H	6-3	Bellarmine	Indiana Southeast
20160212	H	5-2	Florida Gulf Coast	Tennessee Tech
20160212	N	4-0	TCU	Illinois
20160212	H	4-3	Georgetown	Monmouth (NJ)
20160212	H	6-1	Marquette	Illinois - Chicago
20160212	A	4-3	Eastern Washington	Northern Colorado
20160212	A	4-3	Portland State	Seattle
20160212	H	6-1	Weber State	Montana State
20160212	H	5-2	Minnesota	Green Bay
20160212	N	5-0	Ohio State	Baylor
20160212	H	5-2	UC Riverside	Point Loma (CA)
20160212	N	8-1	UCSD	Hawaii Hilo
20160212	N	5-2	Drexel	Fairfield
20160212	A	5-2	Florida Atlantic	Stetson
20160212	A	4-3	Southern Miss	UAB
20160212	N	4-1	Cornell	St. John's (NY)
20160212	N	4-1	Harvard	Yale
20160212	H	4-3	Penn	Dartmouth
20160212	N	4-0	Princeton	Brown
20160212	H	4-3	Morgan State	James Madison
20160212	A	5-2	Oregon	Loyola Marymount
20160212	N	4-3	UCLA	Georgia
20160212	N	4-3	USC	South Florida
20160212	H	5-2	Utah	Boise State
20160212	N	4-2	Texas A&M	Columbia
20160212	N	7-2	The Citadel	Coker
20160212	H	6-1	Abilene Christian	UMKC
20160212	H	7-0	Lamar	Prairie View A&M
20160212	H	6-1	Chicago State	Cardinal Stritch
20160212	A	7-0	East Carolina	Connecticut
20160213	H	7-0	Davidson	Wingate
20160213	N	4-3	Temple	East Carolina
20160213	H	5-2	Central Florida	North Florida
20160213	H	4-0	N.C. State	Gardner-Webb
20160213	H	4-1	N.C. State	Troy
20160213	H	6-1	Notre Dame	Michigan
20160213	N	4-2	North Carolina	Ohio State
20160213	H	4-3	Virginia	Wake Forest
20160213	A	7-2	Bellarmine	Georgetown (KY)
20160213	H	5-2	Liberty	NCCU
20160213	H	6-1	Liberty	Norfolk State
20160213	N	4-0	Oklahoma	San Diego
20160213	N	4-3	TCU	USC
20160213	N	4-3	Texas Tech	Baylor
20160213	A	5-2	Idaho	Lewis-Clark (ID)
20160213	N	5-2	Idaho	Whitman
20160213	A	4-3	Montana State	Idaho State
20160213	H	4-3	Illinois	South Florida
20160213	N	6-1	Nebraska	New Mexico State
20160213	H	6-1	Northwestern	Kentucky
20160213	H	6-1	Penn State	Bucknell
20160213	H	7-0	Penn State	James Madison
20160213	H	5-1	Purdue	Indiana Tech
20160213	H	4-3	Purdue	Valparaiso
20160213	H	7-0	Wisconsin	DePaul
20160213	A	5-2	UC Santa Barbara	Grand Canyon
20160213	H	6-1	College of Charleston	Presbyterian
20160213	A	4-3	Drexel	Sacred Heart
20160213	H	5-1	Elon	USC Upstate
20160213	H	6-1	William & Mary	Binghamton
20160213	H	7-0	William & Mary	Villanova
20160213	N	4-3	Cleveland State	Illinois State
20160213	N	7-0	Cleveland State	Omaha
20160213	H	4-1	Cornell	Harvard
20160213	N	4-0	Dartmouth	Brown
20160213	A	4-3	Princeton	Penn
20160213	N	4-3	New Mexico	UC Irvine
20160213	H	5-2	Arizona	Northern Arizona
20160213	N	4-2	UCLA	Texas A&M
20160213	H	6-1	Utah	South Alabama
20160213	H	7-0	Florida	Furman
20160213	N	4-3	Georgia	Columbia
20160213	H	8-1	The Citadel	Benedict
20160213	N	9-0	The Citadel	Erskine
20160213	A	9-0	The Citadel	USC Sumter
20160213	H	5-2	New Orleans	Alcorn State
20160213	H	6-1	Coastal Carolina	Longwood
20160213	N	4-2	Georgia Southern	Florida Atlantic
20160213	H	6-1	Seattle	George Fox
20160213	H	4-0	BYU	Boise State
20160213	H	4-1	Pepperdine	New Mexico
20160213	H	6-1	Portland	Gonzaga
20160213	H	7-0	Santa Clara	UC Santa Cruz
20160213	H	4-3	St. Mary's (CA)	Sacramento State
20160214	H	6-1	Duquesne	George Mason
20160214	H	1-6	St. Bonaventure	Mercyhurst
20160214	A	5-2	Temple	Connecticut
20160214	N	4-2	South Florida	San Diego
20160214	H	7-0	Clemson	Gardner-Webb
20160214	H	6-1	Georgia Tech	Georgia State
20160214	H	7-0	Georgia Tech	Mercer
20160214	N	4-2	North Carolina	UCLA
20160214	H	4-1	Virginia	TCU
20160214	N	4-3	Baylor	Columbia
20160214	H	4-2	Oklahoma	Illinois
20160214	N	4-2	Texas Tech	Georgia
20160214	A	4-3	Eastern Washington	North Dakota
20160214	H	7-0	Michigan State	Chicago State
20160214	N	4-3	Ohio State	Texas A&M
20160214	A	6-1	Cal Poly	Loyola Marymount
20160214	A	6-1	UC Davis	Sacramento State
20160214	H	7-0	Middle Tennessee	Alabama A&M
20160214	H	6-1	Middle Tennessee	Iowa
20160214	H	4-0	Rice	Incarnate Word
20160214	H	4-0	Rice	Louisiana
20160214	N	4-1	Dartmouth	St. John's (NY)
20160214	A	5-2	Harvard	Penn
20160214	N	5-1	Princeton	Cornell
20160214	H	6-1	Western Michigan	Detroit Mercy
20160214	H	7-0	Western Michigan	Wayne State
20160214	A	6-1	Air Force	Northern Colorado
20160214	H	4-2	Utah State	South Alabama
20160214	A	4-3	Arkansas	SMU
20160214	A	4-3	Auburn	Clemson
20160214	H	7-0	Lamar	Oral Roberts
20160214	A	4-1	Georgia Southern	Stetson
20160214	A	7-2	Georgia State	Emory
20160214	H	5-2	Alabama State	Jacksonville State
20160214	A	7-0	Appalachian State	NC A&T
20160215	H	4-0	Miami (FL)	Army
20160215	A	4-2	North Carolina	Virginia
