date	where	score	winner	loser
20180217	H	7-0	UC Santa Barbara	San Francisco
20180217	A	7-0	Delaware	Muhlenberg
20180217	A	4-3	Delaware	Swarthmore
20180217	H	7-0	James Madison	Morgan State
20180217	A	5-2	Middle Tennessee	Wichita State
20180217	H	5-2	IUPUI	Austin Peay
20180217	H	6-1	Youngstown State	Bucknell
20180217	N	4-2	Brown	Penn
20180217	N	4-2	Columbia	Baylor
20180217	N	4-1	Dartmouth	Princeton
20180217	N	4-1	Harvard	Cornell
20180217	H	4-0	Yale	Monmouth (NJ)
20180217	H	4-3	Ball State	Lipscomb
20180217	N	4-3	Binghamton	George Mason
20180217	H	6-1	Western Michigan	William & Mary
20180217	A	5-2	S.C. State	College of Charleston
20180217	A	7-0	Mount St. Mary's (MD)	Howard
20180217	H	4-0	Arizona	Northern Arizona
20180217	H	5-2	Arizona	Nebraska
20180217	A	4-3	Arizona State	San Diego
20180217	N	6-1	Oregon	San Diego State
20180217	N	4-2	Stanford	Georgia
20180217	N	4-1	UCLA	Ohio State
20180217	H	7-0	Utah	Montana
20180217	H	6-1	Utah	UC Irvine
20180217	A	6-1	Army	Portland State
20180217	A	4-3	Boston University	MIT
20180217	H	5-0	Boston University	Merrimack
20180217	H	5-2	Lehigh	Stevens
20180217	H	5-2	Navy	Binghamton
20180217	H	4-1	Navy	George Mason
20180217	N	4-3	Texas A&M	North Carolina
20180217	N	4-3	Florida	Notre Dame
20180217	H	5-2	Furman	Belmont
20180217	H	6-1	Furman	The Citadel
20180217	H	5-2	UNC Greensboro	Winthrop
20180217	H	6-1	Incarnate Word	Arkansas Pine Bluff
20180217	H	7-0	Coastal Carolina	NC A&T
20180217	N	5-2	Georgia State	Charlotte
20180217	H	4-3	South Alabama	Southern Miss
20180217	H	7-0	Louisiana	Jackson State
20180217	H	6-0	Louisiana	Jackson State
20180217	H	5-2	Seattle	Southern Utah
20180217	H	4-2	BYU	Portland
20180217	H	7-2	Jefferson	Bloomsburg
20180217	H	7-2	Queens (NY)	Stonehill
20180217	H	9-0	Ferris State	Aquinas (MI)
20180217	A	9-0	Grand Valley State	Hope
20180217	H	5-4	Northwood	Hillsdale
20180217	H	9-0	Lewis	Walsh
20180217	N	6-3	Quincy	Wartburg
20180217	A	7-2	MSU-Texas	St. Mary's (TX)
20180217	A	8-1	UTPB	Southwestern (TX)
20180217	H	9-0	Charleston	Bluefield
20180217	H	9-0	Newman	Tabor
20180217	N	7-2	Hawaii Hilo	Hawaii Pacific
20180217	A	7-2	Point Loma (CA)	Biola
20180217	H	9-0	Columbus State	Abraham Baldwin
20180217	H	7-2	Flagler	Augusta
20180217	H	8-1	Aiken	Anderson (SC)
20180217	H	9-0	Mercyhurst	Daemen
20180217	H	5-4	Newberry	Limestone
20180217	A	7-2	Lynn	Rollins
20180217	H	8-1	Central (IA)	Concordia (MI)
20180217	H	0-9	Central (IA)	Knox (IL)
20180217	N	6-3	Coe College	DePauw
20180217	A	8-1	Dubuque	Bethany Lutheran
20180217	N	9-0	Luther (IA)	Morningside
20180217	A	6-3	Wartburg	St. Ambrose
20180217	A	6-1	Ozarks	Hendrix
20180217	H	9-0	Christopher Newport	Methodist (NC)
20180217	H	9-0	Salisbury	Juniata
20180217	A	8-1	Salisbury	Stevenson
20180217	A	9-0	Carroll (WI)	MSOE
20180217	H	9-0	Swarthmore	Muhlenberg
20180217	A	8-1	UC Santa Cruz	Cal Lutheran
20180217	H	7-2	RIT	Nazareth
20180217	A	6-3	Skidmore	Vassar
20180217	H	6-3	St. Lawrence	Oneonta
20180217	H	9-0	Calvin	Concordia (MI)
20180217	H	5-4	Hope	Earlham
20180217	H	8-1	Kalamazoo	Augustana (IL)
20180217	N	6-3	Grinnell	Wheaton (IL)
20180217	A	7-2	Illinois Tech	Illinois Wesleyan
20180217	A	8-1	Kenyon	Wabash
20180217	H	9-0	Oberlin	Centre
20180217	N	5-4	Ohio Wesleyan	Wheaton (IL)
20180217	H	3-1	MIT	Merrimack
20180217	H	8-1	UW Whitewater	Grinnell
20180217	H	8-1	Lewis & Clark (OR)	Caltech
20180217	H	7-2	Linfield	Spokane
20180217	A	9-0	Baldwin Wallace	Defiance
20180217	H	5-4	Franciscan	Ohio Northern
20180217	H	6-1	Sewanee	NC Wesleyan
20180217	H	7-2	Austin	Whitworth
20180217	H	9-0	Redlands	Colorado College
20180217	H	8-1	Redlands	Occidental
20180217	A	9-0	Greenville	Albion
20180217	H	9-0	Chicago	Coe College
20180217	H	5-3	Emory	Bluefield State
20180217	H	9-0	Emory	Xavier (LA)
20180217	N	8-1	Wash U	Maryville (MO)
20180217	H	6-3	Covenant	Belhaven
20180217	H	6-3	Covenant	Hanover
20180217	A	9-0	American River	Fresno
20180217	N	9-0	American River	Reedley
20180217	N	5-2	Grossmont	Bakersfield
20180217	A	5-1	Grossmont	Fullerton
20180217	H	6-3	St. Edward's (TX)	UTPB
20180217	A	4-0	Southern Utah	Pacific Lutheran
20180218	H	4-3	Duquesne	Detroit Mercy
20180218	N	5-1	Fordham	Niagara
20180218	A	5-2	St. Joseph's (PA)	St. Peter's
20180218	H	7-0	Tulane	Nicholls State
20180218	H	7-0	Wichita State	UMKC
20180218	H	6-1	Boston College	Bentley
20180218	H	6-1	Boston College	Boston University
20180218	N	4-3	Duke	Notre Dame
20180218	A	4-2	Louisville	Northwestern
20180218	N	4-3	Wake Forest	Stanford
20180218	H	4-3	North Florida	Charlotte
20180218	A	4-1	Baylor	Washington
20180218	A	6-1	Idaho	Northern Colorado
20180218	H	5-2	UNC Asheville	UNC Greensboro
20180218	N	4-0	Illinois	Florida
20180218	H	4-0	Michigan	Memphis
20180218	H	4-0	Michigan	Western Michigan
20180218	N	6-1	Nebraska	Northern Arizona
20180218	H	4-0	Northwestern	IUPUI
20180218	N	4-3	Ohio State	North Carolina
20180218	H	6-1	Cal Poly	San Francisco
20180218	H	5-2	UC Santa Barbara	Pacific (CA)
20180218	N	6-3	UCSD	Hawaii Pacific
20180218	H	7-0	College of Charleston	NC A&T
20180218	H	7-0	Delaware	Yeshiva
20180218	H	7-0	Elon	Appalachian State
20180218	A	5-2	William & Mary	Valparaiso
20180218	H	7-0	Old Dominion	Richmond
20180218	H	7-0	Cleveland State	Bucknell
20180218	H	7-0	Cleveland State	John Carroll
20180218	N	4-2	Columbia	Oklahoma State
20180218	N	4-1	Dartmouth	Harvard
20180218	N	4-0	Penn	Monmouth (NJ)
20180218	N	4-3	Princeton	Cornell
20180218	H	4-2	Yale	Brown
20180218	H	6-1	Northern Illinois	IUPUI
20180218	H	5-0	Utah State	Montana State
20180218	H	5-1	Utah State	UC Irvine
20180218	A	4-0	Arizona State	Pepperdine
20180218	N	4-2	UCLA	Texas A&M
20180218	N	4-2	USC	Georgia
20180218	A	4-3	South Carolina	Georgia Tech
20180218	H	6-1	ETSU	Tennessee Tech
20180218	H	6-1	Furman	Gardner-Webb
20180218	H	4-3	Wofford	Belmont
20180218	H	5-2	Drake	Denver
20180218	N	4-3	Omaha	George Washington
20180218	N	7-0	Texas Arlington	WNM
20180218	H	4-0	Alabama State	Alabama A&M
20180218	H	4-3	New Mexico State	Texas Arlington
20180218	H	7-0	Seattle	Pacific Lutheran
20180218	A	4-3	Santa Clara	UC Davis
20180218	A	3-4	St. Mary's (CA)	Grand Canyon
20180218	H	4-3	San Diego	Fresno State
20180218	A	6-3	Roberts Wesleyan	RIT
20180218	H	9-0	Ferris State	Hillsdale
20180218	H	7-2	Grand Valley State	Walsh
20180218	H	8-1	Illinois Springfield	William Jewell
20180218	A	7-2	Tiffin	Findlay
20180218	A	6-3	SNHU	Le Moyne
20180218	N	5-4	Stonehill	St. Thomas Aquinas
20180218	H	9-0	North Georgia	Carson-Newman
20180218	H	7-2	Young Harris (GA)	King (TN)
20180218	A	4-3	Mercyhurst	St. Bonaventure
20180218	H	5-4	Wingate	Radford
20180218	A	9-0	Benedict	Johnson C. Smith
20180218	H	6-3	Saint Leo	Flagler
20180218	N	9-0	Loras	Bethany Lutheran
20180218	H	6-3	Christopher Newport	Millsaps
20180218	H	9-0	Carthage	Concordia (WI)
20180218	A	7-2	UC Santa Cruz	Whittier
20180218	N	7-2	Juniata	Stevenson
20180218	H	9-0	St. Lawrence	St. Michael's
20180218	N	6-3	Monmouth (IL)	North Central (IL)
20180218	H	7-2	Illinois Tech	Monmouth (IL)
20180218	H	7-2	Illinois Tech	North Central (IL)
20180218	A	9-0	Kenyon	DePauw
20180218	A	5-4	Wooster	Carthage
20180218	N	8-1	Wooster	Concordia (WI)
20180218	H	9-0	Lewis & Clark (OR)	Willamette
20180218	H	9-0	Lynchburg	Ferrum
20180218	H	9-0	Sewanee	Hanover
20180218	H	9-0	Sewanee	Piedmont
20180218	H	6-3	Chapman	Colorado College
20180218	N	8-1	Caltech	Linfield
20180218	H	7-2	Rochester (NY)	Ithaca
20180218	H	6-1	East Carolina	NCCU
20180219	A	4-3	Wichita State	Tulsa
20180219	N	4-2	Wake Forest	UCLA
20180219	A	4-3	Eastern Washington	North Dakota
20180219	A	4-3	Hofstra	St. Peter's
20180219	H	5-2	New Orleans	Alcorn State
20180219	H	4-3	Jackson State	Auburn Montgomery
20180219	H	7-2	Queens (NY)	Fairleigh Dickinson
20180219	A	9-0	Azusa Pacific	Biola
20180219	N	6-3	Hawaii Hilo	Hawaii Pacific
20180219	H	5-4	George Fox	Caltech
20180219	A	6-2	Brandeis	Point Loma (CA)
20180219	A	9-0	Seward County (KS)	Emporia State
20180219	H	5-4	Hinds (MS)	Jones
20180220	N	6-1	St. John's (NY)	S.C. State
20180220	A	9-0	Radford	Bluefield
20180220	A	6-1	Elon	Campbell
20180220	H	4-3	UNC Wilmington	Coastal Carolina
20180220	H	4-2	Brown	Boston College
20180220	A	8-1	Niagara	Daemen
20180220	H	7-0	Wofford	North Greenville
20180220	H	5-4	Augusta	Francis Marion
20180220	A	7-2	Lander	Emmanuel (GA)
20180220	H	9-0	Young Harris (GA)	Lincoln Memorial
20180220	H	7-2	Barry	St. Thomas (FL)
20180220	A	9-0	Bates	Chapman
20180220	H	9-0	Abraham Baldwin	GSW
20180220	H	6-3	Copiah-Lincoln (MS)	East Central (MS)
20180220	A	8-1	American River	Folsom Lake
20180220	A	6-3	Diablo Valley	Shasta
20180220	H	6-3	Modesto	Fresno
20180220	A	5-4	Reedley	Cosumnes  River
20180220	H	5-4	De Anza	Chabot
20180220	H	9-0	Foothill	Cabrillo
20180220	H	8-1	Riverside	Hope International
20180220	H	8-1	Desert	Palomar
20180220	A	9-0	San Diego Mesa	Imperial Valley
20180220	H	9-0	Cerritos	Orange Coast
20180220	A	6-3	El Camino	Fullerton
20180221	A	7-0	Saint Louis	Tennessee State
20180221	H	5-2	Central Florida	Stetson
20180221	A	5-2	St. John's (NY)	College of Charleston
20180221	A	6-1	Gardner-Webb	Limestone
20180221	A	5-0	Indiana	Purdue
20180221	H	5-4	Concordia (CA)	Point Loma (CA)
20180221	H	9-0	Augusta	Erskine
20180221	H	9-0	Columbus State	Anderson (SC)
20180221	H	9-0	Mercyhurst	Salem - WV
20180221	H	6-3	Catawba	Belmont Abbey
20180221	H	8-1	Saint Leo	Florida Southern
20180221	H	8-1	Southern Virginia	Lynchburg
20180221	A	4-5	Defiance	Heidelberg
20180221	H	5-4	Illinois Tech	Olivet Nazarene
20180221	H	7-2	MIT	Bentley
20180221	A	8-1	Brandeis	Cal Lutheran
20180222	A	9-0	Chowan	Averett
20180222	H	5-4	Northwood	Southern Indiana
20180222	A	5-4	WNM	Mesa (AZ)
20180222	A	7-2	Azusa Pacific	Concordia (CA)
20180222	H	7-2	Biola	Hope International
20180222	A	9-0	Coker	Johnson C. Smith
20180222	A	7-2	Newberry	Erskine
20180222	H	9-0	Benedict	Fort Valley State
20180222	A	6-3	Spring Hill	Benedict
20180222	H	7-2	Palm Beach Atlantic	St. Thomas (FL)
20180222	A	8-1	Rollins	Eckerd
20180222	H	5-4	DePauw	Earlham
20180222	H	9-0	Wooster	Mount Union
20180222	H	9-0	Franciscan	Bethany (WV)
20180222	H	7-2	Pomona-Pitzer	Bates
20180222	A	8-1	Cypress	Orange Coast
20180222	A	7-2	Irvine Valley	Saddleback
20180222	H	9-0	Riverside	Fullerton
20180222	A	7-2	Grossmont	Palomar
20180222	H	9-0	San Diego Mesa	Mt. San Jacinto
20180222	A	8-1	El Camino	Mt. San Antonio
20180223	H	6-1	Davidson	NCCU
20180223	A	4-3	Fordham	Sacred Heart
20180223	H	7-0	Miami (FL)	College of Charleston
20180223	H	5-2	Virginia	Mercer
20180223	H	4-2	Florida Gulf Coast	Texas Arlington
20180223	N	7-0	Liberty	New Orleans
20180223	N	4-3	Oklahoma	South Florida
20180223	H	7-0	Oklahoma State	Omaha
20180223	A	4-3	DePaul	Illinois State
20180223	A	4-3	Georgetown	Xavier
20180223	A	6-1	Northern Arizona	Portland State
20180223	H	4-3	Presbyterian	Kennesaw State
20180223	A	4-3	Michigan	Notre Dame
20180223	H	7-0	Minnesota	Drake
20180223	H	6-1	Wisconsin	Penn
20180223	A	4-3	UC Irvine	San Francisco
20180223	H	5-2	Drexel	Binghamton
20180223	N	7-0	James Madison	George Mason
20180223	A	7-0	Youngstown State	St. Francis (PA)
20180223	H	5-2	Harvard	Boston University
20180223	H	5-2	Harvard	Old Dominion
20180223	A	6-1	Quinnipiac	St. Joseph's (PA)
20180223	A	4-3	Toledo	Wayne State
20180223	A	6-1	Western Michigan	Valparaiso
20180223	N	4-3	Fresno State	Auburn
20180223	A	4-3	San Diego State	San Diego
20180223	N	4-0	Arizona	Princeton
20180223	N	4-0	Arizona State	Boise State
20180223	N	4-2	Arizona State	Fresno State
20180223	H	4-0	Stanford	UC Davis
20180223	H	7-0	UCLA	Portland
20180223	A	4-2	Utah	New Mexico
20180223	N	4-2	Alabama	Arizona
20180223	N	4-1	Alabama	Rice
20180223	H	7-0	LSU	Nicholls State
20180223	A	4-3	Mississippi State	Tulane
20180223	A	4-3	Vanderbilt	Northwestern
20180223	H	4-3	Chattanooga	The Citadel
20180223	N	4-3	A&M-Corpus Christi	East Carolina
20180223	H	4-0	South Alabama	Samford
20180223	A	6-1	Troy	Florida A&M
20180223	H	4-0	Louisiana	East Carolina
20180223	H	4-2	Louisiana	Tennessee Tech
20180223	A	4-1	Alabama State	Prairie View A&M
20180223	H	5-0	Chicago State	Prairie State
20180223	A	6-1	Grand Canyon	Sacramento State
20180223	H	6-1	Seattle	Northern Colorado
20180223	H	5-2	Loyola Marymount	Cal Poly
20180223	H	9-0	Mount Olive	Catawba
20180223	A	7-2	Southern Wesleyan	USC Sumter
20180223	H	8-1	NYIT	Adelphi
20180223	H	9-0	Queens (NY)	Franklin Pierce
20180223	H	6-3	Grand Valley State	Southern Indiana
20180223	H	8-1	Indianapolis	Tiffin
20180223	A	8-1	Charleston	Salem - WV
20180223	A	9-0	Stonehill	Gordon (MA)
20180223	H	5-4	Point Loma (CA)	Westmont
20180223	A	7-2	Columbus State	Lander
20180223	H	8-1	Flagler	Francis Marion
20180223	A	5-4	Georgia College	Young Harris (GA)
20180223	H	9-0	North Georgia	GSW
20180223	A	5-4	Aiken	Queens (NC)
20180223	A	9-0	Mercyhurst	Fairmont State
20180223	H	8-1	Limestone	USC Sumter
20180223	H	5-4	Lenoir-Rhyne	King (TN)
20180223	A	7-2	Newberry	Mars Hill
20180223	H	9-0	Benedict	Lane
20180223	H	5-0	Benedict	LeMoyne-Owen
20180223	H	6-1	Benedict	Morehouse
20180223	A	6-3	St. John's (MN)	Hamline
20180223	N	9-0	Illinois College	St. Louis - Pharmacy
20180223	A	0-9	Denison	Allegheny
20180223	A	8-1	UW Whitewater	Carthage
20180223	A	8-1	Pacific Lutheran	Puget Sound
20180223	N	9-0	CMS	Trinity (TX)
20180223	A	8-1	Brandeis	Occidental
20180223	N	6-3	Chicago	Carnegie Mellon
20180223	A	5-4	Emory	Gustavus Adolphus
20180223	N	9-0	Wash U	Redlands
20180223	A	7-2	Covenant	LaGrange
20180223	A	7-2	NC Wesleyan	Christopher Newport
20180223	A	7-2	Gulf Coast (MS)	Wallace State
20180223	H	9-0	American River	Shasta
20180223	H	6-1	Diablo Valley	Santa Rosa
20180223	A	6-3	Folsom Lake	Solano
20180223	A	5-4	Modesto	Reedley
20180223	H	6-3	De Anza	Foothill
20180223	A	5-4	Saddleback	Grossmont
20180223	H	7-2	Cerritos	Cypress
20180223	N	8-1	St. Edward's (TX)	Colorado Mesa
20180223	N	7-2	St. Edward's (TX)	Holy Names
20180223	N	7-2	Sonoma State	Colorado Mesa
20180223	N	9-0	Sonoma State	WNM
20180223	A	6-1	Southern Utah	Chicago State
20180223	A	5-1	Southern Utah	Illinois - Chicago
20180223	H	6-1	UMKC	Oral Roberts
20180224	H	6-1	Duquesne	Northern Kentucky
20180224	H	6-1	Fordham	Connecticut
20180224	H	7-0	VCU	George Washington
20180224	H	6-1	Temple	Binghamton
20180224	H	4-0	Duke	Coastal Carolina
20180224	H	4-0	Duke	Furman
20180224	H	4-0	Florida State	Liberty
20180224	H	4-0	Florida State	New Orleans
20180224	A	4-3	Kennesaw State	Wofford
20180224	N	5-1	Liberty	Florida A&M
20180224	H	7-0	Baylor	Abilene Christian
20180224	H	7-0	Baylor	Abilene Christian
20180224	N	4-3	Oklahoma	Texas A&M
20180224	N	4-2	Butler	Green Bay
20180224	N	3-4	DePaul	Creighton
20180224	H	4-3	Eastern Washington	Weber State
20180224	A	4-3	Montana State	Idaho State
20180224	H	5-2	Portland State	Northern Colorado
20180224	H	3-4	Campbell	Gardner-Webb
20180224	H	7-0	Radford	Belmont Abbey
20180224	H	5-0	Michigan State	Detroit Mercy
20180224	H	4-0	Michigan State	Ball State
20180224	H	4-2	Purdue	Butler
20180224	H	4-2	Purdue	Green Bay
20180224	N	5-2	Cal Poly	Nevada
20180224	H	5-2	Drexel	Quinnipiac
20180224	A	5-2	Hofstra	Colgate
20180224	H	5-2	UNC Wilmington	Longwood
20180224	H	6-1	Charlotte	Georgia Southern
20180224	H	4-3	Charlotte	Presbyterian
20180224	A	5-0	Florida Atlantic	Lynn
20180224	N	4-2	Rice	Boise State
20180224	A	7-0	Cleveland State	St. Bonaventure
20180224	N	6-1	Penn	Drake
20180224	N	4-1	Princeton	Auburn
20180224	N	4-1	Princeton	Rice
20180224	A	4-2	Yale	William & Mary
20180224	A	4-2	Monmouth (NJ)	Navy
20180224	N	4-0	Monmouth (NJ)	Villanova
20180224	A	4-1	Ball State	Detroit Mercy
20180224	A	5-4	Merrimack	Roberts Wesleyan
20180224	H	4-3	St. Francis (NY)	St. Peter's
20180224	N	4-3	Arizona	Fresno State
20180224	N	4-3	Arizona State	Alabama
20180224	H	4-0	Oregon	Gonzaga
20180224	H	4-0	Oregon	Northern Arizona
20180224	A	4-1	Stanford	California
20180224	N	5-2	Utah	UC Santa Barbara
20180224	H	7-0	Washington	Seattle
20180224	H	5-2	Army	NJIT
20180224	H	5-2	Lehigh	Mount St. Mary's (MD)
20180224	H	4-0	Navy	Villanova
20180224	N	4-1	Auburn	Boise State
20180224	H	7-0	Tennessee	USC Upstate
20180224	H	4-0	Tennessee	USC Upstate
20180224	H	6-1	ETSU	UNC Greensboro
20180224	N	4-2	A&M-Corpus Christi	Tennessee Tech
20180224	A	4-3	A&M-Corpus Christi	Louisiana
20180224	N	4-2	Prairie View A&M	Alcorn State
20180224	H	5-2	UTRGV	Lamar
20180224	A	4-2	BYU	Denver
20180224	H	4-2	Pacific (CA)	UC Irvine
20180224	H	6-1	Santa Clara	Grand Canyon
20180224	H	5-4	Chowan	Wesleyan (WV)
20180224	N	5-4	Lewis	Newman
20180224	A	7-2	McKendree	William Jewell
20180224	A	9-0	Hillsdale	Edinboro
20180224	N	8-1	Tiffin	Salem - WV
20180224	A	5-1	Tiffin	Salem - WV
20180224	A	9-0	Dallas Baptist	Howard Payne
20180224	H	7-2	Texas Tyler	Jacksonville (TX)
20180224	N	3-6	WNM	Colorado Mesa
20180224	A	9-0	Charleston	Cedarville
20180224	A	9-0	Bentley	St. Michael's
20180224	A	5-4	Le Moyne	Daemen
20180224	H	8-1	Azusa Pacific	Hope International
20180224	A	7-2	Azusa Pacific	Pomona-Pitzer
20180224	N	7-2	Holy Names	WNM
20180224	H	9-0	Lander	GSW
20180224	A	8-1	Columbus State	Young Harris (GA)
20180224	H	6-3	Anderson (SC)	Belmont Abbey
20180224	N	6-3	Carson-Newman	Martin Methodist
20180224	H	8-1	Lincoln Memorial	Martin Methodist
20180224	N	7-2	Wingate	Bluefield State
20180224	H	7-2	Benedict	Tuskegee
20180224	H	6-3	Embry-Riddle (FL)	West Florida
20180224	H	7-2	Coe College	Stevens
20180224	H	6-3	Mary Washington	Coe College
20180224	H	5-4	Mary Washington	Sewanee
20180224	H	7-2	Salisbury	Goucher
20180224	H	9-0	Salisbury	Virginia Wesleyan
20180224	A	9-0	Millikin	Illinois Wesleyan
20180224	A	5-4	Millikin	Lake Forest
20180224	H	9-0	North Central (IL)	Aurora
20180224	H	8-1	North Central (IL)	Concordia (MI)
20180224	A	9-0	Ursinus	Arcadia
20180224	H	8-1	Drew	FDU Florham
20180224	N	8-1	Goucher	Bridgewater
20180224	H	8-1	Hobart & William Smith	Oneonta
20180224	A	8-1	RPI	Rochester (NY)
20180224	H	9-0	Vassar	Clark (MA)
20180224	A	7-2	Albion	Wittenberg
20180224	H	6-0	Lake Forest	Illinois Wesleyan
20180224	N	8-1	Lawrence	Dubuque
20180224	A	6-3	Illinois Tech	Prairie State
20180224	H	7-2	Ohio Wesleyan	Centre
20180224	H	8-1	Wabash	Wheaton (IL)
20180224	A	9-0	Bates	Cal Lutheran
20180224	H	9-0	Wheaton (MA)	UMass Dartmouth
20180224	A	0-9	UW Eau Claire	Dubuque
20180224	H	9-0	UW Eau Claire	Lawrence
20180224	N	8-1	UW La Crosse	St. Scholastica
20180224	A	5-4	Linfield	Hardin-Simmons
20180224	H	7-2	Pacific (OR)	Hardin-Simmons
20180224	H	7-2	Pacific Lutheran	Willamette
20180224	H	9-0	Ohio Northern	Penn State Behrend
20180224	H	9-0	Otterbein	Bethany (WV)
20180224	H	7-2	Guilford	Lynchburg
20180224	H	5-4	Shenandoah	Shepherd
20180224	N	6-3	Millsaps	Southwestern (TX)
20180224	H	5-4	Oglethorpe	Rose-Hulman
20180224	A	9-0	Rhodes	Hendrix
20180224	N	7-2	Sewanee	Stevens
20180224	N	6-3	CMS	Wash U
20180224	H	5-4	Pomona-Pitzer	Brandeis
20180224	N	8-1	Redlands	Trinity (TX)
20180224	H	9-0	Principia	Simpson (IA)
20180224	H	9-0	Principia	Wisconsin Lutheran
20180224	A	1-8	Greenville	Knox (IL)
20180224	N	8-1	Greenville	St. Ambrose
20180224	N	9-0	CWRU	Washington (MD)
20180224	N	5-4	Emory	Chicago
20180224	H	6-3	NYU	Haverford
20180224	A	8-1	Covenant	Huntingdon
20180224	N	9-0	LaGrange	Transylvania
20180224	N	5-4	NC Wesleyan	CWRU
20180224	A	9-0	USC Sumter	SMC
20180224	H	8-1	American River	De Anza
20180224	N	4-0	East Carolina	Tennessee Tech
20180224	H	7-0	Wright State	Niagara
20180224	H	5-2	Appalachian State	UNC Asheville
20180224	H	9-0	Florida Tech	Eckerd
20180224	N	5-4	St. Edward's (TX)	Arizona Christian
20180224	N	5-1	Sonoma State	St. Edward's (TX)
20180224	N	4-0	Southern Utah	Eastern Illinois
20180224	H	6-1	Winthrop	NC A&T
20180225	A	5-2	La Salle	St. Peter's
20180225	N	5-2	Richmond	UC Riverside
20180225	H	7-0	Tulane	Texas Tech
20180225	H	7-0	N.C. State	Furman
20180225	H	7-0	Notre Dame	Toledo
20180225	H	6-1	Virginia Tech	Davidson
20180225	H	6-1	Virginia Tech	Gardner-Webb
20180225	H	4-0	Oklahoma State	Oral Roberts
20180225	H	4-0	Oklahoma State	SMU
20180225	H	5-2	Texas	Georgia Tech
20180225	H	6-1	Idaho	Weber State
20180225	H	6-1	Indiana	Saint Louis
20180225	H	6-1	Minnesota	Penn
20180225	A	5-2	Ohio State	Notre Dame
20180225	N	6-1	Penn State	James Madison
20180225	A	5-0	Penn State	VCU
20180225	A	5-2	UC Riverside	CSU-Pueblo
20180225	H	4-3	Delaware	Bucknell
20180225	H	4-3	Middle Tennessee	Wisconsin
20180225	A	4-1	Old Dominion	Dartmouth
20180225	H	5-2	UTSA	Incarnate Word
20180225	H	7-0	Youngstown State	St. Bonaventure
20180225	H	6-1	Brown	NJIT
20180225	H	6-1	Dartmouth	Boston University
20180225	H	4-3	Harvard	Northwestern
20180225	A	4-3	Yale	Elon
20180225	A	4-3	Marist	Colgate
20180225	H	7-0	Buffalo	Cleveland State
20180225	A	5-2	Northern Illinois	Wright State
20180225	H	5-2	Western Michigan	Dayton
20180225	H	6-1	Western Michigan	Ferris State
20180225	H	4-3	New Mexico	UC Santa Barbara
20180225	A	4-3	Bryant	Army
20180225	A	5-4	Merrimack	Le Moyne
20180225	A	5-2	St. Francis (NY)	Lafayette
20180225	H	4-3	St. Francis (PA)	Northern Kentucky
20180225	H	4-3	Kentucky	Illinois
20180225	A	5-2	Vanderbilt	Indiana
20180225	N	7-0	The Citadel	Rose-Hulman
20180225	H	6-1	Coastal Carolina	Longwood
20180225	H	5-2	Georgia Southern	S.C. State
20180225	A	6-0	Georgia Southern	Winthrop
20180225	H	4-1	Georgia State	South Alabama
20180225	A	4-3	Texas Arlington	Florida Atlantic
20180225	H	7-0	Loyola Marymount	Nevada
20180225	H	6-1	Pepperdine	San Diego State
20180225	H	4-0	Portland	Gonzaga
20180225	H	6-1	Santa Clara	Sacramento State
20180225	H	7-2	Francis Marion	Coker
20180225	A	6-3	Purdue Northwest	Central (IA)
20180225	A	7-2	Purdue Northwest	Central (IA)
20180225	H	8-1	Wayne State	Hillsdale
20180225	N	8-1	Tiffin	West Liberty
20180225	H	5-4	Texas Tyler	Collin County (TX)
20180225	H	5-4	Texas Tyler	UTPB
20180225	N	6-3	UTPB	TAMU-Texarkana
20180225	H	8-1	Davis & Elkins	Virginia Wise
20180225	A	5-4	Wesleyan (WV)	Mount Olive
20180225	A	9-0	Bentley	Endicott
20180225	H	9-0	Stonehill	Wheaton (MA)
20180225	N	7-2	Holy Names	Colorado Mesa
20180225	H	8-1	Flagler	Aiken
20180225	A	6-3	Edinboro	Daemen
20180225	H	5-4	Barry	Lynn
20180225	H	7-2	Embry-Riddle (FL)	Florida Tech
20180225	H	7-2	Rollins	Davenport
20180225	A	8-1	Loras	Illinois College
20180225	H	7-2	Mary Washington	Stevens
20180225	H	9-0	Salisbury	Bridgewater
20180225	N	9-0	Goucher	Virginia Wesleyan
20180225	A	6-3	Ithaca	St. Lawrence
20180225	A	9-0	RPI	RIT
20180225	N	9-0	Grinnell	Macalester
20180225	A	9-0	Illinois Tech	Lakeland
20180225	A	5-4	UW La Crosse	Bethel (MN)
20180225	H	9-0	George Fox	Hardin-Simmons
20180225	A	6-3	Randolph-Macon	St. Mary's (MD)
20180225	A	6-3	Millsaps	Texas Dallas
20180225	A	7-2	Sewanee	Coe College
20180225	H	7-2	Sewanee	LaGrange
20180225	A	5-2	Carnegie Mellon	Trinity (TX)
20180225	N	5-4	Chicago	Wash U
20180225	A	6-3	CWRU	Christopher Newport
20180225	N	5-4	Emory	CMS
20180225	H	8-1	NYU	Vassar
20180225	A	6-3	Averett	Guilford
20180225	H	9-0	Brevard	Berea
20180225	A	7-2	ASA (Brooklyn)	Yeshiva
20180225	H	4-3	Wright State	Xavier
20180225	A	5-4	Earlham	Centre
20180225	N	5-0	St. Edward's (TX)	WNM
20180225	A	7-2	Sonoma State	OUAZ
20180226	A	1-6	Abilene Christian	Nicholls State
