date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20160826	402806	440240	N	    	Saint Louis	Paarth Dodhiawala   	Quincy	Wyatt Pauley        	6-1,6-2
20160826	437350	441862	N	    	Saint Louis	Justin Nogalski     	UMSL	Nathan Pinto        	6-2,6-2
20160826	439944	460281	N	    	Saint Louis	Charlie Parry       	Quincy	Danyil Vayser       	6-1,6-1
20160826	394580	463265	N	    	Saint Louis	Juan Calero         	UMSL	Robert White        	7-5,0-6,10-3
20160826	406408	463265	N	    	Saint Louis	David Ferragut      	UMSL	Robert White        	6-1,6-2
20160826	439171	385845	N	    	Saint Louis	Oscar Pachon        	Quincy	Patrick Anderson    	6-2,6-0
20160826	406408	404608	N	    	Saint Louis	David Ferragut      	Quincy	Erik Elgasden       	6-2,6-0
20160826	439944	420744	N	    	Saint Louis	Charlie Parry       	UMSL	Ben Kasprzak        	6-3,6-2
20160826	406408	420744	N	    	Saint Louis	David Ferragut      	UMSL	Ben Kasprzak        	6-3,6-2
20160826	437349	426223	N	    	Saint Louis	John Nogalski       	Quincy	Michael Lesko       	6-0,6-1
20160826	394580	427849	N	    	Saint Louis	Juan Calero         	Quincy	Daniel Loscher      	6-4,6-2
20160826	437349	431005	N	    	Saint Louis	John Nogalski       	UMSL	Alberto Maza Martin 	6-3,5-4
20160826	439944	431005	N	    	Saint Louis	Charlie Parry       	UMSL	Alberto Maza Martin 	6-2,6-1
20160826	437350	431981	N	    	Saint Louis	Justin Nogalski     	Quincy	Ryan McMillan       	6-1,6-1
20160826	402806	426855	N	    	Saint Louis	Paarth Dodhiawala   	UMSL	Kristoffer Lindal   	6-2,6-4
20160826	402806	427305	N	    	Saint Louis	Paarth Dodhiawala   	UMSL	Lucas Lobao         	7-5,3-2
20160826	439171	427305	N	    	Saint Louis	Oscar Pachon        	UMSL	Lucas Lobao         	6-0,4-6,10-7
20160828	406408	480803	H	   1	Saint Louis	David Ferragut      	Missouri Baptist	James Tobin         	6-2,6-2
20160828	394580	481440	H	   2	Saint Louis	Juan Calero         	Missouri Baptist	Dylan Walker        	6-3,6-4
20160828	439944	476800	H	   3	Saint Louis	Charlie Parry       	Missouri Baptist	Sean Nanney         	6-1,6-2
20160828	437349	478774	H	   4	Saint Louis	John Nogalski       	Missouri Baptist	Nicoy Rolle         	7-5,6-1
20160828	439171	471622	H	   5	Saint Louis	Oscar Pachon        	Missouri Baptist	Ian Furey           	6-0,6-1
20160828	437350	471351	H	   6	Saint Louis	Justin Nogalski     	Missouri Baptist	Jed Flemming        	6-0,6-1
20160901	430411	454177	N	    	South Alabama	Clement Marzol      	New Orleans	Federico Staksrud   	6-3, 6-4
20160909	449587	394620	N	   8	Gardner-Webb	Adam Schmidt        	NCCU	Davide Callegari    	6-4, 6-3
20160909	449814	462518	N	   8	Gardner-Webb	Maximillian Scholl  	Appalachian State	Scott Webster       	6-4,3-6,6-4
20160909	389691	455272	N	   8	James Madison	Alex Berdnikoff     	NCCU	Dillon Strepay      	6-0, 6-0
20160909	424868	437008	N	   8	James Madison	Theophile Lanthiez  	Florida Atlantic	Gerald Nickerson    	6-1, 6-3
20160909	462063	440285	N	   8	UNC Wilmington	Marshall Waren      	Appalachian State	Alex Pavkovich      	6-4, 6-7, 6-3
