date	where	score	winner	loser
20190907	A	8-1	Regis (MA)	Simmons
20190907	N	9-0	Anderson (IN)	Fontbonne
20190907	A	9-0	Anderson (IN)	Webster
20190907	H	6-3	Rose-Hulman	Greenville
20190907	H	8-1	Moravian	Immaculata
20190907	A	0-0	Bridgewater State	Plymouth State
20190907	H	8-1	Rhode Island College	UMass Boston
20190907	A	7-2	Bethel (MN)	UW Eau Claire
20190907	N	9-0	Bethel (MN)	UW Stout
20190907	H	6-3	Monmouth (IL)	Beloit
20190907	H	9-0	Grinnell	Lawrence
20190907	H	9-0	Grinnell	St. Norbert
20190907	A	9-0	Lake Forest	Monmouth (IL)
20190907	A	6-3	Lawrence	Cornell College
20190907	A	8-1	St. Norbert	Cornell College
20190907	A	5-4	Concordia (WI)	Illinois Tech
20190907	N	7-2	CUC	Lakeland
20190907	H	7-0	Edgewood	MSOE
20190907	H	8-1	Illinois Tech	Wisconsin Lutheran
20190907	A	9-0	Marian (WI)	CUC
20190907	A	0-0	TCNJ	Kean
20190907	A	9-0	New Paltz	Plattsburgh
20190907	A	5-0	Oneonta	St. Joseph's (Long Island)
20190907	A	0-0	Oneonta	St. Joseph's (Long Island)
20190907	H	9-0	UW La Crosse	UW Oshkosh
20190907	A	0-0	UW River Falls	Edgewood
20190908	H	4-3	Post	Molloy
20190908	A	5-2	Tiffin	Purdue Northwest
20190908	A	4-3	Walsh	Ashland
20190908	H	7-0	Assumption	St. Anselm
20190908	H	5-2	Adelphi	Franklin Pierce
20190908	A	6-1	Le Moyne	Chestnut Hill
20190908	H	6-0	New Haven	St. Michael's
20190908	H	7-2	St. John Fisher	Oswego
20190908	A	7-2	Beloit	Knox (IL)
20190908	H	9-0	Cornell College	Ripon
20190908	H	9-0	Grinnell	Ripon
20190908	A	7-0	Lake Forest	Knox (IL)
20190908	A	0-0	Rutgers - Camden	Goucher
20190908	A	5-4	Yeshiva	Manhattanville
20190908	H	9-0	UW Whitewater	Illinois Tech
20190908	H	9-0	UW Whitewater	UW River Falls
20190909	H	4-3	St. Anselm	Plymouth State
20190909	A	5-4	Franklin Pierce	Nichols
20190910	H	7-0	Merrimack	Endicott
20190910	A	5-2	Post	American International
20190910	H	7-0	St. Thomas Aquinas	Staten Island
20190910	A	5-4	Loras	Wartburg
20190910	H	9-0	Luther (IA)	Dubuque
20190910	A	6-3	Eastern Nazarene	Gordon (MA)
20190910	H	7-2	JWU Providence	Bridgewater State
20190910	H	8-1	Allegheny	Washington & Jefferson
20190910	A	0-0	Geneva	Grove City
20190910	H	8-0	Yeshiva	Sarah Lawrence
20190910	A	0-0	Cortland	Oneonta
20190910	H	9-0	Fredonia	Alfred
20190910	H	9-0	Geneseo	Oswego
20190910	A	8-1	Piedmont	Brevard
20190911	H	6-1	St. Thomas Aquinas	Dominican (NY)
20190911	A	7-2	Notre Dame (OH)	Baldwin Wallace
20190911	A	5-2	Bentley	St. Anselm
20190911	A	4-3	Franklin Pierce	New Haven
20190911	A	8-1	Coe College	Cornell College
20190911	A	8-1	RPI	New Paltz
20190911	H	9-0	Lake Forest	Judson (IL)
20190911	A	9-0	Rutgers - Camden	Cairn
20190911	A	0-0	Oneonta	Hartwick
20190912	A	7-2	Augustana (IL)	North Central (IL)
20190912	H	9-0	Rose-Hulman	Millikin
20190912	H	9-0	Yeshiva	St. Joseph's (Brooklyn)
20190912	A	0-0	Fredonia	Houghton
20190913	H	4-3	Holy Cross (MA)	St. Anselm
20190913	A	6-1	Dixie State	CSU-Pueblo
20190913	A	9-0	West Liberty	Washington & Jefferson
20190913	N	5-2	Nebraska - Kearney	Colorado Mesa
20190913	N	4-3	Nebraska - Kearney	Dixie State
20190913	N	6-1	Colorado Mesa	UTPB
20190913	H	0-0	Pittsburgh Greensburg	Franciscan
20190913	H	6-3	Nichols	Endicott
20190913	H	9-0	Carthage	Carroll (WI)
20190913	H	9-0	Wheaton (IL)	Edgewood
20190913	A	8-1	Nazareth	Alfred
20190913	A	8-1	CUC	Dominican (IL)
20190913	A	8-1	UW Whitewater	UW Eau Claire
20190913	A	5-4	Harford (MD)	Catholic
20190914	N	4-0	Dixie State	UTPB
20190914	A	7-0	Wayne State	Purdue Northwest
20190914	H	5-2	Ferris State	SVSU
20190914	H	6-1	Grand Valley State	Northwood
20190914	A	6-1	Michigan Tech	Lake Superior St.
20190914	H	7-0	Cedarville	Taylor
20190914	A	6-1	Fort Hays State	CSU-Pueblo
20190914	N	4-3	Newman	Colorado Mesa
20190914	H	5-2	Bentley	American International
20190914	A	5-2	St. Michael's	St. Anselm
20190914	N	6-0	Colorado Mesa	Fort Hays State
20190914	H	5-4	Coe College	Central (IA)
20190914	H	7-2	Coe College	Simpson (IA)
20190914	H	5-4	Dubuque	Buena Vista
20190914	A	5-4	Nebraska Wesleyan	Dubuque
20190914	A	0-0	Nebraska Wesleyan	Loras
20190914	A	0-0	Buena Vista	Loras
20190914	N	8-1	Wartburg	Illinois Wesleyan
20190914	A	6-3	York (PA)	Lebanon Valley
20190914	H	8-1	Roger Williams	Gordon (MA)
20190914	H	9-0	Augustana (IL)	Illinois Wesleyan
20190914	A	9-0	Wheaton (IL)	North Park
20190914	H	6-3	Dickinson	Goucher
20190914	H	8-1	Bryn Mawr	Shippensburg
20190914	H	5-4	Cairn	Penn State - Abington
20190914	H	9-0	Houghton	Utica
20190914	H	5-4	Eastern Nazarene	Regis (MA)
20190914	H	9-0	JWU Providence	St. Joseph (CT)
20190914	A	5-4	Simmons	Colby-Sawyer
20190914	H	6-3	Anderson (IN)	Hanover
20190914	A	9-0	Rose-Hulman	Defiance
20190914	A	9-0	Transylvania	Manchester
20190914	A	8-1	Elizabethtown	Lycoming
20190914	H	7-2	Catholic	St. Mary's (MD)
20190914	H	0-0	Salem State	Plymouth State
20190914	A	6-3	Monmouth (IL)	Ripon
20190914	H	8-1	Cornell College	Beloit
20190914	H	9-0	Grinnell	Beloit
20190914	H	6-3	Grinnell	Lake Forest
20190914	A	9-0	Lake Forest	Cornell College
20190914	H	6-3	Lawrence	Monmouth (IL)
20190914	H	8-1	Lawrence	Illinois College
20190914	H	6-3	Ripon	Knox (IL)
20190914	H	8-1	St. Norbert	Knox (IL)
20190914	H	9-0	Husson	Thomas (ME)
20190914	A	0-0	Dominican (IL)	Concordia (WI)
20190914	H	9-0	Concordia (WI)	CUC
20190914	A	0-0	Edgewood	Alverno
20190914	A	7-0	Edgewood	Wisconsin Lutheran
20190914	H	7-2	Wittenberg	Indiana East
20190914	A	8-1	Penn State - Harrisburg	Immaculata
20190914	A	0-0	Ramapo	TCNJ
20190914	A	0-0	William Paterson	TCNJ
20190914	H	6-3	Lewis & Clark (OR)	Pacific (OR)
20190914	A	6-3	St. Joseph's (Brooklyn)	Staten Island
20190914	A	7-0	Webster	Oakland City
20190914	A	6-3	Fredonia	Brockport
20190914	A	8-1	Oneonta	Oswego
20190914	A	8-1	UW Whitewater	UW La Crosse
20190914	A	0-0	USC Sumter	Newberry
20190914	A	0-0	USC Sumter	Newberry
20190915	A	7-0	Wayne State	Davenport
20190915	H	4-3	Ferris State	Northwood
20190915	H	5-2	Grand Valley State	SVSU
20190915	A	7-0	Newman	CSU-Pueblo
20190915	N	4-0	Young Harris (GA)	Lees-McRae
20190915	A	7-0	Young Harris (GA)	Mars Hill
20190915	H	7-2	Luther (IA)	Coe College
20190915	H	5-4	Anderson (IN)	Trine
20190915	H	0-0	Franklin (IN)	Indiana Southeast
20190915	A	9-0	Transylvania	Defiance
20190915	H	9-0	Moravian	Shippensburg
20190915	A	6-3	Scranton	Lebanon Valley
20190915	H	5-4	Stevenson	Catholic
20190915	H	7-2	Lawrence	Knox (IL)
20190915	H	8-1	St. Norbert	Monmouth (IL)
20190915	A	0-0	Edgewood	Lakeland
20190915	H	9-0	Emerson	Thomas (ME)
20190915	A	9-0	Mount Holyoke	Simmons
20190915	A	9-0	Rutgers - Camden	Juniata
20190915	A	0-0	Brockport	Elmira
20190916	A	8-1	North Central (IL)	North Park
20190916	A	9-0	Cornell College	Buena Vista
20190916	A	0-0	NVU-Johnson	Plymouth State
20190917	H	6-1	Converse	Mars Hill
20190917	A	8-1	Roberts Wesleyan	Houghton
20190917	A	5-2	St. Thomas Aquinas	Post
20190917	A	0-0	Truman State	Central (IA)
20190917	H	6-1	Fort Hays State	Sterling (KS)
20190917	A	5-2	Assumption	American International
20190917	A	6-1	Le Moyne	Franklin Pierce
20190917	H	7-0	SNHU	St. Anselm
20190917	A	0-0	New Haven	Bentley
20190917	A	7-2	Upper Iowa	Dubuque
20190917	H	5-4	Millikin	Illinois Wesleyan
20190917	A	6-3	Gettysburg	St. Mary's (MD)
20190917	H	8-1	UMass Boston	Suffolk (MA)
20190917	A	6-3	Mount Union	Franciscan
20190917	H	9-0	Webster	Fontbonne
20190917	H	8-1	Geneseo	Brockport
20190918	A	7-0	Molloy	East Stroudsburg
20190918	H	5-2	Davenport	Aquinas (MI)
20190918	H	5-2	Young Harris (GA)	Emmanuel (GA)
20190918	H	7-0	Tusculum	King (TN)
20190918	A	8-1	Alfred	Hartwick
20190918	A	0-0	Houghton	Nazareth
20190918	A	5-4	Eastern Nazarene	Colby-Sawyer
20190918	A	9-0	JWU Providence	Simmons
20190918	H	9-0	Regis (MA)	Suffolk (MA)
20190918	H	6-3	Defiance	Manchester
20190918	H	8-1	Rose-Hulman	Mt. St. Joseph
20190918	A	8-1	Susquehanna	Lycoming
20190918	A	0-0	NVU-Lyndon	Plymouth State
20190918	A	6-1	Connecticut College	Holy Cross (MA)
20190918	A	5-4	Kean	Staten Island
20190918	H	6-3	Ramapo	Lehman
20190918	A	9-0	St. Vincent	Muskingum
20190918	H	9-0	Centre	Transylvania
20190919	H	5-2	Rider	St. Francis (NY)
20190919	A	4-2	Concordia (NY)	Adelphi
20190919	H	6-1	Franklin Pierce	Rhode Island College
20190919	A	7-2	Nichols	Eastern Nazarene
20190919	A	6-3	UMass Boston	Smith
20190919	H	5-4	Lebanon Valley	Penn State - Harrisburg
20190919	H	7-2	Adrian	Heidelberg
20190919	H	8-1	Husson	Southern Maine
20190919	A	0-0	Thiel	Fredonia
20190919	A	6-3	Yeshiva	Purchase
20190919	A	5-4	Oneonta	Scranton
20190920	A	7-0	Queens (NY)	Post
20190920	H	7-0	St. Thomas Aquinas	Roberts Wesleyan
20190920	H	4-3	Kentucky Wesleyan	McKendree
20190920	H	9-0	Catholic	Trinity (DC)
20190920	H	6-3	Kean	Cairn
20190920	A	9-0	New Paltz	Oswego
20190921	H	6-1	Niagara	Rider
20190921	H	6-1	Chestnut Hill	Caldwell
20190921	H	7-0	Concordia (NY)	Holy Family
20190921	H	5-2	Post	Wilmington (DE)
20190921	A	4-3	Sciences (Philadelphia)	Jefferson
20190921	H	7-0	Queens (NY)	Molloy
20190921	N	4-3	Roberts Wesleyan	Dominican (NY)
20190921	H	7-0	St. Thomas Aquinas	Daemen
20190921	A	8-1	Truman State	Webster
20190921	H	5-2	Stonehill	Assumption
20190921	A	7-0	Le Moyne	St. Anselm
20190921	H	6-1	SNHU	American International
20190921	H	5-2	Virginia Wise	Brevard
20190921	H	9-0	Marywood	Penn College
20190921	A	9-0	Southern Virginia	Salem - NC
20190921	A	7-2	Southern Virginia	Pfeiffer
20190921	A	9-0	York (PA)	Messiah
20190921	N	8-1	Muhlenberg	Juniata
20190921	H	9-0	Alfred	Utica
20190921	A	0-0	Houghton	Sage Colleges
20190921	H	5-4	JWU Providence	Eastern Nazarene
20190921	H	7-2	Regis (MA)	Colby-Sawyer
20190921	A	0-0	Simmons	Clark (MA)
20190921	H	9-0	Anderson (IN)	Mt. St. Joseph
20190921	H	5-0	Manchester	Earlham
20190921	A	5-2	Elizabethtown	DeSales
20190921	H	5-4	Catholic	Gettysburg
20190921	H	8-0	Moravian	Misericordia
20190921	A	6-3	UMass Boston	Plymouth State
20190921	H	6-3	King's (PA)	Juniata
20190921	A	9-0	FDU Florham	Cedar Crest
20190921	H	8-1	Lebanon Valley	Susquehanna
20190921	H	9-0	Monmouth (IL)	Blackburn
20190921	H	9-0	Husson	NVU-Lyndon
20190921	A	0-0	St. Joseph's (Brooklyn)	Albertus Magnus
20190921	A	0-0	Fredonia	Geneseo
20190921	A	9-0	New Paltz	Cortland
20190922	H	6-1	Queens (NY)	Wilmington (DE)
20190922	H	7-0	District of Columbia	Frostburg State
20190922	A	6-0	Stonehill	St. Michael's
20190922	A	5-2	Adelphi	SNHU
20190922	A	6-1	Le Moyne	Assumption
20190922	H	7-0	New Haven	American International
20190922	H	8-1	Simmons	Albertus Magnus
20190922	H	9-0	Moravian	DeSales
20190922	H	7-0	Moravian	Muhlenberg
20190922	A	9-0	Lawrence	Alverno
20190922	H	9-0	Husson	NVU-Johnson
20190922	H	6-3	Penn State - Harrisburg	Elizabethtown
20190922	A	7-2	Springfield	Colby-Sawyer
20190922	A	7-2	Muskingum	Miami Hamilton
20190922	H	5-4	Mt. St. Mary (NY)	Yeshiva
20190922	H	6-3	UW Stevens Point	Lawrence
20190923	A	6-1	Wagner	Monmouth (NJ)
20190923	H	6-1	Chestnut Hill	Kutztown
20190923	H	6-2	Capital (OH)	Mt. St. Joseph
20190924	H	7-2	Luther (IA)	Loras
20190924	H	7-2	Wartburg	Coe College
20190924	H	5-4	Roger Williams	Endicott
20190924	N	9-0	Regis (MA)	Lesley
20190924	A	6-3	Juniata	Penn State - Altoona
20190924	A	0-0	Castleton State	Plymouth State
20190924	H	9-0	UMass Boston	Southern Maine
20190924	A	7-2	Misericordia	Lycoming
20190924	A	5-4	Monmouth (IL)	Illinois College
20190924	A	0-0	Concordia (WI)	Marian (WI)
20190924	A	6-2	Springfield	JWU Providence
20190924	A	6-3	St. Joseph's (Long Island)	Yeshiva
20190924	A	5-4	Brockport	Houghton
20190924	H	8-1	New Paltz	Oneonta
20190924	H	5-4	Oswego	Alfred
20190925	A	6-1	Chestnut Hill	Holy Family
20190925	A	7-0	Concordia (NY)	Dominican (NY)
20190925	A	6-1	Goldey-Beacom	Jefferson
20190925	A	6-1	Post	Caldwell
20190925	H	6-1	Sciences (Philadelphia)	Wilmington (DE)
20190925	A	0-0	D'Youville	Fredonia
20190925	H	7-0	Stonehill	American International
20190925	H	6-1	Adelphi	New Haven
20190925	A	0-0	SNHU	Bentley
20190925	H	9-0	Augustana (IL)	Millikin
20190925	H	9-0	Carroll (WI)	Elmhurst
20190925	H	6-3	North Central (IL)	Carthage
20190925	H	9-0	Cairn	Neumann
20190925	A	7-2	St. John Fisher	Houghton
20190925	A	8-1	Simmons	Curry
20190925	H	7-2	Mt. St. Joseph	Muskingum
20190925	A	9-0	RPI	Oneonta
20190925	A	9-0	Husson	Thomas (ME)
20190925	H	9-0	Washington & Lee	Emory & Henry
20190926	H	4-3	Monmouth (NJ)	Delaware State
20190926	H	5-2	District of Columbia	St. Thomas Aquinas
20190926	H	7-0	Franklin Pierce	Plymouth State
20190926	H	9-0	Carroll (WI)	Marian (WI)
20190926	A	5-2	Eastern Nazarene	Bridgewater State
20190926	A	6-3	Anderson (IN)	St. Francis (IN)
20190926	A	0-0	Baldwin Wallace	Adrian
20190926	A	0-0	UW Stevens Point	UW Oshkosh
20190926	A	9-0	Lewis & Clark (IL)	Principia
20190927	H	7-0	Merrimack	Connecticut College
20190927	A	7-0	Fort Hays State	Bethel (KS)
20190927	H	5-2	Colorado Mesa	Dixie State
20190927	H	9-0	Cedar Crest	Trinity (DC)
20190927	H	7-2	Skidmore	RPI
20190927	H	8-1	Union (NY)	Bard
20190927	H	6-3	Albion	Alma
20190927	H	0-0	Calvin	Indiana Kokomo
20190927	H	9-0	Brockport	Oswego
20190927	A	0-0	Cortland	Fredonia
20190928	H	7-0	Richmond	Mary Washington
20190928	H	4-3	Buffalo	Carnegie Mellon
20190928	H	7-0	Buffalo	Niagara
20190928	H	7-0	Valparaiso	Huntington
20190928	N	7-0	Dixie State	Colorado College
20190928	H	4-3	Chestnut Hill	Post
20190928	H	7-0	Concordia (NY)	Jefferson
20190928	H	7-0	Goldey-Beacom	Holy Family
20190928	H	7-0	Sciences (Philadelphia)	Caldwell
20190928	H	4-3	Wilmington (DE)	Dominican (NY)
20190928	H	6-1	Wayne State	Lake Superior St.
20190928	A	7-0	Michigan Tech	Ashland
20190928	H	7-0	Northwood	Purdue Northwest
20190928	H	7-0	SVSU	Davenport
20190928	A	6-1	Nebraska - Kearney	MSUM
20190928	H	5-2	SNHU	Franklin Pierce
20190928	A	6-1	New Haven	St. Anselm
20190928	H	6-1	Colorado Mesa	Colorado College
20190928	A	0-0	Gwynedd-Mercy	Cairn
20190928	H	5-4	La Roche	Juniata
20190928	H	8-1	Central (IA)	Nebraska Wesleyan
20190928	H	9-0	Central (IA)	Buena Vista
20190928	H	9-0	Coe College	Dubuque
20190928	A	5-4	Loras	Coe College
20190928	H	7-2	Luther (IA)	Upper Iowa
20190928	H	8-1	Nichols	Gordon (MA)
20190928	A	9-0	Wheaton (IL)	Elmhurst
20190928	H	7-2	Sage Colleges	Alfred
20190928	H	8-0	Eastern Nazarene	Albertus Magnus
20190928	A	8-1	JWU Providence	Regis (MA)
20190928	A	0-0	Simmons	Suffolk (MA)
20190928	H	9-0	Anderson (IN)	Franklin (IN)
20190928	H	5-4	UMass Boston	Worcester State
20190928	H	0-0	UMass Dartmouth	Plymouth State
20190928	H	9-0	Skidmore	Bard
20190928	A	9-0	Skidmore	Union (NY)
20190928	A	9-0	Monmouth (IL)	Fontbonne
20190928	A	9-0	Lawrence	Ripon
20190928	H	9-0	Concordia (WI)	Alverno
20190928	H	9-0	Concordia (WI)	Wisconsin Lutheran
20190928	H	5-4	Edgewood	Illinois Tech
20190928	A	8-1	Illinois Tech	MSOE
20190928	H	5-2	Allegheny	Fairmont State
20190928	H	6-3	Allegheny	Ohio Northern
20190928	N	9-0	Wooster	Capital (OH)
20190928	A	8-1	Penn State - Harrisburg	Susquehanna
20190928	N	6-2	Ohio Northern	Baldwin Wallace
20190928	H	5-4	Otterbein	Cedarville
20190928	A	0-0	St. Joseph's (Brooklyn)	Purchase
20190928	A	0-0	Cortland	Brockport
20190928	H	7-2	Oneonta	Plattsburgh
20190928	A	0-0	Oswego	Fredonia
20190928	A	7-0	Carnegie Mellon	Niagara
20190928	A	7-2	UW Oshkosh	St. Norbert
20190929	A	7-0	Niagara	Daemen
20190929	H	7-0	Goldey-Beacom	Dominican (NY)
20190929	A	6-1	District of Columbia	Wilmington (DE)
20190929	H	6-1	Wayne State	Michigan Tech
20190929	H	4-3	Ashland	Lake Superior St.
20190929	H	7-0	Northwood	Davenport
20190929	H	6-1	SVSU	Purdue Northwest
20190929	H	7-0	Emporia State	McPherson
20190929	H	4-3	Stonehill	Adelphi
20190929	A	6-1	Franklin Pierce	American International
20190929	H	7-0	Le Moyne	Bentley
20190929	A	6-1	SNHU	Post
20190929	H	7-0	New Haven	Molloy
20190929	H	4-3	Seton Hill	Fairmont State
20190929	A	9-0	Virginia Wise	Berea
20190929	A	6-3	Luther (IA)	Wartburg
20190929	H	9-0	Carroll (WI)	UW Stevens Point
20190929	A	5-4	Transylvania	Rose-Hulman
20190929	H	7-2	St. Lawrence	Oneonta
20190929	A	7-2	Husson	Lesley
20190929	A	8-1	Emerson	Southern Maine
20190929	A	9-0	UW Oshkosh	UW River Falls
20190930	A	6-3	Eastern Nazarene	Salve Regina
20190930	H	9-0	Allegheny	Houghton
20191001	H	4-3	Monmouth (NJ)	St. Francis (NY)
20191001	A	7-0	Concordia (NY)	Caldwell
20191001	H	5-2	Goldey-Beacom	Sciences (Philadelphia)
20191001	A	4-3	Jefferson	Chestnut Hill
20191001	H	4-3	Wilmington (DE)	Holy Family
20191001	H	7-0	Stonehill	St. Anselm
20191001	A	7-0	Le Moyne	American International
20191001	H	6-1	SNHU	Assumption
20191001	A	7-0	Newberry	Converse
20191001	A	0-0	Loras	St. Ambrose
20191001	A	9-0	North Central (IL)	Elmhurst
20191001	A	5-4	UMass Boston	Bridgewater State
20191001	H	8-1	FDU Florham	Lehman
20191001	H	9-0	Illinois Tech	Dominican (IL)
20191001	A	0-0	Marian (WI)	Edgewood
20191001	H	9-0	Cortland	Alfred
20191001	A	9-0	UW Whitewater	UW Stevens Point
20191002	H	7-0	Bellarmine	Indiana Southeast
20191002	A	5-1	Wagner	Rider
20191002	H	6-1	Post	Dominican (NY)
20191002	H	6-1	District of Columbia	Sciences (Philadelphia)
20191002	A	4-3	Grand Valley State	Ferris State
20191002	A	5-2	Davis & Elkins	Shepherd
20191002	H	6-1	Anderson (SC)	Emmanuel (GA)
20191002	H	9-0	Wartburg	Dubuque
20191002	H	9-0	Carthage	North Park
20191002	A	9-0	Ursinus	Alvernia
20191002	A	6-3	Cairn	Cabrini
20191002	N	6-3	St. John Fisher	Nazareth
20191002	A	9-0	Anderson (IN)	Manchester
20191002	H	9-0	Rose-Hulman	Earlham
20191002	H	7-0	Transylvania	Mt. St. Joseph
20191002	A	0-0	Southern Maine	Plymouth State
20191002	A	6-3	Monmouth (IL)	Knox (IL)
20191002	H	8-1	Concordia (WI)	Lakeland
20191003	A	5-4	Merrimack	Babson
20191003	H	9-0	JWU Providence	UMass Dartmouth
20191003	A	8-1	Regis (MA)	Clark (MA)
20191003	H	0-0	Bethany (WV)	Grove City
20191004	H	7-0	Marist	Monmouth (NJ)
20191004	A	7-0	St. Thomas Aquinas	Caldwell
20191004	A	6-1	District of Columbia	Shepherd
20191004	H	7-0	Newberry	Emmanuel (GA)
20191004	A	8-1	Luther (IA)	Central (IA)
20191004	A	5-4	Augustana (IL)	Carthage
20191004	A	5-4	Elmhurst	Illinois Wesleyan
20191004	A	9-0	Wheaton (IL)	Millikin
20191004	H	8-1	Goucher	Lebanon Valley
20191004	A	6-3	Worcester State	Emerson
20191004	A	9-0	FDU Florham	St. Joseph's (Brooklyn)
20191004	A	4-3	Albion	Concordia (MI)
20191004	A	5-4	Penn State - Harrisburg	Misericordia
20191004	A	6-3	Springfield	Gordon (MA)
20191004	N	0-0	Brockport	Plattsburgh
20191004	N	8-1	New Paltz	Geneseo
20191004	N	8-1	Oneonta	Fredonia
20191005	N	5-2	Bellarmine	Findlay
20191005	H	7-0	Fairfield	Rider
20191005	H	6-0	Quinnipiac	St. Francis (NY)
20191005	H	6-1	Quinnipiac	Sacred Heart
20191005	H	5-2	Southeast Missouri	William Woods
20191005	H	6-1	Southeast Missouri	William Woods
20191005	H	6-1	Concordia (NY)	Chestnut Hill
20191005	A	7-0	Goldey-Beacom	Post
20191005	H	4-1	Jefferson	Wilmington (DE)
20191005	A	6-1	Sciences (Philadelphia)	Dominican (NY)
20191005	H	7-0	Molloy	Staten Island
20191005	H	6-1	Wayne State	Ashland
20191005	A	7-0	Ferris State	Davenport
20191005	A	7-0	Grand Valley State	Purdue Northwest
20191005	H	4-3	Lake Superior St.	SVSU
20191005	H	5-2	Michigan Tech	Northwood
20191005	A	8-1	Findlay	Oberlin
20191005	N	4-3	Fairmont State	Virginia Wise
20191005	N	4-3	Charleston	Converse
20191005	A	6-3	St. Anselm	Smith
20191005	N	0-0	Bentley	Franklin Pierce
20191005	H	5-2	Le Moyne	New Haven
20191005	H	4-3	St. Michael's	American International
20191005	A	4-3	SNHU	Stonehill
20191005	N	6-1	Young Harris (GA)	Bluefield State
20191005	H	4-1	Lenoir-Rhyne	Young Harris (GA)
20191005	A	6-1	Newberry	Southern Wesleyan
