date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20130831	434247	386243	N	 256	Virginia Tech	Joao Monteiro       	Illinois State	Muddappa Appanervanda	6-1 6-3
20130906	411704	435152	N	   8	East Carolina	Blake Gregory       	Liberty	Sergio Mourelo      	6-0,6-0
20130906	464577	411683	N	   8	East Carolina	Patriek Wolterbeek  	Liberty	Carson Greeve       	6-3,7-5
20130906	416424	416923	N	   8	East Carolina	Miles Holvoet       	NCCU	Jamal Hoyte         	6-0,6-1
20130906	387928	463913	N	   8	VCU	Jean Baptiste Mateo 	UNC Wilmington	Sam Williams        	7-5, 1-6, 6-2
20130906	455938	460265	N	   8	VCU	Jacob Svensson      	Liberty	Stan Vaughn         	3-6 6-3 6-0
20130906	450456	440373	N	   8	Liberty	Dillon Segur        	Chattanooga	John Peacey         	6-1 6-4
20130906	417066	425913	N	   8	UNC Wilmington	Zach Hublitz        	East Carolina	Fredric Lehfeldt    	6-2, 6-1
20130906	420976	391062	N	   8	UNC Wilmington	Matt Kealy          	Liberty	Josiah Boda         	6-4, 6-4
20130906	426217	437139	N	   8	UNC Wilmington	Santtu Leskinnen    	East Carolina	Ross Nigro          	6-4, 6-0
20130906	384721	461273	N	   8	UNC Wilmington	Rafael Aita         	VCU	Michael Voscek      	6-2, 7-5
20130906	459779	387217	N	   8	New Mexico	Andrew Van Der Vyver	Liberty	Jorge Azuero        	6-3, 6-3
20130906	417688	440741	N	   8	New Mexico	Samir Iftikhar      	UNC Wilmington	Kaue Pereira        	6-4, 6-4
20130906	393087	427246	N	   8	Chattanooga	Derrick Brown       	Liberty	Alejandro Llamas    	6-1 6-1
20130906	437139	450374	N	  16	East Carolina	Ross Nigro          	Liberty	Guillem Secanell    	6-3,6-4
20130906	411704	449099	N	  16	East Carolina	Blake Gregory       	Chattanooga	Luke Saunders       	6-4,6-1
20130906	425913	434652	N	  16	East Carolina	Fredric Lehfeldt    	Chattanooga	Marcos Morelli      	7-5,6-4
20130906	430277	421765	N	  16	East Carolina	Mario Martinez      	NCCU	Tamina Kienka       	6-4,6-0
20130906	387928	409608	N	  16	VCU	Jean Baptiste Mateo 	NCCU	Daniil Gerasimov    	6-2, 6-1
20130906	386467	453604	N	  16	VCU	Alejandro Argente   	East Carolina	Nicolas Soriano     	7-6,6-7,6-1
20130906	461273	431435	N	  16	VCU	Michael Voscek      	New Mexico	Mitch McDaniels     	5-7, 6-4, 6-3
20130906	460265	409561	N	  16	Liberty	Stan Vaughn         	NCCU	Fabrice George      	6-2 6-4
20130906	411683	448348	N	  16	Liberty	Carson Greeve       	UNC Wilmington	Karan Salwan        	6-2, 3-6, 6-2
20130906	387217	441754	N	  16	Liberty	Jorge Azuero        	VCU	Wilder Pimentel     	7-5 2-6 6-2
20130906	450456	459762	N	  16	Liberty	Dillon Segur        	UNC Wilmington	Christiaan Van Der Burgh	2-6, 6-4, 6-4
20130906	426217	404125	N	  16	UNC Wilmington	Santtu Leskinnen    	NCCU	William East        	6-4, 6-3
20130906	440741	392552	N	  16	UNC Wilmington	Kaue Pereira        	East Carolina	Damien Brenard      	6-4, 6-4
20130906	463913	460131	N	  16	UNC Wilmington	Sam Williams        	Chattanooga	Jorge Varon         	6-1, 6-0
20130906	415582	430277	N	  16	New Mexico	James Hignett       	East Carolina	Mario Martinez      	6-4,6-2
20130906	417688	448354	N	  16	New Mexico	Samir Iftikhar      	Liberty	Egon Samaai         	6-0, 6-1
20130906	459779	441012	N	  16	New Mexico	Andrew Van Der Vyver	NCCU	Thomas Persico      	6-3, 6-4
20130906	411868	457422	N	  16	Chattanooga	Pavels Grigorievs   	Liberty	Shea Thomas         	Def.
20130906	453633	408389	N	  16	Oral Roberts	Michael Sosnowski   	Collin County (TX)	Kyle Funk           	6-3, 6-2
20130906	385228	434497	N	  16	Oral Roberts	Parker Allen        	Cowley County (KS)	Seth Moore          	7-5,6-2
20130906	453604	457422	N	    	East Carolina	Nicolas Soriano     	Liberty	Shea Thomas         	Def.
