date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20200905	509837	528091	A	   1	Wartburg	Olivia Phillips     	Dubuque	Alyssa Stevenson    	7-5, 1-6, 1-0(8)
20200905	447202	510579	A	   2	Wartburg	Sydney Rottinghaus  	Dubuque	Lauren Colon        	6-1, 6-2
20200905	442748	510583	A	   3	Wartburg	Sydney Powers       	Dubuque	Tadazja Perkins     	6-1, 6-4
20200905	509838	494627	A	   4	Wartburg	Alyssa Guse         	Dubuque	Kyrah Jernigan      	6-3, 6-0
20200905	398932	494625	A	   5	Wartburg	Rebekah Corson      	Dubuque	Patient Jabbah      	6-3, 6-1
20200905	527760	528092	A	   6	Wartburg	Chihiro Ono         	Dubuque	Kate Mar            	6-1, 6-2
20200905	509837	528006	N	   1	Wartburg	Olivia Phillips     	Grand View	Sofia Ordinteva     	6-4, 6-3
20200905	398932	486330	N	   2	Wartburg	Rebekah Corson      	Grand View	Molly Harvey        	7-6, 6-0
20200905	527762	447829	N	   3	Wartburg	Bailey Vandusseldorp	Grand View	Lexi Ryan           	6-0, 6-1
20200905	485918	512637	N	   2	Marian (IN)	Teodora Simion      	Bethel (IN)	Emili Runestad      	6-0, 6-0
20200905	485917	512635	N	   4	Marian (IN)	liza lewis          	Bethel (IN)	Makenna Moore       	6-0, 6-1
20200905	431287	512629	N	   5	Marian (IN)	Lizzie McClure      	Bethel (IN)	Emma Kate Crouse    	6-1, 6-0
20200905	511352	495542	A	   1	Marian (IN)	Betija Dusele       	Grace (IN)	Jayna Armstrong     	7-6(7), 6-1
20200905	485919	528274	A	   2	Marian (IN)	Laura Kuebler       	Grace (IN)	Ellie Hughes        	4-6, 6-4, 6-3
20200905	511319	485918	H	   3	Grace (IN)	Dayana Ortega       	Marian (IN)	Teodora Simion      	6-3, 7-6(3)
20200905	511349	495541	A	   4	Marian (IN)	Alexa Elpers        	Grace (IN)	Morgan Mast         	6-1, 6-3
20200905	485917	528273	A	   5	Marian (IN)	liza lewis          	Grace (IN)	Anna Graves         	4-6, 6-2, 6-4
20200905	528275	431287	H	   6	Grace (IN)	Lauryn Riegsecker   	Marian (IN)	Lizzie McClure      	7-6(4), 6-1
20200905	528006	528091	A	   1	Grand View	Sofia Ordinteva     	Dubuque	Alyssa Stevenson    	8-2
20200905	494625	486330	H	   2	Dubuque	Patient Jabbah      	Grand View	Molly Harvey        	8-3
20200905	487537	512280	A	   1	Indiana Wesleyan	Madelyn Bemisderfer 	Spring Arbor	Abby Ducharme       	6-1, 6-2
20200905	402042	528226	A	   2	Indiana Wesleyan	Thewuni Devaraja    	Spring Arbor	Makenzi Sells       	6-1, 6-1
20200905	499425	487405	A	   3	Indiana Wesleyan	Lena Golz           	Spring Arbor	Sela Clifford       	6-1, 6-1
20200905	528156	512281	A	   4	Indiana Wesleyan	Thais Mendez        	Spring Arbor	Paige Trela         	6-0, 6-0
20200905	528152	487406	A	   5	Indiana Wesleyan	Aynara Armas        	Spring Arbor	Morgan Summons      	6-3, 6-1
20200905	511749	487408	A	   6	Indiana Wesleyan	Ellie Snider        	Spring Arbor	Lindsey Scott       	6-2, 6-0
20200905	487537	512508	N	   1	Indiana Wesleyan	Madelyn Bemisderfer 	Indiana Kokomo	Gabbie Orlando      	6-1, 6-3
20200905	499425	422860	N	   2	Indiana Wesleyan	Lena Golz           	Indiana Kokomo	Kelsey Kohlmorgen   	6-0, 6-2
20200905	402042	512511	N	   3	Indiana Wesleyan	Thewuni Devaraja    	Indiana Kokomo	Reese Johnson       	6-0, 6-0
20200905	528156	512514	N	   4	Indiana Wesleyan	Thais Mendez        	Indiana Kokomo	Morgan White        	6-0, 6-0
20200905	434454	560953	N	   5	Indiana Wesleyan	Laura Moore         	Indiana Kokomo	Larissa ORourke     	6-0, 6-0
20200905	528153	560954	N	   6	Indiana Wesleyan	Breann Barger       	Indiana Kokomo	Isabelle Larimer    	6-0, 6-1
20200905	512280	512508	H	   1	Spring Arbor	Abby Ducharme       	Indiana Kokomo	Gabbie Orlando      	1-6, 6-3, 1-0(5)
20200905	487405	422860	H	   2	Spring Arbor	Sela Clifford       	Indiana Kokomo	Kelsey Kohlmorgen   	6-3, 6-2
20200905	512281	512511	H	   3	Spring Arbor	Paige Trela         	Indiana Kokomo	Reese Johnson       	6-3, 6-2
20200905	487406	512514	H	   4	Spring Arbor	Morgan Summons      	Indiana Kokomo	Morgan White        	6-2, 6-1
20200905	487408	560953	H	   5	Spring Arbor	Lindsey Scott       	Indiana Kokomo	Larissa ORourke     	6-4, 6-4
20200905	512283	560954	H	   6	Spring Arbor	Emma Ruga           	Indiana Kokomo	Isabelle Larimer    	6-0, 6-1
20200905	412996	495542	A	   1	Bethel (IN)	Grace Haley         	Grace (IN)	Jayna Armstrong     	6-2, 2-6, 1-0(9)
20200905	528274	512637	H	   2	Grace (IN)	Ellie Hughes        	Bethel (IN)	Emili Runestad      	6-1, 6-3
20200905	511319	512633	H	   3	Grace (IN)	Dayana Ortega       	Bethel (IN)	Layla Jojo          	6-4, 6-0
20200905	495541	512635	H	   4	Grace (IN)	Morgan Mast         	Bethel (IN)	Makenna Moore       	6-4, 6-0
20200905	528273	512629	H	   5	Grace (IN)	Anna Graves         	Bethel (IN)	Emma Kate Crouse    	6-0, 6-1
20200905	528276	528081	H	   6	Grace (IN)	Kiersten Martin     	Bethel (IN)	Kyla Heckaman       	6-1, 4-6, 1-0(14)
20200905	486504	528246	N	   1	Huntington	Morgan Fitzpatrick  	Goshen	Meaghan Godzisz     	6-3, 6-1
20200905	452209	512011	N	   2	Huntington	Lanae Singleton     	Goshen	Sarah Hinshaw       	6-0, 6-2
20200905	398165	495210	N	   3	Huntington	Lisa Colling        	Goshen	Victoria Oakes      	6-0, 6-2
20200905	486505	512013	N	   4	Huntington	Molly Burton        	Goshen	Hannah McCoy        	7-6, 6-2
20200905	559770	495212	N	   5	Huntington	Alaina Rongos       	Goshen	Ashley Arroyo       	6-1, 4-6
20200905	452209	496359	A	   1	Huntington	Lanae Singleton     	St. Francis (IN)	Sarah Liter         	6-2, 6-3
20200905	486504	516857	A	   2	Huntington	Morgan Fitzpatrick  	St. Francis (IN)	Jessica Henline     	6-3, 6-2
20200905	398165	496356	A	   3	Huntington	Lisa Colling        	St. Francis (IN)	Regina Faber        	6-3, 6-0
20200905	518353	527928	A	   1	Cowley County (KS)	Andrea Rodriguez Oria	Southwestern (KS)	Mariana Ochoa       	6-1, 6-1
20200905	511598	513274	H	   2	Southwestern (KS)	Catherine Coe       	Cowley County (KS)	Arianna Lumanog     	6-0, 7-6(5)
20200905	521080	520867	H	   3	Southwestern (KS)	Jasmin Hauska       	Cowley County (KS)	Chloe Do Lago       	2-6, 6-4, 1-0(4)
20200905	513275	486786	A	   4	Cowley County (KS)	Valentina Rodriguez 	Southwestern (KS)	Alexa Powers        	6-2, 7-6(6)
20200905	527930	561065	H	   5	Southwestern (KS)	Caroline Henry      	Cowley County (KS)	Marissa Teter       	6-3, 6-4
20200905	520868	511599	A	   6	Cowley County (KS)	Vera Hoekstra       	Southwestern (KS)	Emily Burk          	6-3, 6-1
20200905	515425	562263	H	   1	Cornerstone	Alayna Bowman       	Olivet	Desiree Luque Pradas	6-1, 6-1
20200905	492971	562262	H	   2	Cornerstone	Valentina Garcia    	Olivet	Makenzie Borg       	6-1, 6-0
20200905	561812	504368	H	   3	Cornerstone	Hanna De La Vega    	Olivet	Emily Foulk         	6-0, 6-1
20200905	561801	504369	H	   4	Cornerstone	Trinity Klamecki    	Olivet	Julia Miklusicak    	6-0, 6-0
20200905	561813	562265	H	   5	Cornerstone	Katarina Vasiljkovic	Olivet	Kalli Sackrider     	6-0, 6-1
20200905	460551	562264	H	   6	Cornerstone	Nicole Verhulst     	Olivet	Kiandra Marciniak   	6-0, 6-0
20200908	487537	528246	H	   1	Indiana Wesleyan	Madelyn Bemisderfer 	Goshen	Meaghan Godzisz     	6-0, 6-0
20200908	499425	512011	H	   2	Indiana Wesleyan	Lena Golz           	Goshen	Sarah Hinshaw       	6-3, 7-5
20200908	402042	495210	H	   3	Indiana Wesleyan	Thewuni Devaraja    	Goshen	Victoria Oakes      	6-0, 6-1
20200908	528156	512013	H	   4	Indiana Wesleyan	Thais Mendez        	Goshen	Hannah McCoy        	6-0, 6-1
20200908	528152	495212	H	   5	Indiana Wesleyan	Aynara Armas        	Goshen	Ashley Arroyo       	6-0, 6-0
20200908	511749	423036	H	   6	Indiana Wesleyan	Ellie Snider        	Goshen	Elsie Koop Liechty  	6-0, 6-1
20200908	487537	412996	H	   1	Indiana Wesleyan	Madelyn Bemisderfer 	Bethel (IN)	Grace Haley         	6-0, 6-1
20200908	499425	512637	H	   2	Indiana Wesleyan	Lena Golz           	Bethel (IN)	Emili Runestad      	6-1, 6-1
20200908	402042	512633	H	   3	Indiana Wesleyan	Thewuni Devaraja    	Bethel (IN)	Layla Jojo          	6-0, 6-3
20200908	528152	512629	H	   4	Indiana Wesleyan	Aynara Armas        	Bethel (IN)	Emma Kate Crouse    	6-1, 6-3
20200908	434454	528081	H	   5	Indiana Wesleyan	Laura Moore         	Bethel (IN)	Kyla Heckaman       	6-2, 6-0
20200908	528153	512635	H	   6	Indiana Wesleyan	Breann Barger       	Bethel (IN)	Makenna Moore       	6-1, 6-1
20200910	409156	435916	N	   F	Cumberland (TN)	Ainhoa Garijo Garrido	Cumberlands (KY)	Tomomi Nagao        	6-3, 6-1
