date	where	score	winner	loser
20180913	A	5-2	Nebraska - Kearney	Metropolitan State
20180913	A	6-3	Augustana (IL)	Grinnell
20180913	A	7-2	Carthage	Carroll (WI)
20180913	A	6-3	Trine	Bethel (IN)
20180913	H	7-2	Cornell College	Loras
20180914	N	6-1	Nebraska - Kearney	Colorado Mesa
20180914	A	7-0	Nebraska - Kearney	CSU-Pueblo
20180914	N	7-0	Colorado Mesa	Fort Hays State
20180914	N	6-1	Metropolitan State	UTPB
20180914	A	5-4	Endicott	Babson
20180914	H	5-4	Millikin	North Park
20180914	H	9-0	Wheaton (IL)	Elmhurst
20180914	H	7-2	Mount Union	Westminster (PA)
20180914	A	9-0	UW La Crosse	UW Oshkosh
20180915	A	8-0	Ouachita Baptist	Hendrix
20180915	A	6-1	Fort Hays State	CSU-Pueblo
20180915	N	4-3	Colorado Mesa	Newman
20180915	N	7-0	Colorado Mesa	UTPB
20180915	N	4-2	Metropolitan State	Fort Hays State
20180915	H	8-1	Coe College	Nebraska Wesleyan
20180915	H	6-0	Coe College	Buena Vista
20180915	H	9-0	Luther (IA)	Simpson (IA)
20180915	H	8-1	Wartburg	Central (IA)
20180915	H	9-0	Wartburg	Simpson (IA)
20180915	H	9-0	Endicott	WNE
20180915	A	9-0	Salve Regina	Curry
20180915	H	9-0	Alfred	Utica
20180915	A	8-1	Colby-Sawyer	JWU Providence
20180915	H	9-0	Hanover	Anderson (IN)
20180915	H	9-0	Rose-Hulman	Defiance
20180915	H	9-0	Transylvania	Manchester
20180915	H	9-0	Elizabethtown	Lycoming
20180915	A	5-3	Catholic	Harford (MD)
20180915	H	8-1	Moravian	Muhlenberg
20180915	A	8-1	Stevens	Houghton
20180915	A	7-2	Carleton	UW Whitewater
20180915	H	6-3	Monmouth (IL)	Lawrence
20180915	A	9-0	Cornell College	Beloit
20180915	A	9-0	Grinnell	Beloit
20180915	H	8-1	Lake Forest	Cornell College
20180915	H	6-3	Lake Forest	Grinnell
20180915	A	7-2	Lawrence	Knox (IL)
20180915	A	7-2	Ripon	Illinois College
20180915	A	7-2	Ripon	Knox (IL)
20180915	H	8-1	Husson	NVU-Johnson
20180915	A	7-0	Concordia (WI)	Dominican (IL)
20180915	A	9-0	Concordia (WI)	CUC
20180915	H	9-0	Edgewood	Alverno
20180915	H	9-0	Edgewood	Wisconsin Lutheran
20180915	A	9-0	Illinois Tech	Dominican (IL)
20180915	A	9-0	Illinois Tech	CUC
20180915	H	9-0	Mount Holyoke	Simmons
20180915	A	7-2	Stockton	Stevenson
20180915	N	9-0	Ohio Northern	Thiel
20180915	A	7-2	Ohio Northern	Washington & Jefferson
20180915	H	6-3	UW Whitewater	UW La Crosse
20180916	H	7-2	Luther (IA)	Central (IA)
20180916	A	8-1	York (PA)	Lebanon Valley
20180916	H	5-4	Nazareth	Stevens
20180916	A	8-1	Rose-Hulman	Earlham
20180916	A	5-4	Lawrence	Illinois College
20180916	A	5-4	Ripon	Monmouth (IL)
20180916	A	9-0	St. Norbert	Knox (IL)
20180916	H	8-1	Husson	NVU-Lyndon
20180916	A	6-1	Penn State - Abington	Holy Family
20180916	H	6-3	Rutgers - Camden	Goucher
20180917	H	7-2	Farmingdale State	Brooklyn
20180918	H	7-0	Concordia (NY)	Caldwell
20180918	A	8-1	North Central (IL)	Carroll (WI)
20180918	H	7-2	St. John Fisher	Houghton
20180918	A	8-1	Albion	Defiance
20180918	A	5-4	Illinois College	Knox (IL)
20180918	H	9-0	Allegheny	Thiel
20180918	A	5-2	Otterbein	Cedarville
20180919	H	5-2	Fairfield	Sacred Heart
20180919	H	5-2	Emmanuel (GA)	Newberry
20180919	A	6-1	Stonehill	New Haven
20180919	A	4-3	Mars Hill	North Greenville
20180919	A	7-0	Tusculum	King (TN)
20180919	H	8-1	Gordon (MA)	Salve Regina
20180919	H	9-0	Hanover	Earlham
20180919	A	6-3	Rose-Hulman	Mt. St. Joseph
20180919	H	9-0	Moravian	DeSales
20180919	H	8-1	Arcadia	Penn State - Abington
20180919	H	5-4	Monmouth (IL)	Illinois College
20180919	A	5-0	Ripon	Dominican (IL)
20180919	H	7-0	Husson	Thomas (ME)
20180920	H	7-0	Rhode Island	Merrimack
20180920	A	6-1	Charleston	Davis & Elkins
20180920	H	4-3	Emporia State	Cowley County (KS)
20180920	H	5-4	Dubuque	St. Ambrose
20180920	A	9-0	Endicott	Salve Regina
20180920	A	6-3	Defiance	Manchester
20180920	H	9-0	Hanover	Oakland City
20180920	A	9-0	Goucher	Kean
20180921	H	5-2	Goldey-Beacom	Jefferson
20180921	H	7-0	NYIT	Sciences (Philadelphia)
20180921	A	7-0	Queens (NY)	St. Thomas Aquinas
20180921	H	7-0	District of Columbia	Roberts Wesleyan
20180921	H	7-0	Illinois Springfield	Illinois Wesleyan
20180921	A	8-1	Cedarville	Capital (OH)
20180921	A	7-0	Catawba	North Greenville
20180921	H	7-0	Newberry	Converse
20180921	H	6-3	Bryn Mawr	Immaculata
20180921	A	7-2	Alfred	Sage Colleges
20180921	A	9-0	Eastern Nazarene	Simmons
20180921	A	5-0	DeSales	Cedar Crest
20180921	A	5-3	Illinois College	Greenville
20180921	A	6-2	Ripon	MSOE
20180921	H	8-1	Husson	Lesley
20180921	H	9-0	Connecticut College	Albertus Magnus
20180921	A	5-0	Franciscan	Penn State - Altoona
20180922	H	4-3	Monmouth (NJ)	St. Francis (NY)
20180922	A	7-0	Concordia (NY)	Holy Family
20180922	H	5-2	Post	Chestnut Hill
20180922	H	7-0	NYIT	LIU Post
20180922	A	5-2	Roberts Wesleyan	Millersville
20180922	H	5-2	St. Thomas Aquinas	Molloy
20180922	A	6-1	Wayne State	Lake Superior St.
20180922	H	6-1	Grand Valley State	Ferris State
20180922	H	7-0	Michigan Tech	Ashland
20180922	A	7-0	Northwood	Davenport
20180922	A	6-1	SVSU	Purdue Northwest
20180922	A	4-3	Illinois Springfield	Lindenwood
20180922	A	7-0	Charleston	Southern Indiana
20180922	A	6-1	West Liberty	Cal U (PA)
20180922	A	4-3	Nebraska - Kearney	MSUM
20180922	A	4-3	New Haven	SNHU
20180922	A	7-0	Anderson (SC)	North Greenville
20180922	H	4-3	Lincoln Memorial	Emmanuel (GA)
20180922	H	4-3	Mars Hill	Virginia Wise
20180922	H	4-1	Newberry	Lander
20180922	A	6-3	Frostburg State	Hood
20180922	H	9-0	Endicott	Roger Williams
20180922	A	5-4	Salve Regina	WNE
20180922	A	8-0	Houghton	Hartwick
20180922	A	9-0	Colby-Sawyer	Albertus Magnus
20180922	A	9-0	Anderson (IN)	Mt. St. Joseph
20180922	H	7-2	Transylvania	Rose-Hulman
20180922	H	6-3	Susquehanna	Lebanon Valley
20180922	H	8-1	Stevens	Alfred
20180922	H	8-1	Stevens	Alfred
20180922	A	9-0	FDU Florham	Rutgers - Newark
20180922	N	9-0	Lake Forest	Alverno
20180922	H	7-2	Lawrence	Alverno
20180922	H	5-4	Lawrence	UW Stevens Point
20180922	H	5-4	Allegheny	Baldwin Wallace
20180922	N	7-0	Greenville	Dominican (IL)
20180922	A	8-1	Greenville	Knox (IL)
20180922	H	8-1	Earlham	Manchester
20180923	A	6-1	Merrimack	St. Michael's
20180923	H	4-1	Sciences (Philadelphia)	Roberts Wesleyan
20180923	H	6-1	Lake Superior St.	Ashland
20180923	H	4-3	Michigan Tech	Wayne State
20180923	A	7-0	Northwood	Purdue Northwest
20180923	A	7-0	Nebraska - Kearney	St. Cloud State
20180923	H	6-1	Stonehill	Le Moyne
20180923	H	6-1	New Haven	St. Anselm
20180923	H	6-1	Slippery Rock	Daemen
20180923	A	8-1	Franklin (IN)	Manchester
20180923	H	7-0	Moravian	Cedar Crest
20180923	H	9-0	Stevens	St. John Fisher
20180923	H	8-1	Husson	Southern Maine
20180923	A	9-0	Earlham	Muskingum
20180924	A	5-2	Merrimack	Bentley
20180924	H	5-4	Brockport	Houghton
20180925	H	7-0	Roberts Wesleyan	St. Thomas Aquinas
20180925	A	7-2	Central (IA)	Simpson (IA)
20180925	N	8-1	Monmouth (IL)	Knox (IL)
20180925	H	9-0	Edgewood	Lakeland
20180925	H	7-2	Springfield	JWU Providence
20180926	H	5-2	Concordia (NY)	Post
20180926	H	4-3	Goldey-Beacom	Wilmington (DE)
20180926	A	5-2	St. Thomas Aquinas	Daemen
20180926	A	5-1	Grand Valley State	Davenport
20180926	H	7-0	Stonehill	Franklin Pierce
20180926	H	7-0	Newberry	Columbia (SC)
20180926	A	8-1	Endicott	Gordon (MA)
20180926	A	7-2	Carthage	Elmhurst
20180926	H	5-4	Illinois Wesleyan	Millikin
20180926	A	7-2	Wheaton (IL)	North Central (IL)
20180926	H	7-2	Houghton	Elmira
20180926	H	9-0	JWU Providence	Albertus Magnus
20180926	A	8-1	Hanover	Transylvania
20180926	A	9-0	Catholic	Trinity (DC)
20180926	H	9-0	RIT	Cortland
20180926	H	9-0	Concordia (WI)	Marian (WI)
20180926	H	9-0	UW Whitewater	UW Stevens Point
20180926	A	5-4	Earlham	Defiance
20180927	H	5-2	Monmouth (NJ)	Delaware State
20180927	H	5-2	Merrimack	Assumption
20180927	H	7-0	Roberts Wesleyan	Houghton
20180927	H	5-2	District of Columbia	Sciences (Philadelphia)
20180927	A	7-2	Wartburg	Loras
20180927	A	7-2	Endicott	Salem State
20180927	A	5-3	JWU Providence	UMass Dartmouth
20180927	H	8-1	Anderson (IN)	St. Francis (IN)
20180927	H	6-0	Arcadia	Cabrini
20180927	A	9-0	Mount Union	MVNU
20180928	A	6-1	Wayne State	Findlay
20180928	A	7-0	Salem - WV	Daemen
20180928	H	9-0	Wheaton (IL)	Illinois Wesleyan
20180928	H	6-3	Gettysburg	Catholic
20180928	H	5-4	Hanover	Indiana Southeast
20180928	H	5-4	Hanover	Indiana Southeast
20180928	H	9-0	Skidmore	Union (NY)
20180928	H	9-0	Vassar	Bard
20180928	A	9-0	FDU Florham	Lycoming
20180928	H	8-1	Capital (OH)	Earlham
20180928	H	7-2	Mount Union	Washington & Jefferson
20180929	H	7-0	Providence	Holy Cross (MA)
20180929	N	5-2	Buffalo	Carnegie Mellon
20180929	A	7-0	Concordia (NY)	Chestnut Hill
20180929	A	7-0	NYIT	Molloy
20180929	H	7-0	Queens (NY)	LIU Post
20180929	A	5-2	District of Columbia	Le Moyne
20180929	A	5-2	Wayne State	Ashland
20180929	A	6-1	Michigan Tech	SVSU
20180929	H	7-0	Northwood	Lake Superior St.
20180929	N	7-0	Cedarville	Geneva
20180929	A	9-0	Cedarville	MVNU
20180929	H	5-2	Bluefield State	Johnson C. Smith
20180929	A	4-3	Wesleyan (WV)	Bluefield State
20180929	N	5-0	Wesleyan (WV)	Johnson C. Smith
20180929	A	6-1	Stonehill	St. Anselm
20180929	H	4-3	Adelphi	Merrimack
20180929	A	7-0	New Haven	American International
20180929	H	8-1	Central (IA)	Dubuque
20180929	H	5-4	Central (IA)	Loras
20180929	H	9-0	Luther (IA)	Nebraska Wesleyan
20180929	H	5-4	Simpson (IA)	Dubuque
20180929	H	9-0	Wartburg	Nebraska Wesleyan
20180929	H	8-0	Wartburg	Buena Vista
20180929	H	8-1	Frostburg State	Penn State - Altoona
20180929	A	9-0	Endicott	Curry
20180929	H	9-0	Wheaton (IL)	North Park
20180929	A	5-4	St. John Fisher	Alfred
20180929	H	9-0	Colby-Sawyer	St. Joseph (CT)
20180929	H	9-0	JWU Providence	Simmons
20180929	H	7-2	Franklin (IN)	Anderson (IN)
20180929	H	9-0	Rose-Hulman	Manchester
20180929	H	6-3	St. Lawrence	St. Michael's
20180929	A	9-0	Vassar	Union (NY)
20180929	H	9-0	Stevens	Hartwick
20180929	H	9-0	St. Norbert	Lawrence
20180929	H	8-1	St. Norbert	Ripon
20180929	A	9-0	Husson	NVU-Lyndon
20180929	A	9-0	Concordia (WI)	Alverno
20180929	A	9-0	Concordia (WI)	Wisconsin Lutheran
20180929	A	9-0	Edgewood	Aurora
20180929	A	6-3	Edgewood	Illinois Tech
20180929	H	9-0	Illinois Tech	MSOE
20180929	A	8-1	Carnegie Mellon	Niagara
20180929	H	7-2	Earlham	Mt. St. Joseph
20180930	N	5-2	Rider	Arcadia
20180930	H	7-0	Merrimack	Daemen
20180930	A	5-4	Holy Cross (MA)	Connecticut College
20180930	H	7-0	Grand Valley State	Purdue Northwest
20180930	H	7-0	Northwood	Michigan Tech
20180930	H	4-3	SVSU	Lake Superior St.
20180930	A	4-3	Salem - WV	Roberts Wesleyan
20180930	A	7-0	West Virginia State	Johnson C. Smith
20180930	H	7-0	Lenoir-Rhyne	Fayetteville State
20180930	H	7-2	Frostburg State	Pittsburgh Greensburg
20180930	H	5-4	Drew	Arcadia
20180930	H	9-0	RIT	Nazareth
20180930	A	9-0	Skidmore	Bard
20180930	A	7-2	Grinnell	Coe College
20180930	A	6-3	Grinnell	Cornell College
20180930	A	9-0	Husson	NVU-Johnson
20180930	H	8-1	UW Oshkosh	UW River Falls
20181001	A	6-1	Concordia (NY)	Sciences (Philadelphia)
20181001	A	4-3	SNHU	Adelphi
20181001	H	7-2	Bryn Mawr	Shippensburg
20181002	A	7-0	Wagner	Monmouth (NJ)
20181002	A	7-0	Chestnut Hill	Caldwell
20181002	A	5-2	Wilmington (DE)	Concordia (NY)
20181002	A	5-2	Davis & Elkins	Fairmont State
20181002	A	4-3	Adelphi	New Haven
20181002	A	7-2	Alfred	Houghton
20181002	H	8-0	Moravian	Marywood
20181002	A	7-2	Union (NY)	Bard
20181002	A	7-2	DeSales	Arcadia
20181002	A	8-1	FDU Florham	Lehman
20181002	A	7-2	Edgewood	Marian (WI)
20181002	H	6-3	Penn State - Harrisburg	Lebanon Valley
20181002	A	9-0	UW Whitewater	UW Oshkosh
20181002	A	8-0	Earlham	Miami Middletown
20181003	H	6-1	Fairfield	Providence
20181003	A	5-2	Delaware State	Rider
20181003	A	6-1	Merrimack	Franklin Pierce
20181003	H	6-1	St. Thomas Aquinas	Caldwell
20181003	A	7-0	District of Columbia	Millersville
20181003	A	5-2	Charleston	Salem - WV
20181003	H	7-2	Loras	Dubuque
20181003	A	8-1	Colby-Sawyer	Simmons
20181003	H	7-1	Hanover	Franklin (IN)
20181003	A	9-0	Transylvania	Mt. St. Joseph
20181003	A	6-3	Stevens	Stockton
20181004	A	7-0	Concordia (NY)	LIU Post
20181004	H	6-0	Goldey-Beacom	Chestnut Hill
20181004	H	6-1	Ferris State	Purdue Northwest
20181004	A	5-2	Anderson (SC)	Emmanuel (GA)
20181004	A	7-2	Endicott	Wheaton (MA)
20181004	A	7-2	Bryn Mawr	Arcadia
20181004	H	7-2	Anderson (IN)	Manchester
20181004	H	5-4	Mount Holyoke	Holy Cross (MA)
20181004	H	6-3	Springfield	Gordon (MA)
20181004	A	8-1	UW Oshkosh	UW Stevens Point
20181005	A	9-0	UC Irvine	Drew
20181005	A	6-1	UC Irvine	Monmouth (NJ)
20181005	A	5-1	UC Irvine	Wagner
20181005	H	5-1	Hofstra	NYIT
20181005	H	5-2	Bryant	Stonehill
20181005	A	4-3	Dixie State	Colorado Mesa
20181005	A	7-0	Goldey-Beacom	Caldwell
20181005	A	5-2	Post	St. Thomas Aquinas
20181005	H	7-0	Queens (NY)	Wilmington (DE)
20181005	H	5-2	Bluefield State	Fairmont State
20181005	H	6-0	Indiana (PA)	East Stroudsburg
20181005	H	5-2	Mercyhurst	West Chester
20181005	H	8-1	Immaculata	Penn State - Abington
20181005	H	9-0	Wheaton (IL)	Millikin
20181005	H	6-3	Bates	Merrimack
20181005	H	7-0	Franciscan	Muskingum
20181005	H	8-1	Carnegie Mellon	Walsh
20181006	H	4-3	Bellarmine	Martin Methodist
20181006	A	7-0	UC Irvine	Sacred Heart
20181006	H	6-1	Fairfield	Wagner
20181006	H	7-0	Quinnipiac	Rider
20181006	H	6-1	Quinnipiac	Sacred Heart
20181006	H	4-3	Siena	UC Irvine
20181006	H	5-2	Delaware State	St. Francis (NY)
20181006	N	7-0	Dixie State	Colorado College
20181006	H	7-0	Chestnut Hill	Holy Family
20181006	A	5-2	Belmont Abbey	Bluefield State
20181006	N	8-1	Johnson C. Smith	Brevard
20181006	H	4-3	Queens (NY)	NYIT
20181006	H	7-0	District of Columbia	Daemen
20181006	H	7-0	Wayne State	SVSU
20181006	A	4-3	Davenport	Purdue Northwest
20181006	A	4-3	Grand Valley State	Lake Superior St.
20181006	H	5-2	Michigan Tech	Ferris State
20181006	A	7-0	Northwood	Ashland
20181006	A	9-0	Findlay	Oberlin
20181006	N	6-1	Charleston	Belmont Abbey
20181006	A	5-3	Fort Hays State	Ottawa
20181006	A	7-0	Stonehill	American International
20181006	H	5-2	Cal U (PA)	Millersville
20181006	H	6-0	Slippery Rock	Kutztown
20181006	A	5-4	Coe College	Central (IA)
20181006	N	8-1	Coe College	Simpson (IA)
20181006	A	5-4	Dubuque	Nebraska Wesleyan
20181006	A	5-4	Wartburg	Luther (IA)
20181006	A	6-3	Southern Virginia	Randolph
20181006	A	6-3	Nichols	Endicott
20181006	H	9-0	Augustana (IL)	Carthage
20181006	H	8-1	Elmhurst	Millikin
20181006	A	9-0	Houghton	Utica
20181006	H	8-1	Colby-Sawyer	Regis (MA)
20181006	A	7-2	JWU Providence	Suffolk (MA)
20181006	H	8-1	Anderson (IN)	Earlham
20181006	A	6-3	Hanover	Rose-Hulman
20181006	H	9-0	Transylvania	Defiance
20181006	A	6-3	Catholic	St. Mary's (MD)
20181006	N	9-0	Stevens	Sage Colleges
20181006	H	7-2	Misericordia	Lycoming
20181006	A	5-4	Beloit	Lawrence
20181006	H	9-0	Cornell College	Illinois College
20181006	H	9-0	Cornell College	Knox (IL)
20181006	H	9-0	Grinnell	Knox (IL)
20181006	A	9-0	Lake Forest	Lawrence
20181006	A	9-0	Lake Forest	St. Norbert
20181006	N	5-0	Husson	Lesley
20181006	N	6-0	Husson	NVU-Lyndon
20181006	N	6-3	Edgewood	Concordia (WI)
20181006	H	9-0	Illinois Tech	Lakeland
20181006	H	6-3	Illinois Tech	Marian (WI)
20181006	H	6-3	Amherst	Williams
20181006	H	9-0	Whittier	Mills
20181006	H	9-0	UW La Crosse	UW Stout
20181007	A	5-2	Siena	Rider
20181007	A	6-1	Long Island	Marist
20181007	H	4-3	Merrimack	Le Moyne
20181007	A	5-2	Grand Valley State	Michigan Tech
20181007	H	5-2	Lake Superior St.	Ferris State
20181007	A	5-2	SVSU	Ashland
20181007	A	4-0	New Haven	Franklin Pierce
20181007	A	4-3	Mercyhurst	Walsh
20181007	H	7-0	Slippery Rock	Millersville
20181007	H	7-0	Catawba	Bluefield State
20181007	A	6-3	Luther (IA)	Coe College
20181007	A	5-4	York (PA)	Catholic
20181007	H	6-3	Carthage	North Central (IL)
20181007	N	8-1	Nazareth	Alfred
20181007	A	6-3	Franklin (IN)	Rose-Hulman
20181007	A	7-2	King's (PA)	Lycoming
20181007	A	9-0	Stevens	Elmira
20181007	A	8-1	Stevenson	St. Mary's (MD)
20181007	H	9-0	Grinnell	Monmouth (IL)
20181007	A	9-0	Lake Forest	Ripon
20181007	H	6-1	Ripon	Beloit
20181007	H	5-4	Rutgers - Camden	Ursinus
20181007	A	5-4	Bethany (WV)	Frostburg State
20181008	H	7-0	Goldey-Beacom	Post
20181008	H	7-0	NYIT	Daemen
20181008	H	5-4	Eastern Nazarene	JWU Providence
20181009	A	6-1	Fairfield	Rider
20181009	H	7-0	North Greenville	SMC
20181009	H	4-3	District of Columbia	Wilmington (DE)
20181009	A	4-3	Northwood	Wayne State
20181009	N	6-3	Mars Hill	Milligan
20181009	A	6-1	Newberry	North Greenville
20181009	A	5-4	Simpson (IA)	Grand View
20181009	A	8-1	Wartburg	Dubuque
20181009	H	9-0	Hanover	Mt. St. Joseph
20181009	H	8-1	UC Santa Cruz	Whittier
20181009	A	6-3	Arcadia	Penn State - Harrisburg
20181010	H	6-1	Concordia (NY)	Jefferson
20181010	A	7-0	Goldey-Beacom	Holy Family
20181010	A	5-2	Sciences (Philadelphia)	Chestnut Hill
20181010	H	6-1	Stonehill	Merrimack
20181010	H	5-0	New Haven	Assumption
20181010	H	5-4	Millikin	Rose-Hulman
20181010	H	9-0	North Central (IL)	North Park
20181010	A	6-2	Colby-Sawyer	Eastern Nazarene
20181010	A	9-0	JWU Providence	St. Joseph (CT)
20181010	A	7-1	Simmons	Albertus Magnus
20181010	A	8-1	Anderson (IN)	Defiance
20181010	H	9-0	Cornell College	Monmouth (IL)
20181011	A	6-1	Maryville (MO)	Lindenwood
20181011	H	5-4	Anderson (IN)	Rose-Hulman
20181012	H	4-3	Concordia (NY)	Goldey-Beacom
20181012	H	4-3	Jefferson	Chestnut Hill
20181012	A	6-1	Roberts Wesleyan	LIU Post
20181012	A	6-1	District of Columbia	St. Thomas Aquinas
20181012	H	7-0	Missouri Western	Grand View
20181012	H	7-0	Missouri Western	Grand View
20181012	H	9-0	Carthage	Illinois Wesleyan
20181012	N	5-0	Nazareth	Alfred
20181012	A	6-2	Mt. St. Joseph	Manchester
20181012	H	8-1	Scranton	Lebanon Valley
20181012	H	5-0	Stevens	St. John Fisher
20181012	H	9-0	FDU Florham	St. Joseph's (Brooklyn)
20181012	H	6-3	St. Mary's (IN)	Judson (IL)
20181012	H	5-4	St. Mary's (IN)	Rose-Hulman
20181012	H	8-1	Illinois Tech	Aurora
20181012	N	6-3	UW Oshkosh	UW Stout
20181013	H	5-2	Merrimack	New Haven
20181013	H	4-0	St. Francis (NY)	Coppin State
20181013	H	6-1	Wagner	St. Francis (NY)
20181013	H	5-2	NYIT	Roberts Wesleyan
20181013	N	7-0	Queens (NY)	Molloy
20181013	A	6-1	Wayne State	Ferris State
20181013	H	7-0	Grand Valley State	Ashland
20181013	A	6-1	Lake Superior St.	Purdue Northwest
