date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20140903	417923	394763	H	   1	St. Bonaventure	Eduardo Irizarry    	Houghton	Brennan Campbell    	6-0,6-0
20140903	390674	450213	H	   2	St. Bonaventure	Drew Blair          	Houghton	Jordan Scott        	6-0,6-0
20140903	414128	444111	H	   3	St. Bonaventure	Trevor Haskell      	Houghton	Chase Rangell       	6-0,6-1
20140903	430237	399592	H	   4	St. Bonaventure	Hector Martinez     	Houghton	Jordan Crouch       	6-4,6-1
20140903	401084	418485	H	   5	St. Bonaventure	Tj De Santo         	Houghton	Matt James          	6-0,6-0
20140903	433726	413274	H	   6	St. Bonaventure	Jacob Mishkin       	Houghton	Dan Hammers         	6-0,6-1
20140905	461918	482136	A	   1	Wagner	Allen Wang          	Holy Cross (MA)	Jimmy Ye            	6-1, 6-1
20140905	385345	444115	N	   2	Quinnipiac	Kyle Alper          	NJIT	Richard Rangga      	3-6, 6-4, 10-8
20140905	392045	477113	A	   2	Wagner	Charlton Boyd       	Holy Cross (MA)	Pat O`shea          	6-2, 6-2
20140905	401529	471560	A	   3	Wagner	Rick Delboi         	Holy Cross (MA)	Sean Frebes         	6-3, 7-5
20140905	407139	445095	N	   4	Saint Louis	Miguel Flores       	Lewis	Brenton Reyner      	6-2, 6-1
20140905	413802	454868	N	   4	Saint Louis	Brandon Harris      	Lewis	Tim Stewart         	6-0,6-1
20140905	439944	455880	N	   4	Saint Louis	Charlie Parry       	Lewis	John Sutko          	6-0, 6-0
20140905	385345	404350	N	   4	Quinnipiac	Kyle Alper          	Connecticut	Jonathan Edwards    	6-1, 7-6(1)
20140905	390067	424127	N	   4	Fairleigh Dickinson	Arvis Berzins       	Quinnipiac	Jonas Kuwert        	6-0, 6-2
20140905	406995	470264	A	   4	Wagner	Sam Flaxman         	Holy Cross (MA)	Rich DeGregoris     	7-6(3), 6-3
20140905	437740	468773	A	   5	Wagner	Jeremy Nuss         	Holy Cross (MA)	Rob Buetti          	6-1, 6-2
20140905	407270	474700	A	   6	Wagner	Sawyer Fonda        	Holy Cross (MA)	Ming Lao            	6-2, 6-2
20140905	444115	447015	N	   8	NJIT	Richard Rangga      	Quinnipiac	Luke Roser          	8-5
20140905	394580	437435	N	   8	Saint Louis	Juan Calero         	Lewis	Andre Norasith      	6-3 6-1
20140905	461394	447339	N	   8	Hofstra	Niko Vulinovich     	Quinnipiac	Julian Rozenstein   	8-2
20140905	459719	441021	N	   8	Quinnipiac	Willem Van Biezen   	Stevens	William Persson     	8-4
20140905	424127	407331	N	   8	Quinnipiac	Jonas Kuwert        	Stevens	Benjamin Foran      	8-6
20140905	459285	415393	N	   8	Chicago State	Luis Ulloa          	Grand Valley State	Andrew Heuerman     	6-3, 6-1
20140905	410765	390472	N	   8	Chicago State	Christian Gonzalez  	UW Whitewater	Matt Bisbee         	7-6, 7-6
20140905	404350	406331	N	  16	Connecticut	Jonathan Edwards    	Quinnipiac	Carlos Fernandez    	9-8 (7)
20140905	416221	388005	N	  16	NJIT	Arnaud Holl         	Quinnipiac	Sebastian Barbero   	8-3
20140905	444115	441442	N	  16	NJIT	Richard Rangga      	Fairleigh Dickinson	Julien Philippe     	9-8 (8-6)
20140905	461394	420215	N	  16	Hofstra	Niko Vulinovich     	NJIT	Luka Kaic           	8-3
20140905	424127	458076	N	  16	Quinnipiac	Jonas Kuwert        	Connecticut	Chris Toner         	8-3
20140905	405608	443544	N	  16	Quinnipiac	Kei Ezaka           	Fairleigh Dickinson	Gonzalo Quintana    	8-6
20140905	385345	441907	N	  16	Quinnipiac	Kyle Alper          	Hofstra	Leonardo Pires      	8-1
20140905	447339	410546	N	  16	Quinnipiac	Julian Rozenstein   	Connecticut	Parker Goldstien    	8-4
20140905	394580	460706	N	    	Saint Louis	Juan Calero         	UMSL	Dario Vidaurre      	6-2, 6-2
20140905	406408	415428	N	    	Saint Louis	David Ferragut      	UMSL	Harry Heyburn       	3-6, 7-6, 11-9
20140905	407139	426855	N	    	Saint Louis	Miguel Flores       	UMSL	Kristoffer Lindal   	6-3, 1-6, 10-4
