date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20100910	405796	459048	N	   8	Virginia	Brian Fang          	Elon	Eric Turner         	4-6, 7-5, 6-2
20100910	426233	460865	N	   8	Wake Forest	Zach Leslie         	Virginia	Santiago Villegas   	6-3, 7-6
20100910	453861	443011	N	   8	Kennesaw State	Ryan Spencer        	Elon	Andrew Prince       	6-2, 3-0 ret.
20100910	420464	405222	N	   8	Campbell	Dominik Kaniewski   	East Carolina	Simon Escourrou     	7-6(4), 6-1
20100910	439129	450971	N	   8	Nebraska	Calin Paar          	Virginia	Justin Shane        	6-3, 6-2
20100910	414823	401624	N	   8	Elon	Chase Helpingstine  	Virginia	Dino DellOrto       	6-1, 6-5
20100910	454394	385552	N	   8	Elon	Cody Stauffer-Macdowell	Belmont	Rodrigo Amaral      	6-4, 4-6, 6-3
20100910	463037	388218	N	   8	UNC Wilmington	Alex Wetherell      	Campbell	Josep Baro          	6-2, 6-4
20100910	390773	391986	N	   8	UNC Wilmington	Kosta Blank         	South Carolina	Jake Bowling        	6-2, 6-2
20100910	457260	451185	N	   8	Charlotte	Victor Theorin      	South Carolina	Chris Sheehan       	7-5, 6-1
20100910	404604	434233	N	   8	Toledo	Aleksandar Elezovic 	Western Michigan	Zeyad Montasser     	7-6 (5),6-3
20100910	437339	426718	N	   8	Western Michigan	Brad Noel           	Toledo	Nutthavit Likitkumchorn	7-6 (5),6-4
20100910	460742	400496	N	   8	Chattanooga	Robero Vieira       	Elon	Tommy Darling       	6-4, 6-2
20100910	460048	458527	N	   8	UNC Greensboro	Chanon Varapongsittikul	Chattanooga	Jackson Tresnan     	5-7,6-4,6-0
20100910	450848	396647	N	   8	UNC Greensboro	Orcun Seyrek        	Tennessee Tech	Alex Chen           	6-4,6-4
20100910	427136	402089	N	   8	UNC Greensboro	Yaroslav Litus      	Gardner-Webb	John Devose         	6-2,6-3
20100910	432323	423771	N	   8	UNC Greensboro	Timion Meijs        	Kennesaw State	Gianni Kubin        	6-2, 6-7, 6-3
20100910	453936	430429	N	   8	Georgia State	Trenton Spinks      	East Carolina	Dave Masciorini     	5-7, 7-6 (3), 6-3
20100910	398585	461691	N	   8	Georgia State	Thomas Cook         	South Carolina	Henry Walker        	6-3, 6-2
20100910	429468	397598	N	  16	East Carolina	Massinmo Mannino    	Campbell	David Clavera       	6-1, 6-2
20100910	444217	388494	N	  16	Duquesne	Mikhael Rasner      	Western Michigan	Michael Basha       	6-2,6-4
20100910	459824	428496	N	  16	George Washington	Alex Van Gils       	Davidson	Walker Lyons        	7-5,4-6,6-2
20100910	455941	443460	N	  16	George Washington	Viktor Svensson     	Cornell	Charles Quay        	6-2,6-0
20100910	448309	432877	N	  16	VCU	Camill Salomon      	Elon	Philip Meyer        	7-6, 7-5
20100910	405796	391629	N	  16	Virginia	Brian Fang          	Binghamton	Bastian Bornkessel  	7-6, 6-7, 6-3
20100910	460865	446686	N	  16	Virginia	Santiago Villegas   	N.C. State	Will Rollinson      	6-2, 6-2
20100910	450971	413455	N	  16	Virginia	Justin Shane        	George Washington	Erik Hannah         	6-2,6-3
20100910	446826	451925	N	  16	Virginia	Steven Rooda        	Elon	Cameron Silverman   	6-3, 6-3
20100910	438997	456461	N	  16	Virginia	Philippe Oudshoorn  	Longwood	Nobuyoshi Tanaka    	6-1, 6-1
20100910	423871	406512	N	  16	Virginia Tech	Trpimir Kujundzic   	Longwood	Marc Ferrigno       	7-6,7-5
20100910	426233	426886	N	  16	Wake Forest	Zach Leslie         	Nebraska	Benedikt Lindheim   	2-6, 7-6, 6-4
20100910	451356	387881	N	  16	Wake Forest	Conner Sherwood     	William & Mary	John Banks          	3-6, 6-3, 6-4
20100910	439113	414312	N	  16	Kennesaw State	Gokalp Ozdemir      	UNC Greensboro	Tripp Hawkins       	6-3, 6-2
20100910	453861	444543	N	  16	Kennesaw State	Ryan Spencer        	UNC Greensboro	Zack Reece          	7-6, 3-6, 7-6
20100910	423771	461579	N	  16	Kennesaw State	Gianni Kubin        	UNC Asheville	Matthew Waissen     	6-2, 1-6, 6-2
20100910	393123	414636	N	  16	Northern Arizona	Josh Brown          	New Mexico	Simon Hegelund      	6-4, 6-3
20100910	444740	436348	N	  16	Northern Arizona	Andrew Reiff        	New Mexico	Matthew Neeld       	3-6, 7-5, 6-2
20100910	424652	461079	N	  16	Campbell	Larbi Lamzouri      	East Carolina	Joran Vliegen       	6-3, 7-6(4)
20100910	441691	391917	N	  16	Gardner-Webb	Roman Piftor        	Kennesaw State	Ryan Bouttell       	3-6, 6-4, 6-4
20100910	426250	392247	N	  16	Longwood	Crescente Lesser    	Wake Forest	Chad Brady          	6-3, 6-1
20100910	415825	435120	N	  16	Winthrop	Yuta Hirokawa       	James Madison	Bertrand Moulin     	2-6, 6-0, 7-5
20100910	445325	452990	N	  16	Michigan State	Clark Richardson    	Duquesne	Matt Smith          	6-2, 6-1
20100910	391153	440464	N	  16	Michigan State	Denis Bogatov       	Dayton	Sam Pecyna          	7-5, 6-1
20100910	417239	418015	N	  16	Michigan State	Ron Hulewicz        	Youngstown State	Tariq Ismail        	6-0, 4-6, 12-10
20100910	400838	387848	N	  16	Michigan State	Will Davis          	Dayton	Sean Bandy          	6-2, 6-4
20100910	437545	399634	N	  16	Michigan State	Jason Norville      	Dayton	Alex Crum           	6-2, 6-1
20100910	391445	424074	N	  16	Nebraska	Taylor Boney        	George Washington	Chris Kushma        	3-6,7-6,6-4
20100910	439129	385883	N	  16	Nebraska	Calin Paar          	William & Mary	Anton Andersson     	7-5, 5-7, 6-3
20100910	453354	435777	N	  16	Nebraska	Eric Sock           	Old Dominion	Krzysztof Muzalewski	7-6, 6-2
20100910	460708	424892	N	  16	Nebraska	Brandon Videtich    	Virginia Tech	Leonardo Lapentti   	6-3,2-6,6-1
20100910	446622	438598	N	  16	Elon	Alberto Rojas       	ETSU	Roger Ordeig        	6-3, 7-5
20100910	443011	467590	N	  16	Elon	Andrew Prince       	The Citadel	James Atkinson      	6-3, 6-0
20100910	454394	468126	N	  16	Elon	Cody Stauffer-Macdowell	The Citadel	Dillion Berkabile   	6-4, 6-3
20100910	400496	418546	N	  16	Elon	Tommy Darling       	Kennesaw State	Simon Janik         	3-6, 7-6 (4), 6-3
20100910	459048	396783	N	  16	Elon	Eric Turner         	N.C. State	David Chermak       	6-3, 6-2
20100910	440752	400844	N	  16	UNC Wilmington	Michael Pereira     	Charlotte	Anthony Davison     	6-2, 6-2
20100910	451045	432611	N	  16	UNC Wilmington	Kinshuk Sharma      	South Carolina	Harry Menzies       	6-2, 6-1
20100910	466255	416695	N	  16	UNC Wilmington	Illia Ziamtsou      	East Carolina	Jaroslav Horvath    	6-2, 6-2
20100910	412485	414823	N	  16	William & Mary	Ben Guthrie         	Elon	Chase Helpingstine  	6-3, 3-6, 6-3
20100910	461109	418418	N	  16	William & Mary	Adrian Vodislav     	Cornell	Jonathan Jaklitsch  	6-3, 7-6
20100910	416497	439450	N	  16	William & Mary	Ben Hoogland        	Cornell	John Palmeri        	4-6, 6-3, 7-6
20100910	438712	426387	N	  16	William & Mary	Ilja Orre           	Winthrop	Liran Levy          	6-4, 6-1
20100910	396728	442779	N	  16	Cornell	Zhongming Chen      	Wake Forest	Amogh Prabhakar     	6-3, 5-7, 6-3
20100910	412844	419113	N	  16	Binghamton	Alexandre Haggai    	VCU	Tim Johanssen       	4-6, 6-4, 6-1
20100910	418407	397065	N	  16	Binghamton	Arnav Jain          	Old Dominion	Benjamin Chomette   	6-2, 6-2
20100910	464621	449346	N	  16	Binghamton	Gilbert Wong        	Davidson	Joe Schafer         	6-4, 6-4
20100910	413649	394561	N	  16	Toledo	Gursher Harika      	Western Michigan	Thomas Calderone    	6-2,6-2
20100910	434233	448217	N	  16	Western Michigan	Zeyad Montasser     	Dayton	Robert Salcedo      	6-3,6-3
20100910	437339	392917	N	  16	Western Michigan	Brad Noel           	Toledo	Bobby Brooks        	6-0,6-1
20100910	459423	446770	N	  16	Arizona	Mario Urquidi       	WNM	Justin Romero       	6-2, 6-4
20100910	396668	400268	N	  16	Arizona	Frank Chen          	WNM	Francisco Damasio   	6-2, 6-3
20100910	404825	401972	N	  16	Arizona	Geoff Embry         	Abilene Christian	Alfredo Desiati     	6-2, 6-2
20100910	385993	460698	N	  16	California	Nick Andrews        	William & Mary	Sebastien Vidal     	6-3, 3-6, 6-2
20100910	422996	389366	N	  16	California	Christoffer Konigsfeldt	Winthrop	Sergey Belov        	5-7, 6-3, 6-3
20100910	466132	438283	N	  16	California	Pedro Zerbini       	Virginia Tech	Lucas Oliveira      	6-3,6-3
20100910	431858	391443	N	  16	California	Riki McLachlan      	ETSU	Jeremy Bonevalle    	6-3, 2-6, 6-0
20100910	387844	457575	N	  16	ETSU	Jesus Bandres       	George Washington	Ulrik Thomsen       	7-6, 6-1
20100910	460130	401624	N	  16	ETSU	Jorge Varon         	Virginia	Dino DellOrto       	6-2, 6-4
20100910	427136	392822	N	  16	UNC Greensboro	Yaroslav Litus      	UNC Asheville	Jonas Brobeck       	6-3,6-0
20100910	432323	386208	N	  16	UNC Greensboro	Timion Meijs        	Belmont	Renato Antun        	6-1,6-2
20100910	460048	444613	N	  16	UNC Greensboro	Chanon Varapongsittikul	UNC Asheville	Thomas Rees         	6-1,6-1
20100910	442102	424876	N	  16	Abilene Christian	Nick Plum           	Northern Arizona	Ben Lantz           	6-4, 6-4
20100910	387368	389932	N	  16	Georgia State	Breon Badger        	Charlotte	Moritz Bernhoerster 	3-6,6-2,6-1
20100910	454176	443891	N	  16	New Mexico State	Matej Stakne        	Northern Arizona	Hugo Ramadier       	6-3, 6-4
20100910	392982	412691	N	  16	New Mexico State	Jim Brouleau        	Abilene Christian	Hans Hach           	6-3,6-3
20100910	455806	407082	N	  16	New Mexico State	Orlando Superlano   	Northern Arizona	David Flodberg      	6-2, 6-3
20100910	455844	444740	N	  16	New Mexico State	Arthur Surreaux     	Northern Arizona	Andrew Reiff        	6-4, 6-4
20100910	455844	457646	N	  16	New Mexico State	Arthur Surreaux     	WNM	Henning Thrien      	-6-4, 6-3, 6-3
20100910	443891	465853	N	  32	Northern Arizona	Hugo Ramadier       	Arizona	Jason Zafiros       	6-2, 4-6, 6-3
20100910	441360	454114	N	  32	Michigan State	Aaron Pfister       	Detroit Mercy	David Stabley       	6-1, 6-1
20100910	459961	393150	N	  32	Western Michigan	Ross Vanderploeg    	Detroit Mercy	Larry Brown         	6-0, 6-0
20100910	464966	420201	N	  32	UNC Greensboro	Jacob Wright        	Kennesaw State	Elliot Kahler       	6-3,4-6,6-4
20100910	414922	441340	N	  32	Abilene Christian	Jake Hendrie        	Northern Arizona	Robin Pezzutto      	2-6, 7-6, 6-2
20100910	412691	449499	N	  32	Abilene Christian	Hans Hach           	Northern Arizona	Patrick Schimmelbauer	6-4, 6-4
20100910	443967	385312	N	  32	New Mexico State	Luis Ramirez        	WNM	Rodrigo Almeida     	7-6, 6-4
20100910	434561	455184	N	  32	New Mexico State	Armando Morales     	Abilene Christian	John Strahl         	7-5, 6-3
20100910	439252	418343	N	 256	N.C. State	Rafael Paez         	Virginia Tech	Sebastien Jacques   	6-2, 6-7, 6-1
20100910	411226	462504	N	 256	Virginia Tech	Pedro Graber        	N.C. State	Sean Weber          	7-6, 6-4
20100910	429756	427985	N	 512	Davidson	Chris Mark          	N.C. State	Rob Lowe            	1-6, 7-5, 6-1
20100910	412342	405693	N	 512	N.C. State	Akash Gujarati      	Old Dominion	Fahoum Fahoum       	6-4, 6-4
20100910	461043	465296	N	    	Temple	Dmitry Vizhunov     	St. Bonaventure	Oscar Yanez         	6-0, 6-2
20100910	412925	412260	N	    	Temple	Taylor Hairston     	St. Bonaventure	Luis Guevara        	6-4, 6-3
20100910	410131	424973	N	    	Temple	Mansur Gishkaev     	St. Bonaventure	Enrique Larregola   	6-2, 1-6, 10-7
20100910	444038	442601	N	    	Temple	Filip Rams          	St. Bonaventure	Chris Post          	6-4, 6-4
20100910	424074	391629	N	    	George Washington	Chris Kushma        	Binghamton	Bastian Bornkessel  	6-3,7-5
20100910	405806	453368	N	    	St. Bonaventure	Elliot Fanshel      	Temple	Luv Sodha           	6-0, 6-4
20100910	399151	430848	N	    	St. Bonaventure	Billy Cove          	Temple	Kurt Mauro          	6-4, 6-2
20100910	455561	434825	N	    	St. Bonaventure	Mikhail Sudakov     	Temple	Andrey Morozov      	2-6, 6-3, 10-3
20100910	450971	461058	N	    	Virginia	Justin Shane        	James Madison	Greg Vladimirsky    	6-2, 6-1
20100910	416548	450971	N	    	Wake Forest	David Hopkins       	Virginia	Justin Shane        	7-5, 7-5
20100910	442779	432877	N	    	Wake Forest	Amogh Prabhakar     	Elon	Philip Meyer        	7-5, 5-3, def
20100910	423532	449346	N	    	Wake Forest	Danny Kreyman       	Davidson	Joe Schafer         	7-6, 7-5
20100910	455573	413860	N	    	Kennesaw State	Justin Suesserman   	Tennessee Tech	Lloyd Harris        	6-4, 6-1
20100910	386906	418546	N	    	Gardner-Webb	Ural Ates           	Kennesaw State	Simon Janik         	6-1, 6-0
20100910	461579	400496	N	    	UNC Asheville	Matthew Waissen     	Elon	Tommy Darling       	6-2, 6-4
20100910	391445	459048	N	    	Nebraska	Taylor Boney        	Elon	Eric Turner         	6-3, 7-6, 8-6
20100910	414823	427985	N	    	Elon	Chase Helpingstine  	N.C. State	Rob Lowe            	6-2, 6-0
20100910	435777	414823	N	    	Old Dominion	Krzysztof Muzalewski	Elon	Chase Helpingstine  	default
20100910	420431	393718	N	    	Niagara	Matthew Kane        	Navy	Owen Bullard        	6-4 3-6 17-15
20100910	448996	425115	N	    	Toledo	Leo Sarria          	Detroit Mercy	Alex Latosinsky     	6-2, 6-4
20100910	394561	424550	N	    	Western Michigan	Thomas Calderone    	Chicago State	Viet Lam            	6-0,6-0
20100910	459961	403623	N	    	Western Michigan	Ross Vanderploeg    	Toledo	Bryant Dudzik       	6-3,6-2
20100910	458527	391917	N	    	Chattanooga	Jackson Tresnan     	Kennesaw State	Ryan Bouttell       	6-2, 7-6(3)
20100910	445398	456895	N	    	Navy	Matthew Richmond    	Niagara	Jordan Tedasco-Blair	6-0 6-2
20100910	436633	466091	N	    	Navy	Jeremy New          	Niagara	Joseph Zelic        	6-4 7-6(6)
20100910	412547	424283	N	    	Navy	Nicholas Gutsche    	Niagara	Matthieu Lacasse    	6-4 5-7 10-5
20100910	436998	426019	N	    	Navy	Zach Nicholson      	Niagara	David Lemieux-Sarassin	6-1 6-4
20100910	444455	408655	N	    	Navy	Marcus Rebersak     	Niagara	Brandon Gallegos    	5-7 6-3 14-12
20100910	423014	387524	N	    	Navy	Eddie Konrad        	Niagara	John Baird          	6-0 6-1
20100911	409531	457395	H	   1	La Salle	George Gennaoui     	West Chester	Matt Thomas         	6-0, 6-1
20100911	432646	389627	H	   1	Omaha	Drew Mercier        	Hastings	Tyler Benson        	6-4, 6-1
20100911	389696	386513	H	   2	La Salle	Chas Berenato       	West Chester	Jimmy Aridas        	6-0, 6-0
20100911	455936	446622	N	   2	VCU	Filip Svensson      	Elon	Alberto Rojas       	6-0, 6-2
20100911	422463	455941	N	   2	Cornell	Mirza Klis          	George Washington	Viktor Svensson     	6-3,6-0
20100911	408212	387836	H	   2	Omaha	Matt Frost          	Hastings	Vinny Banda         	6-2, 2-6, 7-6
20100911	403080	410486	H	   3	La Salle	Trevor Donovan      	West Chester	David Goldenberg    	6-3, 6-0
20100911	407339	387317	H	   3	Omaha	Anthony Forcucci    	Hastings	Seton Bachle        	6-4, 6-2
20100911	455941	437890	N	   4	George Washington	Viktor Svensson     	Old Dominion	Albert Ochagavia    	6-3,6-0
20100911	424244	451951	H	   4	La Salle	Joseph Labate       	West Chester	Michael Sim         	6-3, 6-1
20100911	455936	451356	N	   4	VCU	Filip Svensson      	Wake Forest	Conner Sherwood     	6-4, 6-1
20100911	405796	416497	N	   4	Virginia	Brian Fang          	William & Mary	Ben Hoogland        	6-4, 6-4
20100911	420464	398585	N	   4	Campbell	Dominik Kaniewski   	Georgia State	Thomas Cook         	6-2, 6-7 (4), 6-4
20100911	391153	384096	N	   4	Michigan State	Denis Bogatov       	Duquesne	Aram Abgaryan       	6-3, 6-2
20100911	441360	413649	N	   4	Michigan State	Aaron Pfister       	Toledo	Gursher Harika      	6-3, 6-1
20100911	437545	448996	N	   4	Michigan State	Jason Norville      	Toledo	Leo Sarria          	6-3, 6-4
20100911	426661	459961	N	   4	Michigan State	Drew Lied           	Western Michigan	Ross Vanderploeg    	6-4, 6-3
20100911	446482	400838	N	   4	Michigan State	Christian Roehmer   	Michigan State	Will Davis          	6-3, 6-4
20100911	446622	459824	N	   4	Elon	Alberto Rojas       	George Washington	Alex Van Gils       	6-1,2-6,6-3
20100911	390773	423399	N	   4	UNC Wilmington	Kosta Blank         	Campbell	Ondrej Kralik       	6-1, 6-3
20100911	463037	430277	N	   4	UNC Wilmington	Alex Wetherell      	East Carolina	Mario Martinez      	7-5, 6-2
20100911	440752	387368	N	   4	UNC Wilmington	Michael Pereira     	Georgia State	Breon Badger        	6-1, 6-0
20100911	451045	466255	N	   4	UNC Wilmington	Kinshuk Sharma      	UNC Wilmington	Illia Ziamtsou      	4-6, 6-3, 6-3
20100911	398880	396668	N	   4	New Mexico	Evan Corona-Saunders	Arizona	Frank Chen          	6-2, 6-7, 6-2
20100911	404825	392982	N	   4	Arizona	Geoff Embry         	New Mexico State	Jim Brouleau        	6-4, 6-3
20100911	459423	419533	N	   4	Arizona	Mario Urquidi       	Abilene Christian	Bryan Joiner        	4-6, 7-5, 6-3
20100911	431858	439129	N	   4	California	Riki McLachlan      	Nebraska	Calin Paar          	6-4, 6-4
20100911	466132	426233	N	   4	California	Pedro Zerbini       	Wake Forest	Zach Leslie         	6-3, 6-4
20100911	422996	454617	N	   4	California	Christoffer Konigsfeldt	Nebraska	Andre Stenger       	6-3, 6-3
20100911	460130	423871	N	   4	ETSU	Jorge Varon         	Virginia Tech	Trpimir Kujundzic   	3-6, 6-4, 6-4
20100911	453936	457260	N	   4	Georgia State	Trenton Spinks      	Charlotte	Victor Theorin      	4-6, 7-6 (4), 6-3
20100911	422532	403799	H	   5	La Salle	Robert Knaster      	West Chester	Connor Dunn         	6-0, 6-4
20100911	426203	417043	H	   5	Omaha	Andrew Lescelius    	Hastings	Andrew Huber        	6-3, 6-4
20100911	423176	435106	H	   6	La Salle	Mike Kosich         	West Chester	Steve Motyka        	6-2, 6-4
20100911	459824	423766	N	   8	George Washington	Alex Van Gils       	Winthrop	Guy Kubi            	6-0, 6-3
20100911	455936	460708	N	   8	VCU	Filip Svensson      	Nebraska	Brandon Videtich    	6-0, 6-2
20100911	448309	396728	N	   8	VCU	Camill Salomon      	Cornell	Zhongming Chen      	6-4, 6-4
20100911	439252	461109	N	   8	N.C. State	Rafael Paez         	William & Mary	Adrian Vodislav     	6-3, 6-3
20100911	411226	418407	N	   8	Virginia Tech	Pedro Graber        	Binghamton	Arnav Jain          	6-3, 4-6, 6-3
20100911	423871	429756	N	   8	Virginia Tech	Trpimir Kujundzic   	Davidson	Chris Mark          	6-3,6-2
20100911	451356	412342	N	   8	Wake Forest	Conner Sherwood     	N.C. State	Akash Gujarati      	7-6, 6-1
20100911	426250	392280	N	   8	Longwood	Crescente Lesser    	William & Mary	Jacob Braig         	6-0, 6-3
20100911	445325	404858	N	   8	Michigan State	Clark Richardson    	Youngstown State	Rob Emig            	6-1, 7-6(3)
20100911	455217	394857	N	   8	Michigan State	John Stratton       	Youngstown State	Rodrigo Campos      	6-1, 6-2
20100911	441360	389983	N	   8	Michigan State	Aaron Pfister       	Duquesne	Jason Berry         	6-0, 7-5
20100911	426661	392837	N	   8	Michigan State	Drew Lied           	Toledo	Ben Brocker         	6-2, 6-3
20100911	437545	446872	N	   8	Michigan State	Jason Norville      	Youngstown State	Felipe Rosa         	6-4, 6-0
20100911	400838	462628	N	   8	Michigan State	Will Davis          	Toledo	Terence Weigand     	6-3, 4-6, 11-9
20100911	453354	438712	N	   8	Nebraska	Eric Sock           	William & Mary	Ilja Orre           	6-2, 7-6
20100911	454617	446826	N	   8	Nebraska	Andre Stenger       	Virginia	Steven Rooda        	6-2, 7-5
20100911	440752	429468	N	   8	UNC Wilmington	Michael Pereira     	East Carolina	Massinmo Mannino    	6-1, 6-4
20100911	416497	391445	N	   8	William & Mary	Ben Hoogland        	Nebraska	Taylor Boney        	6-4, 6-2
20100911	437890	441787	N	   8	Old Dominion	Albert Ochagavia    	Virginia Tech	Jonathan Pine       	6-1, 7-6
20100911	404604	405218	N	   8	Toledo	Aleksandar Elezovic 	Detroit Mercy	Cesar Escobar Serrano	6-3, 7-5
20100911	437339	455217	N	   8	Western Michigan	Brad Noel           	Michigan State	John Stratton       	6-2, 6-3
20100911	398880	431213	N	   8	New Mexico	Evan Corona-Saunders	Abilene Christian	Cody McCarty        	6-2, 4-6, 6-3
20100911	404825	455806	N	   8	Arizona	Geoff Embry         	New Mexico State	Orlando Superlano   	6-3, 6-3
20100911	459423	414922	N	   8	Arizona	Mario Urquidi       	Abilene Christian	Jake Hendrie        	7-6, 4-6, 7-6
20100911	396668	442102	N	   8	Arizona	Frank Chen          	Abilene Christian	Nick Plum           	6-3, 6-7, 7-6
20100911	431858	461058	N	   8	California	Riki McLachlan      	James Madison	Greg Vladimirsky    	6-3, 6-1
20100911	466132	412844	N	   8	California	Pedro Zerbini       	Binghamton	Alexandre Haggai    	6-2, 6-4
20100911	422996	387844	N	   8	California	Christoffer Konigsfeldt	ETSU	Jesus Bandres       	6-3, 6-2
20100911	385993	405957	N	   8	California	Nick Andrews        	Richmond	Sebastien Fauchet   	6-3, 6-2
20100911	460130	412485	N	   8	ETSU	Jorge Varon         	William & Mary	Ben Guthrie         	2-6, 6-2, 6-4
20100911	438598	433506	N	   8	ETSU	Roger Ordeig        	Virginia	Reese Milner        	6-4, 0-6, 10-6
20100911	387368	424652	N	   8	Georgia State	Breon Badger        	Campbell	Larbi Lamzouri      	6-4, 6-6 (9-9) Ret.
20100911	405957	436531	N	  16	Richmond	Sebastien Fauchet   	Elon	Philip Nemec        	4-6, 7-6, 6-1
20100911	455936	414130	N	  16	VCU	Filip Svensson      	Cornell	Max Haskin          	6-2, 6-1
20100911	414634	443967	N	  16	New Mexico	Mads Hegelund       	New Mexico State	Luis Ramirez        	-6-4, 2-0 (ret.)
20100911	414922	393123	N	  16	Abilene Christian	Jake Hendrie        	Northern Arizona	Josh Brown          	6-1, 6-1
20100911	419113	446686	N	 512	VCU	Tim Johanssen       	N.C. State	Will Rollinson      	6-1, 6-0
20100911	462504	397065	N	 512	N.C. State	Sean Weber          	Old Dominion	Benjamin Chomette   	6-4, 3-6, 10-4
20100911	455660	407929	N	 512	N.C. State	Julian Sullivan     	Nebraska	Andrew Freeman      	6-3, 6-7, 6-4
20100911	427985	406512	N	 512	N.C. State	Rob Lowe            	Longwood	Marc Ferrigno       	def.
20100911	426886	446686	N	 512	Nebraska	Benedikt Lindheim   	N.C. State	Will Rollinson      	6-0, 6-2
20100911	405222	461691	N	    	East Carolina	Simon Escourrou     	South Carolina	Henry Walker        	6-2, 6-2
20100911	461079	397598	N	    	East Carolina	Joran Vliegen       	Campbell	David Clavera       	6-2, 6-0
20100911	461079	389932	N	    	East Carolina	Joran Vliegen       	Charlotte	Moritz Bernhoerster 	6-4, 6-1
20100911	444038	420431	N	    	Temple	Filip Rams          	Niagara	Matthew Kane        	6-1, 6-3
20100911	461043	426019	N	    	Temple	Dmitry Vizhunov     	Niagara	David Lemieux-Sarassin	6-1, 7-5
20100911	412925	424283	N	    	Temple	Taylor Hairston     	Niagara	Matthieu Lacasse    	6-1, 6-1
20100911	430848	387524	N	    	Temple	Kurt Mauro          	Niagara	John Baird          	6-4, 6-2
20100911	410131	408655	N	    	Temple	Mansur Gishkaev     	Niagara	Brandon Gallegos    	6-2, 6-4
20100911	434825	466091	N	    	Temple	Andrey Morozov      	Niagara	Joseph Zelic        	7-5, 4-6, 10-1
20100911	453368	456895	N	    	Temple	Luv Sodha           	Niagara	Jordan Tedasco-Blair	6-1, 6-1
20100911	429756	412485	N	    	Davidson	Chris Mark          	William & Mary	Ben Guthrie         	6-3, 7-5
20100911	409440	441790	N	    	Davidson	Calum Gee           	Virginia Tech	Zachary Pine        	6-0,6-4
20100911	428496	433506	N	    	Davidson	Walker Lyons        	Virginia	Reese Milner        	6-4,6-4
20100911	413455	391443	N	    	George Washington	Erik Hannah         	ETSU	Jeremy Bonevalle    	6-3, 1-6, 10-8
20100911	403732	420677	N	    	Richmond	Ethan Dunbar        	Cornell	Jared Karson        	6-4, 6-4
20100911	460865	412844	N	    	Virginia	Santiago Villegas   	Binghamton	Alexandre Haggai    	6-3, 6-2
20100911	438283	419113	N	    	Virginia Tech	Lucas Oliveira      	VCU	Tim Johanssen       	6-4,6-4
20100911	416548	418407	N	    	Wake Forest	David Hopkins       	Binghamton	Arnav Jain          	4-6, 6-3, 10-5
20100911	423532	418418	N	    	Wake Forest	Danny Kreyman       	Cornell	Jonathan Jaklitsch  	6-2, 4-6, 10-6
20100911	392247	420677	N	    	Wake Forest	Chad Brady          	Cornell	Jared Karson        	7-5, 3-6, 10-5
