date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20150906	432786	444041	A	   1	Merrimack	Grace Messina       	Colby-Sawyer	Ashlyn Ramsay       	6-0, 6-2
20150906	409805	464809	A	   2	Merrimack	Chealsey Giatrelis  	Colby-Sawyer	Ashley Woodside     	6-1, 2-6, 6-4
20150906	441018	437944	A	   3	Merrimack	Lauren Persson      	Colby-Sawyer	Aislinn OConnor     	6-1, 6-4
20150906	450495	433280	A	   4	Merrimack	Mana Seifaei        	Colby-Sawyer	Evelyn Miller       	6-2, 6-4
20150906	390682	409506	A	   5	Merrimack	Mackenzie Blair     	Colby-Sawyer	Maddy Gemerek       	6-4, 6-0
20150906	432470	390741	A	   6	Merrimack	Celine Mende        	Colby-Sawyer	Lauren Blanchard    	6-0, 6-4
20150906	415907	410848	N	    	Colgate	Jennifer Ho         	Indiana (PA)	Raquel Gonzalez     	7-6,6-1
20150908	469133	393798	A	   1	Holy Cross (MA)	Jaclyn Carroll      	Assumption	Cassie Burbine      	7-6, 6-2
20150908	478392	445569	A	   2	Holy Cross (MA)	Allison Reiling     	Assumption	Hannah Riley        	4-6, 6-3, (10-3)
20150909	428456	412754	A	   1	Georgetown	Lily Lynham         	District of Columbia	Dominika Hadnadova  	4-6, 6-2, 10-6
20150909	432786	446301	H	   1	Merrimack	Grace Messina       	Franklin Pierce	Sonia Rodrigues     	6-0, 6-0
20150909	452928	427946	H	   1	Mount St. Mary's (MD)	Kelly Smith         	Shepherd	Molly Lovern        	6-1, 6-3
20150909	435985	452402	A	   2	Georgetown	Risa Nakagawa       	District of Columbia	Alena Skobkina      	6-0, 6-0
20150909	409805	432370	H	   2	Merrimack	Chealsey Giatrelis  	Franklin Pierce	Kirby Melbourne     	6-0, 6-0
20150909	442199	384450	H	   2	Mount St. Mary's (MD)	Brittany Poje       	Shepherd	Alisha Adkins       	6-0, 6-1
20150909	400960	427612	A	   3	Georgetown	Daphne De Chatellus 	District of Columbia	Peerada Looareesuwan	6-3, 7-6(4)
20150909	441018	410040	H	   3	Merrimack	Lauren Persson      	Franklin Pierce	Nicole Gilooly      	6-0, 6-0
20150909	388134	429200	A	   4	Georgetown	Sophie Barnard      	District of Columbia	Zoe Mall            	6-0, 6-1
20150909	450495	392480	H	   4	Merrimack	Mana Seifaei        	Franklin Pierce	Kara Brazel         	6-0, 6-1
20150909	389469	438489	H	   4	Mount St. Mary's (MD)	Erin Benefiel       	Shepherd	Zoie ONeal          	6-2, 6-0
20150909	410937	402490	A	   5	Georgetown	Sydney Goodson      	District of Columbia	Laura Dimante       	6-0, 6-1
20150909	390682	448064	H	   5	Merrimack	Mackenzie Blair     	Franklin Pierce	Shelli Safran       	6-0, 6-0
20150909	390698	393322	H	   5	Mount St. Mary's (MD)	Emma Blake          	Shepherd	Nicolette Bruley    	6-1, 6-0
20150909	430389	446631	A	   6	Georgetown	Casey Marx          	District of Columbia	Laura Rojas         	6-0, 6-0
20150909	432470	400547	H	   6	Merrimack	Celine Mende        	Franklin Pierce	Alexia Dasilva      	6-0, 6-0
20150909	460579	391051	H	   6	Mount St. Mary's (MD)	Elizabeth Veronis   	Shepherd	Anna Bock           	6-0, 6-1
20150909	400895	457789	N	  64	Virginia Tech	Caroline Daxhelet   	Georgia State	Linn Timmermann     	3-6, 3-6
20150910	432901	447034	H	   1	Air Force	Mary Meyers         	UTPB	Lisa Roslanova      	6-0, 6-0
20150910	407411	460811	H	   3	Air Force	Lily Forlini        	UTPB	Andrea Villalobos   	6-4, 6-3
20150910	407410	411645	H	   4	Air Force	Chloe Forlini       	UTPB	Shelbey Greene      	6-0, 6-2
20150910	447449	416188	H	   6	Air Force	Jocelle Rudico      	UTPB	Sydney Holdampf     	6-0, 6-2
20150911	432786	426961	H	   1	Merrimack	Grace Messina       	Adelphi	Stefani Lineva      	6-1, 6-2
20150911	409805	420290	H	   2	Merrimack	Chealsey Giatrelis  	Adelphi	Elizabeth Kallenberg	6-3, 4-6, 6-1
20150911	417711	460196	N	   4	Cornell	Mariko Iinuma       	Towson	Barbora Vasilkova   	6-2; 3-6; 10-4
20150911	459741	412521	N	   4	Utah State	Monika Van De Vondel	Idaho State	Laura Gutierrez     	6-3 6-1
20150911	461026	450722	N	   4	A&M-Corpus Christi	Judit Vives         	Texas Arlington	Agustina Serio      	3-6, 6-2, 6-4
20150911	404487	413438	N	   4	Army	Kirby Einck         	Cornell	Allegra Hanlon      	1-6; 6-4; 10-7
20150911	390682	436138	H	   6	Merrimack	Mackenzie Blair     	Adelphi	Elena Nastasi       	7-5
20150911	454267	437155	N	   8	St. John's (NY)	Zofia Stanisz       	Stony Brook	Yana Nikolaeva      	6-2, 6-4
20150911	456931	458941	N	   8	Idaho State	Svenja Tegtmeier    	Utah State	Ekaterina Tugarinova	6-2 7-5
20150911	388893	438447	N	   8	Weber State	Dominique Beauvais  	Utah State	Maggie OMeara       	6-4 6-2
20150911	423898	443179	N	   8	UTEP	Vivienne Kulicke    	Grand Canyon	Tatum Prudhomme     	7-6, 6-3
20150911	460970	392362	N	   8	UTEP	Daphne Visscher     	New Mexico State	Mia Brandt          	6-7, 6-4, 6-4
20150911	389580	390232	N	   8	UTEP	Raven Bennett       	New Mexico	Rachana Bhat        	6-2, 6-1
20150911	448825	436651	N	   8	UTEP	Duda Santos         	WNM	Ashley Newell       	6-2, 6-1
20150911	396086	427279	N	   8	Oakland	Karine Celis        	Chicago State	Carynne Lloyd       	6-3, 6-3
20150911	390973	440850	N	   8	Oakland	Tamara Blum         	Chicago State	Marnie Perez        	6-1, 6-2
20150911	419519	455564	N	   8	Cornell	Nicole Johnston     	Buffalo	Sanjana Sudhir      	6-4; 6-1
20150911	454837	384525	N	   8	Cornell	Jane Stewart        	Buffalo	Dayana Agasieva     	6-1; 6-1
20150911	450901	426200	N	   8	Cornell	Priyanka Shah       	Towson	Sophie Lesage       	6-0,6-1
20150911	450901	426201	N	   8	Cornell	Priyanka Shah       	Army	Sophie Lesage       	6-0; 6-1
20150911	405899	394075	N	   8	Bowling Green	Antonina Farrar     	Chicago State	Bryttish Burts      	6-4, 6-4
20150911	464388	443285	N	   8	Bowling Green	Emily Witt          	Chicago State	Monica Pulgar       	7-6(2), 6-2
20150911	454996	448210	N	   8	Buffalo	Tanja Stojanovska   	Syracuse	Valeria Salazar Garza	6-2 6-2
20150911	412898	440998	N	   8	Bradley	Lindsay Haight      	Lewis	Tanaja Perry        	6-0, 6-0
20150911	463537	436869	N	   8	Bradley	Malini Wijesinghe   	Lewis	Megan Nguyen        	2-6, 6-2, 11-9
20150911	453362	433568	N	   8	Bradley	Emma Sodergren      	Lewis	Eleonora Mindiyarova	6-1, 4-6, 10-8
20150911	401027	386708	N	   8	Bradley	Alejandra De Lasa   	Oakland	Daria Artamonova    	6-3, 6-1
20150911	401251	398296	N	   8	Bradley	Ariel Dechter       	Bowling Green	Paula Comella       	5-7, 7-6, 11-9
20150911	457951	406695	N	   8	Bradley	Irinka Toidze       	Bowling Green	Drew Fillis         	6-1, 1-6, 10-6
20150911	429378	412570	N	   8	Bradley	Aimee Manfredo      	Oakland	Elizabeth Guy       	6-4, 6-2
20150911	396907	409879	N	   8	Stony Brook	Ester Chikvashvili  	Bowdoin	Pilar Giffenig      	2-6, 6-2, 10-5
20150911	390249	398528	N	   8	Stony Brook	Devanshi Bhimjiyani 	Navy	Carleen Conway      	6-1, 6-2
20150911	390249	428185	N	   8	Stony Brook	Devanshi Bhimjiyani 	Bryant	Nina Luiggi         	6-1, 6-3
20150911	398633	457021	N	   8	New Mexico	Sharon Coone        	UTEP	Matilda Rose Tench  	6-3, 6-1
20150911	393878	441198	N	   8	New Mexico	Ludivine Burguiere  	Grand Canyon	Alexandra Peterzalkova	6-2 6-2
20150911	398709	414439	N	   8	New Mexico	Ruth Copas          	UTEP	Bethan Hayward      	6-2, 7-5
20150911	412199	400967	N	   8	Utah State	Nini Guensler       	Southern Utah	Teresa De Enrique Schmidt	6-2 6-1
20150911	401713	430376	N	   8	Utah State	Sabrina Demerath    	Southern Utah	Jane Marushko       	6-3 7-6 (5)
20150911	420425	414093	N	   8	Utah State	Jenna Kane          	Weber State	Devi Hasan          	6-1 6-2
20150911	459741	457265	N	   8	Utah State	Monika Van De Vondel	Idaho State	Laura Theus         	6-2 6-2
20150911	459025	439838	N	   8	Utah State	Alexis Turley       	Weber State	Sara Parker         	6-0 6-4
20150911	440008	395462	N	   8	Fairleigh Dickinson	Shreya Pasricha     	Stony Brook	Ana Carrion Rodriguez	6-2, 6-3
20150911	428928	384650	N	   8	Western Carolina	Erin Maguire        	USC Upstate	Felicia Ahlborg     	6-2,6-0
20150911	461026	446451	N	   8	A&M-Corpus Christi	Judit Vives         	A&M-Corpus Christi	Celia Rodriguez Delgado	6-1, 6-3
20150911	404487	451663	N	   8	Army	Kirby Einck         	Towson	Yevgeniya Shusterman	6-0 6-2
20150911	441939	400537	N	   8	Army	Carolyn Pitman      	Cornell	Alex DAscenzo       	7-6 (6); 6-7 (5); 10-7
20150911	439538	457190	N	   8	Chicago State	Hanemas Pangestu    	Bradley	Ashley Thai         	6-2, 6-2
20150911	408752	407182	N	   8	Chicago State	Lorea Gamboa        	Bowling Green	Leeah Floyd         	6-2, 6-0
20150911	387648	461482	N	   8	Grand Canyon	Susan Baklini       	UTEP	Lois Wagenvoort     	3-6, 6-3, 6-3
20150911	445595	459805	N	   8	Grand Canyon	Lana Rinaldi        	New Mexico State	Sarah Van Eeckhoudt 	6-2,4-1 ret inj
20150911	419938	401551	N	   8	New Mexico State	Gabrielle Joyce     	Grand Canyon	Marie Deleval       	6-4,6-3
20150911	395884	404806	N	   8	New Mexico State	Erika Castillo Lopez	Tarleton State	Ashleigh Elward     	6-4,6-2
20150911	457291	434748	N	   8	New Mexico State	Marie-Pier Thiffault	Arizona Christian	Mikayla Morgan      	6-1,6-1
20150911	451579	410916	N	   8	New Mexico State	Ashvarya Shrivastava	WNM	Gemma Goodland      	6-1, 6-2
20150911	443701	449059	N	  16	George Washington	Teodora Radosavljevic	Emory	Michelle Satterfield	6-7 (5), 6-3, 7-5
20150911	424087	452986	N	  16	George Washington	Diana Kussainova    	Georgia Southern	Mary Phillips Smith 	6-0, 7-5
20150911	448176	395943	N	  16	Richmond	Katya Salas         	Furman	Harper Caswell      	7-6(9), 6-3
20150911	446885	385677	N	  16	Richmond	Gaby Rosales        	UNC Greensboro	Soumeya Anane       	6-3, 2-6, 6-1
20150911	463844	390141	N	  16	Richmond	Kelsey Williams     	Western Carolina	Shannon Bettiol     	6-0, 7-5
20150911	443927	408292	N	  16	Richmond	Ana Ramirez         	Emory	Anna Fuhr           	6-4,3-6,6-4
20150911	433807	459860	N	  16	Syracuse	Nicole Mitchell     	Towson	Renate Van Oorschodt	6-2 2-6 (10-8)
20150911	465912	444136	N	  16	Wake Forest	Joanna Zalewski     	Georgia Southern	Mariana Ranzahuer   	6-2, 6-0
20150911	445015	430036	N	  16	Wake Forest	Andrea Retolaza Andrade	Furman	Blair Martin        	6-3, 6-4
20150911	466182	451809	N	  16	Wake Forest	Xue Zhang           	USC Upstate	Ana Carolina Sigaki 	6-3, 6-0
20150911	428546	456070	N	  16	Liberty	Lauren Mabe         	UNC Greensboro	Sarah Swiderski     	7-5, 5-7, 7-5
20150911	445775	456571	N	  16	Liberty	Belen Rivera        	Western Carolina	Savannah Taranto    	6-3, 5-7, 6-2
20150911	457591	446540	N	  16	Liberty	Valerie Thong       	NCCU	Jamie Rogers        	7-5, 3-6, 7-5
20150911	402908	445815	N	  16	Liberty	Anna Dollar         	UNC Asheville	Ericka Rivero       	7-5, 7-5
20150911	399471	398973	N	  16	Liberty	Evangeline Crist    	Emory	Taylor Cosme        	4-6, 6-4, 6-0
20150911	414151	411912	N	  16	Liberty	Mariely Hassey      	UNC Greensboro	Jamie Grinberg      	6-1, 6-3
20150911	411960	432656	N	  16	Liberty	Emily Groeneveld    	Wake Forest	Courtney Meredith   	6-3, 6-0
20150911	454267	414402	N	  16	St. John's (NY)	Zofia Stanisz       	Army	Allyson Hayley      	6/1 6/3
20150911	404610	445433	N	  16	St. John's (NY)	Stephanie Elgegren  	Navy	Catalina Rico       	6-4, 2-6, 10-7
20150911	386656	407801	N	  16	St. John's (NY)	Delia Arranz        	Army	Leslie Frankland    	6-1, 6-1
20150911	398189	451589	N	  16	St. John's (NY)	Jaide Collins       	Stony Brook	Becky Shtilkind     	6-7, 6-3, 10-2
20150911	442895	394816	N	  16	St. John's (NY)	Irina Preotescu     	Bryant	Ashanti Campfield   	6-3, 5-7, 10-7
20150911	417791	466314	N	  16	St. John's (NY)	Olya Inclan Solis   	Fairfield	Meghan Zimmer       	6-0, 6-1
20150911	455707	433104	N	  16	Montana	Hannah Sulz         	Washington State	Aneta Miksovska     	6-3, 4-6, 4-6
20150911	473081	393021	N	  16	NC A&T	Nadia Hilton-Adams  	Liberty	Audrey Brown        	6-3, 6-3
20150911	420851	390995	N	  16	Winthrop	Megan Kauffman      	UNC Greensboro	Corinne Blythe      	6-1, 6-4
20150911	459489	399156	N	  16	Winthrop	Tijana Uzelac       	NCCU	Lynsey Cover        	injury
20150911	384565	437063	N	  16	Winthrop	Monica Aguado       	Western Carolina	Nicole Nielly       	7-5, 6-2
20150911	443084	421714	N	  16	Winthrop	Lauren Proctor      	Liberty	Maria Khval         	4-6, 6-3, 6-4
20150911	418573	443920	N	  16	Elon	Natalia Janowicz    	NCCU	Mia Ramic           	6-3, 6-3
20150911	395721	437493	N	  16	Elon	Taylor Casey        	Georgia Southern	Francisca Norregaard	6-1, 2-6, 6-4
20150911	392399	455114	N	  16	Elon	Erica Braschi       	Chattanooga	Alison Storie       	6-4, 6-3
20150911	389157	413048	N	  16	Elon	Kamilla Beisenova   	UNC Asheville	Hunter Hall         	6-1, 7-5
20150911	428092	404707	N	  16	Elon	Olivia Lucas        	UNC Greensboro	Amy Ellis           	6-2, 6-2
20150911	462026	401238	N	  16	Elon	Kirsten Ward        	George Washington	Marie-Louise Decamps	5-7, 7-6 (5), 7-5
20150911	439668	462430	N	  16	Elon	Maria Paraja        	Western Carolina	Alexa Webb          	6-3, 6-4
20150911	426200	459648	N	  16	Towson	Sophie Lesage       	Army	Rugile Valiunaite   	6-1 6-4
20150911	463871	399985	N	  16	Towson	Lucy Williams       	Cornell	Marika Cusick       	6-3; 6-4
20150911	460196	392863	N	  16	Towson	Barbora Vasilkova   	Binghamton	Shea Brodsky        	6-0,6-1
20150911	451663	456292	N	  16	Towson	Yevgeniya Shusterman	Binghamton	Paulina Tafler      	6-2,6-4
20150911	420566	389305	N	  16	UTSA	Nicole Karaklis     	A&M-Corpus Christi	Alexandra Belle     	6-2, 5-7, 10-3
20150911	414439	455628	N	  16	UTEP	Bethan Hayward      	Arizona Christian	Lauryn Sullins      	2-6, 6-4, 6-2
20150911	389580	442869	N	  16	UTEP	Raven Bennett       	Tarleton State	Elena Preadca       	0-6, 6-4, 7-5
20150911	460970	429594	N	  16	UTEP	Daphne Visscher     	Arizona Christian	Iulia Marcenco      	6-0, 6-0
20150911	457021	436659	N	  16	UTEP	Matilda Rose Tench  	WNM	Tiffany Newell      	7-5, 4-6, 6-4
20150911	461482	438926	N	  16	UTEP	Lois Wagenvoort     	WNM	Claudia Osuna       	6-1, 6-1
20150911	412259	398397	N	  16	Oakland	Juliana Guevara     	Lewis	Megan Conlin        	6-0, 6-1
20150911	454837	385590	N	  16	Cornell	Jane Stewart        	Binghamton	Agatha Ambrozy      	6-2; 3-6; 10-5
20150911	413438	413564	N	  16	Cornell	Allegra Hanlon      	Buffalo	Christine Haraldson 	6-4; 6-3
20150911	450901	432759	N	  16	Cornell	Priyanka Shah       	Syracuse	Ester Liba Mesh     	6-2; 6-1
20150911	419519	422872	N	  16	Cornell	Nicole Johnston     	Binghamton	Sara Kohtz          	7-6 (3); 7-6 (5)
20150911	461948	427846	N	  16	Cornell	Michelle Wang       	Buffalo	Mercedes Losada Rubio	6-2; 4-6; 10-2
20150911	454996	450931	N	  16	Buffalo	Tanja Stojanovska   	Towson	Nicole Shakhnazarova	6-0, 6-2
20150911	430320	453929	N	  16	Buffalo	Chantal Martinez Blanco	Army	Gabriella Spindler  	6-2, 6-3
20150911	435228	439502	N	  16	NCCU	Aissa Muamba        	Liberty	Aleksandra Panchenko	1-6, 6-0, 6-2
20150911	396907	412764	N	  16	Stony Brook	Ester Chikvashvili  	Bryant	Jovana Hadzi-Tanovic	7-6 (4), 6-0
20150911	458875	426125	N	  16	Stony Brook	Elizabeth Tsvetkov  	Bryant	Briana Leonard      	6-0, 6-0
20150911	395462	391950	N	  16	Stony Brook	Ana Carrion Rodriguez	Hofstra	Sarah Bowen         	6-2, 6-0
20150911	452630	431342	N	  16	Stony Brook	Nadia Smergut       	Army	Genevieve McCormick 	7-5, 2-6, 10-7
20150911	437155	442529	N	  16	Stony Brook	Yana Nikolaeva      	Navy	Katie Porter        	6-0, 6-0
20150911	440031	398066	N	  16	Utah State	Alice Patch         	Idaho State	Taylor Cole         	6-1 4-6 6-4
20150911	420425	448607	N	  16	Utah State	Jenna Kane          	Idaho State	McKelle Sanders     	6-0 6-2
20150911	386689	437569	N	  16	Bryant	Stefanie Arroyo     	Fairfield	Renee Nouri         	6-1, 6-0
20150911	395815	415227	N	  16	Fairleigh Dickinson	Gisela Castany      	Navy	Rozel Hernandez     	6-4,0-6,10-8
20150911	440008	386164	N	  16	Fairleigh Dickinson	Shreya Pasricha     	Navy	Logan Antill        	4-6,6-2,10-5
20150911	432962	446904	N	  16	Washington State	Barbora Michalkova  	Gonzaga	Graciela Rosas      	6-4, 2-6, 6-2
20150911	390469	442232	N	  16	Washington State	Maria Biryukova     	Gonzaga	Samantha Polayes    	6-7, 6-3, 6-2
20150911	388499	401154	N	  16	Washington State	Donika Bashota      	Montana	Francis Dean        	6-4, 6-2
20150911	417586	422763	N	  16	Washington State	Trang Huynh         	Gonzaga	Franziska Koehler   	6-2, 6-0
20150911	409395	393437	N	  16	Chattanooga	Rachele Gazzola     	Furman	Karlee Bryde        	6-1, 6-2
20150911	388042	417442	N	  16	Chattanooga	McKenzie Barco      	Western Carolina	Gaby Hurt           	6-1, 6-3
20150911	440202	410926	N	  16	Chattanooga	Sydney Patton       	Emory	Melissa Goodman     	6-2,6-3
20150911	422250	446953	N	  16	Western Carolina	Stacia Kissell      	Emory	Beatrice Rosen      	7-5, 6-3
20150911	386125	434698	N	  16	Western Carolina	Elizabeth Ansari    	Emory	Daniella Moreno-Kaste	6-2,6-3
20150911	404071	428820	N	  16	A&M-Corpus Christi	Jelena Dzinic       	UTSA	Sonia Madronal Medina	6-0, 6-1
20150911	446451	427754	N	  16	A&M-Corpus Christi	Celia Rodriguez Delgado	Texas Arlington	Valeria Lopez       	6-1, 6-1
20150911	461026	405273	N	  16	A&M-Corpus Christi	Judit Vives         	UTRGV	Dominique Esparza   	6-0, 6-2
20150911	445493	436336	N	  16	Georgia Southern	Giulia Riepe        	George Washington	Taylor Nederlander  	6-2, 6-2
20150911	450722	408609	N	  16	Texas Arlington	Agustina Serio      	A&M-Corpus Christi	Kerry Galhos        	6-4, 6-2
20150911	427821	394839	N	  16	Army	Caroline Lorenzini  	Fairfield	Gariella Campos     	6-0 6-0
20150911	441939	402527	N	  16	Army	Carolyn Pitman      	Binghamton	Annie Dimuro        	5-7 6-4 (10-2)
20150911	430369	431806	N	  16	Army	Sera Martorelli     	Fairfield	Karen McKeough      	6/2 6/2
20150911	446640	436463	N	  16	Navy	Kristine Rojo       	Fairfield	Kaila Nelson        	6-2,6-2
20150911	443881	439879	N	  16	Navy	Summer Ralston      	Fairfield	Cecilia Parla       	6-4,6-0
20150911	446542	440303	N	  16	Navy	Josephine Rogers    	Fairleigh Dickinson	Katarina Pavlovic   	1-6,6-1,10-5
20150911	421141	426714	N	  16	Navy	Amanda Keller       	Bowdoin	Joulia Likhanskaia  	7-6 (4),6-4
20150911	403466	420523	N	  16	Navy	Samantha Droop      	Hofstra	Michal Kaplan       	6-0,6-1
20150911	387807	415249	N	  16	Navy	Isabel Balsavage    	Hofstra	Sarah Herndon       	6-4,6-4
20150911	398528	398452	N	  16	Navy	Carleen Conway      	Fairfield	Courtney Connors    	6-0,6-0
20150911	396413	387376	N	  16	Navy	Audrey Channell     	Stony Brook	Louise Badoche      	2-6, 6-2, 10-6
20150911	428682	455432	N	  16	Navy	Claudia Mackenzie   	Fairfield	Sarah Stuhlmann     	6-2,6-1
20150911	418999	450870	N	  16	Navy	Sabrina Jiang       	Bowdoin	Sarah Shadowens     	6-4,6-4
20150911	383991	450902	N	  16	Navy	Kellyn Abbanat      	Hofstra	Ria Shah            	6-1,6-1
20150911	446640	436464	N	  16	Navy	Kristine Rojo       	Fairfield	Kaila Nelson        	6-2, 6-2
20150911	401551	432220	N	  16	Grand Canyon	Marie Deleval       	UTEP	Maria Paula Medina  	6-3, 7-5
20150911	428751	438133	N	  16	Grand Canyon	Lana Macukat        	Arizona Christian	Tia Okano           	6-3 6-0
20150911	445595	434846	N	  16	Grand Canyon	Lana Rinaldi        	WNM	Diamond Morrill     	6-1, 6-0
20150911	392362	414776	N	  16	New Mexico State	Mia Brandt          	Grand Canyon	Sofia Helgstrand    	6-1,6-4
20150911	459805	465886	N	  16	New Mexico State	Sarah Van Eeckhoudt 	Arizona Christian	Rafaella Zak Zak    	6-1,6-2
20150911	419938	453845	N	  16	New Mexico State	Gabrielle Joyce     	WNM	Audrey Spencer      	6-2, 2-6, 6-2
20150911	384402	419546	N	  16	Tarleton State	Luiza Adas          	New Mexico State	Chloe Jolliff       	6-3,6-2
20150911	386233	425830	N	  16	Gonzaga	Nevada Apollo       	Washington State	Lize Leenknecht     	6-4, 6-2
20150911	391891	430593	N	  16	Gonzaga	Alex Bourguignon    	Washington State	Victoria Matejevic  	6-2, 6-4
20150911	463386	434130	N	  16	Gonzaga	Sophie Whittle      	Washington State	Holly Monahan       	6-1, 6-4
20150911	434828	452334	N	  32	St. John's (NY)	Anna Morozova       	Bryant	Linnea Sjoberg      	6-3, 6-0
20150911	442895	446688	N	  32	St. John's (NY)	Irina Preotescu     	Bowdoin	Maddie Rolph        	4-6, 6-1, 10-8
20150911	428820	411672	N	  32	UTSA	Sonia Madronal Medina	UTRGV	Reegan Greenwood    	6-2, 2-6, 10-5
20150911	394816	441060	N	  32	Bryant	Ashanti Campfield   	Hofstra	Carmen Pestano      	6-3, 6-4
20150911	428185	426146	N	  32	Bryant	Nina Luiggi         	Hofstra	Giulia Leone        	6-2, 6-4
20150911	430593	438627	N	  32	Washington State	Victoria Matejevic  	Montana	Catherine Orfanos   	7-6, 6-2
20150911	432962	403693	N	  32	Washington State	Barbora Michalkova  	Montana	Lidia Dukic         	1-6, 6-4, 6-3
20150911	388499	409105	N	  32	Washington State	Donika Bashota      	Gonzaga	Domonique Garley    	6-7, 6-2, 6-3
20150911	425830	416365	N	  32	Washington State	Lize Leenknecht     	Montana State	Naomi Holopainen    	6-4, 6-2
20150911	434130	417280	N	  32	Washington State	Holly Monahan       	Lewis-Clark (ID)	Deanri Human        	7-6, 6-1
20150911	417586	396148	N	  32	Washington State	Trang Huynh         	Montana State	Shelby Cerkovnik    	6-1, 6-1
20150911	390469	395081	N	  32	Washington State	Maria Biryukova     	Montana	Anna Carbo-Estruch  	6-1, 6-1
20150911	433104	393543	N	  32	Washington State	Aneta Miksovska     	Lewis-Clark (ID)	Stephanie Buckingham	6-1, 6-0
20150911	433655	433561	N	  32	A&M-Corpus Christi	Marina Miquel       	UTRGV	Natacha Minc        	6-2, 6-0
20150911	461026	455187	N	  32	A&M-Corpus Christi	Judit Vives         	Incarnate Word	Taryn Strahl        	6-0 6-0
20150911	408609	401292	N	  32	A&M-Corpus Christi	Kerry Galhos        	Incarnate Word	Antea Dedic         	6-1, 6-2
20150911	430108	444982	N	  32	A&M-Corpus Christi	Maider Martin       	UTSA	Caitlyn Resendiz    	6-2, 6-1
20150911	427754	413119	N	  32	Texas Arlington	Valeria Lopez       	UTSA	Lina Hallgren       	6-0, 6-4
20150911	407801	393406	N	  32	Army	Leslie Frankland    	Fairleigh Dickinson	Alex Bryant         	2-6 6-2 (10-3)
20150911	417660	451386	N	  32	UTRGV	Dominique Ibarra    	UTSA	Alena Shichkova     	6-2, 6-2
20150911	463386	421972	N	  32	Gonzaga	Sophie Whittle      	Montana	Cam Kincaid         	6-1, 6-4
20150911	386233	424774	N	  32	Gonzaga	Nevada Apollo       	Lewis-Clark (ID)	Lauren Lang         	6-1, 6-4
20150911	446904	433030	N	  32	Gonzaga	Graciela Rosas      	Montana State	Laura Middel        	6-2, 6-2
20150911	442232	386719	N	  32	Gonzaga	Samantha Polayes    	Lewis-Clark (ID)	Kianna Arthur       	6-0, 6-2
20150911	391891	460910	N	  32	Gonzaga	Alex Bourguignon    	Montana State	Linda Vink          	6-1,6-1
20150911	422763	455434	N	  32	Gonzaga	Franziska Koehler   	Montana	Stanzi Stuijt       	6-2, 6-0
20150911	396144	444218	N	  64	Virginia Tech	Elena Cerezo-Codina 	Georgia State	Niri Rasolomalala   	5-7, 6-4, 4-6
20150911	394205	461169	N	  64	Virginia Tech	Katherine Butler    	Georgia State	Chiara Volejnicek   	0-6, 3-6
20150911	433751	461299	N	  64	Virginia Tech	Raluca Mita         	Georgia State	Lara Vovk           	6-7, 6-7
20150911	444659	463980	N	  64	Georgia State	Kristin Rehse       	Virginia Tech	Kelly Williford     	6-2, 6-2
20150911	409105	393434	N	  64	Gonzaga	Domonique Garley    	Montana State	Jessica Brycki      	6-7, 6-2, 6-3
20150911	420382	436034	N	 512	Georgia State	Tarani Kamoe        	Virginia Tech	Sansitha Nandakumar 	6-1, 6-1
