date	where	score	winner	loser
20160118	H	7-0	Kansas	Omaha
20160118	A	6-1	College of Charleston	NC A&T
20160118	H	7-0	Wyoming	Oral Roberts
20160118	N	7-0	Wyoming	Central Oklahoma
20160118	A	4-3	South Alabama	Furman
20160119	H	7-0	Notre Dame	Western Michigan
20160120	H	7-0	Duke	Elon
20160120	A	5-2	Sacramento State	San Francisco
20160120	H	6-1	CSU Fullerton	UCSD
20160120	H	4-3	USC	UC Santa Barbara
20160122	N	4-0	Tulsa	Marshall
20160122	H	4-0	Duke	Portland
20160122	H	4-0	North Carolina	Yale
20160122	H	7-0	Virginia	BYU
20160122	N	4-3	Ohio State	Pepperdine
20160122	A	8-1	UC Riverside	San Diego Christian
20160122	A	5-2	Florida Atlantic	Florida A&M
20160122	N	7-0	Columbia	Maryland
20160122	H	7-0	Princeton	Delaware
20160122	H	5-2	Eastern Michigan	Oakland
20160122	H	6-1	Northern Illinois	Lewis
20160122	A	6-1	Toledo	Cleveland State
20160122	N	4-1	Fresno State	Arkansas
20160122	H	4-0	UCLA	UC Irvine
20160122	A	4-3	Utah	UC Santa Barbara
20160122	N	4-0	Mississippi State	Florida State
20160122	H	4-0	Georgia	Wyoming
20160123	H	4-3	Davidson	Gardner-Webb
20160123	H	4-1	Dayton	Youngstown State
20160123	A	4-3	Duquesne	Cleveland State
20160123	N	4-0	Florida State	Portland
20160123	H	4-1	Georgia Tech	William & Mary
20160123	H	4-0	Miami (FL)	Middle Tennessee
20160123	H	4-0	North Carolina	Tulsa
20160123	H	6-1	Virginia	Columbia
20160123	A	4-3	Wake Forest	Tennessee
20160123	N	4-1	Oklahoma	Utah
20160123	N	4-3	Texas	Purdue
20160123	H	4-0	Texas Tech	Oregon
20160123	H	7-0	Marquette	IUPUI
20160123	H	7-0	Marquette	Milwaukee
20160123	N	4-3	Illinois	Virginia Tech
20160123	H	4-0	Michigan	San Francisco
20160123	N	4-2	Northwestern	Arizona State
20160123	A	4-0	Ohio State	TCU
20160123	A	5-2	CSU Fullerton	San Diego State
20160123	A	4-0	Florida International	Florida Gulf Coast
20160123	H	6-1	North Texas	Central Arkansas
20160123	A	6-1	UTEP	Central Oklahoma
20160123	N	6-1	UTSA	Prairie View A&M
20160123	N	4-0	Brown	Penn State
20160123	H	7-0	Buffalo	St. Francis (PA)
20160123	H	5-2	Air Force	Seattle
20160123	H	5-2	Boise State	Weber State
20160123	A	4-3	Fresno State	UCLA
20160123	H	6-1	San Diego State	UC Riverside
20160123	A	4-3	San Jose State	Hawaii
20160123	H	6-1	Utah State	Idaho State
20160123	N	4-3	Wyoming	Tulane
20160123	H	7-0	Washington State	Eastern Washington
20160123	H	7-0	Washington State	Montana
20160123	H	4-0	Texas A&M	South Alabama
20160123	N	4-1	Arkansas	UC Irvine
20160123	N	4-0	Auburn	Michigan State
20160123	H	5-0	Alabama	Penn
20160123	N	4-0	LSU	DePaul
20160123	H	4-0	Ole Miss	Arkansas Pine Bluff
20160123	H	6-0	Ole Miss	Arkansas Pine Bluff
20160123	H	6-1	Missouri	Bradley
20160123	H	4-3	Missouri	SIUE
20160123	H	7-0	South Carolina	Coastal Carolina
20160123	H	4-0	Vanderbilt	Denver
20160123	A	7-0	Grand Canyon	Colorado State
20160123	H	5-2	BYU	Maryland
20160123	N	5-0	Pepperdine	Houston
20160123	H	6-1	San Diego	UCSD
20160123	H	6-1	Pittsburgh	West Virginia
20160124	H	4-1	Duke	Mississippi State
20160124	H	4-2	Miami (FL)	Auburn
20160124	A	4-3	Oklahoma	UC Santa Barbara
20160124	H	4-1	Texas Tech	Illinois
20160124	N	5-2	Eastern Washington	Montana
20160124	A	6-1	Presbyterian	Savannah State
20160124	A	4-3	Presbyterian	SCAD (GA)
20160124	H	4-3	Michigan	Kentucky
20160124	H	4-1	Minnesota	South Alabama
20160124	N	4-1	Michigan State	Middle Tennessee
20160124	N	4-0	Purdue	Penn
20160124	H	4-3	Hawaii	Arizona
20160124	A	4-3	UC Davis	Pacific (CA)
20160124	N	4-2	William & Mary	DePaul
20160124	A	6-0	Florida Atlantic	Savannah State
20160124	N	4-1	Dartmouth	San Francisco
20160124	H	4-3	Air Force	Grand Canyon
20160124	N	4-0	Arizona State	Notre Dame
20160124	H	4-0	California	CSUN
20160124	H	4-0	California	Washington
20160124	N	5-2	Colorado	UTEP
20160124	N	4-1	Oregon	Virginia Tech
20160124	N	4-1	Washington	St. Mary's (CA)
20160124	H	7-0	Boston University	Rhode Island
20160124	H	4-3	Texas A&M	Wichita State
20160124	H	4-3	Alabama	Texas
20160124	A	4-2	LSU	Georgia Tech
20160124	H	4-0	Georgia	Old Dominion
20160124	H	4-0	Vanderbilt	Brown
20160124	H	7-0	Furman	USC Upstate
20160124	H	7-0	Samford	Jackson State
20160124	H	6-1	A&M-Corpus Christi	UTRGV
20160124	H	6-1	Santa Clara	Holy Names
20160124	N	4-0	St. Mary's (CA)	CSUN
20160124	H	4-3	San Diego	CSU Fullerton
20160125	H	5-2	N.C. State	East Carolina
20160125	H	7-0	Stanford	Santa Clara
20160126	H	5-2	SMU	Abilene Christian
20160126	A	7-0	Princeton	Grand Canyon
20160127	H	7-0	North Carolina	NCCU
20160127	H	7-0	North Carolina	UNC Greensboro
20160127	A	4-0	Texas A&M	Baylor
20160127	H	6-1	Florida	South Florida
20160128	A	4-3	Clemson	Virginia Tech
20160128	H	7-0	Arizona	UTEP
20160128	H	6-1	Arizona State	Princeton
20160128	H	5-2	Prairie View A&M	LSU Alexandria
20160129	H	5-2	Dayton	Bowling Green
20160129	H	6-1	Duquesne	Youngstown State
20160129	H	5-2	SMU	McNeese State
20160129	H	4-3	Temple	East Carolina
20160129	H	7-0	South Florida	Florida Gulf Coast
20160129	H	7-0	Miami (FL)	Georgia Tech
20160129	H	4-3	Syracuse	Columbia
20160129	A	4-1	Kansas	Arkansas
20160129	H	6-1	West Virginia	Cleveland State
20160129	H	6-1	West Virginia	Toledo
20160129	H	6-1	Marquette	Illinois - Chicago
20160129	H	5-2	Eastern Washington	Nevada
20160129	A	6-1	Campbell	Bethune Cookman
20160129	H	5-2	Nebraska	Eastern Michigan
20160129	H	6-1	Wisconsin	Houston
20160129	H	4-2	UC Davis	Portland State
20160129	A	6-1	William & Mary	Elon
20160129	H	7-0	Brown	UMass
20160129	H	7-0	UNLV	New Mexico State
20160129	H	6-1	Arizona	Princeton
20160129	H	6-1	Arizona State	UTEP
20160129	N	6-1	UCLA	St. Mary's (CA)
20160129	H	5-2	Washington State	Kansas State
20160129	N	4-3	Ole Miss	Stanford
20160129	A	4-3	South Carolina	Virginia
20160129	A	6-1	Furman	Davidson
20160129	H	7-0	Southeastern Louisiana	Alcorn State
20160129	H	4-0	Southeastern Louisiana	Alcorn State
20160129	H	7-0	New Orleans	Loyola - New Orleans
20160129	H	7-0	South Alabama	Jackson State
20160129	H	7-0	South Alabama	Jacksonville State
20160129	H	7-0	Gonzaga	Montana
20160129	N	7-0	Pacific (CA)	Weber State
20160129	A	4-3	Pepperdine	USC
20160129	H	7-0	Akron	IUPUI
20160129	H	6-1	Akron	Niagara
20160130	H	5-2	Dayton	IUPUI
20160130	H	5-2	Duquesne	Toledo
20160130	N	5-2	Richmond	Radford
20160130	H	4-1	Tulsa	Baylor
20160130	H	5-2	Tulane	Nicholls State
20160130	N	4-0	Florida State	S.C. State
20160130	A	4-1	Florida State	North Florida
20160130	H	4-3	N.C. State	VCU
20160130	H	4-3	N.C. State	William & Mary
20160130	H	6-1	Syracuse	Liberty
20160130	H	7-0	Wake Forest	Elon
20160130	H	7-0	Wake Forest	Furman
20160130	A	5-2	Florida Gulf Coast	Bethune Cookman
20160130	N	4-0	Iowa State	Omaha
20160130	N	5-1	Iowa State	North Dakota
20160130	N	4-1	Kansas	Purdue
20160130	H	5-0	Texas Tech	Abilene Christian
20160130	H	4-3	Texas Tech	Fresno State
20160130	H	7-0	Eastern Washington	Whitman
20160130	H	6-1	Sacramento State	Portland State
20160130	A	9-0	Campbell	Embry-Riddle (FL)
20160130	H	6-1	Presbyterian	Alabama A&M
20160130	A	7-0	Presbyterian	Jacksonville State
20160130	A	7-0	UNC Asheville	Lenoir-Rhyne
20160130	H	6-1	Iowa	Missouri State
20160130	H	4-0	Iowa	Missouri State
20160130	H	7-0	Minnesota	Milwaukee
20160130	H	6-1	Minnesota	South Dakota
20160130	H	5-2	Maryland	James Madison
20160130	H	7-0	Cal Poly	Westmont
20160130	H	6-1	Long Beach State	San Francisco
20160130	H	4-3	CSUN	Loyola Marymount
20160130	H	0-9	UCSD	Concordia (CA)
20160130	H	6-1	Charlotte	Gardner-Webb
20160130	N	4-0	Louisiana Tech	Prairie View A&M
20160130	A	6-1	Louisiana Tech	Sam Houston
20160130	H	6-1	UTSA	St. Mary's (TX)
20160130	N	5-2	Eastern Michigan	Air Force
20160130	N	5-2	Nevada	Montana
20160130	H	6-1	UNLV	Weber State
20160130	H	7-0	Utah State	Southern Utah
20160130	H	6-1	Oregon	Idaho
20160130	H	6-1	USC	St. Mary's (CA)
20160130	H	7-0	Auburn	Samford
20160130	H	6-1	Missouri	UMKC
20160130	H	7-0	Missouri	Northern Iowa
20160130	H	7-0	Tennessee	Tennessee Martin
20160130	H	7-0	Tennessee	Western Michigan
20160130	H	7-0	Georgia	Clemson
20160130	H	4-1	Vanderbilt	Stanford
20160130	A	6-1	Western Carolina	NCCU
20160130	A	6-1	Wofford	NC A&T
20160130	A	7-0	New Orleans	Southern
20160130	N	5-2	Omaha	North Dakota
20160130	H	6-1	Coastal Carolina	Francis Marion
20160130	H	6-1	Coastal Carolina	Savannah State
20160130	N	5-2	Pacific (CA)	New Mexico State
20160130	A	6-1	Santa Clara	UC Davis
20160130	H	5-2	Akron	Youngstown State
20160130	H	7-0	Northern Colorado	CSU-Pueblo
20160131	A	4-3	Duke	Northwestern
20160131	H	6-1	Georgia Tech	Kennesaw State
20160131	H	5-1	Georgia Tech	Mercer
20160131	H	7-0	Notre Dame	Bowling Green
20160131	H	5-2	Notre Dame	Illinois
20160131	H	6-1	Syracuse	Cornell
20160131	H	4-0	North Carolina	Texas A&M
20160131	A	4-0	Iowa State	Drake
20160131	H	4-3	DePaul	Houston
20160131	N	5-2	Seton Hall	Binghamton
20160131	A	6-1	Presbyterian	Alabama State
20160131	H	6-1	Nebraska	Air Force
20160131	A	4-2	Ohio State	Michigan
20160131	A	5-2	Wisconsin	Marquette
20160131	A	6-1	UTSA	Incarnate Word
20160131	N	4-3	Milwaukee	South Dakota
20160131	H	5-2	UNLV	Pacific (CA)
20160131	H	4-0	New Mexico	Northern Arizona
20160131	H	7-0	Colorado	Boise State
20160131	H	6-1	Washington State	North Texas
20160131	H	7-0	Boston University	Navy
20160131	H	4-3	Arkansas	Purdue
20160131	H	5-2	Arkansas	Saint Louis
20160131	A	5-2	LSU	Rice
20160131	N	4-0	South Carolina	Marshall
20160131	A	4-0	Tennessee	Chattanooga
20160131	N	7-0	Tennessee	Lipscomb
20160131	A	6-1	Western Carolina	NC A&T
20160131	H	7-0	Wofford	King (TN)
20160131	N	5-2	New Mexico State	Weber State
20160131	H	6-1	UTRGV	Texas A&M-Kingsville
20160131	H	5-2	Gonzaga	Nevada
20160131	H	7-0	Northern Colorado	Metropolitan State
20160202	H	5-2	Idaho State	Weber State
20160202	H	6-1	Campbell	Wingate
20160202	A	6-3	Bethune Cookman	Embry-Riddle (FL)
20160202	A	4-3	Coastal Carolina	UNC Wilmington
20160203	H	7-0	Texas	Incarnate Word
20160203	H	6-1	CSU Fullerton	Azusa Pacific
20160204	N	2-5	Idaho	Seattle
20160204	A	7-2	UCSD	Point Loma (CA)
20160204	A	7-0	Charlotte	Presbyterian
20160204	H	6-1	Middle Tennessee	Chattanooga
20160204	A	6-1	Florida	Florida State
20160204	H	6-1	Grand Canyon	WNM
20160205	A	4-3	Dayton	Austin Peay
20160205	N	5-2	Richmond	George Mason
20160205	H	4-3	Cincinnati	Miami (OH)
20160205	A	5-2	East Carolina	Campbell
20160205	H	7-0	SMU	Sam Houston
20160205	A	6-1	Tulsa	Arkansas
20160205	H	6-1	Clemson	UNC Wilmington
20160205	N	4-0	North Carolina	Alabama
20160205	N	4-1	Virginia	Texas A&M
20160205	H	4-2	Baylor	Oregon
20160205	A	5-2	Seton Hall	NJIT
20160205	N	4-3	Northern Arizona	Idaho
20160205	H	2-5	Gardner-Webb	USC Upstate
20160205	H	6-1	Iowa	Eastern Michigan
20160205	N	4-2	Michigan	Miami (FL)
20160205	H	6-1	Nebraska	Creighton
20160205	H	7-0	Nebraska	UMKC
20160205	N	4-2	Ohio State	Fresno State
20160205	H	4-3	Rutgers	Binghamton
20160205	A	6-1	Long Beach State	CSUN
20160205	H	6-1	Louisiana Tech	Northwestern State (LA)
20160205	H	6-1	Marshall	Radford
20160205	N	4-1	Brown	Cornell
20160205	N	4-1	Columbia	Yale
20160205	N	4-2	Harvard	Princeton
20160205	H	4-3	Buffalo	Duquesne
20160205	H	6-1	Colorado State	CSU-Pueblo
20160205	A	5-2	San Jose State	San Francisco
20160205	A	6-1	UNLV	UC Irvine
20160205	A	7-0	Arizona	Houston
20160205	A	4-0	California	Wisconsin
20160205	H	6-1	Stanford	St. Mary's (CA)
20160205	N	4-3	LSU	Oklahoma State
20160205	H	5-2	Ole Miss	Purdue
20160205	N	4-0	Georgia	Texas Tech
20160205	N	4-0	Vanderbilt	Duke
20160205	H	7-0	Omaha	Doane
20160205	H	6-1	Omaha	Hastings
20160205	H	7-0	Omaha	Green Bay
20160205	H	6-1	South Alabama	Texas State
20160205	A	6-1	Akron	Wright State
20160205	H	6-1	Pittsburgh	Youngstown State
20160206	H	7-0	Davidson	USC Upstate
20160206	A	5-1	Dayton	Belmont
20160206	A	4-0	Duquesne	Niagara
20160206	H	5-2	St. Bonaventure	Mercyhurst
20160206	A	7-0	East Carolina	Norfolk State
20160206	N	4-0	Duke	Fresno State
20160206	A	5-2	Syracuse	Tulane
20160206	N	4-1	North Carolina	LSU
20160206	A	7-0	Wake Forest	VCU
20160206	H	4-3	Florida Gulf Coast	Central Florida
20160206	A	6-1	Liberty	Elon
20160206	H	9-0	North Alabama	West Georgia
20160206	H	5-0	Kansas	North Texas
20160206	H	6-1	Oklahoma	Stephen F. Austin
20160206	N	4-3	Texas Tech	Miami (FL)
20160206	A	4-3	DePaul	Minnesota
20160206	N	7-0	Seton Hall	Fairfield
20160206	N	6-1	Marquette	Eastern Michigan
20160206	A	6-1	Xavier	Miami (OH)
20160206	N	1-4	Northern Arizona	Seattle
20160206	H	7-0	Portland State	Southern Utah
20160206	A	2-5	Sacramento State	UC Irvine
20160206	H	4-3	Charleston Southern	S.C. State
20160206	H	5-2	Minnesota	New Mexico
20160206	N	4-3	Ohio State	Vanderbilt
20160206	A	4-3	CSU Fullerton	Loyola Marymount
20160206	H	6-1	CSUN	UC Riverside
20160206	H	4-0	Hawaii	Cal Poly
20160206	N	7-0	Towson	Rhode Island
20160206	A	4-3	UNC Wilmington	Furman
20160206	H	5-2	William & Mary	South Carolina
20160206	A	7-0	Florida International	Stetson
20160206	H	6-1	Rice	Arizona
20160206	A	4-3	Cleveland State	Northern Illinois
20160206	H	6-1	Milwaukee	Chicago
20160206	A	4-3	Illinois - Chicago	Bowling Green
20160206	A	3-4	Columbia	Dartmouth
20160206	N	4-3	Harvard	Brown
20160206	N	4-1	Princeton	Cornell
20160206	H	4-3	Toledo	Youngstown State
20160206	A	6-1	Boise State	Idaho State
20160206	H	6-1	Colorado State	Metropolitan State
20160206	H	4-3	San Diego State	UC Davis
20160206	H	6-1	San Jose State	Santa Clara
20160206	N	7-0	Wyoming	UMKC
20160206	H	7-0	Tennessee State	Arkansas Pine Bluff
20160206	N	4-1	California	Virginia
20160206	N	6-1	USC	South Florida
20160206	H	7-0	Washington State	Northern Arizona
20160206	H	7-0	Washington State	Seattle
20160206	H	6-1	Boston University	Bryant
20160206	A	4-0	Texas A&M	Wisconsin
20160206	H	7-0	Auburn	Troy
20160206	H	4-0	Auburn	Tennessee Martin
20160206	H	7-0	Ole Miss	Memphis
20160206	A	7-0	Missouri	Missouri State
20160206	H	4-3	Missouri	Saint Louis
20160206	N	6-1	Mississippi State	New Mexico
20160206	N	4-1	Georgia	Michigan
20160206	H	7-0	Samford	Kennesaw State
20160206	H	5-2	Lamar	Tyler JC (TX)
20160206	H	7-0	New Orleans	Jackson State
20160206	H	5-2	Western Illinois	Illinois Springfield
20160206	H	4-3	Appalachian State	UNC Asheville
20160206	H	6-1	Coastal Carolina	UNC Greensboro
20160206	H	5-2	Alabama State	Alabama A&M
20160206	H	4-1	San Diego	Pacific (CA)
20160206	H	5-2	Pittsburgh	Penn State
20160206	H	4-3	Winthrop	College of Charleston
20160207	H	5-2	Davidson	Western Carolina
20160207	H	7-0	Richmond	Longwood
20160207	H	7-0	VCU	Morgan State
20160207	H	6-1	SMU	Montana State
20160207	N	4-0	Duke	Texas A&M
20160207	N	4-3	Miami (FL)	Oklahoma State
20160207	N	4-2	North Carolina	Georgia
20160207	A	6-1	Wake Forest	William & Mary
20160207	H	4-1	Kansas	Colorado
20160207	H	7-0	Texas	UTSA
20160207	N	4-1	Texas Tech	Alabama
20160207	A	5-2	West Virginia	Akron
20160207	H	4-3	Eastern Washington	Northern Arizona
20160207	A	6-1	Idaho	Lewis-Clark (ID)
20160207	A	6-1	Idaho	Whitman
20160207	H	6-1	Iowa	Marquette
20160207	N	4-2	Michigan	LSU
20160207	H	4-3	Nebraska	Wyoming
20160207	A	6-1	Purdue	Memphis
20160207	A	7-2	UC Davis	UCSD
20160207	H	4-3	Charlotte	College of Charleston
20160207	N	7-0	Florida International	Bethune Cookman
20160207	A	4-3	Middle Tennessee	Louisville
20160207	H	4-3	Cleveland State	Butler
20160207	H	7-0	Milwaukee	Cardinal Stritch
20160207	A	5-2	Illinois - Chicago	Toledo
20160207	N	4-2	Columbia	Harvard
20160207	H	4-3	Dartmouth	Brown
20160207	N	4-0	Princeton	Yale
20160207	A	4-1	Fresno State	Wisconsin
20160207	N	4-3	California	Ohio State
20160207	A	5-2	Oregon	Houston
20160207	H	6-1	UCLA	Northwestern
20160207	A	4-3	Washington	Baylor
20160207	H	7-0	Lehigh	St. Francis (PA)
20160207	H	7-0	Auburn	Alabama A&M
20160207	H	6-1	Auburn	Texas State
20160207	H	7-0	Florida	USC
20160207	N	7-0	Mississippi State	DePaul
20160207	N	4-0	Vanderbilt	Virginia
20160207	H	6-1	ETSU	Tusculum
20160207	H	7-0	McNeese State	Prairie View A&M
20160207	H	4-3	McNeese State	Tyler JC (TX)
20160207	H	5-2	Western Illinois	Upper Iowa
20160207	H	7-0	South Alabama	Nicholls State
20160207	H	6-1	Alabama State	Savannah State
20160207	H	5-2	Loyola Marymount	Sacramento State
20160207	H	7-0	Pepperdine	San Diego State
20160208	H	7-0	SMU	Northwestern State (LA)
20160209	A	8-1	North Alabama	Martin Methodist
20160209	H	5-2	Georgetown	Towson
20160209	A	4-2	Louisiana Tech	McNeese State
20160209	N	4-3	California	North Carolina
20160210	H	5-2	Missouri	Kansas State
20160210	A	4-0	A&M-Corpus Christi	UTSA
20160211	H	6-1	Utah	Utah State
20160211	H	4-2	UNC Greensboro	East Carolina
20160211	A	5-2	Southeastern Louisiana	Southern
20160212	H	5-2	Duquesne	Dayton
20160212	H	7-0	St. Joseph's (PA)	Lafayette
20160212	A	4-3	Cincinnati	Temple
20160212	N	5-2	Boston College	Portland
20160212	A	5-2	Georgia Tech	Tennessee
20160212	H	4-3	Notre Dame	Pittsburgh
20160212	A	6-1	Syracuse	Yale
20160212	H	8-1	Bellarmine	Indiana Southeast
20160212	H	4-3	Liberty	West Virginia
20160212	N	7-0	Iowa State	Idaho State
20160212	A	4-1	Texas Tech	Wisconsin
20160212	A	7-0	Xavier	Eastern Michigan
20160212	N	6-1	Idaho	Youngstown State
20160212	H	5-2	Purdue	DePaul
20160212	H	4-3	Towson	George Washington
20160212	H	4-3	Florida Atlantic	Bethune Cookman
20160212	A	4-3	Marshall	Louisville
20160212	H	5-2	Cleveland State	Bowling Green
20160212	H	7-0	Buffalo	ASA (Brooklyn)
20160212	H	4-3	New Mexico	Denver
20160212	H	4-1	Arizona	San Diego
20160212	A	6-1	Colorado	Northern Colorado
20160212	H	7-0	Washington	San Diego State
20160212	H	5-2	LSU	N.C. State
20160212	H	5-2	Missouri	BYU
20160212	H	7-0	Western Carolina	Longwood
20160212	A	7-0	New Mexico State	Pima (AZ)
20160212	H	7-0	Gonzaga	Eastern Washington
20160212	H	4-0	Pacific (CA)	San Francisco
20160212	A	4-3	Akron	Milwaukee
20160213	N	4-0	Dayton	George Mason
20160213	A	5-2	Richmond	Navy
20160213	A	7-0	Cincinnati	Villanova
20160213	H	7-0	East Carolina	Davidson
20160213	H	7-0	East Carolina	NCCU
20160213	H	4-3	SMU	Oklahoma
20160213	N	4-0	Tulsa	DePaul
20160213	A	4-3	N.C. State	Louisiana
20160213	A	7-0	Wake Forest	Eastern Michigan
20160213	A	5-2	Wake Forest	Michigan State
20160213	H	8-1	Bellarmine	Georgetown (KY)
20160213	A	6-1	Iowa State	Utah State
20160213	N	4-0	Texas Tech	Tulane
20160213	H	7-0	Eastern Washington	Lewis-Clark (ID)
20160213	A	6-1	Idaho	Southern Utah
20160213	H	4-3	Idaho State	Grand Canyon
20160213	H	6-1	Montana State	North Dakota
20160213	H	5-2	Illinois	South Florida
20160213	H	4-0	Iowa	Illinois State
20160213	H	4-0	Iowa	UMKC
20160213	H	4-2	Ohio State	Vanderbilt
20160213	H	6-1	Long Beach State	Loyola Marymount
20160213	H	7-0	UC Riverside	Biola
20160213	H	4-0	UC Santa Barbara	Memphis
20160213	H	5-4	UCSD	CMS
20160213	H	7-0	Elon	Gardner-Webb
20160213	H	4-3	Florida Atlantic	Stetson
20160213	A	5-2	Middle Tennessee	Samford
20160213	H	4-3	Rice	Texas
20160213	H	4-1	North Texas	Louisiana Tech
20160213	H	4-0	Youngstown State	Southern Utah
20160213	A	4-3	Dartmouth	Boston College
20160213	H	5-2	Princeton	Rutgers
20160213	H	4-3	Yale	Boston University
20160213	H	7-0	Buffalo	Niagara
20160213	A	4-3	Northern Illinois	Milwaukee
20160213	H	4-3	Western Michigan	Marquette
20160213	H	6-1	Delaware State	Coppin State
20160213	H	7-0	Fresno State	Cal Poly
20160213	H	7-0	Fresno State	Santa Clara
20160213	H	5-2	San Jose State	Sacramento State
20160213	H	4-0	UNLV	Idaho
20160213	H	5-0	Wyoming	Drake
20160213	H	5-0	Arizona	Northern Arizona
20160213	H	7-0	Arizona	New Mexico State
20160213	H	7-0	Arizona State	San Diego
20160213	H	7-0	Stanford	TCU
20160213	H	4-1	UCLA	CSUN
20160213	H	4-0	UCLA	UC Davis
20160213	H	6-1	Utah	Boise State
20160213	A	7-0	Utah	Weber State
20160213	N	4-0	Washington State	Memphis
20160213	A	4-3	Washington State	UC Santa Barbara
20160213	H	6-1	Texas A&M	Houston
20160213	H	4-0	Auburn	Mercer
20160213	H	7-0	Auburn	Mercer
20160213	H	4-0	Florida	Baylor
20160213	H	4-0	South Carolina	Charlotte
20160213	H	5-2	Furman	Coastal Carolina
20160213	H	6-1	Lamar	Arkansas State
20160213	N	7-0	McNeese State	Missouri State
20160213	H	6-1	A&M-Corpus Christi	UTEP
20160213	H	7-0	New Orleans	Alcorn State
20160213	H	4-1	Appalachian State	Radford
20160213	A	5-2	South Alabama	Louisiana
20160213	A	4-3	Alabama State	Kennesaw State
20160213	H	5-2	Gonzaga	Seattle
20160213	A	4-3	Portland	Harvard
20160213	N	4-3	St. Mary's (CA)	San Diego State
20160213	A	4-3	Akron	Illinois - Chicago
20160214	H	4-0	Duquesne	George Mason
20160214	H	6-1	George Washington	Norfolk State
