date	where	score	winner	loser
20170115	H	4-0	Alabama	UAB
20170115	A	6-1	South Carolina	Furman
20170116	A	5-2	Florida State	Columbia
20170116	H	7-0	Wake Forest	College of Charleston
20170116	H	7-0	Wake Forest	Winthrop
20170116	H	7-0	Elon	NC A&T
20170116	H	7-0	Elon	Radford
20170116	H	6-1	Chattanooga	Austin Peay
20170118	A	7-0	Wyoming	Central Oklahoma
20170118	A	4-3	Ole Miss	Hawaii
20170119	A	5-2	USC	UC Santa Barbara
20170119	A	4-3	Wofford	USC Upstate
20170120	H	6-1	Duquesne	Cleveland State
20170120	H	4-0	North Florida	Flagler
20170120	H	6-1	Kansas	Saint Louis
20170120	H	7-0	Oklahoma State	Louisiana Tech
20170120	H	7-0	Oklahoma State	Oral Roberts
20170120	A	7-0	Montana State	Lewis-Clark (ID)
20170120	H	7-0	Sacramento State	San Francisco
20170120	H	7-0	Ohio State	Wright State
20170120	H	7-0	Ohio State	Bowling Green
20170120	H	7-0	Elon	S.C. State
20170120	A	4-3	Florida Atlantic	Stetson
20170120	H	7-0	Youngstown State	Niagara
20170120	A	6-1	Morgan State	La Salle
20170120	H	3-4	Loyola (MD)	St. Bonaventure
20170120	H	6-1	Alabama	Illinois
20170120	H	6-1	Portland	Portland State
20170121	H	4-3	VCU	Penn State
20170121	H	4-0	Houston	Prairie View A&M
20170121	H	7-0	Clemson	Charlotte
20170121	H	7-0	N.C. State	Appalachian State
20170121	H	7-0	N.C. State	Campbell
20170121	A	4-3	Syracuse	Yale
20170121	H	7-0	North Carolina	Ball State
20170121	H	7-0	North Carolina	UNC Greensboro
20170121	H	4-3	Virginia	Boston College
20170121	H	5-2	Virginia Tech	ETSU
20170121	H	5-2	Virginia Tech	Troy
20170121	H	7-0	Kansas State	South Dakota
20170121	H	7-0	Kansas State	UMKC
20170121	H	7-0	Oklahoma State	North Texas
20170121	A	6-0	TCU	Abilene Christian
20170121	N	5-1	TCU	UTEP
20170121	A	7-0	DePaul	Valparaiso
20170121	N	5-2	Campbell	Appalachian State
20170121	H	6-1	Northwestern	Harvard
20170121	H	5-2	CSU Fullerton	Nevada
20170121	N	4-3	UC Davis	Northern Arizona
20170121	H	4-0	Drexel	La Salle
20170121	H	4-0	Drexel	St. Francis (NY)
20170121	H	6-1	William & Mary	Richmond
20170121	H	7-0	Rice	Lamar
20170121	H	7-0	Brown	Rhode Island
20170121	H	7-0	Dartmouth	Boston University
20170121	H	4-3	San Diego State	UCSD
20170121	H	4-0	UNLV	New Mexico State
20170121	H	7-0	UNLV	Pacific (CA)
20170121	A	5-2	St. Francis (PA)	Howard
20170121	H	5-2	Colorado	Northern Colorado
20170121	A	7-0	Oregon	Eastern Washington
20170121	A	5-2	UCLA	Loyola Marymount
20170121	A	4-3	Washington	Alabama
20170121	H	7-0	Washington State	Montana
20170121	H	5-2	Washington State	Montana State
20170121	H	6-1	Navy	Mount St. Mary's (MD)
20170121	H	7-0	Navy	St. Bonaventure
20170121	H	7-0	LSU	Northwestern State (LA)
20170121	H	7-0	LSU	Southern
20170121	N	4-0	South Carolina	Florida A&M
20170121	A	4-0	South Carolina	North Florida
20170121	A	7-0	Lamar	Prairie View A&M
20170121	H	7-0	Western Illinois	St. Francis (IL)
20170121	A	4-2	Texas Arlington	Houston
20170121	A	4-3	Grand Canyon	UC Irvine
20170121	N	4-3	New Mexico State	Weber State
20170121	N	4-2	Pacific (CA)	Weber State
20170121	H	6-1	Pittsburgh	West Virginia
20170122	H	7-0	Davidson	Wofford
20170122	A	4-3	Duquesne	Youngstown State
20170122	H	7-0	Notre Dame	Wright State
20170122	H	7-0	Notre Dame	Western Michigan
20170122	N	4-0	Wake Forest	Middle Tennessee
20170122	H	4-0	Baylor	McNeese State
20170122	H	4-0	Baylor	UTRGV
20170122	H	5-2	DePaul	Harvard
20170122	A	2-5	Montana State	Seattle
20170122	H	7-0	Michigan State	Cleveland State
20170122	H	7-0	Michigan State	Eastern Michigan
20170122	H	4-3	Penn State	West Virginia
20170122	H	7-0	William & Mary	Elon
20170122	H	6-1	Columbia	Syracuse
20170122	H	7-0	Cornell	Army
20170122	A	6-1	Toledo	Chicago State
20170122	A	6-1	Fresno State	Sacramento State
20170122	A	4-3	San Jose State	Florida Atlantic
20170122	H	7-0	Arizona State	UC Davis
20170122	A	7-0	Colorado	Colorado State
20170122	N	5-2	Washington	Illinois
20170122	H	6-1	Lafayette	La Salle
20170122	H	5-2	Navy	St. Francis (PA)
20170122	H	4-0	Auburn	Georgia State
20170122	H	4-0	Mississippi State	UAB
20170122	N	4-3	Chattanooga	Air Force
20170122	N	4-3	ETSU	Troy
20170122	H	7-0	Samford	Kennesaw State
20170124	H	5-2	Florida Gulf Coast	South Florida
20170124	H	6-1	Florida International	San Jose State
20170124	H	6-1	Wofford	NC A&T
20170125	H	7-0	Duke	Elon
20170125	A	5-2	Maryland	Navy
20170125	H	7-0	CSU Fullerton	UCSD
20170125	H	6-1	Drexel	Fordham
20170125	N	7-0	Elon	Meredith
20170126	A	5-2	Boston College	Yale
20170126	N	7-0	James Madison	Radford
20170126	H	4-3	Boston University	Rhode Island
20170126	H	5-2	Loyola Marymount	CSUN
20170127	N	3-2	George Mason	Morgan State
20170127	H	5-0	VCU	George Mason
20170127	H	4-1	VCU	Morgan State
20170127	N	4-2	Temple	Iowa State
20170127	A	4-3	Lipscomb	Belmont
20170127	N	4-1	Kansas	Clemson
20170127	A	7-0	Georgetown	Drexel
20170127	H	7-0	St. John's (NY)	Fairfield
20170127	A	0-7	St. John's (NY)	NJIT
20170127	H	7-0	Idaho State	Lewis-Clark (ID)
20170127	H	6-1	Nebraska	Air Force
20170127	H	6-1	Purdue	Washington State
20170127	H	5-2	Rutgers	Delaware
20170127	H	7-0	College of Charleston	USC Upstate
20170127	H	4-3	Bowling Green	IUPUI
20170127	H	4-3	Toledo	Duquesne
20170127	A	5-2	Air Force	Omaha
20170127	H	6-1	Boise State	Eastern Washington
20170127	H	7-0	Stanford	St. Mary's (CA)
20170127	A	7-0	Arkansas	UC Riverside
20170127	H	4-0	Vanderbilt	Virginia Tech
20170127	H	6-1	Chattanooga	Kennesaw State
20170127	H	7-0	New Mexico State	Mesa (AZ)
20170127	H	4-3	Loyola Marymount	Long Beach State
20170127	A	6-1	Southern Utah	Lewis-Clark (ID)
20170127	H	5-2	Winthrop	Furman
20170128	H	7-0	Davidson	Gardner-Webb
20170128	A	4-2	Dayton	Northern Kentucky
20170128	N	5-2	Duquesne	Eastern Michigan
20170128	A	4-1	George Washington	Charlotte
20170128	H	4-3	Richmond	Navy
20170128	H	6-1	UMass	Quinnipiac
20170128	H	5-2	Houston	Abilene Christian
20170128	A	5-2	Central Florida	Stetson
20170128	H	4-0	Duke	William & Mary
20170128	H	4-0	Georgia Tech	Penn
20170128	H	4-0	Miami (FL)	Brown
20170128	N	4-3	N.C. State	Arkansas
20170128	H	4-0	North Carolina	Oregon
20170128	N	4-2	Virginia Tech	Clemson
20170128	N	6-1	Iowa State	Villanova
20170128	H	6-1	Oklahoma	UTEP
20170128	H	4-0	Oklahoma State	Cornell
20170128	N	4-0	TCU	Wichita State
20170128	N	4-1	Texas	Columbia
20170128	H	4-1	Texas Tech	UC Santa Barbara
20170128	H	4-3	West Virginia	Akron
20170128	H	6-1	Marquette	Illinois - Chicago
20170128	H	5-2	Idaho State	North Dakota
20170128	H	4-1	Michigan	Denver
20170128	A	4-3	Michigan State	North Texas
20170128	H	7-0	Nebraska	South Dakota
20170128	H	7-0	Nebraska	UMKC
20170128	N	4-3	Northwestern	Tulsa
20170128	H	4-0	Ohio State	Florida State
20170128	A	4-0	CSU Fullerton	San Diego State
20170128	A	6-1	CSUN	UC Riverside
20170128	A	4-3	UC Davis	Sacramento State
20170128	A	4-3	James Madison	Penn State
20170128	N	4-0	Florida International	South Florida
20170128	H	7-0	Southern Miss	Jackson State
20170128	H	5-2	UTSA	McNeese State
20170128	H	6-1	Youngstown State	St. Francis (PA)
20170128	H	5-2	Dartmouth	Boston College
20170128	H	5-2	Princeton	Delaware
20170128	H	5-2	Princeton	Seton Hall
20170128	H	6-1	Eastern Michigan	Oakland
20170128	H	6-1	Toledo	Cleveland State
20170128	H	7-0	Western Michigan	IUPUI
20170128	A	5-2	Colorado State	Milwaukee
20170128	H	4-3	Utah State	Southern Utah
20170128	N	6-1	Wyoming	Idaho
20170128	H	4-0	Arizona	Grand Canyon
20170128	H	4-0	Arizona	Northern Arizona
20170128	N	4-3	Arizona State	South Carolina
20170128	N	6-1	Colorado	Eastern Washington
20170128	N	4-0	UCLA	Kentucky
20170128	N	4-2	USC	Rice
20170128	H	6-1	Washington	Portland
20170128	H	6-1	Washington	Seattle
20170128	H	6-1	Navy	St. Joseph's (PA)
20170128	H	4-0	Auburn	Fresno State
20170128	N	4-0	Alabama	Harvard
20170128	H	6-1	Florida	DePaul
20170128	N	4-0	LSU	Wake Forest
20170128	A	4-3	Ole Miss	Virginia
20170128	N	4-1	Mississippi State	Syracuse
20170128	H	4-0	Georgia	New Mexico
20170128	H	4-0	Vanderbilt	Kansas
20170128	H	7-0	Coastal Carolina	USC Upstate
20170128	H	7-0	BYU	Weber State
20170128	H	4-0	Pepperdine	UNLV
20170128	H	6-1	San Diego	UCSD
20170128	H	7-0	Northern Colorado	CSU-Pueblo
20170128	H	5-2	Winthrop	Troy
20170129	H	4-2	Davidson	George Washington
20170129	H	3-2	VCU	Temple
20170129	N	5-0	Temple	Longwood
20170129	N	4-1	Tulsa	William & Mary
20170129	H	7-0	Central Florida	Bethune Cookman
20170129	H	4-2	South Florida	DePaul
20170129	H	4-3	Duke	Northwestern
20170129	N	4-1	Florida State	Harvard
20170129	H	4-2	Georgia Tech	UCLA
20170129	A	6-1	Notre Dame	Pittsburgh
20170129	H	4-0	North Carolina	Texas
20170129	A	4-0	Wake Forest	Virginia
20170129	A	6-1	Iowa State	Lehigh
20170129	H	4-0	Oklahoma State	TCU
20170129	H	4-3	Texas Tech	Arizona State
20170129	H	7-0	Connecticut	Rhode Island
20170129	H	7-0	Marquette	Green Bay
20170129	H	5-2	UNC Asheville	Appalachian State
20170129	H	4-0	Michigan	Mississippi State
20170129	A	4-3	Michigan State	Texas Arlington
20170129	H	4-0	Ohio State	Alabama
20170129	A	4-2	Maryland	West Virginia
20170129	H	7-0	Wisconsin	Colorado State
20170129	A	4-3	CSU Fullerton	San Diego
20170129	H	5-2	UC Davis	San Francisco
20170129	N	4-0	Rice	Fresno State
20170129	H	6-1	North Texas	Lamar
20170129	H	4-3	Dartmouth	Purdue
20170129	A	4-3	San Diego State	UC Irvine
20170129	N	4-1	UNLV	Arkansas
20170129	H	7-0	Utah State	North Dakota
20170129	H	4-0	California	Xavier
20170129	A	6-1	Colorado	Boise State
20170129	A	4-2	Oregon	Columbia
20170129	A	4-0	Washington State	Indiana
20170129	H	7-0	Boston University	Binghamton
20170129	H	4-1	Auburn	USC
20170129	H	4-0	Florida	Florida International
20170129	N	4-2	Ole Miss	LSU
20170129	N	4-1	Missouri	Old Dominion
20170129	N	4-1	South Carolina	UC Santa Barbara
20170129	H	4-0	Georgia	Illinois
20170129	N	4-0	Kentucky	Penn
20170129	A	6-1	Wofford	Florida A&M
20170129	N	4-0	Georgia State	New Mexico
20170129	H	5-2	Gonzaga	Wyoming
20170129	H	4-0	Pepperdine	N.C. State
20170130	H	9-0	CSUN	Westmont
20170130	N	4-1	Old Dominion	Xavier
20170130	A	4-3	UTEP	Texas Arlington
20170130	H	4-0	California	Missouri
20170131	A	5-2	Charlotte	Gardner-Webb
20170131	H	7-0	A&M-Corpus Christi	Prairie View A&M
20170201	H	7-0	Liberty	Longwood
20170201	A	4-1	Princeton	Texas Arlington
20170201	H	7-0	USC	San Diego State
20170201	A	6-1	Missouri	Utah State
20170201	H	7-0	ETSU	Tusculum
20170201	H	7-0	Samford	UAH
20170201	A	6-1	A&M-Corpus Christi	UTRGV
20170202	H	7-0	Campbell	Chowan
20170202	H	1-6	Rutgers	NJIT
20170202	H	5-2	Arizona	Tulane
20170202	H	5-2	Appalachian State	Western Carolina
20170203	A	4-1	Dayton	IUPUI
20170203	N	5-0	Temple	Villanova
20170203	A	4-2	Tulsa	North Texas
20170203	H	7-0	Central Florida	Florida A&M
20170203	H	7-0	South Florida	Southern Miss
20170203	H	4-0	Florida State	Florida Gulf Coast
20170203	H	4-0	Florida State	North Florida
20170203	H	6-1	N.C. State	East Carolina
20170203	N	4-0	North Carolina	Texas Tech
20170203	A	7-0	Wake Forest	Yale
20170203	H	6-1	Kansas State	Connecticut
20170203	H	7-0	Kansas State	Missouri State
20170203	A	4-3	Kansas	N.C. State
20170203	H	4-0	TCU	Washington
20170203	A	4-3	West Virginia	VCU
20170203	A	6-1	Michigan	Notre Dame
20170203	A	5-1	CSU Fullerton	San Francisco
20170203	A	4-3	James Madison	George Washington
20170203	H	4-0	Charlotte	USC Upstate
20170203	A	4-1	Florida International	St. John's (NY)
20170203	H	4-0	Rice	Princeton
20170203	H	7-0	Cleveland State	Oberlin
20170203	N	5-2	Binghamton	Sacred Heart
20170203	H	6-1	Brown	UMass
20170203	H	7-0	Buffalo	St. Bonaventure
20170203	H	5-2	Northern Illinois	Chicago State
20170203	H	7-0	Northern Illinois	Green Bay
20170203	A	5-2	Western Michigan	Cleveland State
20170203	H	1-6	Boise State	Seattle
20170203	H	5-2	Utah State	Idaho State
20170203	N	7-0	Wyoming	Creighton
20170203	H	4-1	Army	Binghamton
20170203	A	4-3	Boston University	Navy
20170203	A	4-1	Auburn	Illinois
20170203	A	6-0	Ole Miss	Arkansas State
20170203	A	4-0	Ole Miss	Arkansas State
20170203	A	4-3	Missouri	BYU
20170203	H	7-0	Tennessee	Davidson
20170203	H	5-2	Vanderbilt	Northwestern
20170203	A	5-2	Chattanooga	Belmont
20170203	H	7-0	Western Carolina	Savannah State
20170203	H	7-0	New Orleans	Alcorn State
20170203	H	7-0	Texas Arlington	UTRGV
20170204	A	6-1	Dayton	Butler
20170204	H	7-0	East Carolina	Appalachian State
20170204	H	6-1	Virginia	Syracuse
20170204	A	7-0	Virginia Tech	Purdue
20170204	A	4-3	Florida Gulf Coast	Southern Miss
20170204	H	4-3	Liberty	ETSU
20170204	A	6-1	North Florida	New Orleans
20170204	H	4-3	Baylor	Oregon
20170204	N	7-0	Iowa State	Montana
20170204	N	4-0	Seton Hall	Binghamton
20170204	A	4-3	Idaho	Portland
20170204	A	5-1	Gardner-Webb	NCCU
20170204	H	5-0	Michigan State	Bowling Green
20170204	H	7-0	Michigan State	Toledo
20170204	H	7-0	Nebraska	North Dakota
20170204	H	6-1	Nebraska	Wyoming
20170204	H	5-2	Maryland	Boston University
20170204	H	4-3	Wisconsin	Marquette
20170204	A	4-0	CSU Fullerton	Santa Clara
20170204	H	7-0	Long Beach State	UC Riverside
20170204	H	4-3	Hawaii	San Diego
20170204	A	6-1	James Madison	Navy
20170204	H	7-0	William & Mary	West Virginia
20170204	A	4-1	Charlotte	Presbyterian
20170204	A	4-3	Florida International	Columbia
20170204	H	5-2	Middle Tennessee	Tennessee Martin
20170204	H	0-7	Cornell	NJIT
20170204	A	4-3	Dartmouth	Minnesota
20170204	H	5-2	Harvard	Boston College
20170204	H	6-1	Penn	Temple
20170204	A	2-5	Marist	Hofstra
20170204	H	5-2	Fresno State	Utah
20170204	H	4-3	San Diego State	Cal Poly
20170204	H	4-0	Arizona	Sacramento State
20170204	H	6-1	Arizona	UTEP
20170204	H	5-0	UCLA	St. Mary's (CA)
20170204	H	4-0	UCLA	UC Santa Barbara
20170204	N	4-3	Washington State	DePaul
20170204	H	4-2	Army	Rutgers
20170204	N	7-0	Bucknell	La Salle
20170204	H	7-0	Navy	George Mason
20170204	A	5-2	Florida	Pepperdine
20170204	H	5-0	LSU	Memphis
20170204	A	7-0	Georgia	Clemson
20170204	A	6-1	Kentucky	Penn State
20170204	A	4-2	Chattanooga	Lipscomb
20170204	H	5-2	UNC Greensboro	UNC Asheville
20170204	H	7-0	Wofford	Emmanuel (GA)
20170204	H	6-0	Wofford	Savannah State
20170204	H	5-2	Stephen F. Austin	Northeastern State (OK)
20170204	H	5-2	Stephen F. Austin	Prairie View A&M
20170204	A	4-3	A&M-Corpus Christi	Houston
20170204	H	7-0	Coastal Carolina	Campbell
20170204	N	5-2	Jackson State	UAH
20170204	N	5-2	Seattle	Weber State
20170204	H	7-0	Northern Colorado	Metropolitan State
20170204	H	4-3	Pittsburgh	Duquesne
20170204	A	4-3	Winthrop	College of Charleston
20170205	A	5-2	Davidson	UNC Asheville
20170205	H	7-0	Duquesne	St. Joseph's (PA)
20170205	H	5-2	UMass	Fairleigh Dickinson
20170205	H	5-2	Central Florida	Georgia Southern
20170205	H	4-3	Duke	Northwestern
20170205	H	7-0	Georgia Tech	Tennessee
20170205	A	5-2	Wake Forest	Princeton
20170205	H	4-3	Baylor	Washington
20170205	A	4-2	Kansas	William & Mary
20170205	A	4-1	Oklahoma State	Tulsa
20170205	H	4-1	TCU	Oregon
20170205	A	7-0	Texas Tech	South Florida
20170205	A	4-3	Connecticut	UMKC
20170205	A	6-1	Seton Hall	Army
20170205	A	5-2	St. John's (NY)	Yale
20170205	A	4-0	Idaho	Portland State
20170205	H	6-1	Michigan	Texas
20170205	H	5-2	Minnesota	DePaul
20170205	A	5-2	Ohio State	Vanderbilt
20170205	H	7-0	Maryland	Richmond
20170205	H	5-2	Wisconsin	Xavier
20170205	H	4-0	UC Davis	Stanislaus State
20170205	H	7-0	UC Davis	Sonoma State
20170205	A	5-2	Drexel	Lehigh
20170205	H	7-0	Florida Atlantic	Bethune Cookman
20170205	H	7-0	Old Dominion	Appalachian State
20170205	A	4-1	Rice	Texas A&M
20170205	N	4-0	UTEP	Sacramento State
20170205	H	7-0	UTSA	Incarnate Word
20170205	N	5-2	Dartmouth	Washington State
20170205	H	4-3	Harvard	Georgetown
20170205	H	4-0	Harvard	Rhode Island
20170205	H	5-2	Northern Illinois	Bradley
20170205	H	7-0	Western Michigan	Illinois - Chicago
20170205	H	7-0	Boise State	Weber State
20170205	H	7-0	Wyoming	North Dakota
20170205	A	6-0	Long Island	St. Francis (NY)
20170205	A	7-0	California	San Diego State
20170205	H	4-0	Colorado	New Mexico
20170205	H	6-1	Arkansas	Oklahoma
20170205	A	4-3	Auburn	Michigan State
20170205	H	4-0	LSU	North Florida
20170205	A	4-1	South Carolina	Virginia
20170205	N	4-2	Tennessee	Furman
20170205	H	5-2	Samford	Louisiana Tech
20170205	H	7-0	Wofford	King (TN)
20170205	H	4-3	Coastal Carolina	UNC Wilmington
20170205	N	4-0	San Diego	CSUN
20170205	H	6-1	Detroit Mercy	Northwestern Ohio
20170207	H	4-0	Hawaii	CSUN
20170207	A	4-2	Charlotte	Campbell
20170208	H	6-1	Marquette	Milwaukee
20170208	H	5-0	Stanford	Sacramento State
20170208	A	4-2	A&M-Corpus Christi	UTSA
20170209	H	5-2	UNC Wilmington	Charleston Southern
20170209	H	7-0	Southern Miss	Xavier (LA)
20170209	H	5-2	Samford	UAB
20170209	H	4-0	Northwestern State (LA)	Louisiana
20170209	A	7-2	Dixie State	Biola
20170210	A	4-3	Fordham	Rutgers
20170210	H	4-3	VCU	Marshall
20170210	A	6-1	East Carolina	NCCU
20170210	H	7-0	Temple	Fairleigh Dickinson
20170210	H	6-1	N.C. State	Furman
20170210	H	6-1	N.C. State	James Madison
20170210	A	4-0	North Carolina	Yale
20170210	H	7-0	Florida Gulf Coast	Florida A&M
20170210	A	4-0	Iowa State	Drake
20170210	N	4-0	Iowa State	Omaha
20170210	H	4-3	Oklahoma	North Texas
20170210	N	4-0	Oklahoma State	Ole Miss
20170210	N	4-2	Texas Tech	Vanderbilt
20170210	H	4-3	Butler	Missouri State
20170210	H	4-3	Georgetown	UMass
20170210	H	4-3	Marquette	Western Michigan
20170210	H	7-0	St. John's (NY)	Hofstra
20170210	H	7-0	St. John's (NY)	Long Island
20170210	H	6-1	Nebraska	Eastern Michigan
20170210	N	4-1	Ohio State	Auburn
20170210	A	9-0	UC Davis	Chaminade
20170210	A	7-0	Drexel	Binghamton
20170210	H	7-0	UNC Wilmington	Campbell
20170210	H	7-0	Old Dominion	Richmond
20170210	H	4-0	Southern Miss	Louisiana
20170210	H	7-0	Cleveland State	CWRU
20170210	H	4-3	Milwaukee	Northern Iowa
20170210	N	6-1	Youngstown State	Southern Utah
20170210	A	4-3	Marist	Providence
20170210	H	4-3	Buffalo	Detroit Mercy
20170210	A	4-3	Stony Brook	Army
20170210	H	4-3	Boise State	Portland
20170210	N	4-3	Colorado State	Incarnate Word
20170210	H	6-1	UNLV	Idaho
20170210	A	7-0	Utah State	Colorado College
20170210	A	5-2	Arizona	San Diego
20170210	N	4-0	California	Georgia Tech
20170210	A	6-1	Washington	St. Mary's (CA)
20170210	H	7-0	Army	Sacred Heart
20170210	N	4-1	Florida	Michigan
20170210	A	4-2	Missouri	Kansas State
20170210	N	4-1	Georgia	Duke
20170210	H	7-0	Chattanooga	Brenau
20170210	H	7-0	New Orleans	Loyola - New Orleans
20170210	H	4-3	Georgia State	Louisville
20170210	H	7-0	Gonzaga	Eastern Washington
20170210	N	4-2	Pepperdine	Texas A&M
20170211	H	5-2	Davidson	East Carolina
20170211	H	4-0	Dayton	Valparaiso
20170211	A	6-1	Duquesne	St. Bonaventure
20170211	A	1-6	Fordham	NJIT
20170211	A	7-0	St. Joseph's (PA)	Lafayette
20170211	H	6-1	St. Bonaventure	Slippery Rock
20170211	A	6-1	UMass	George Washington
20170211	H	5-2	VCU	James Madison
20170211	A	4-3	Houston	UTEP
20170211	H	7-0	Tulsa	Sam Houston
20170211	H	7-0	South Florida	Stetson
20170211	H	6-1	Boston College	Bryant
20170211	H	7-0	Boston College	Rhode Island
20170211	N	5-2	Georgia Tech	Ole Miss
20170211	N	4-2	North Carolina	California
20170211	H	4-0	Wake Forest	Liberty
20170211	H	7-0	Wake Forest	William & Mary
20170211	H	4-2	Baylor	Rice
20170211	H	5-2	Texas	Miami (FL)
20170211	A	4-3	West Virginia	Buffalo
20170211	N	5-2	Connecticut	Stony Brook
20170211	A	5-2	Seton Hall	Quinnipiac
20170211	N	4-0	Idaho	Southern Utah
20170211	N	4-0	Idaho	Youngstown State
20170211	A	6-1	Charleston Southern	Wofford
20170211	A	5-2	USC Upstate	Campbell
20170211	N	4-1	Michigan	Vanderbilt
20170211	N	4-3	Ohio State	Oklahoma State
20170211	H	7-0	CSU Fullerton	UC Riverside
20170211	H	4-1	Long Beach State	CSUN
20170211	H	4-3	UC Santa Barbara	San Jose State
20170211	H	7-0	Delaware	George Mason
20170211	A	4-0	Drexel	Colgate
20170211	H	6-1	Elon	Towson
20170211	H	7-0	Florida Atlantic	Florida A&M
20170211	N	4-3	North Texas	Wisconsin
20170211	H	7-0	Cleveland State	Niagara
20170211	N	4-1	Dartmouth	Brown
20170211	N	4-3	Harvard	Cornell
20170211	N	4-2	Princeton	Columbia
20170211	N	4-3	Eastern Michigan	Creighton
20170211	H	5-2	Northern Illinois	Illinois State
20170211	H	7-0	Air Force	Incarnate Word
20170211	H	5-0	Air Force	Northern Colorado
20170211	A	6-1	Nevada	Santa Clara
20170211	H	7-0	UNLV	Southern Utah
20170211	H	4-0	UNLV	Youngstown State
20170211	H	6-1	Wyoming	Montana State
20170211	H	4-2	Colorado	Utah State
20170211	N	7-0	Washington	San Diego State
20170211	A	5-2	Bucknell	Binghamton
20170211	A	4-3	Arkansas	Kansas
20170211	N	4-1	Auburn	Yale
20170211	N	4-1	Florida	Texas Tech
20170211	H	7-0	Mississippi State	Louisiana
20170211	A	7-0	South Carolina	Clemson
20170211	N	4-1	Georgia	Pepperdine
20170211	H	6-1	Lamar	Alcorn State
20170211	H	4-0	Lamar	Alcorn State
20170211	A	7-0	Nicholls State	Loyola - New Orleans
20170211	H	5-2	Northwestern State (LA)	Southern Miss
20170211	H	4-3	Southeastern Louisiana	Jackson State
20170211	H	4-0	New Orleans	Southern
20170211	A	6-1	Appalachian State	Radford
20170211	A	4-0	Coastal Carolina	NC A&T
20170211	A	4-2	Coastal Carolina	UNC Greensboro
20170211	N	6-1	Georgia State	Miami (OH)
20170211	A	7-1	Mississippi Valley	Rust
20170211	H	7-0	Gonzaga	Seattle
20170211	H	6-1	Pacific (CA)	Incarnate Word
20170211	A	4-3	San Francisco	UC Irvine
20170212	H	7-0	Duquesne	Carnegie Mellon
20170212	A	5-2	George Washington	Navy
20170212	A	4-0	Houston	New Mexico State
20170212	H	6-1	Tulsa	Middle Tennessee
20170212	H	6-1	South Florida	Troy
20170212	H	5-2	N.C. State	ETSU
20170212	H	6-1	N.C. State	William & Mary
20170212	A	4-3	Notre Dame	Illinois
20170212	N	4-3	North Carolina	Ohio State
20170212	H	7-0	Virginia Tech	Radford
20170212	H	5-2	Florida Gulf Coast	Florida Atlantic
20170212	H	4-0	Iowa State	Illinois State
20170212	H	4-0	Oklahoma	Wisconsin
20170212	N	4-2	Oklahoma State	California
20170212	N	4-0	Texas Tech	Pepperdine
20170212	A	4-3	DePaul	Purdue
20170212	A	6-1	Montana State	Northern Colorado
20170212	H	7-0	Charleston Southern	S.C. State
20170212	N	4-2	Michigan	Texas A&M
20170212	H	5-2	Michigan State	Xavier
20170212	H	7-0	Nebraska	Creighton
20170212	H	4-3	Penn State	Pittsburgh
20170212	A	6-1	Long Beach State	San Francisco
20170212	H	6-1	Hawaii	UC Davis
20170212	H	4-3	UC Santa Barbara	Arizona
20170212	A	5-2	Delaware	Navy
20170212	A	7-0	Towson	NCCU
20170212	H	6-1	UNC Wilmington	USC Upstate
