date	where	score	winner	loser
20200119	H	4-2	Pepperdine	San Francisco
20200119	H	7-0	Hawaii Pacific	Caltech
20200119	N	6-3	Trinity (TX)	Pacific (OR)
20200120	H	6-1	Duke	Elon
20200120	H	4-1	Notre Dame	Purdue
20200120	H	7-0	Baylor	Nebraska
20200120	H	7-0	Oklahoma	Bryant
20200120	H	4-0	Oklahoma	Oral Roberts
20200120	H	4-3	Texas Tech	Abilene Christian
20200120	H	7-0	Texas Tech	UTRGV
20200120	A	4-0	Butler	Saint Louis
20200120	N	4-1	Butler	Wash U
20200120	N	5-2	Northern Arizona	UC Riverside
20200120	A	4-0	Delaware	Bucknell
20200120	H	7-0	Middle Tennessee	Austin Peay
20200120	H	4-0	Middle Tennessee	New Mexico
20200120	A	5-2	Binghamton	Quinnipiac
20200120	N	4-2	Bryant	Oral Roberts
20200120	H	4-3	Washington	UC Santa Barbara
20200120	H	6-1	Alabama	Samford
20200120	H	7-0	Alabama	North Alabama
20200120	H	7-0	Tennessee	The Citadel
20200120	H	7-0	Tennessee	Penn
20200120	H	7-0	Georgia	Kennesaw State
20200120	H	7-0	Louisiana	Prairie View A&M
20200120	H	6-1	Louisiana	Prairie View A&M
20200120	N	6-1	Gonzaga	Northern Illinois
20200121	H	4-1	Old Dominion	BYU
20200121	N	7-0	Southern Miss	Prairie View A&M
20200121	H	7-0	New Orleans	Prairie View A&M
20200122	H	7-0	Tulane	Jackson State
20200122	H	7-0	Tulane	Jackson State
20200122	H	6-1	St. John's (NY)	Wagner
20200123	A	5-0	A&M-Corpus Christi	Prairie View A&M
20200123	A	7-0	A&M-Corpus Christi	Prairie View A&M
20200123	H	7-0	Denver	Bryant
20200123	H	4-3	San Francisco	UC Davis
20200124	H	4-3	Saint Louis	Chicago State
20200124	H	7-0	Duke	Campbell
20200124	H	4-2	Wake Forest	ETSU
20200124	H	7-0	Lipscomb	Austin Peay
20200124	A	4-3	Xavier	Northern Kentucky
20200124	H	5-2	Sacramento State	Eastern Washington
20200124	N	4-3	Michigan	Texas Tech
20200124	H	5-2	Wisconsin	DePaul
20200124	H	4-3	James Madison	Richmond
20200124	H	6-1	Southern Miss	Alcorn State
20200124	A	4-3	IUPUI	Saint Louis
20200124	H	4-3	Brown	Buffalo
20200124	A	4-3	Dartmouth	Alabama
20200124	H	4-3	Harvard	BYU
20200124	H	7-0	Penn	Navy
20200124	A	6-1	Toledo	Wright State
20200124	A	4-3	Toledo	Dayton
20200124	H	7-0	Air Force	Bryant
20200124	H	7-0	Boise State	Montana State
20200124	H	7-0	Boise State	Seattle
20200124	N	4-3	Bryant	Northern Colorado
20200124	H	5-2	Belmont	Troy
20200124	H	7-0	Washington	Grand Canyon
20200124	H	7-0	Navy	Mount St. Mary's (MD)
20200124	A	4-3	Auburn	Clemson
20200124	N	4-3	LSU	Virginia Tech
20200124	A	4-3	Ole Miss	Illinois
20200124	N	4-1	Kentucky	Penn State
20200124	H	0-0	Incarnate Word	OLLU (TX)
20200124	H	7-0	New Orleans	Jackson State
20200124	H	7-0	Denver	Metropolitan State
20200124	H	5-2	Denver	Weber State
20200124	H	6-1	Illinois State	Eastern Illinois
20200124	H	6-1	Illinois State	Illinois Springfield
20200124	H	6-1	Portland	Portland State
20200124	A	0-0	Santa Rosa	Cabrillo
20200124	H	6-3	Mt. San Jacinto	San Diego Mesa
20200124	H	7-0	East Carolina	NCCU
20200124	H	7-0	George Washington	Howard
20200125	A	6-1	Davidson	Fordham
20200125	H	6-1	Duquesne	Mount St. Mary's (MD)
20200125	N	4-2	Florida State	Vanderbilt
20200125	N	4-3	Georgia Tech	Oregon
20200125	N	4-1	Louisville	New Mexico
20200125	N	4-0	N.C. State	Utah State
20200125	H	4-0	North Carolina	Elon
20200125	H	4-0	Virginia	Memphis
20200125	H	4-2	Wake Forest	Kentucky
20200125	A	4-3	SMU	Lamar
20200125	N	4-2	Tulsa	Utah
20200125	N	4-3	Central Florida	San Diego
20200125	N	4-2	South Florida	Fresno State
20200125	A	4-3	Wichita State	Arkansas
20200125	H	5-2	Lipscomb	Troy
20200125	H	4-0	Baylor	Gonzaga
20200125	H	4-0	TCU	Florida Atlantic
20200125	H	4-0	Texas	Indiana
20200125	H	4-0	Butler	Marian (IN)
20200125	H	4-3	Butler	Valparaiso
20200125	N	6-1	St. John's (NY)	Marist
20200125	N	6-0	Idaho State	Seattle
20200125	N	7-0	Montana State	Whitman
20200125	A	4-3	Weber State	Bryant
20200125	N	5-2	UNC Asheville	NCCU
20200125	H	4-1	Illinois	Texas Tech
20200125	N	4-3	Michigan	Ole Miss
20200125	H	4-2	Michigan State	Ball State
20200125	H	7-0	Michigan State	Niagara
20200125	H	4-0	Ohio State	Purdue
20200125	N	6-1	Cal Poly	Grand Canyon
20200125	H	7-0	UC Davis	Sonoma State
20200125	H	5-2	UC Davis	UTSA
20200125	H	5-2	Charlotte	NC A&T
20200125	H	5-0	Charlotte	S.C. State
20200125	N	4-0	Middle Tennessee	Drake
20200125	N	4-2	Middle Tennessee	Wichita State
20200125	H	6-1	Rice	Incarnate Word
20200125	H	7-0	Southern Miss	Florida A&M
20200125	A	5-2	Youngstown State	St. Bonaventure
20200125	N	4-0	Columbia	Oklahoma State
20200125	H	7-0	Cornell	Binghamton
20200125	H	5-2	Yale	Boston College
20200125	N	5-0	Ball State	Niagara
20200125	N	5-2	Northern Illinois	North Dakota
20200125	A	5-2	Western Michigan	Illinois State
20200125	H	5-2	Air Force	Northern Colorado
20200125	H	5-2	Jacksonville State	West Alabama
20200125	N	4-2	Arizona	Notre Dame
20200125	N	4-0	California	Miami (FL)
20200125	H	4-1	Stanford	Tulane
20200125	H	4-1	UCLA	San Diego State
20200125	H	4-0	USC	UNC Wilmington
20200125	A	4-3	Boston University	Sacred Heart
20200125	H	6-1	Colgate	St. Francis (NY)
20200125	H	7-0	Lehigh	St. Francis (PA)
20200125	H	4-0	Texas A&M	South Alabama
20200125	H	4-1	Arkansas	Drake
20200125	H	4-0	Florida	Temple
20200125	N	4-0	South Carolina	Oklahoma
20200125	H	4-0	Tennessee	Arizona State
20200125	A	4-1	Georgia	Mississippi State
20200125	A	7-0	Chattanooga	Austin Peay
20200125	N	4-2	ETSU	Penn State
20200125	H	4-0	Furman	Gardner-Webb
20200125	H	4-3	Mercer	Presbyterian
20200125	H	4-1	A&M-Corpus Christi	Trinity (TX)
20200125	H	4-0	A&M-Corpus Christi	Trinity (TX)
20200125	H	6-1	Illinois State	Prairie State
20200125	H	6-1	Coastal Carolina	USC Upstate
20200125	N	4-2	Georgia State	Old Dominion
20200125	H	6-1	Texas Arlington	Cameron
20200125	H	7-0	Texas Arlington	Prairie View A&M
20200125	A	5-2	Jackson State	Loyola - New Orleans
20200125	H	7-0	Portland	Idaho
20200125	N	4-3	Santa Clara	UC Santa Barbara
20200125	H	4-3	Queens (NC)	Winthrop
20200125	N	7-2	Augustana (IL)	Illinois Tech
20200125	H	9-0	Augustana (IL)	Wabash
20200125	A	4-3	Hanover	Thomas More
20200125	N	9-0	Illinois Tech	Wabash
20200125	A	6-3	St. Thomas (TX)	East Texas Baptist
20200125	H	8-1	Chicago	Lewis
20200125	H	5-2	Iowa	Marquette
20200125	H	6-1	Iowa	Omaha
20200125	N	7-0	Minnesota	BYU
20200126	N	5-2	Davidson	Sacred Heart
20200126	H	7-0	Duquesne	Carnegie Mellon
20200126	H	7-0	Clemson	The Citadel
20200126	H	4-3	Clemson	Georgia Southern
20200126	N	4-2	Miami (FL)	Tulane
20200126	A	4-1	N.C. State	Virginia
20200126	N	4-0	Notre Dame	Florida Atlantic
20200126	H	4-0	North Carolina	Georgia State
20200126	N	4-0	Memphis	Utah State
20200126	H	6-1	SMU	Texas Tyler
20200126	N	4-1	Wichita State	Drake
20200126	H	7-0	Liberty	Gardner-Webb
20200126	H	6-1	Liberty	NC A&T
20200126	H	5-2	Stetson	Bethune Cookman
20200126	H	7-0	Stetson	Florida National
20200126	H	4-1	Baylor	Louisville
20200126	N	4-3	Oklahoma State	Arizona State
20200126	H	4-0	TCU	Arizona
20200126	H	4-0	Texas	Florida State
20200126	A	4-0	St. John's (NY)	Army
20200126	N	4-0	St. John's (NY)	Connecticut
20200126	A	5-2	Xavier	Wright State
20200126	A	4-3	Weber State	Air Force
20200126	H	4-0	Ohio State	Tulsa
20200126	H	4-0	Ohio State	Toledo
20200126	N	4-3	Purdue	Utah
20200126	H	4-0	Wisconsin	Northern Illinois
20200126	H	4-0	Wisconsin	North Dakota
20200126	H	6-1	UC Riverside	UCSD
20200126	N	4-1	UC Santa Barbara	UNC Wilmington
20200126	H	6-1	Delaware	Chestnut Hill
20200126	H	4-3	Delaware	Villanova
20200126	H	6-1	William & Mary	James Madison
20200126	A	4-2	Middle Tennessee	Arkansas
20200126	N	4-2	Old Dominion	Elon
20200126	A	4-3	Youngstown State	Binghamton
20200126	H	7-0	Brown	Fordham
20200126	A	4-2	Columbia	Tennessee
20200126	N	4-3	Dartmouth	LSU
20200126	H	6-1	Harvard	Minnesota
20200126	H	7-0	Princeton	Buffalo
20200126	H	7-0	Princeton	Drexel
20200126	H	4-3	Yale	Boston University
20200126	H	6-1	Binghamton	St. Francis (NY)
20200126	A	4-3	Western Michigan	Valparaiso
20200126	H	7-0	Boise State	Idaho State
20200126	H	7-0	Boise State	Whitman
20200126	N	4-0	Nevada	Holy Names
20200126	A	5-0	Nevada	Sonoma State
20200126	A	4-3	Eastern Illinois	Illinois - Chicago
20200126	N	4-0	Oregon	South Alabama
20200126	H	4-0	Stanford	California
20200126	H	4-3	UCLA	Central Florida
20200126	H	4-0	USC	Santa Clara
20200126	H	5-2	Washington	Cal Poly
