date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20080827	454555	454817	N	    	Boston University	Vanessa Steiner     	Brown	Cate Stewart        	6-1,5-7,1-0(5)
20080905	393583	434260	N	  16	Wichita State	Lutfiana Budiharto  	Cowley County (KS)	Jessica Montemayor  	6-0,6-0
20080905	457418	424762	N	  16	Omaha	Samantha Thomas     	Cowley County (KS)	Brittany Laner      	6-4,6-2
20080905	421204	395760	N	    	Southeast Missouri	Alyce Kelly         	Wash U	Kalee alex Cassady  	6-2, 3-6, (12-10)
20080906	421088	428381	A	   2	Valparaiso	Molly Keifer        	Wayne State	Meghan Luzod        	4-6,6-4,6-4
20080906	450104	398904	A	   3	Valparaiso	Jenny Schwartz      	Wayne State	Debora Correa       	4-6,6-4,7-5
20080906	429045	413965	N	   4	Duquesne	Tara Majdalani      	Carnegie Mellon	Kelly Hart          	6-2, 6-1
20080906	394757	439503	N	   4	Delaware	Amanda Campbell     	Haverford	Ingrid Pancoast     	6-0;6-0
20080906	394757	447832	N	   4	Delaware	Amanda Campbell     	Haverford	Meaghan Ryan        	6-0;6-0
20080906	395303	420496	N	   4	Delaware	Samantha Carnall    	Haverford	Sarita Kapadia      	6-0;6-0
20080906	403103	392217	N	   4	Delaware	Megan Doran         	Haverford	Christina Bradley   	6-1;6-0
20080906	406214	406892	N	   4	Delaware	Courtney Fenimore   	Haverford	Helen Fisun         	6-1;6-0
20080906	412083	403468	N	   4	Delaware	Lauren Gruber       	Haverford	Katherine Drooyan   	6-1;6-1
20080906	429045	415290	N	   8	Duquesne	Tara Majdalani      	Carnegie Mellon	Ashley Herrick      	6-0, 7-6(3)
20080906	395303	425758	N	    	Delaware	Samantha Carnall    	Swarthmore	Marissa Lee         	6-0, 6-0
20080906	403103	397346	N	    	Delaware	Megan Doran         	Swarthmore	Luann Cignavitch    	6-1, 6-2
20080906	389979	403584	N	    	Delaware	Elena Berry         	Swarthmore	Rosie Dubrin        	6-2, 6-2
20080906	388125	407036	N	    	Arkansas State	Elne Barnard        	Wash U	Kristin Fleming     	6-3, 6-1
20080906	396639	455960	N	    	Arkansas State	Paula Chelminska    	Wash U	Erin Swaller        	6-4, 6-2
20080906	415295	395760	N	    	Arkansas State	Jenny Herring       	Wash U	Kalee alex Cassady  	6-3, 6-3
20080906	420327	405161	N	    	Arkansas State	Menna Kamal         	Wash U	Luisa Errichetti    	6-0, 6-0
20080906	420327	391959	N	    	Arkansas State	Menna Kamal         	Wash U	Julie Bowerman      	6-3, 6-1
20080906	438115	448373	N	    	Arkansas State	Tina Ojdanic        	Wash U	Elise Sambol        	6-1, 6-3
20080906	460042	422719	N	    	Arkansas State	Rome Vanwyk         	Wash U	Karina Kocemba      	6-3, 6-1
20080906	466450	457805	N	    	Arkansas State	Leydi Zora          	Wash U	Natalie Tingir      	6-1, 6-2
