date	where	score	winner	loser
20100221	N	5-2	Lamar	Colorado State
20100221	H	7-0	Southeastern Louisiana	Jackson State
20100221	A	7-0	Coastal Carolina	Mercer
20100221	H	7-0	Georgia Southern	Hampton
20100221	H	4-3	Southern	Louisiana Tech
20100221	A	7-0	Seattle	Portland State
20100221	N	0-7	Santa Clara	Montana
20100221	N	6-1	Detroit Mercy	Southeast Missouri
20100222	H	7-0	Virginia	Winthrop
20100222	H	6-1	California	Arizona State
20100222	H	1-6	San Francisco	Hawaii
20100223	H	6-1	VCU	Winthrop
20100223	A	6-1	East Carolina	Campbell
20100223	H	6-1	Xavier	Butler
20100223	H	4-2	Sacramento State	Hawaii
20100223	H	5-2	Maryland	Delaware
20100223	A	5-2	USC	San Diego State
20100223	H	7-0	Florida	Florida State
20100223	H	6-1	Missouri	Saint Louis
20100224	A	5-2	Clemson	Georgia Tech
20100224	H	6-1	Virginia	William & Mary
20100224	H	4-3	Michigan	TCU
20100224	H	0-7	Stanford	Hawaii
20100224	H	7-0	Auburn	Troy
20100224	H	7-0	South Carolina	College of Charleston
20100224	H	7-0	Samford	UAB
20100225	H	7-0	Duke	N.C. State
20100225	N	7-0	Northern Arizona	WNM
20100225	H	7-0	Rutgers	Georgetown
20100225	A	6-1	Hawaii	Santa Clara
20100225	A	7-0	UNC Wilmington	Presbyterian
20100225	H	7-0	UTEP	UTRGV
20100225	H	4-3	Mississippi State	Tulane
20100226	A	4-2	Louisville	Missouri
20100226	A	7-0	Syracuse	Niagara
20100226	A	7-0	Virginia	Boston College
20100226	A	5-2	Virginia Tech	Maryland
20100226	N	1-6	West Virginia	Connecticut
20100226	A	7-0	Butler	Dayton
20100226	N	5-2	Idaho	Portland
20100226	A	4-3	Montana	Weber State
20100226	A	4-3	Sacramento State	UC Irvine
20100226	H	4-3	Michigan	Baylor
20100226	H	6-1	Minnesota	Iowa
20100226	H	6-1	Nebraska	Colorado State
20100226	A	5-2	Northwestern	Illinois
20100226	H	4-3	Purdue	Oregon
20100226	N	7-0	Cal Poly	San Jose State
20100226	H	7-0	CSUN	Cal State LA
20100226	H	5-2	UC Santa Barbara	UC Davis
20100226	H	5-2	UTEP	Northern Arizona
20100226	A	6-1	Milwaukee	Bradley
20100226	A	5-2	Bowling Green	Cleveland State
20100226	A	4-3	Western Michigan	Michigan State
20100226	H	7-0	Air Force	CSU-Pueblo
20100226	H	7-0	Air Force	Metropolitan State
20100226	H	7-0	Boise State	New Mexico
20100226	H	5-2	Nevada	San Francisco
20100226	H	6-1	UNLV	Denver
20100226	A	4-3	Arizona	BYU
20100226	H	6-1	Arizona State	Fresno State
20100226	A	5-2	California	USC
20100226	H	6-1	Arkansas	Memphis
20100226	H	6-1	Arkansas	Oral Roberts
20100226	H	6-1	Georgia State	Georgia Southern
20100226	N	4-0	Southern	Alabama A&M
20100226	N	6-1	Southern	Alcorn State
20100226	H	5-2	New Mexico State	UTRGV
20100227	H	5-2	VCU	Penn State
20100227	A	3-4	Cincinnati	Connecticut
20100227	A	5-2	East Carolina	Wofford
20100227	N	5-0	SMU	Louisville
20100227	N	7-0	Tulsa	Colorado State
20100227	A	6-1	Boston College	UMass
20100227	H	6-1	Miami (FL)	Clemson
20100227	H	4-3	N.C. State	Florida International
20100227	A	4-3	Syracuse	Buffalo
20100227	A	4-3	North Alabama	Western Kentucky
20100227	A	4-3	Kansas	New Mexico State
20100227	N	6-0	Oklahoma	Memphis
20100227	N	7-0	Texas	Fresno State
20100227	N	4-3	Texas Tech	San Francisco
20100227	A	4-3	DePaul	BYU
20100227	H	4-3	Seton Hall	Towson
20100227	H	7-0	Marquette	Milwaukee
20100227	N	7-0	Idaho	Portland State
20100227	N	5-2	Idaho	Seattle
20100227	N	6-1	Northern Arizona	UTRGV
20100227	H	6-1	Charleston Southern	UNC Asheville
20100227	H	7-0	Longwood	NC A&T
20100227	H	4-3	Indiana	Oregon
20100227	N	4-3	Iowa	Princeton
20100227	H	5-2	Purdue	Harvard
20100227	A	5-2	Wisconsin	Marquette
20100227	H	4-1	Long Beach State	Pacific (CA)
20100227	A	5-2	College of Charleston	Samford
20100227	A	5-1	Marshall	Middle Tennessee
20100227	A	4-3	Rice	LSU
20100227	H	6-1	Brown	Lipscomb
20100227	H	4-3	Columbia	Long Island
20100227	H	7-0	Dartmouth	SNHU
20100227	H	7-0	Norfolk State	Chowan
20100227	H	0-7	Air Force	Abilene Christian
20100227	H	0-7	Utah State	Montana
20100227	H	7-0	Wyoming	Northern Colorado
20100227	H	6-1	UCLA	Stanford
20100227	H	5-2	Utah	Arizona
20100227	N	6-1	Washington State	New Mexico
20100227	A	6-1	Washington State	New Mexico
20100227	H	5-2	Mississippi State	Louisiana
20100227	H	5-2	Vanderbilt	Brown
20100227	H	4-3	Furman	UNC Wilmington
20100227	H	5-2	Sam Houston	UTSA
20100227	H	4-3	Texas State	Nicholls State
20100227	H	6-1	Texas Arlington	Southeastern Louisiana
20100227	A	4-0	Southern	Jackson State
20100227	N	6-0	Southern	Mississippi Valley
20100227	N	7-0	Seattle	Portland State
20100227	N	6-0	Pepperdine	Denver
20100227	A	6-1	Pittsburgh	St. Bonaventure
20100228	H	6-1	VCU	Iowa State
20100228	H	4-1	SMU	Missouri
20100228	A	5-2	Tulsa	Nebraska
20100228	A	4-3	Central Florida	Florida Atlantic
20100228	H	4-3	South Florida	Texas A&M
20100228	H	7-0	Syracuse	Pittsburgh
20100228	H	7-0	Virginia	Old Dominion
20100228	H	7-0	Virginia	Maryland
20100228	H	4-3	Wake Forest	Florida International
20100228	A	4-1	Kansas	UTEP
20100228	A	4-3	Seton Hall	Navy
20100228	A	5-2	Montana	Idaho State
20100228	A	4-3	Sacramento State	San Diego
20100228	H	5-2	Illinois	Harvard
20100228	H	6-1	Minnesota	Carleton
20100228	H	6-1	Northwestern	Georgia Tech
20100228	H	7-0	Ohio State	Cal U (PA)
20100228	H	4-1	Ohio State	Oregon
20100228	A	6-1	College of Charleston	Chattanooga
20100228	A	6-1	UNC Wilmington	Charlotte
20100228	A	4-3	William & Mary	Wisconsin
20100228	A	6-1	Rice	Tulane
20100228	H	7-0	Cleveland State	Oakland
20100228	H	7-0	Dartmouth	Quinnipiac
20100228	H	4-3	Penn	Bucknell
20100228	A	5-2	Princeton	Minnesota
20100228	H	7-0	Miami (OH)	Detroit Mercy
20100228	A	5-2	Toledo	Cleveland State
20100228	H	6-1	Bethune Cookman	Mount St. Mary's (MD)
20100228	N	4-3	Florida A&M	Duquesne
20100228	H	6-1	Boise State	Washington State
20100228	H	4-3	Nevada	Texas Tech
20100228	H	4-3	UNLV	Pepperdine
20100228	H	4-3	UCLA	California
20100228	H	5-2	Utah	DePaul
20100228	H	6-1	Utah	Weber State
20100228	A	6-1	Washington	Long Beach State
20100228	H	5-2	Army	St. John's (NY)
20100228	H	6-1	Arkansas	Oklahoma
20100228	H	4-3	Auburn	TCU
20100228	H	7-0	Florida	Duke
20100228	H	7-0	Ole Miss	Middle Tennessee
20100228	H	5-2	Mississippi State	Southern Miss
20100228	H	6-1	UNC Greensboro	Longwood
20100228	A	7-0	Lamar	Central Arkansas
20100228	H	4-3	Sam Houston	A&M-Corpus Christi
20100228	H	7-0	Coastal Carolina	UNC Asheville
20100228	H	5-2	Texas State	Southeastern Louisiana
20100228	H	5-2	Texas Arlington	Nicholls State
20100228	N	5-0	Southern	Alabama State
20100228	A	7-0	Pacific (CA)	UC Riverside
20100228	A	7-0	St. Mary's (CA)	Santa Clara
20100301	A	5-2	Boston College	Florida Gulf Coast
20100301	H	7-0	Cal Poly	UC Davis
20100301	H	4-3	Lamar	Arkansas State
20100301	H	5-2	Santa Clara	Xavier
20100302	H	5-2	Elon	Charlotte
20100302	H	6-1	San Diego State	Eastern Michigan
20100302	A	4-3	Southeastern Louisiana	UTSA
20100303	A	6-1	Baylor	Texas Tech
20100303	H	5-2	Marquette	Miami (OH)
20100303	A	7-0	Michigan	Loyola Marymount
20100303	H	7-0	Dartmouth	UMass
20100303	N	5-2	Bethune Cookman	NC A&T
20100303	H	5-2	South Carolina	South Florida
20100303	A	6-1	New Mexico State	UTEP
20100304	H	7-0	North Carolina	N.C. State
20100304	H	7-2	North Alabama	Martin Methodist
20100304	H	6-1	Long Beach State	Eastern Michigan
20100304	N	7-0	Bethune Cookman	Norfolk State
20100304	N	6-1	NC A&T	Norfolk State
20100304	H	6-1	Stanford	St. Mary's (CA)
20100304	H	5-2	UNC Greensboro	East Carolina
20100304	H	6-1	San Francisco	Xavier
20100305	H	7-0	Tulsa	North Texas
20100305	H	4-3	Central Florida	Louisiana
20100305	H	6-1	Clemson	South Florida
20100305	H	7-0	Miami (FL)	Boston College
20100305	H	6-1	Virginia Tech	Louisville
20100305	H	6-1	Oklahoma	Wichita State
20100305	H	6-1	Oklahoma State	Denver
20100305	H	6-1	Northern Arizona	Montana
20100305	H	6-1	Charleston Southern	Liberty
20100305	A	5-2	USC Upstate	Belmont
20100305	A	6-1	Michigan	Pepperdine
20100305	A	7-0	Ohio State	Penn State
20100305	H	4-3	Cal Poly	UC Santa Barbara
20100305	H	7-0	UC Irvine	UC Riverside
20100305	A	4-3	Illinois - Chicago	UTEP
20100305	H	7-0	Youngstown State	IUPUI
20100305	H	6-1	Brown	Western Michigan
20100305	A	4-3	Columbia	George Washington
20100305	H	5-2	Princeton	William & Mary
20100305	A	4-3	Eastern Michigan	Loyola Marymount
20100305	N	6-0	Bethune Cookman	Savannah State
20100305	N	7-0	Bethune Cookman	WSSU
20100305	N	7-0	Florida A&M	UMES
20100305	N	7-0	S.C. State	Norfolk State
20100305	A	6-1	Air Force	UAB
20100305	A	5-2	Wyoming	New Mexico State
20100305	A	5-2	Arizona State	Washington State
20100305	H	7-0	California	San Diego State
20100305	A	4-3	UCLA	USC
20100305	A	7-0	USC	Oregon
20100305	H	7-0	Utah	Fresno State
20100305	H	5-2	Washington	Arizona
20100305	H	7-0	Army	Providence
20100305	H	7-0	Florida	Arkansas
20100305	H	4-3	Ole Miss	Vanderbilt
20100305	H	5-2	Mississippi State	Kentucky
20100305	H	5-2	South Carolina	LSU
20100305	H	6-1	Tennessee	Auburn
20100305	H	4-3	Georgia	Alabama
20100305	H	4-3	Appalachian State	Longwood
20100305	H	4-3	Georgia State	Samford
20100305	A	3-6	Alabama A&M	UAH
20100305	A	7-0	Wright State	SIUE
20100306	H	5-2	VCU	Virginia
20100306	A	5-2	South Florida	Winthrop
20100306	N	6-1	Louisville	South Alabama
20100306	A	5-2	N.C. State	Wake Forest
20100306	H	5-4	North Alabama	Western Kentucky
20100306	H	7-0	Baylor	Iowa State
20100306	H	4-3	Texas	SMU
20100306	N	4-3	Providence	NJIT
20100306	A	5-2	Montana State	Idaho State
20100306	A	6-1	Portland State	Lewis & Clark (OR)
20100306	H	5-2	Charleston Southern	Gardner-Webb
20100306	A	7-0	Longwood	Lees-McRae
20100306	A	6-1	USC Upstate	Lipscomb
20100306	N	6-1	USC Upstate	Murray State
20100306	H	5-2	Iowa	Missouri
20100306	A	5-2	Northwestern	Purdue
20100306	H	4-3	Penn State	Temple
20100306	H	6-1	Maryland	Columbia
20100306	H	7-0	Long Beach State	UC Davis
20100306	H	4-2	UC Irvine	CSUN
20100306	H	4-3	UC Santa Barbara	Pacific (CA)
20100306	H	6-0	Drexel	Hofstra
20100306	N	4-3	North Texas	Kansas State
20100306	A	4-3	Illinois - Chicago	New Mexico State
20100306	H	4-3	Cornell	Marquette
20100306	A	6-1	Harvard	Central Florida
20100306	H	5-2	Princeton	Marshall
20100306	H	7-0	Florida A&M	NC A&T
20100306	N	7-0	Florida A&M	Norfolk State
20100306	N	7-0	Air Force	Wofford
20100306	H	5-2	Colorado State	Saint Louis
20100306	A	7-0	Wyoming	UTEP
20100306	H	4-3	Jacksonville State	Austin Peay
20100306	A	5-2	Arizona State	Washington
20100306	H	7-0	Colorado	Northern Colorado
20100306	A	5-2	Stanford	California
20100306	A	7-0	UCLA	Oregon
20100306	H	6-1	Washington State	Arizona
20100306	H	6-1	Army	Marist
20100306	H	6-1	Army	Quinnipiac
20100306	H	7-0	Navy	Morgan State
20100306	A	5-2	Texas A&M	TCU
20100306	H	6-1	UNC Greensboro	Chattanooga
20100306	H	7-0	Sam Houston	Central Arkansas
20100306	H	6-1	Coastal Carolina	Liberty
20100306	H	7-0	Georgia Southern	Western Carolina
20100306	H	5-2	Texas State	A&M-Corpus Christi
20100306	A	6-1	Texas Arlington	UTSA
20100306	H	4-1	BYU	Fresno State
20100306	A	6-0	Portland	Portland State
20100306	H	7-0	San Francisco	Southern Utah
20100306	A	7-0	Wright State	Western Illinois
20100306	H	7-0	Akron	Cincinnati
20100306	H	7-0	Akron	IUPUI
20100307	N	5-2	Davidson	CWRU
20100307	N	5-2	Davidson	Richmond
20100307	H	6-1	Tulsa	Kansas State
20100307	H	5-2	Clemson	Florida State
20100307	H	6-1	Syracuse	Bucknell
20100307	H	7-0	Virginia Tech	South Alabama
20100307	A	4-0	Kansas	New Orleans
20100307	N	5-2	Marquette	Binghamton
20100307	H	5-2	UNC Asheville	Longwood
20100307	A	4-3	Illinois	TCU
20100307	H	4-3	Iowa	DePaul
20100307	A	7-0	Northwestern	Indiana
20100307	H	5-2	Rutgers	Army
20100307	H	4-3	Cal Poly	Pacific (CA)
20100307	A	6-1	UC Davis	UC Riverside
20100307	H	7-0	College of Charleston	Charlotte
20100307	H	7-0	College of Charleston	Western Carolina
20100307	H	6-1	Elon	Chattanooga
20100307	N	6-1	Charlotte	CWRU
20100307	A	1-8	Western Kentucky	UAH
20100307	H	6-1	Cleveland State	Youngstown State
20100307	H	6-1	Yale	Western Michigan
20100307	H	7-0	Quinnipiac	Providence
20100307	N	7-0	Florida A&M	WSSU
20100307	H	5-2	Boise State	Utah
20100307	H	7-0	Wyoming	Illinois - Chicago
20100307	H	6-1	Army	NJIT
20100307	H	6-1	Navy	Towson
20100307	H	7-0	Florida	LSU
20100307	H	6-1	Ole Miss	Kentucky
20100307	H	6-1	South Carolina	Arkansas
20100307	H	5-2	Tennessee	Alabama
20100307	H	4-3	Georgia	Auburn
20100307	A	7-0	Vanderbilt	Mississippi State
20100307	H	4-3	Samford	Air Force
20100307	H	7-0	Coastal Carolina	Radford
20100307	A	4-1	Texas Arlington	A&M-Corpus Christi
20100307	H	6-1	San Francisco	Gonzaga
20100307	A	4-3	St. Mary's (CA)	Sacramento State
20100308	H	5-2	South Florida	Harvard
20100308	A	6-1	Virginia	Marshall
20100308	N	7-0	Connecticut	Bethel (TN)
20100308	A	4-0	Longwood	Western Carolina
20100308	N	6-1	Buffalo	James Madison
20100308	N	6-1	Florida A&M	Hampton
20100308	N	5-2	South Dakota	Martin Methodist
20100309	N	6-1	George Mason	Charleston
20100309	N	6-1	Richmond	Charlotte
20100309	N	7-0	East Carolina	Bryant
20100309	N	6-1	East Carolina	James Madison
20100309	H	5-2	South Florida	Yale
20100309	A	5-2	Syracuse	Cornell
20100309	A	5-2	Baylor	USC
20100309	A	9-0	Seton Hall	St. Thomas (FL)
20100309	H	4-3	Charleston Southern	UNC Greensboro
20100309	H	6-1	Cal Poly	Michigan State
20100309	H	1-6	CSUN	Hawaii
20100309	A	6-1	UC Irvine	CSU Fullerton
20100309	A	9-0	UNC Wilmington	Nova SE
20100309	N	7-0	Bowling Green	South Dakota
20100309	A	6-1	UCLA	Pepperdine
20100309	H	5-2	South Carolina	Wake Forest
20100309	A	6-1	Texas State	UTSA
20100309	A	5-4	Dixie State	Dominican  (CA)
20100309	H	6-1	Santa Clara	Gonzaga
20100309	A	7-0	Pittsburgh	Norfolk State
20100310	A	6-1	Florida State	Pepperdine
20100310	A	7-0	Miami (FL)	Florida International
20100310	A	5-2	Wake Forest	College of Charleston
20100310	N	3-4	Liberty	Connecticut
20100310	A	4-3	Baylor	UCLA
20100310	A	5-2	Penn State	Texas State
20100310	H	7-0	Rutgers	Villanova
20100310	H	6-1	UC Santa Barbara	Hawaii
20100310	H	7-0	College of Charleston	CWRU
20100310	H	7-0	Brown	UMass
20100310	N	5-2	Bowling Green	Temple
20100310	H	7-0	Miami (OH)	SIUE
20100310	H	6-1	San Diego State	Loyola Marymount
20100310	H	7-0	Arizona State	Memphis
20100310	H	6-1	Florida	North Carolina
20100310	H	5-2	Coastal Carolina	UNC Greensboro
20100310	A	8-1	Gonzaga	UC Santa Cruz
20100310	H	7-0	Winthrop	Presbyterian
20100311	H	7-0	Syracuse	Colgate
20100311	A	5-4	Seton Hall	Nova SE
20100311	H	7-0	Sacramento State	Portland State
20100311	H	7-0	Long Beach State	CSU Fullerton
20100311	H	7-0	UC Davis	San Jose State
20100311	A	7-0	Murray State	Southeast Missouri
20100311	A	6-0	Furman	Florida Atlantic
20100311	H	7-0	Southeastern Louisiana	Butler
20100311	H	6-1	Santa Clara	Michigan State
20100311	N	7-0	San Francisco	Portland
20100311	H	7-0	San Diego	Penn
20100311	A	5-2	Winthrop	Davidson
20100312	H	4-3	SMU	Abilene Christian
20100312	H	7-0	SMU	Penn State
20100312	N	5-2	Duke	Notre Dame
20100312	H	6-1	Louisville	Cincinnati
20100312	H	4-3	Syracuse	Binghamton
20100312	H	4-3	Iowa State	Missouri
20100312	H	4-0	Oklahoma State	Oral Roberts
20100312	H	7-0	Xavier	Villanova
20100312	H	7-0	Idaho	Weber State
20100312	A	6-1	Illinois	Indiana
20100312	H	7-0	Nebraska	Colorado
20100312	H	4-3	Purdue	Ohio State
20100312	H	7-0	Long Beach State	Nevada
20100312	H	6-0	UC Davis	Portland State
20100312	A	5-2	UC Santa Barbara	UC Irvine
20100312	H	7-0	Elon	Presbyterian
20100312	H	4-3	UTEP	New Mexico
20100312	N	4-3	Penn	Portland
20100312	H	6-1	Arizona	Memphis
20100312	H	7-0	Arizona State	Oregon
20100312	H	5-2	Arkansas	Ole Miss
20100312	A	6-1	Florida	Auburn
20100312	H	6-1	LSU	Mississippi State
20100312	A	4-3	South Carolina	Alabama
20100312	A	7-0	Georgia	Kentucky
20100312	H	5-2	Vanderbilt	Tennessee
20100312	A	5-2	Furman	Florida Gulf Coast
20100312	H	6-3	Omaha	Nebraska - Kearney
20100312	H	4-3	Georgia Southern	UNC Greensboro
20100312	H	4-3	Louisiana	Middle Tennessee
20100312	H	6-1	San Diego	San Francisco
20100312	A	7-0	Akron	Youngstown State
20100313	H	6-1	Duquesne	Dayton
20100313	A	9-0	George Mason	Barton
20100313	N	7-0	Rhode Island	Niagara
20100313	H	5-2	VCU	Old Dominion
20100313	H	5-2	Tulsa	Rice
20100313	A	6-1	Tulane	South Alabama
20100313	H	6-1	Georgia Tech	North Texas
20100313	A	6-1	Virginia Tech	Richmond
20100313	H	4-3	Baylor	North Carolina
20100313	H	5-2	Kansas	Saint Louis
20100313	A	7-0	Montana	Montana State
20100313	H	9-0	Presbyterian	Converse
20100313	N	7-0	Radford	North Dakota
20100313	H	7-0	Northwestern	Wisconsin
20100313	H	6-1	College of Charleston	UNC Greensboro
20100313	H	5-0	Elon	Western Carolina
20100313	H	7-0	UNC Wilmington	NC A&T
20100313	H	4-3	Niagara	Fordham
20100313	H	5-2	Boise State	BYU
20100313	A	6-1	Nevada	San Jose State
20100313	H	6-1	UNLV	Hawaii
20100313	H	5-2	Arizona	Oregon
20100313	H	4-3	Arizona State	USC
20100313	H	6-1	Army	Rhode Island
20100313	H	5-2	Navy	Providence
20100313	A	6-1	Samford	Davidson
20100313	N	5-2	Southeastern Louisiana	Nicholls State
20100313	H	7-0	Georgia Southern	Wofford
20100313	A	5-2	Texas Arlington	Texas State
20100313	A	8-1	Dixie State	Dominican  (CA)
20100313	H	6-1	New Mexico State	New Mexico
20100313	H	6-1	Pepperdine	Fresno State
20100313	N	5-0	San Francisco	Penn
20100313	N	4-0	St. Mary's (CA)	Portland
20100313	H	7-0	Wright State	Oakland
20100314	H	6-1	Dayton	Oakland
20100314	H	5-2	Central Florida	UAB
20100314	H	5-2	Iowa State	Colorado
20100314	A	5-2	Oklahoma	College of Charleston
20100314	H	4-3	West Virginia	Cal U (PA)
20100314	H	5-1	Georgetown	Providence
20100314	N	6-1	Marquette	San Jose State
20100314	H	6-1	Xavier	Detroit Mercy
20100314	A	6-0	Idaho	Georgetown
20100314	H	7-0	Nebraska	Missouri
20100314	H	7-0	Rutgers	Towson
20100314	H	5-2	Wisconsin	Miami (OH)
20100314	H	6-1	College of Charleston	Jacksonville State
20100314	H	5-2	UNC Wilmington	George Washington
20100314	A	6-1	Marshall	Winthrop
20100314	N	5-2	North Texas	Georgia State
20100314	H	5-2	Illinois - Chicago	Illinois State
20100314	H	0-7	Cornell	St. Bonaventure
20100314	A	6-3	Norfolk State	Shaw
20100314	H	4-3	San Diego State	St. Mary's (CA)
20100314	H	7-0	Army	Niagara
20100314	H	7-0	Arkansas	Mississippi State
20100314	H	4-3	Auburn	South Carolina
20100314	A	4-0	Florida	Alabama
20100314	H	7-0	LSU	Southern
20100314	A	7-0	Ole Miss	LSU
20100314	A	7-0	Tennessee	Kentucky
20100314	A	5-2	Georgia	Vanderbilt
20100314	N	4-3	Coastal Carolina	Cal U (PA)
20100314	H	7-0	Georgia Southern	Bethune Cookman
20100314	H	4-3	Loyola Marymount	Minnesota
20100314	H	5-2	Santa Clara	Northern Iowa
20100314	H	5-2	San Diego	CSUN
20100314	H	5-2	Wright State	IUPUI
20100315	H	4-3	Duquesne	Coastal Carolina
20100315	H	7-0	Miami (FL)	TCU
20100315	A	7-0	N.C. State	College of Charleston
20100315	H	5-2	Stetson	UAB
20100315	H	5-4	North Alabama	Alabama A&M
20100315	H	6-1	Kansas	Cleveland State
20100315	A	7-0	Idaho	Delaware State
20100315	H	6-1	Charleston Southern	Jacksonville State
20100315	A	2-7	Gardner-Webb	Erskine
20100315	N	7-0	Columbia	NJIT
20100315	N	5-2	S.C. State	Embry-Riddle (FL)
20100315	A	5-2	Colorado State	CSU Fullerton
20100316	H	7-0	South Florida	New Mexico
20100316	N	7-0	Clemson	Columbia
20100316	H	4-3	West Virginia	Coastal Carolina
20100316	A	4-3	Idaho	Temple
20100316	H	5-2	Charleston Southern	UMass
20100316	A	5-2	Gardner-Webb	Charlotte
20100316	H	4-1	Hampton	Shaw
20100316	H	7-0	Longwood	Averett
20100316	H	4-3	CSUN	Washington State
20100316	A	4-3	Princeton	College of Charleston
20100316	H	7-0	Florida A&M	Lipscomb
20100316	A	5-0	Ole Miss	West Florida
20100316	H	4-3	San Francisco	Marquette
20100316	A	6-1	Winthrop	Georgia State
20100317	H	7-0	Central Florida	New Mexico
20100317	N	4-1	N.C. State	Princeton
20100317	H	6-1	Iowa State	Cleveland State
20100317	A	6-1	Connecticut	Fairfield
20100317	A	7-0	Idaho	La Salle
20100317	A	4-3	USC Upstate	Charlotte
20100317	A	7-0	Purdue	New Orleans
20100317	A	5-2	Rutgers	Nova SE
20100317	H	4-3	Long Beach State	Minnesota
20100317	H	6-0	College of Charleston	UMass
20100317	H	7-0	Elon	Appalachian State
20100317	A	5-2	James Madison	Richmond
20100317	H	5-2	William & Mary	ETSU
20100317	N	5-2	Bethune Cookman	North Dakota
20100317	N	5-2	S.C. State	Fairleigh Dickinson
20100317	H	7-0	California	Harvard
20100317	H	6-1	USC	Fresno State
20100317	H	4-3	Texas A&M	Arkansas
20100317	H	7-0	LSU	Grambling
20100317	H	4-3	LSU	Tulane
20100317	A	6-1	Mississippi State	Florida Gulf Coast
20100317	H	5-2	San Francisco	Northern Iowa
20100317	H	4-3	San Diego	Washington State
20100317	A	6-1	Akron	Stetson
20100317	A	4-3	Pittsburgh	Youngstown State
20100318	A	6-1	UMass	Presbyterian
20100318	A	5-2	VCU	TCU
20100318	N	5-2	N.C. State	Winthrop
20100318	H	7-0	Iowa State	South Dakota
20100318	H	5-2	Charleston Southern	UNC Wilmington
20100318	N	6-1	Iowa	Wichita State
20100318	A	4-3	Purdue	Tulane
20100318	N	6-0	Cleveland State	South Dakota
20100318	A	6-1	Columbia	Florida Atlantic
20100318	A	4-3	Harvard	St. Mary's (CA)
20100318	A	7-0	Wyoming	Loyola Marymount
20100318	H	7-0	Arizona State	Louisville
20100318	H	4-3	Furman	East Carolina
20100318	H	6-1	UNC Greensboro	Gardner-Webb
20100319	H	5-2	Richmond	Temple
20100319	N	6-1	Tulsa	Wichita State
20100319	N	4-3	Louisville	BYU
20100319	A	5-2	Miami (FL)	Florida State
20100319	A	7-0	Florida Gulf Coast	Lipscomb
20100319	A	7-0	Stetson	Belmont
20100319	H	6-1	Baylor	Oklahoma State
20100319	A	4-3	Oklahoma	Texas Tech
20100319	H	7-0	Texas	Kansas State
20100319	H	7-0	Xavier	St. Bonaventure
20100319	H	5-2	Illinois	Wisconsin
20100319	A	7-0	Purdue	Southeastern Louisiana
20100319	H	6-1	Cal Poly	Utah State
20100319	H	5-2	Long Beach State	Nebraska
20100319	A	4-3	CSUN	Wyoming
20100319	H	6-1	Charlotte	Western Carolina
20100319	A	8-1	Columbia	Nova SE
20100319	N	7-0	Dartmouth	Utah State
20100319	H	7-0	Yale	Quinnipiac
20100319	A	4-3	Bowling Green	Duquesne
20100319	A	4-3	Miami (OH)	Georgia State
20100319	A	5-0	Toledo	Dayton
20100319	A	4-3	Western Michigan	Sam Houston
20100319	H	4-3	Boise State	Denver
20100319	H	6-1	California	Sacramento State
20100319	H	7-0	Texas A&M	Kansas
20100319	H	5-2	Lamar	McNeese State
20100319	N	7-0	Southern	Grambling
20100319	H	7-0	Southern	Arkansas Pine Bluff
20100319	A	4-3	Gonzaga	Portland
20100319	H	4-3	Santa Clara	Marquette
20100319	A	6-1	Akron	Central Florida
20100320	H	1-6	Dayton	St. Bonaventure
20100320	H	5-2	Georgia Tech	Georgia
20100320	H	5-2	Virginia Tech	Boston College
20100320	A	6-1	Florida Gulf Coast	Belmont
20100320	A	7-0	Stetson	Lipscomb
20100320	N	4-3	West Virginia	Houston
20100320	H	7-0	Sacramento State	Northern Colorado
20100320	A	4-3	Charleston Southern	Winthrop
20100320	A	6-1	Gardner-Webb	Pfeiffer
20100320	H	4-3	Presbyterian	Liberty
20100320	N	4-3	Iowa	Tulsa
20100320	A	7-0	Michigan	Michigan State
20100320	H	6-1	Cal Poly	Dartmouth
20100320	H	5-2	Hawaii	Air Force
20100320	H	7-0	Hawaii	Lewis & Clark (OR)
20100320	A	5-2	College of Charleston	Davidson
20100320	H	6-0	James Madison	Georgetown
20100320	H	4-3	William & Mary	Wake Forest
20100320	H	5-2	Old Dominion	Temple
20100320	A	7-0	Illinois - Chicago	Milwaukee
20100320	A	7-0	Harvard	Fresno State
20100320	H	7-0	Princeton	Penn State
20100320	H	5-2	Eastern Michigan	Duquesne
20100320	H	4-3	Fresno State	Pacific (CA)
20100320	H	7-0	Arizona State	BYU
20100320	A	5-2	South Carolina	Colorado
20100320	H	5-2	Furman	Georgia Southern
20100320	H	4-3	Samford	Tulane
20100320	H	6-1	Nicholls State	UTRGV
20100320	H	6-1	Southeastern Louisiana	Louisiana Tech
20100320	N	4-3	Denver	San Diego
20100320	A	4-3	Georgia State	UNC Wilmington
20100320	N	6-1	Southern	Prairie View A&M
20100320	A	7-0	Gonzaga	Portland State
20100320	H	4-3	Pepperdine	San Diego State
20100320	A	5-2	Detroit Mercy	Wright State
20100320	H	7-0	Green Bay	Valparaiso
20100321	H	4-0	SMU	Southern Miss
20100321	H	4-2	SMU	VCU
20100321	A	6-1	Duke	William & Mary
20100321	H	4-3	Georgia Tech	Vanderbilt
20100321	A	5-2	Virginia	Virginia Tech
20100321	H	6-1	Baylor	Oklahoma
20100321	H	7-0	Texas	Kansas
20100321	H	5-1	Texas Tech	Oklahoma State
20100321	H	6-1	Sacramento State	Montana State
20100321	H	4-3	Michigan State	Eastern Michigan
