date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20140905	458148	439685	N	    	Saint Louis	Maria Toro Moreno   	Illinois State	Natalia Parchowska  	6-4, 6-0,
20140905	459439	413160	N	    	Saint Louis	Brooke Urzendowski  	SIUE	Sierra Halverson    	7-6, 6-4
20140905	422035	414350	N	    	Saint Louis	Kelsey King         	Illinois State	Donna Haycock       	7-5, 7-5
20140905	396178	409635	N	    	Saint Louis	Aspen Cervin        	Illinois State	Valerija Gercar     	6-0, 6-0
20140905	398566	417729	N	    	Saint Louis	Madison Cook        	SIUE	Haley Ilcewicz      	6-3, 6-2
20140905	398566	450273	N	    	Saint Louis	Madison Cook        	Illinois State	Chanel Scudiero     	4-6, 6-3, (10-8)
20140905	465197	417752	N	    	Saint Louis	Natalia Yacaman     	Illinois State	Kadi Ilves          	6-3, 6-2
20140905	396178	460506	N	    	Saint Louis	Aspen Cervin        	UMSL	Renee Verboven      	6-1, 6-2
20140905	398566	403594	N	    	Saint Louis	Madison Cook        	UMSL	Chandler Duchaine   	6-1, 6-1
20140905	422035	395621	N	    	Saint Louis	Kelsey King         	UMSL	Natalia Carvalhais  	6-2, 6-2
20140905	434188	453101	N	    	Saint Louis	Taylor Monken       	UMSL	Selena Smith        	4-6, 6-1, 10-2
20140905	459439	394957	N	    	Saint Louis	Brooke Urzendowski  	UMSL	Leanne Cantalupo    	6-3, 6-1
20140905	465197	414425	N	    	Saint Louis	Natalia Yacaman     	UMSL	Annie Hays          	6-2, 6-0
20140905	469779	428398	N	    	Northern Colorado	Beth Coton          	Utah State	Meghan Lyall        	6-7 (3), 6-1, 6-2
20140905	469779	401713	N	    	Northern Colorado	Beth Coton          	Utah State	Sabrina Demerath    	1-6, 6-2, 10-8
20140905	474450	428398	N	    	Northern Colorado	Lea Krajcovicova    	Utah State	Meghan Lyall        	6-2, 6-1
20140905	479380	401713	N	    	Northern Colorado	Courtney Schulte    	Utah State	Sabrina Demerath    	3-6, 7-6, 6-1
20140905	467674	438447	N	    	Northern Colorado	Marissa Baca        	Utah State	Maggie OMeara       	6-4, 4-6, 6-4
20140905	474450	438447	N	    	Northern Colorado	Lea Krajcovicova    	Utah State	Maggie OMeara       	6-4, 6-2
20140905	409489	459439	N	    	Illinois State	Cricket Geldermann  	Saint Louis	Brooke Urzendowski  	6-1, 6-2
20140905	450273	417729	N	    	Illinois State	Chanel Scudiero     	SIUE	Haley Ilcewicz      	6-0, 6-0
20140905	409635	414425	N	    	Illinois State	Valerija Gercar     	UMSL	Annie Hays          	6-1, 7-5
20140905	415242	438447	N	    	Colorado State	Laia Hernandez Soler	Utah State	Maggie OMeara       	4-6, 6-4, 7-5
20140905	398684	427278	N	    	Colorado State	Mollie Cooper       	Weber State	Carly Lloyd         	6-1,6-2
20140905	442532	428398	N	    	Colorado State	Madison Porter      	Utah State	Meghan Lyall        	6-3, 6-4
20140905	394264	428398	N	    	Colorado State	Maddie Buxton       	Utah State	Meghan Lyall        	5-7, 6-4, 7-6 (4)
20140905	401713	449982	N	    	Utah State	Sabrina Demerath    	Weber State	Lauren Schulte      	6-0, 6-1
20140905	407947	464461	N	    	Utah State	Erin Freeman        	Colorado State	Adriana Wojakowska  	6-3, 6-3
20140905	401713	467674	N	    	Utah State	Sabrina Demerath    	Northern Colorado	Marissa Baca        	6-3, 6-2
20140905	438447	469246	N	    	Utah State	Maggie OMeara       	Northern Colorado	Jessica Cedillo     	6-2, 6-2
20140905	407947	469779	N	    	Utah State	Erin Freeman        	Northern Colorado	Beth Coton          	6-0, 6-4
20140905	407947	399001	N	    	Utah State	Erin Freeman        	Colorado State	Rebecca Costa       	6-2, 6-0
20140905	407947	398684	N	    	Utah State	Erin Freeman        	Colorado State	Mollie Cooper       	6-1, 6-1
20140905	386331	460506	N	    	SIUE	Lexi Aranda         	UMSL	Renee Verboven      	6-2, 6-1
20140905	408192	414425	N	    	SIUE	Mia Frogner         	UMSL	Annie Hays          	6-2, 6-4
20140905	457397	453101	N	    	SIUE	McKenzie Thomas     	UMSL	Selena Smith        	7-6, 6-1
20140905	457397	439685	N	    	SIUE	McKenzie Thomas     	Illinois State	Natalia Parchowska  	7-5, 6-2
20140905	417729	403594	N	    	SIUE	Haley Ilcewicz      	UMSL	Chandler Duchaine   	6-0, 6-0
20140905	413160	414350	N	    	SIUE	Sierra Halverson    	Illinois State	Donna Haycock       	6-3, 3-6, (10-8)
20140905	403047	409489	N	    	SIUE	Kali Donner         	Illinois State	Cricket Geldermann  	0-6, 6-2, (10-6)
20140905	413160	394957	N	    	SIUE	Sierra Halverson    	UMSL	Leanne Cantalupo    	6-3, 6-1
20140905	403047	395621	N	    	SIUE	Kali Donner         	UMSL	Natalia Carvalhais  	6-4, 2-6, 11-9
20140905	386331	417752	N	    	SIUE	Lexi Aranda         	Illinois State	Kadi Ilves          	6-1, 6-1
20140906	441720	435425	H	   1	George Mason	Brittany Pilkington 	Shepherd	Katelynn Mumaw      	6-0,6-0
20140906	465319	427946	H	   2	George Mason	Morgan Yang         	Shepherd	Molly Lovern        	6-1,6-1
20140906	424338	392610	H	   3	George Mason	Olivia Lacy-Thompson	Shepherd	Stacy Brewbaker     	6-0,6-0
20140906	455868	400187	H	   4	George Mason	Elizabeth Sutherland	Shepherd	Alice Dalauro       	6-1,6-0
