date	where	score	winner	loser
20210115	H	6-1	Clemson	Coastal Carolina
20210115	H	7-0	Mississippi State	Southern Miss
20210115	H	7-0	Tennessee	Tennessee Martin
20210115	H	7-0	Tennessee	Tennessee Martin
20210116	H	7-0	Tulsa	Louisiana Tech
20210116	H	7-0	Tulsa	Central Arkansas
20210116	H	7-0	Baylor	Prairie View A&M
20210116	H	7-0	Baylor	Prairie View A&M
20210116	H	7-0	Oklahoma	Oral Roberts
20210116	H	4-1	Oklahoma State	Missouri
20210116	H	4-3	Oklahoma State	Missouri
20210116	H	4-1	TCU	Abilene Christian
20210116	H	4-0	TCU	Tarleton State
20210116	H	7-0	Rice	McNeese State
20210116	N	5-2	Wyoming	Central Arkansas
20210116	H	5-2	South Carolina	Coastal Carolina
20210116	H	6-1	South Carolina	ETSU
20210117	H	7-0	Houston	McNeese State
20210117	H	7-0	Tulsa	Wyoming
20210117	H	6-1	Clemson	College of Charleston
20210117	H	7-0	Texas	North Texas
20210117	N	5-2	Louisiana Tech	Central Arkansas
20210117	N	5-2	Wyoming	Louisiana Tech
20210117	A	4-3	Auburn	Furman
20210117	H	7-0	Vanderbilt	Western Kentucky
20210117	H	6-1	Sam Houston	Prairie View A&M
20210117	H	7-0	Sam Houston	Prairie View A&M
20210117	H	5-2	Gonzaga	Eastern Washington
20210118	N	7-0	Georgia Tech	Memphis
20210118	H	5-2	Wake Forest	Charlotte
20210118	H	7-0	Baylor	Rice
20210118	H	7-0	Texas	SMU
20210118	A	7-0	Western Kentucky	Bellarmine
20210118	H	7-0	Arizona State	Grand Canyon
20210118	H	7-0	Texas A&M	Houston
20210118	H	7-0	Texas A&M	Prairie View A&M
20210118	H	5-2	Tennessee	Furman
20210119	H	7-0	Notre Dame	Northern Illinois
20210119	H	4-0	Notre Dame	Northern Illinois
20210119	H	7-0	North Carolina	UNC Wilmington
20210120	A	6-1	N.C. State	South Carolina
20210120	H	7-0	Oklahoma	Wyoming
20210120	H	7-0	Florida	Georgia State
20210120	A	4-0	A&M-Corpus Christi	Prairie View A&M
20210120	A	6-1	A&M-Corpus Christi	Prairie View A&M
20210121	H	4-0	Tulane	Alcorn State
20210121	H	7-0	Tulane	Alcorn State
20210121	H	7-0	Murray State	North Alabama
20210121	H	6-1	California	St. Mary's (CA)
20210121	H	7-0	Kentucky	ETSU
20210122	H	7-0	SMU	McNeese State
20210122	H	7-0	SMU	McNeese State
20210122	H	4-0	North Carolina	Notre Dame
20210122	H	6-1	Iowa State	South Dakota
20210122	H	6-1	Oklahoma	Tulsa
20210122	H	7-0	Auburn	Samford
20210122	N	4-2	Ole Miss	Old Dominion
20210122	H	7-0	Kentucky	Memphis
20210122	N	4-3	Omaha	Eastern Illinois
20210122	A	0-0	Flagler	North Florida
20210123	N	5-2	VCU	Elon
20210123	H	4-3	Cincinnati	Northern Illinois
20210123	H	7-0	Tulane	Southern
20210123	N	4-1	Duke	Michigan
20210123	H	4-3	Georgia Tech	South Carolina
20210123	A	6-1	Miami (FL)	Florida Atlantic
20210123	H	4-1	North Carolina	Ole Miss
20210123	N	4-1	Virginia	Tennessee
20210123	A	6-1	Liberty	Georgia State
20210123	H	4-2	Lipscomb	Western Kentucky
20210123	N	4-2	Baylor	Arizona State
20210123	H	4-0	Texas	Iowa
20210123	H	7-0	Northern Arizona	Dixie State
20210123	H	7-0	Northern Arizona	Dixie State
20210123	H	4-3	Charleston Southern	Georgia Southern
20210123	H	4-0	Ohio State	Syracuse
20210123	N	4-2	Old Dominion	Notre Dame
20210123	H	5-2	Miami (OH)	Youngstown State
20210123	A	7-0	Eastern Illinois	Olivet Nazarene
20210123	A	4-2	Arizona	Grand Canyon
20210123	N	4-1	USC	Denver
20210123	H	7-0	Alabama	Alabama State
20210123	H	7-0	Alabama	UAB
20210123	H	4-1	Missouri	Murray State
20210123	H	4-1	Missouri	Murray State
20210123	A	7-0	Vanderbilt	Middle Tennessee
20210123	H	5-2	Chattanooga	Tennessee Martin
20210123	A	7-0	ETSU	Davidson
20210123	H	5-2	Abilene Christian	UTSA
20210123	H	7-0	Lamar	Prairie View A&M
20210123	H	5-0	Sam Houston	Tarleton State
20210123	H	4-3	Sam Houston	Tarleton State
20210123	A	4-2	Omaha	Illinois State
20210123	A	6-1	Louisiana	Incarnate Word
20210123	A	0-0	Prairie View A&M	Lamar
20210123	H	6-1	BYU	Weber State
20210123	A	4-3	West Alabama	Jacksonville State
20210123	H	6-3	Hinds (MS)	Itawamba (MS)
20210123	N	6-3	Jones	Marion Military
20210123	H	5-4	Meridian (MS)	Marion Military
20210124	H	4-3	Georgia Tech	Duke
20210124	H	7-0	Louisville	Ball State
20210124	N	4-3	Wake Forest	Central Florida
20210124	N	6-1	Liberty	Mercer
20210124	H	7-0	Iowa State	Marquette
20210124	H	4-0	Texas	Baylor
20210124	A	4-3	Northwestern	N.C. State
20210124	H	4-2	Ohio State	Virginia
20210124	N	4-3	Wisconsin	Denver
20210124	H	6-1	Charlotte	Wingate
20210124	H	6-1	Charlotte	Wofford
20210124	H	4-0	Rice	Louisiana
20210124	N	4-3	Austin Peay	Central Arkansas
20210124	N	4-0	Arizona State	Iowa
20210124	H	7-0	Colorado	Metropolitan State
20210124	H	4-0	UCLA	California
20210124	N	4-1	Texas A&M	Washington State
20210124	H	5-2	Arkansas	SMU
20210124	H	4-3	Missouri	Southeast Missouri
20210124	H	4-0	Missouri	Southeast Missouri
20210124	A	6-1	Mississippi State	Furman
20210124	N	4-0	Tennessee	Syracuse
20210124	H	6-1	Vanderbilt	Memphis
20210124	H	7-0	Western Carolina	Lenoir-Rhyne
20210124	H	7-0	A&M-Corpus Christi	Trinity (TX)
20210124	H	7-0	A&M-Corpus Christi	Trinity (TX)
20210124	A	7-0	Central Arkansas	Belmont
20210124	A	5-2	Georgia Southern	College of Charleston
20210124	H	7-0	Gonzaga	Montana
20210124	H	4-0	Pepperdine	Wisconsin
20210125	H	4-0	N.C. State	Central Florida
20210125	A	4-3	DePaul	Illinois State
20210125	N	4-0	Northwestern	Wake Forest
20210125	N	4-1	California	Washington State
20210125	H	4-0	UCLA	Texas A&M
20210125	H	4-2	Pepperdine	USC
20210126	H	6-1	Florida State	South Florida
20210126	H	6-1	Kentucky	Cincinnati
20210126	H	7-0	Kentucky	Miami (OH)
20210126	H	9-0	East Central (MS)	Southwest (MS)
20210126	H	9-0	Jones	Itawamba (MS)
20210126	A	7-2	Meridian (MS)	Copiah-Lincoln (MS)
20210127	H	4-2	TCU	North Texas
20210127	H	7-0	Georgia	Georgia State
20210128	H	5-2	Tulane	New Orleans
20210128	H	7-0	Virginia	VCU
20210128	A	6-1	Jacksonville State	Alcorn State
20210128	H	5-2	Alabama	South Florida
20210128	A	4-1	South Carolina	Clemson
20210128	H	5-2	Kentucky	Marshall
20210128	H	7-0	Kentucky	Middle Tennessee
20210128	H	7-0	Georgia Gwinnett	Lander
20210128	A	6-1	St. Thomas (FL)	Florida National
20210129	A	6-1	Houston	Incarnate Word
20210129	H	4-3	Central Florida	Florida
20210129	H	5-2	Georgia Tech	Kennesaw State
20210129	H	5-2	Georgia Tech	UAB
20210129	N	4-3	Miami (FL)	Ole Miss
20210129	H	7-0	Notre Dame	Ball State
20210129	H	7-0	Baylor	Abilene Christian
20210129	N	5-2	Creighton	Eastern Illinois
20210129	A	7-0	Montana	Lewis-Clark (ID)
20210129	H	5-2	Illinois State	Illinois Springfield
20210129	H	7-0	Utah State	Dixie State
20210129	A	4-3	Jacksonville State	Jackson State
20210129	N	6-1	Arizona	New Mexico State
20210129	H	7-0	California	San Francisco
20210129	N	6-1	Colorado	North Dakota
20210129	H	7-0	Arkansas	Kansas
20210129	H	6-0	Arkansas	Oral Roberts
20210129	H	4-0	Auburn	South Florida
20210129	H	6-1	Mississippi State	Memphis
20210129	H	6-1	Western Carolina	Lenoir-Rhyne
20210129	A	6-1	Lamar	UTRGV
20210129	H	4-0	A&M-Corpus Christi	UTSA
20210129	H	4-2	Omaha	Barton County (KS)
20210129	N	7-0	Harding	UTPB
20210129	N	5-2	Texas Tyler	Harding
20210129	H	9-0	Birmingham Southern	Central Alabama
20210129	A	0-0	Eastern Florida	Flagler
20210129	H	5-4	Hinds (MS)	Copiah-Lincoln (MS)
20210129	A	9-0	Jones	Meridian (MS)
20210129	A	9-0	Gulf Coast (MS)	Itawamba (MS)
20210130	H	7-0	Davidson	Presbyterian
20210130	A	5-2	Houston	UTSA
20210130	H	7-0	Central Florida	Georgia Southern
20210130	A	6-1	Wichita State	Missouri State
20210130	H	5-2	Florida State	Old Dominion
20210130	H	7-0	Louisville	Miami (OH)
20210130	H	7-0	Notre Dame	Toledo
20210130	H	4-1	Virginia	South Carolina
20210130	H	5-2	Lipscomb	Belmont
20210130	H	7-0	Stetson	Florida National
20210130	A	5-2	North Alabama	Alabama State
20210130	H	6-1	Iowa State	Colorado
20210130	H	7-0	Iowa State	North Dakota
20210130	H	4-0	TCU	Sam Houston
20210130	A	4-3	Texas	Oklahoma
20210130	N	5-2	Creighton	Eastern Illinois
20210130	H	4-3	Marquette	Illinois - Chicago
20210130	H	7-0	UNC Wilmington	NCCU
20210130	A	5-2	Charlotte	Virginia Tech
20210130	A	4-3	Florida International	Florida Gulf Coast
20210130	H	6-1	Milwaukee	Cardinal Stritch
20210130	A	4-3	Eastern Michigan	Cleveland State
20210130	H	6-1	Western Michigan	Ferris State
20210130	H	7-0	Western Michigan	Ferris State
20210130	H	5-2	Air Force	Metropolitan State
20210130	A	6-1	Arizona	UTEP
20210130	H	7-0	Utah	Idaho State
20210130	H	7-0	Washington	Idaho
20210130	H	5-2	Washington State	Eastern Washington
20210130	H	7-0	Washington State	Montana
20210130	H	6-1	Texas A&M	Abilene Christian
20210130	H	4-0	Texas A&M	SMU
20210130	H	7-0	Alabama	Kennesaw State
20210130	H	7-0	Kentucky	Western Kentucky
20210130	H	5-2	Vanderbilt	Miami (FL)
20210130	H	5-2	Chattanooga	Lee (TN)
20210130	H	6-1	ETSU	Middle Tennessee
20210130	A	7-0	Furman	VCU
20210130	A	5-1	Southeastern Louisiana	Alcorn State
20210130	A	4-0	Stephen F. Austin	Alcorn State
20210130	A	4-0	Stephen F. Austin	Jackson State
20210130	A	5-2	Central Arkansas	Samford
20210130	H	7-0	Louisiana	Southern
20210130	H	7-0	Texas Arlington	UTPB
20210130	N	6-1	Tarleton State	Lamar
20210130	H	7-0	BYU	Dixie State
20210130	H	7-0	BYU	Dixie State
20210130	H	4-3	Gonzaga	Oregon
20210130	A	0-0	Southern Indiana	Bellarmine
20210130	A	9-0	St. Mary's (TX)	St. Thomas (TX)
20210130	A	6-3	UTPB	Collin County (TX)
20210130	A	6-1	Augustana (SD)	Missouri Western
20210130	N	5-2	Tyler JC (TX)	Angelo State
20210130	A	5-4	Marion Military	East Central (MS)
20210131	A	6-1	Houston	Texas State
20210131	H	5-2	Duke	Furman
20210131	H	5-2	Georgia Tech	Auburn
20210131	H	7-0	N.C. State	Appalachian State
20210131	A	4-3	North Carolina	Georgia
20210131	A	6-1	North Florida	Georgia Southern
20210131	H	6-1	Baylor	SMU
20210131	A	4-3	Kansas	Tulsa
20210131	N	4-1	Texas Tech	Arizona
20210131	A	4-0	Texas Tech	UTEP
20210131	A	5-2	DePaul	Bradley
20210131	A	4-3	Idaho State	Utah State
20210131	H	4-3	Louisiana Tech	Stephen F. Austin
20210131	H	4-1	North Texas	Sam Houston
20210131	H	5-2	Youngstown State	Eastern Michigan
20210131	H	6-1	Ball State	Valparaiso
20210131	H	4-3	Illinois State	UMKC
20210131	A	6-1	SIUE	Dayton
20210131	H	7-0	Arizona State	Northern Arizona
20210131	H	7-0	Washington	Idaho
20210131	H	7-0	Arkansas	Kansas State
20210131	H	4-0	LSU	Rice
20210131	H	4-0	LSU	Southern
20210131	H	7-0	Missouri	Omaha
20210131	H	4-1	Missouri	Omaha
20210131	H	7-0	Mississippi State	Samford
20210131	H	7-0	Mississippi State	Southeastern Louisiana
20210131	H	5-2	Tennessee	Wake Forest
20210131	N	0-0	Nicholls State	Loyola - New Orleans
20210131	N	4-0	Stephen F. Austin	Grambling
20210131	A	4-3	North Dakota	Drake
20210131	H	6-1	South Alabama	Xavier (LA)
20210131	H	5-2	Texas Arlington	Central Oklahoma
20210131	A	6-1	Tarleton State	UTRGV
20210131	N	6-1	Southwest Baptist (MO)	Arkansas Tech
20210131	N	4-3	Southwest Baptist (MO)	Augustana (SD)
20210131	H	4-2	Missouri Western	Arkansas Tech
20210201	H	7-0	Central Florida	Old Dominion
20210201	H	4-3	Lamar	McNeese State
20210201	H	7-0	A&M-Corpus Christi	Prairie View A&M
20210201	H	7-0	A&M-Corpus Christi	Prairie View A&M
20210201	H	7-0	Montevallo	Central Alabama
20210201	H	8-1	Gulf Coast (MS)	Hinds (MS)
20210202	H	6-1	Wichita State	Newman
20210202	A	4-3	Texas A&M	TCU
20210202	H	7-0	Alabama	North Alabama
20210202	H	4-3	Ole Miss	Memphis
20210202	H	5-2	Samford	LA Monroe
20210202	H	4-3	Henderson State	Southern Arkansas
20210202	A	7-0	Southern Arkansas	Ouachita Baptist
20210202	H	7-2	Copiah-Lincoln (MS)	Itawamba (MS)
20210202	H	9-0	Jones	Southwest (MS)
20210202	H	8-1	Gulf Coast (MS)	Meridian (MS)
20210203	H	7-0	Fresno State	Fresno Pacific
20210203	H	7-0	LSU	Tulane
20210203	A	6-1	Mercer	Alabama State
20210203	A	7-0	A&M-Corpus Christi	Texas A&M-Kingsville
20210203	H	7-0	Bemidji State	Minnesota Crookston
20210203	A	9-0	Tennessee Wesleyan	Piedmont
20210203	H	9-0	Eastern Florida	Warner
20210204	H	7-0	Central Florida	Stetson
20210204	H	4-1	Florida State	Florida
20210204	H	7-0	Notre Dame	DePaul
20210204	H	7-0	UNC Asheville	Mars Hill
20210204	H	4-3	CSU Fullerton	Concordia (CA)
20210204	H	4-0	Rice	A&M-Corpus Christi
20210204	A	5-2	Belmont	Bellarmine
20210204	H	6-1	Arizona	Northern Arizona
20210204	H	5-0	Utah	New Mexico State
20210204	H	7-0	Washington	Seattle
20210204	H	4-3	Coastal Carolina	UNC Wilmington
20210204	H	4-3	Lee (TN)	Tennessee Wesleyan
20210204	H	7-0	MSU-Texas	Cowley County (KS)
20210204	H	5-2	Young Harris (GA)	Piedmont
20210205	H	7-0	Boston College	Army
20210205	N	4-0	North Carolina	Ohio State
20210205	A	7-0	Iowa State	Wichita State
20210205	N	4-1	Texas	Northwestern
20210205	H	5-2	Xavier	Illinois - Chicago
20210205	N	6-1	Weber State	New Mexico State
20210205	A	4-3	Penn State	Michigan State
20210205	H	6-1	Cal Poly	Grand Canyon
20210205	A	4-1	Florida Atlantic	UNLV
20210205	H	5-2	Middle Tennessee	Kennesaw State
20210205	N	4-0	UTSA	Youngstown State
20210205	A	4-3	Eastern Michigan	Dayton
20210205	H	5-2	Arizona	Northern Arizona
20210205	H	4-3	Oregon	Portland State
20210205	A	4-0	UCLA	Oklahoma State
20210205	H	4-3	Alabama	Memphis
20210205	A	4-2	LSU	TCU
20210205	A	6-1	ETSU	Lipscomb
20210205	H	5-2	Abilene Christian	Tarleton State
20210205	A	4-1	Stephen F. Austin	Texas State
20210205	A	6-1	Denver	Air Force
20210205	H	7-0	South Dakota	Sioux Falls
20210205	A	4-1	BYU	Fresno State
20210205	N	7-0	BYU	Sacramento State
20210205	N	4-2	Pepperdine	Georgia Tech
20210205	A	7-0	San Francisco	Dominican  (CA)
20210205	H	6-1	Indianapolis	IUPUI
20210205	A	6-1	Walsh	Edinboro
20210205	H	7-0	Angelo State	Southwestern (TX)
20210205	N	7-0	Dallas Baptist	Howard Payne
20210205	A	9-0	Dallas Baptist	Schreiner
20210205	H	6-1	Nebraska - Kearney	Oklahoma Baptist
20210205	N	5-2	Colorado Mesa	Oklahoma Baptist
20210205	A	5-2	Colorado Mesa	Nebraska - Kearney
20210205	A	0-0	Embry-Riddle (FL)	Florida National
20210205	H	5-0	Birmingham Southern	Wallace State
20210205	H	9-0	Schreiner	Howard Payne
20210205	A	8-1	Trinity (TX)	Hardin-Simmons
20210205	A	8-1	Covenant	Hendrix
20210205	H	5-2	Olivet Nazarene	Indiana East
20210205	A	4-3	Baker	Midland (NE)
20210205	H	4-3	Kansas Wesleyan	Morningside
20210205	H	9-0	Tyler JC (TX)	Southern Arkansas
20210205	A	7-2	Hinds (MS)	Itawamba (MS)
20210205	A	9-0	Jones	East Central (MS)
20210205	H	5-4	Meridian (MS)	Copiah-Lincoln (MS)
20210206	A	5-2	Syracuse	Boston College
20210206	N	4-1	North Carolina	Pepperdine
20210206	H	5-2	Virginia Tech	VCU
20210206	N	4-3	Iowa State	Louisville
20210206	N	4-2	Texas	UCLA
20210206	H	5-2	Marquette	Milwaukee
20210206	H	7-0	Xavier	Eastern Michigan
20210206	N	4-2	Idaho	Portland State
20210206	A	4-0	Northwestern	Oklahoma State
20210206	N	4-3	Ohio State	Georgia Tech
20210206	H	6-1	Cal Poly	BYU
20210206	A	4-3	Elon	Gardner-Webb
20210206	H	6-1	Charlotte	Davidson
20210206	H	5-2	Charlotte	Presbyterian
20210206	N	4-0	Florida Atlantic	UTSA
20210206	H	7-0	Louisiana Tech	Grambling
20210206	H	4-0	Louisiana Tech	Grambling
20210206	H	4-3	Rice	Texas Tech
20210206	H	4-1	Northern Kentucky	Western Kentucky
20210206	A	6-1	Illinois - Chicago	Dayton
20210206	H	5-2	Miami (OH)	Cleveland State
20210206	A	7-0	Western Michigan	Valparaiso
20210206	H	4-3	Drake	South Dakota
20210206	A	4-3	Missouri State	Omaha
20210206	H	5-2	Boise State	Idaho State
20210206	H	7-0	Boise State	Lewis-Clark (ID)
20210206	H	7-0	Colorado State	Metropolitan State
20210206	H	5-2	Fresno State	Sacramento State
20210206	A	4-3	Nevada	Pacific (CA)
20210206	H	4-3	UNLV	Youngstown State
20210206	H	7-0	SIUE	Western Illinois
20210206	H	4-3	Arizona State	Oklahoma
20210206	H	4-0	USC	CSU Fullerton
20210206	H	4-0	USC	St. Mary's (CA)
20210206	H	4-2	Utah	Weber State
20210206	H	7-0	Mississippi State	UAB
20210206	H	6-1	Kentucky	Notre Dame
20210206	H	7-0	Vanderbilt	Lipscomb
20210206	H	6-1	Chattanooga	UNC Asheville
20210206	A	6-1	ETSU	Belmont
20210206	A	4-3	Furman	Alabama
20210206	A	6-1	Wofford	NCCU
20210206	H	7-0	Abilene Christian	UTPB
20210206	A	6-1	Stephen F. Austin	UTRGV
20210206	A	4-1	Central Arkansas	Arkansas State
20210206	N	4-3	Central Arkansas	Southeast Missouri
20210206	N	6-1	Denver	Utah State
20210206	H	7-0	Texas Arlington	Cameron
20210206	H	4-0	Texas Arlington	Tarleton State
20210206	N	4-0	Mount Olive	Augusta
20210206	A	7-0	Arkansas Tech	Ouachita Baptist
20210206	A	8-0	Southeastern (OK)	Austin
20210206	N	4-2	Southeastern (OK)	Texas Dallas
20210206	H	7-0	Indianapolis	Grand Valley State
20210206	H	7-0	Southern Indiana	Cedarville
20210206	A	5-0	Hillsdale	SVSU
20210206	A	4-3	Tiffin	Purdue Northwest
20210206	N	4-2	Bluefield State	Francis Marion
20210206	N	7-0	St. Mary's (TX)	Howard Payne
20210206	A	9-0	St. Mary's (TX)	Schreiner
20210206	H	6-1	Angelo State	Trinity (TX)
20210206	A	6-3	Dallas Baptist	Hardin-Simmons
20210206	A	9-0	Dallas Baptist	McMurry
20210206	N	7-0	Colorado Mesa	Hastings
20210206	N	4-0	Augusta	Coker
20210206	N	4-0	Lander	Coker
20210206	H	6-1	Newberry	Southern Wesleyan
20210206	H	9-0	Southwestern (TX)	St. Thomas (TX)
20210206	A	9-0	Trinity (TX)	McMurry
20210206	A	7-2	Covenant	Ozarks
20210206	N	4-3	Union (KY)	Carson-Newman
20210206	A	4-3	Baker	Hastings
20210206	H	7-0	Georgia Gwinnett	Belmont Abbey
20210206	H	7-0	Georgia Gwinnett	Belmont Abbey
20210206	H	5-2	Ave Maria	St. Thomas (FL)
20210206	A	0-0	Coastal Georgia	Southeastern (FL)
20210206	A	7-0	Keiser	Warner
20210206	A	0-0	Collin County (TX)	MSU-Texas
20210206	A	6-1	Tyler JC (TX)	McNeese State
20210207	A	5-2	Duquesne	St. Bonaventure
20210207	H	5-2	Tulsa	Memphis
20210207	H	7-0	Tulane	Louisiana
20210207	A	5-2	South Florida	Stetson
20210207	A	4-3	Georgia Tech	Oklahoma State
20210207	A	6-1	Louisville	Wichita State
20210207	N	4-3	North Carolina	Texas
20210207	H	4-2	Kennesaw State	Jacksonville State
20210207	H	7-0	Liberty	Longwood
20210207	H	7-0	Liberty	Longwood
20210207	A	5-2	Baylor	Texas A&M
20210207	A	4-0	Texas Tech	Houston
20210207	H	4-1	Creighton	Missouri State
20210207	N	7-0	Idaho State	Lewis-Clark (ID)
20210207	N	4-3	Northwestern	Ohio State
20210207	H	7-0	Elon	NC A&T
20210207	H	7-0	Elon	NC A&T
20210207	N	4-1	Florida Atlantic	Youngstown State
20210207	A	4-3	Marshall	Middle Tennessee
20210207	A	5-2	Old Dominion	Virginia Tech
20210207	H	6-1	Southern Miss	Florida A&M
20210207	A	4-1	UTSA	UNLV
20210207	H	5-2	Valparaiso	Ferris State
20210207	N	6-1	Wyoming	West Alabama
20210207	A	5-1	Southeast Missouri	Arkansas State
20210207	H	6-1	SIUE	Illinois Springfield
20210207	H	4-1	Arizona State	Kansas State
20210207	H	7-0	Colorado	Utah State
20210207	H	5-2	Oregon	Idaho
20210207	N	4-2	UCLA	Pepperdine
20210207	A	4-3	Auburn	Clemson
20210207	A	4-1	LSU	SMU
20210207	H	4-0	Missouri	Illinois State
20210207	H	4-1	Missouri	Illinois State
20210207	H	7-0	Mississippi State	North Alabama
20210207	H	4-3	Georgia	Florida State
20210207	H	7-0	Vanderbilt	ETSU
20210207	H	6-1	Chattanooga	Presbyterian
20210207	H	5-2	Furman	Wake Forest
20210207	H	6-1	Samford	Tennessee Martin
20210207	A	5-2	Troy	Alabama State
20210207	H	7-0	Texas State	UTRGV
20210207	H	5-2	LA Monroe	Lamar
20210207	A	0-0	Alabama A&M	Middle Tennessee
20210207	A	6-1	Cedarville	Thomas More
