date	where	score	winner	loser
20130119	H	6-1	South Carolina	Furman
20130119	H	7-0	New Orleans	Oral Roberts
20130119	H	5-2	New Mexico State	A&M-Corpus Christi
20130119	H	6-1	BYU	Fordham
20130119	A	4-3	Pacific (CA)	Loyola Marymount
20130119	H	6-1	Santa Clara	UC Davis
20130119	H	7-0	Santa Clara	UC Santa Cruz
20130120	H	4-1	VCU	James Madison
20130120	H	5-0	VCU	Richmond
20130120	H	9-0	Duke	Charlotte
20130120	A	4-3	Texas	Tulsa
20130120	H	7-0	Eastern Washington	Whitworth
20130120	A	7-0	Idaho	Eastern Washington
20130120	N	4-1	Longwood	Morgan State
20130120	H	4-3	USC Upstate	Presbyterian
20130120	H	6-1	Minnesota	Northern Illinois
20130120	H	7-0	Penn State	Cleveland State
20130120	A	4-1	Cal Poly	Fresno State
20130120	H	5-2	Hawaii	Sacramento State
20130120	H	7-0	UNC Wilmington	Troy
20130120	H	2-5	William & Mary	Navy
20130120	H	4-1	William & Mary	Radford
20130120	N	5-2	UAB	Florida Gulf Coast
20130120	A	4-3	Cornell	Penn State
20130120	H	4-0	Fresno State	UC Riverside
20130120	N	5-2	Mississippi State	Texas Tech
20130120	N	4-2	ETSU	Oklahoma State
20130120	A	4-3	Nicholls State	SMU
20130120	H	7-0	Pepperdine	Pacific (CA)
20130120	H	7-0	San Francisco	Sonoma State
20130121	H	7-0	South Florida	St. John's (NY)
20130121	H	7-0	Florida State	Bethune Cookman
20130121	H	5-2	Florida State	South Alabama
20130121	H	4-3	N.C. State	Indiana
20130121	N	4-3	Florida Gulf Coast	Florida A&M
20130121	H	9-0	UNC Wilmington	Appalachian State
20130121	H	7-0	New Mexico	A&M-Corpus Christi
20130121	H	6-1	LSU	Southern Miss
20130121	A	6-1	Mississippi State	Rice
20130121	H	6-1	Georgia State	Tennessee Tech
20130121	A	4-3	BYU	Columbia
20130121	A	6-1	East Carolina	George Mason
20130122	H	7-0	Oklahoma	Wichita State
20130122	H	6-1	Auburn	Troy
20130123	H	6-1	UCLA	UC Santa Barbara
20130123	H	7-0	Florida	Central Florida
20130123	A	6-1	Pepperdine	Washington
20130124	H	5-2	Stetson	St. John's (NY)
20130124	H	4-0	Ohio State	Cleveland State
20130124	H	7-0	Ohio State	Youngstown State
20130124	A	5-2	Winthrop	Wofford
20130125	H	4-3	Duquesne	James Madison
20130125	N	5-2	VCU	Minnesota
20130125	A	4-0	Clemson	Dartmouth
20130125	H	7-0	Duke	Middle Tennessee
20130125	N	4-2	N.C. State	Louisville
20130125	N	4-3	North Carolina	Tulsa
20130125	H	7-0	Virginia	North Florida
20130125	H	7-0	Baylor	SMU
20130125	H	7-0	TCU	Texas Arlington
20130125	N	4-1	Texas	South Carolina
20130125	N	5-2	Montana State	Seattle
20130125	N	4-1	Michigan	Santa Clara
20130125	H	7-0	UC Davis	Sonoma State
20130125	H	6-1	Southern Miss	Jacksonville State
20130125	A	7-0	Buffalo	Colgate
20130125	N	4-3	Fresno State	Georgia Tech
20130125	H	5-2	UNLV	Utah State
20130125	H	4-1	California	Boise State
20130125	H	6-1	Oregon	Eastern Washington
20130125	H	7-0	Oregon	USC Upstate
20130125	H	4-0	USC	San Diego State
20130125	H	6-1	Washington	Portland
20130125	A	4-0	Texas A&M	Stanford
20130125	N	4-2	Arkansas	Georgia State
20130125	H	4-1	Ole Miss	Columbia
20130125	A	4-0	Tennessee	Illinois
20130125	H	4-3	Georgia	Vanderbilt
20130125	N	4-3	UNC Greensboro	Marist
20130125	H	7-0	Prairie View A&M	Jacksonville (TX)
20130125	N	7-0	New Mexico State	Scottsdale (AZ)
20130125	N	4-3	San Diego	Texas Tech
20130125	H	6-1	East Carolina	Norfolk State
20130126	A	4-2	Tulsa	Illinois
20130126	H	5-1	Tulane	Xavier (LA)
20130126	N	4-0	Clemson	Brown
20130126	H	4-0	Duke	Northwestern
20130126	N	4-3	Florida State	Drake
20130126	N	4-3	Miami (FL)	Louisiana
20130126	H	6-1	Virginia	Arkansas
20130126	H	4-3	Wake Forest	Alabama
20130126	H	4-0	Wake Forest	Penn State
20130126	H	4-0	Oklahoma	Memphis
20130126	A	7-0	TCU	UTSA
20130126	N	5-2	Longwood	Norfolk State
20130126	H	7-0	Ohio State	ETSU
20130126	N	6-1	Penn State	New Mexico
20130126	N	5-2	UNC Wilmington	South Alabama
20130126	H	6-1	Charlotte	Tennessee Tech
20130126	N	4-1	Columbia	Louisville
20130126	A	6-1	Cornell	George Washington
20130126	N	4-3	Harvard	Notre Dame
20130126	N	6-1	Buffalo	Bryant
20130126	N	4-0	San Diego State	Georgia Tech
20130126	H	4-3	California	Michigan
20130126	H	5-2	Stanford	Texas Tech
20130126	H	4-0	UCLA	Cal Poly
20130126	H	4-0	USC	Fresno State
20130126	H	7-0	Utah	Montana
20130126	N	7-0	Texas A&M	San Diego
20130126	N	6-1	Auburn	Indiana
20130126	H	7-0	Florida	St. John's (NY)
20130126	H	4-0	Ole Miss	N.C. State
20130126	H	7-0	Mississippi State	LSU
20130126	N	4-1	Tennessee	North Carolina
20130126	H	5-1	Georgia	VCU
20130126	N	7-0	Vanderbilt	Minnesota
20130126	H	5-2	Lamar	Alcorn State
20130126	N	6-1	Nicholls State	Jacksonville State
20130126	A	4-3	Georgia Southern	Mercer
20130126	N	4-3	Georgia State	North Florida
20130126	N	4-0	BYU	South Florida
20130126	N	6-1	Gonzaga	Lewis-Clark (ID)
20130126	N	6-1	Gonzaga	Portland State
20130126	A	5-2	Pacific (CA)	UC Davis
20130126	H	7-0	Pepperdine	Denver
20130126	N	4-1	Santa Clara	Boise State
20130127	H	6-1	Tulane	New Orleans
20130127	N	4-0	Notre Dame	Memphis
20130127	H	8-1	Wake Forest	New Mexico
20130127	H	4-0	Oklahoma	Harvard
20130127	H	6-1	Portland State	Willamette
20130127	A	4-3	USC Upstate	Eastern Washington
20130127	H	7-0	Ohio State	Miami (FL)
20130127	H	4-0	Ohio State	Toledo
20130127	H	7-0	Rice	Lamar
20130127	H	7-0	Rice	UTRGV
20130127	H	7-0	Southern Miss	Jackson State
20130127	H	7-0	Southern Miss	Nicholls State
20130127	H	5-2	UNLV	Northern Arizona
20130127	N	4-3	Alabama	Penn State
20130127	N	4-1	Alabama	New Mexico
20130127	H	4-2	Florida	UNC Wilmington
20130127	N	4-3	LSU	Indiana
20130127	H	4-3	Mississippi State	Auburn
20130127	N	4-2	ETSU	Louisiana
20130127	N	6-1	Coastal Carolina	Mercer
20130127	H	4-3	Pacific (CA)	San Francisco
20130127	H	5-2	Pepperdine	Florida State
20130127	H	4-3	Portland	USC Upstate
20130127	H	7-0	East Carolina	Longwood
20130127	H	5-2	Winthrop	Tennessee Tech
20130128	H	6-1	UCLA	BYU
20130128	H	7-0	St. Mary's (CA)	Sonoma State
20130129	H	7-0	USC	Cal Poly
20130129	H	6-1	USC	UC Irvine
20130130	H	4-0	TCU	A&M-Corpus Christi
20130130	H	4-3	Arkansas	UAB
20130131	A	4-3	Elon	Campbell
20130131	H	6-0	Georgia	Clemson
20130201	N	5-2	Duquesne	Georgetown
20130201	H	4-3	Tulsa	Minnesota
20130201	H	6-1	Miami (FL)	Central Florida
20130201	H	4-2	Wake Forest	Louisville
20130201	H	5-2	Florida Gulf Coast	Troy
20130201	A	4-3	North Florida	William & Mary
20130201	A	4-3	Oklahoma	Indiana
20130201	H	4-3	Portland State	Seattle
20130201	H	4-3	Illinois	Duke
20130201	H	5-2	Michigan	Princeton
20130201	H	4-3	Nebraska	Illinois State
20130201	A	9-0	UC Davis	George Fox
20130201	H	6-1	Columbia	Fordham
20130201	H	4-3	Dartmouth	Old Dominion
20130201	N	4-0	Harvard	St. John's (NY)
20130201	N	5-2	Nevada	DePaul
20130201	H	5-2	UNLV	Southern Miss
20130201	H	7-0	Stanford	BYU
20130201	H	7-0	USC	Texas
20130201	H	5-2	Utah	Air Force
20130201	H	4-0	Washington	Santa Clara
20130201	H	6-0	Arkansas	Army
20130201	H	6-1	Arkansas	Army
20130201	N	5-2	Alabama	Cornell
20130201	N	4-1	Alabama	Harvard
20130201	H	6-1	Vanderbilt	Middle Tennessee
20130201	A	2-7	The Citadel	Coastal Georgia
20130201	H	5-2	UNC Greensboro	Coastal Carolina
20130201	H	7-0	Louisiana	New Orleans
20130201	N	4-0	New Mexico State	UC Riverside
20130201	H	4-3	UTRGV	Laredo (TX)
20130201	H	7-0	Portland	Montana State
20130201	H	6-0	Portland	Seattle
20130201	H	4-3	George Washington	East Carolina
20130202	H	4-0	Davidson	Presbyterian
20130202	H	5-0	Davidson	Wingate
20130202	H	5-2	VCU	North Florida
20130202	A	6-1	SMU	Florida Gulf Coast
20130202	H	7-0	Florida State	Florida Atlantic
20130202	H	7-0	Florida State	Mercer
20130202	H	7-0	Virginia Tech	Coastal Carolina
20130202	H	7-0	Stetson	Flagler
20130202	N	5-2	Idaho	Nevada
20130202	A	4-3	Montana State	Portland State
20130202	A	5-2	Campbell	Charlotte
20130202	H	5-2	USC Upstate	Gardner-Webb
20130202	H	7-0	Penn State	Lehigh
20130202	H	6-1	Penn State	Penn
20130202	H	6-1	Cal Poly	San Diego State
20130202	N	7-0	UC Davis	Seattle
20130202	N	4-0	Southern Miss	UC Riverside
20130202	H	6-1	Brown	Binghamton
20130202	H	7-0	Brown	Quinnipiac
20130202	H	2-5	Bethune Cookman	Coastal Georgia
20130202	H	6-1	UNLV	New Mexico State
20130202	H	7-0	New Mexico	CSU-Pueblo
20130202	H	7-0	New Mexico	WNM
20130202	H	5-2	California	Pacific (CA)
20130202	H	7-0	Oregon	DePaul
20130202	H	7-0	UCLA	Fresno State
20130202	A	6-1	Texas A&M	TCU
20130202	H	6-1	South Carolina	Georgia Tech
20130202	H	4-0	South Carolina	Wofford
20130202	A	4-0	Tennessee	Illinois
20130202	A	6-1	ETSU	Appalachian State
20130202	H	5-2	New Orleans	Nicholls State
20130202	H	7-0	Denver	Purdue
20130202	A	7-0	Louisiana	Lamar
20130202	H	6-1	BYU	Air Force
20130202	N	4-3	Santa Clara	Boise State
20130202	H	6-1	San Diego	UC Irvine
20130202	H	7-0	San Diego	UCSD
20130202	A	3-4	East Carolina	Navy
20130203	A	5-2	Duquesne	Toledo
20130203	H	5-2	Tulsa	Baylor
20130203	H	6-1	Central Florida	Rollins
20130203	A	4-0	Duke	Notre Dame
20130203	H	6-1	Miami (FL)	Rice
20130203	H	7-0	Notre Dame	IUPUI
20130203	N	6-1	Idaho	DePaul
20130203	H	5-2	Michigan	Wake Forest
20130203	H	5-2	Ohio State	Georgia
20130203	H	7-0	Cal Poly	UC Santa Cruz
20130203	H	5-2	UC Irvine	Fresno State
20130203	H	4-3	Florida Atlantic	Troy
20130203	A	4-3	Old Dominion	Harvard
20130203	N	4-2	Southern Miss	New Mexico State
20130203	A	4-3	UTSA	UTRGV
20130203	A	5-2	Cornell	St. John's (NY)
20130203	H	7-0	UNLV	UC Riverside
20130203	H	4-0	New Mexico	Northern Arizona
20130203	H	5-2	Oregon	Nevada
20130203	H	6-1	USC	Loyola Marymount
20130203	H	6-1	USC	San Francisco
20130203	H	5-2	Washington	Boise State
20130203	H	4-3	Arkansas	Minnesota
20130203	A	6-1	Auburn	UAB
20130203	H	7-0	Florida	Furman
20130203	H	5-2	LSU	South Florida
20130203	H	6-1	Vanderbilt	Tulane
20130203	H	5-2	Georgia State	Samford
20130203	H	6-1	Pepperdine	Texas
20130203	H	7-0	Portland	UC Davis
20130203	H	4-3	Appalachian State	Tennessee Tech
20130204	A	6-1	UC Davis	Portland State
20130205	H	4-2	Davidson	Gardner-Webb
20130205	A	5-2	TCU	Stanford
20130205	H	5-2	UCLA	San Diego
20130205	H	4-3	Wofford	UNC Asheville
20130205	A	6-1	Nicholls State	UTRGV
20130205	A	6-1	A&M-Corpus Christi	Prairie View A&M
20130206	H	5-2	Alabama	UAB
20130206	H	8-1	Incarnate Word	Gustavus Adolphus
20130207	A	6-1	Texas A&M	Rice
20130207	N	4-2	Mississippi State	Ole Miss
20130207	A	6-1	Santa Clara	Weber State
20130207	H	7-0	East Carolina	The Citadel
20130208	H	4-3	Central Florida	Florida Atlantic
20130208	H	4-3	South Florida	North Florida
20130208	H	4-1	Duke	Tennessee
20130208	H	4-3	Miami (FL)	Louisiana
20130208	H	4-3	N.C. State	Elon
20130208	A	5-2	Wake Forest	South Carolina
20130208	H	5-1	Oklahoma	Tulsa
20130208	H	4-3	Minnesota	Louisville
20130208	H	7-0	Charlotte	Mercer
20130208	A	5-2	Brown	Ball State
20130208	H	6-1	Dartmouth	Binghamton
20130208	H	6-1	Western Michigan	Aquinas (MI)
20130208	H	5-2	Western Michigan	Cleveland State
20130208	A	4-2	San Diego State	Fresno State
20130208	H	6-1	Oregon	Arkansas
20130208	H	7-0	UCLA	Stanford
20130208	H	7-0	USC	California
20130208	H	7-0	Washington	Eastern Washington
20130208	A	5-2	Georgia	Georgia Tech
20130208	A	4-3	Vanderbilt	Northwestern
20130208	H	9-0	Incarnate Word	OLLU (TX)
20130208	H	7-0	Denver	Air Force
20130208	H	4-3	Coastal Carolina	USC Upstate
20130208	H	1-6	Texas Arlington	Cameron
20130208	A	6-1	New Mexico State	St. Mary's (TX)
20130208	A	4-3	George Washington	Old Dominion
20130209	H	6-1	Duquesne	Bucknell
20130209	H	5-2	George Mason	Morgan State
20130209	A	6-1	Notre Dame	Michigan State
20130209	H	7-0	North Carolina	James Madison
20130209	H	0-4	North Carolina	Navy
20130209	H	6-1	Baylor	Purdue
20130209	H	7-0	Texas Tech	Lamar
20130209	H	6-1	Texas Tech	Wichita State
20130209	H	7-0	DePaul	UC Irvine
20130209	H	7-0	Xavier	Northern Kentucky
20130209	A	5-2	Eastern Washington	Seattle
20130209	A	4-2	Idaho	Gonzaga
20130209	A	7-0	Idaho	Whitworth
20130209	H	6-1	Portland State	George Fox
20130209	H	6-1	UNC Asheville	Appalachian State
20130209	H	4-3	Illinois	Kentucky
20130209	H	4-3	Indiana	Brown
20130209	H	7-0	Iowa	Butler
20130209	H	7-0	Iowa	Creighton
20130209	H	6-1	UC Santa Barbara	Loyola Marymount
20130209	H	7-0	UNC Wilmington	USC Upstate
20130209	A	5-2	Southern Miss	Troy
20130209	A	4-3	Harvard	Northwestern
20130209	A	4-3	Boise State	Minnesota
20130209	H	6-1	UCLA	California
20130209	H	6-1	USC	Stanford
20130209	H	7-0	Utah	Montana State
20130209	H	6-1	Utah	Utah State
20130209	N	6-1	Auburn	San Diego State
20130209	A	5-2	Florida	Florida State
20130209	H	4-3	UNC Greensboro	Campbell
20130209	H	4-3	Wofford	Mercer
20130209	A	7-0	Nicholls State	Kennesaw State
20130209	H	5-2	Georgia State	Georgia Southern
20130209	H	4-3	BYU	Santa Clara
20130209	A	7-0	Gonzaga	Whitworth
20130209	H	4-3	San Diego	Arizona
20130210	H	6-1	Duquesne	Niagara
20130210	A	7-0	George Mason	Mary Washington
20130210	H	4-1	Tulsa	TCU
20130210	A	5-2	Clemson	Wisconsin
20130210	H	5-2	Duke	Michigan
20130210	H	7-0	Duke	NCCU
20130210	A	5-2	Miami (FL)	South Florida
20130210	H	4-3	Virginia Tech	Penn State
20130210	H	6-1	Wake Forest	Elon
20130210	A	5-0	TCU	Oral Roberts
20130210	H	7-0	Portland State	Lewis & Clark (OR)
20130210	H	6-1	Nebraska	Creighton
20130210	H	4-3	Nebraska	VCU
20130210	H	5-2	Cal Poly	Loyola Marymount
20130210	H	8-1	UNC Wilmington	Winthrop
20130210	H	4-3	Charlotte	College of Charleston
20130210	H	6-1	Old Dominion	Temple
20130210	H	5-2	UTSA	Incarnate Word
20130210	H	6-1	UTSA	St. Edward's (TX)
20130210	H	7-0	Cornell	Buffalo
20130210	H	7-0	Dartmouth	Boston College
20130210	N	4-3	Harvard	Vanderbilt
20130210	H	4-3	Western Michigan	Illinois State
20130210	H	6-1	Air Force	Northern Colorado
20130210	H	5-2	Oregon	New Mexico
20130210	A	7-2	Colgate	Rochester (NY)
20130210	H	4-3	Texas A&M	Ohio State
20130210	N	4-3	Arkansas	New Mexico
20130210	A	6-1	Auburn	Fresno State
20130210	H	5-1	Mississippi State	South Alabama
20130210	H	5-0	Mississippi State	Tennessee Tech
20130210	H	4-3	South Carolina	N.C. State
20130210	A	4-3	Tennessee	Wake Forest
20130210	H	9-0	The Citadel	Benedict
20130210	H	5-2	Furman	Presbyterian
20130210	A	6-1	Georgia Southern	Kennesaw State
20130210	H	5-2	Georgia State	Nicholls State
20130210	A	4-3	Pacific (CA)	St. Mary's (CA)
20130210	H	6-1	San Francisco	Sacramento State
20130210	H	5-2	East Carolina	Richmond
20130211	H	4-3	North Florida	Louisiana
20130212	A	4-3	Louisiana	Central Florida
20130213	A	6-1	Gardner-Webb	Wofford
20130213	A	6-1	Ole Miss	Portland
20130214	H	4-3	Southern Miss	South Alabama
20130214	A	5-2	Nevada	A&M-Corpus Christi
20130214	A	5-2	San Diego State	Hawaii
20130214	H	4-3	LSU	Rice
20130215	H	5-0	VCU	Michigan State
20130215	A	1-6	Tulsa	Arkansas
20130215	H	4-3	Central Florida	Florida Gulf Coast
20130215	H	5-2	Clemson	Alabama
20130215	N	4-0	Duke	Oklahoma
20130215	A	7-0	N.C. State	William & Mary
20130215	A	4-0	Virginia	Washington
20130215	H	7-0	Virginia Tech	St. Bonaventure
20130215	A	7-0	Xavier	Duquesne
20130215	H	7-0	Weber State	Colorado Mesa
20130215	N	4-0	Ohio State	California
20130215	A	6-1	James Madison	Hofstra
20130215	H	4-3	UAB	Samford
20130215	N	4-2	Columbia	George Washington
20130215	H	4-1	Cornell	Brown
20130215	N	4-2	Harvard	Yale
20130215	H	7-0	Western Michigan	Valparaiso
20130215	H	5-2	Western Michigan	Youngstown State
20130215	H	7-0	Bethune Cookman	Warner
20130215	A	4-3	Nevada	UTSA
20130215	N	4-1	UCLA	Tennessee
20130215	N	4-0	USC	Texas A&M
20130215	N	4-0	Georgia	Ole Miss
20130215	H	4-0	Vanderbilt	Lipscomb
20130215	H	4-2	Vanderbilt	Memphis
20130215	H	4-0	ETSU	Georgia State
20130215	A	4-3	Denver	Utah
20130215	A	4-1	Georgia Southern	Winthrop
20130215	H	5-0	BYU	UNLV
20130215	A	4-3	Pacific (CA)	Hawaii
20130215	N	4-1	Pepperdine	Florida
20130215	H	6-1	Portland	Eastern Washington
20130215	H	5-2	San Francisco	UC Davis
20130215	H	4-3	Winthrop	USC Upstate
20130216	H	7-0	Davidson	Brevard
20130216	H	4-1	Davidson	Richmond
20130216	H	5-2	VCU	N.C. State
20130216	H	4-3	South Florida	Florida A&M
20130216	H	7-0	Georgia Tech	Mercer
20130216	H	6-1	Georgia Tech	North Florida
20130216	H	4-3	Notre Dame	Michigan
20130216	N	4-0	Virginia	Duke
20130216	N	7-0	Florida Gulf Coast	Connecticut
20130216	N	7-0	Kennesaw State	Alabama A&M
20130216	A	6-1	Kennesaw State	Alabama State
20130216	H	7-0	Baylor	Texas Arlington
20130216	H	7-0	Baylor	UTRGV
20130216	A	4-2	Oklahoma	Washington
20130216	H	4-3	DePaul	Toledo
20130216	A	7-0	Idaho	Utah State
20130216	A	7-0	Idaho	Weber State
20130216	A	7-0	Idaho	Weber State
20130216	H	6-1	Idaho State	Portland State
20130216	H	7-0	Montana	Southern Utah
20130216	H	5-2	Minnesota	Marquette
20130216	A	4-2	Nebraska	ETSU
20130216	N	4-3	Nebraska	Georgia State
20130216	N	4-0	Ohio State	Pepperdine
20130216	N	7-0	Elon	Washington & Lee
20130216	A	5-2	James Madison	NJIT
20130216	H	6-0	UNC Wilmington	Campbell
20130216	N	7-0	Florida Atlantic	Hampton
20130216	H	4-0	Old Dominion	Radford
20130216	N	4-3	Columbia	Princeton
20130216	H	4-2	Cornell	Harvard
20130216	A	4-3	Buffalo	Cleveland State
20130216	A	6-1	Bethune Cookman	Webber International
20130216	A	4-3	Air Force	UMKC
20130216	N	7-0	Nevada	Lamar
20130216	N	4-3	San Diego State	Pacific (CA)
20130216	A	4-3	New Mexico	Arizona
20130216	N	4-1	California	Florida
20130216	N	4-1	UCLA	Georgia
20130216	N	4-1	USC	Kentucky
20130216	H	4-3	Utah	UNLV
20130216	N	4-1	Ole Miss	Tennessee
20130216	N	4-0	Mississippi State	Texas A&M
20130216	H	5-1	BYU	Denver
20130216	A	4-3	Portland	Gonzaga
20130216	H	5-2	Santa Clara	Sacramento State
20130216	H	7-0	Santa Clara	Sonoma State
20130216	H	4-3	San Francisco	UC Santa Barbara
20130216	H	5-2	East Carolina	Appalachian State
20130216	N	4-3	George Washington	Dartmouth
20130217	A	5-2	Tulane	Southern Miss
20130217	H	7-0	Central Florida	Connecticut
20130217	H	4-0	Clemson	Louisville
20130217	N	4-1	Duke	Pepperdine
20130217	N	4-3	Virginia	Ohio State
20130217	H	5-2	Virginia Tech	Michigan State
20130217	H	5-2	Stetson	Florida A&M
20130217	N	4-3	Oklahoma	California
20130217	A	4-3	TCU	Rice
20130217	A	7-0	Montana State	Southern Utah
20130217	H	7-0	Weber State	Portland State
20130217	H	4-1	USC Upstate	Georgia Southern
20130217	H	4-2	William & Mary	Liberty
20130217	H	6-1	William & Mary	Norfolk State
20130217	H	1-6	Old Dominion	Navy
20130217	H	6-1	UAB	Kennesaw State
20130217	H	6-1	UTSA	Lamar
20130217	N	4-1	Brown	Dartmouth
20130217	H	4-0	Cornell	Columbia
20130217	N	4-3	Harvard	Princeton
20130217	N	4-3	USC	UCLA
20130217	H	4-1	Washington	Florida
20130217	H	7-0	Lehigh	Mount St. Mary's (MD)
20130217	H	6-1	Arkansas	Oral Roberts
20130217	H	5-2	Arkansas	UMKC
20130217	N	4-2	Ole Miss	Mississippi State
20130217	N	4-3	Tennessee	Texas A&M
20130217	H	6-1	UNC Greensboro	Richmond
20130217	A	6-0	New Orleans	Prairie View A&M
20130217	A	6-1	St. Mary's (CA)	UC Davis
20130218	N	4-2	Virginia	USC
20130218	H	6-1	Santa Clara	UC Santa Barbara
20130219	H	7-0	Louisiana	Alcorn State
20130219	H	6-1	Louisiana	Xavier (LA)
20130219	H	6-1	Gonzaga	Eastern Washington
20130220	H	7-0	Davidson	Belmont Abbey
20130220	H	6-1	Xavier	Butler
20130220	H	5-2	Gardner-Webb	Charlotte
20130220	A	7-0	Ball State	Indiana Tech
20130220	H	4-3	South Carolina	UNC Wilmington
20130221	A	6-1	Baylor	North Florida
20130221	H	6-1	Texas	A&M-Corpus Christi
20130221	H	7-0	Texas	Texas Arlington
20130222	A	5-2	Duquesne	St. Bonaventure
20130222	A	5-2	Clemson	Auburn
20130222	H	5-2	Butler	Dayton
20130222	H	7-0	Marquette	Valparaiso
20130222	H	4-3	Montana State	Utah State
20130222	H	4-3	UC Irvine	Loyola Marymount
20130222	H	6-1	Buffalo	Niagara
20130222	A	4-3	UCLA	USC
20130222	H	5-2	Washington	Oregon
20130222	H	7-0	Lehigh	Monmouth (NJ)
20130222	H	5-2	Texas A&M	Tulsa
20130222	A	7-0	South Carolina	William & Mary
20130222	A	6-2	Incarnate Word	Laredo (TX)
20130222	H	5-1	Alabama State	Alabama A&M
20130222	A	6-0	Prairie View A&M	Jackson State
20130222	H	5-2	San Diego	Boise State
20130223	A	3-4	George Mason	Navy
20130223	H	6-1	VCU	Penn State
20130223	H	7-0	SMU	Arkansas Ft. Smith
20130223	A	5-1	Tulane	Lamar
20130223	H	5-2	N.C. State	UNC Wilmington
20130223	H	4-3	Florida Gulf Coast	Oklahoma State
20130223	A	4-3	Baylor	Florida
20130223	A	4-3	Idaho	Portland
20130223	A	7-0	Idaho	Portland State
20130223	A	4-3	Sacramento State	UC Davis
20130223	H	4-1	Longwood	Morgan State
20130223	H	7-0	Ohio State	Notre Dame
20130223	N	7-0	Cal Poly	DePaul
20130223	H	4-3	Rice	Louisiana
20130223	A	5-2	UTSA	Lipscomb
20130223	H	6-1	Cleveland State	St. Bonaventure
20130223	H	6-1	Columbia	Binghamton
20130223	H	7-0	Ball State	Anderson (IN)
20130223	H	5-1	Buffalo	Duquesne
20130223	H	6-1	Air Force	Northern Arizona
20130223	H	4-3	Fresno State	Pacific (CA)
