date	winnerId	loserId	where	roundPos	team1	winner	team2	loser	score
20120829	398332	387446	N	    	Cal Poly	Marco Comuzzo       	San Francisco	Germain Bahri       	6-3, 6-2
20120829	448917	392669	N	    	San Francisco	Bernardo Saraiva    	Cal Poly	Jordan Bridge       	7-5, 6-1
20120907	449127	431867	N	   2	Valparaiso	Michael Savaglio    	UMSL	Tim McLarty         	6-0, 6-1
20120907	461419	411087	N	   2	Valparaiso	Lucas Waak          	UMSL	Tim Gorter          	8-6
20120907	451258	386873	N	   4	Army	Rashad Shelton      	Williams	Brian Astrachan     	7-6. 3-6, 10-7
20120907	411704	446315	N	   8	East Carolina	Blake Gregory       	Old Dominion	Alfredo Rodriguez   	7-6,2-6,6-3
20120907	460305	427765	N	   8	VCU	Jamie Vazquez Catoira	Old Dominion	Carlos Lopez Villa  	6-3, 5-7, 6-3
20120907	417066	451000	N	   8	UNC Wilmington	Zach Hublitz        	Charlotte	Nate Shanok         	6-3 7-6(2)
20120907	416471	435243	N	   8	Valparaiso	Eric Honert         	UMSL	Nils Mueggenburg    	7-6, 4-6, 14-12
20120907	386467	437890	N	  16	VCU	Alejandro Argente   	Old Dominion	Albert Ochagavia    	6-3, 6-2
20120907	440741	437139	N	  16	UNC Wilmington	Kaue Pereira        	East Carolina	Ross Nigro          	6-4 6-2
20120907	463913	430277	N	  16	UNC Wilmington	Sam Williams        	East Carolina	Mario Martinez      	6-0 6-4
20120907	398704	425643	N	  16	UNC Wilmington	Chris Cooprider     	Arkansas	Christian Lee       	6-2 6-0
20120907	444761	396188	N	  16	UNC Wilmington	Michael Reilly      	Old Dominion	Can Cetinel         	6-1 7-6(4)
20120907	434051	392552	N	  16	UNC Wilmington	Pedrol Mol          	East Carolina	Damien Brenard      	6-2 6-3
20120907	430494	410210	N	  16	Charlotte	Jordi Massalle Ferrer	Old Dominion	Darragh Glavin      	7-5, 6-2
20120907	463811	461273	N	  16	Charlotte	Jack Williams       	VCU	Michael Voscek      	6-4, 6-4
20120907	421603	457068	N	  16	Charlotte	Kamil Khalil        	Old Dominion	Dante Terenzio      	6-4, 6-0
20120907	442151	435500	N	  16	Old Dominion	Zvonimir Podvinski  	Arkansas	Santiago Munoz      	6-2, 6-3
20120907	427765	453604	N	  16	Old Dominion	Carlos Lopez Villa  	East Carolina	Nicolas Soriano     	6-4,4-6,6-4
20120907	387009	445713	N	  16	Tennessee Tech	Alejandro Augusto   	Austin Peay	Dimitar Ristovski   	6-2, 6-3
20120907	446157	464577	N	  16	Arkansas	Austin Robles       	East Carolina	Patriek Wolterbeek  	7-5, 7-6 (3)
20120907	390570	428786	N	  32	Virginia Tech	Andreas Bjerrehus   	Clemson	Yannick Maden       	6-1 4-6 7-5
20120907	410600	463395	N	  32	Virginia Tech	Aaron Gomez         	Clemson	Ayrton Wibowo       	6-7 6-2 6-1
20120907	432574	435152	N	  32	Kennesaw State	Tobi Menhofer       	Liberty	Sergio Mourelo      	6-2, 6-0
20120907	387009	390753	N	  32	Tennessee Tech	Alejandro Augusto   	USC Upstate	Gonzalo Blanco      	7-5, 6-2
20120907	463598	387009	N	  32	Ole Miss	Zach Wilder         	Tennessee Tech	Alejandro Augusto   	6-3, 7-6 (4)
20120907	463598	458554	N	  32	Ole Miss	Zach Wilder         	North Florida	Beauregard Treyz    	6-4, 6-1
20120907	445214	452759	N	  32	ETSU	Rogerio Ribeiro     	Chattanooga	Chris Smith         	6-1, 6-2
20120907	428786	453654	N	  64	Clemson	Yannick Maden       	North Florida	Daniel Sotomarino   	6-2, 6-1
20120907	463395	451039	N	  64	Clemson	Ayrton Wibowo       	Georgia Tech	Anish Sharma        	6-4, 6-0
20120907	450458	438283	N	  64	Georgia Tech	Eduardo Segura      	Virginia Tech	Lucas Oliveira      	6-4, 5-7, 7-6(4)
20120907	443865	457248	N	  64	Georgia Tech	Nathan Rakitt       	Kennesaw State	Louis Theodor       	6-4, 6-2
20120907	453940	419373	N	  64	Georgia Tech	Juan Spir           	Florida	Luke Johnson        	7-6(3), 6-2
20120907	417320	393067	N	  64	Georgia Tech	Vikram Hundal       	Florida Gulf Coast	Collin Brown        	6-1, 6-1
20120907	432394	387916	N	  64	Georgia Tech	Juan Melian         	Florida Gulf Coast	Tianyu Bao          	6-3, 6-3
20120907	410600	438316	N	  64	Virginia Tech	Aaron Gomez         	Georgia	Will Oliver         	5-7, 6-3, 7-6(1)
20120907	423033	448354	N	  64	Virginia Tech	Hunter Koontz       	Liberty	Egon Samaai         	6-4, 6-1
20120907	423871	389151	N	  64	Virginia Tech	Trpimir Kujundzic   	Florida Gulf Coast	Michael Beiler      	6-1, 7-6(5)
20120907	390570	392414	N	  64	Virginia Tech	Andreas Bjerrehus   	Georgia	Garrett Brasseaux   	6-4, 6-2
20120907	398510	457987	N	  64	Virginia Tech	Amerigo Contini     	Kennesaw State	Alex Toliver        	6-3 6-1
20120907	461025	438025	N	  64	Florida Gulf Coast	Jordi Vives         	Vanderbilt	Jeff Offerdahl      	6-4, 6-2
20120907	458806	419398	N	  64	Florida Gulf Coast	Dean Tsamas         	Kennesaw State	Matthew Johnson     	6-0, 6-2
20120907	432574	399357	N	  64	Kennesaw State	Tobi Menhofer       	North Florida	Bernardo Craveiro   	6-2, 6-3
20120907	450456	428382	N	  64	Liberty	Dillon Segur        	Florida Gulf Coast	Lance Lvovsky       	7-6(4), 2-6, 7-6(3)
20120907	435152	448185	N	  64	Liberty	Sergio Mourelo      	Lipscomb	David Salazar       	walkover
20120907	459133	432421	N	  64	Liberty	Siim Tuus           	Furman	Andrew Mellow       	6-4, 4-6, 6-2
20120907	436527	438598	N	  64	North Florida	Norbert Nemcsek     	ETSU	Roger Ordeig        	7-6 (7-5), 6-1
20120907	435950	395658	N	  64	North Florida	Leonardo Nahar      	Furman	Richard Casagrande  	6-3, 2-6, 6-1
20120907	398989	463674	N	  64	North Florida	Fernando Costa      	Mississippi State	Ethan Wilkinson     	(7-2), 6-2
20120907	389181	440596	N	  64	North Florida	Julian Belair       	Kennesaw State	Alexander Pena      	6-4, 6-3
20120907	410043	404332	N	  64	Tennessee Tech	Ezequiel Gils       	Georgia Tech	Colin Edwards       	4-6, 6-3, 6-4
20120907	387009	439136	N	  64	Tennessee Tech	Alejandro Augusto   	ETSU	Ricardo Pabon       	6-7 (5), 6-3, 6-2
20120907	402395	440671	N	  64	Florida	Florent Diep        	Kentucky	Beck Pennington     	6-3, 7-6(9)
20120907	385079	419433	N	  64	Florida	Michael Alford      	Vanderbilt	Rhys Johnson        	4-6, 6-3, 6-4
20120907	459863	384043	N	  64	Florida	Bob Van Overbeek    	Tennessee Tech	Syrym Abdukhalikov  	6-2, 6-4
20120907	462287	403462	N	  64	Florida	Gordon Watson       	Georgia Southern	Andrew Dromsky      	6-2, 6-3
20120907	441675	432912	N	  64	Georgia	Hernus Pieters      	Clemson	Gerardo Meza        	7-6(4), 6-4
20120907	439992	445963	N	  64	Georgia	Nathan Pasha        	Kentucky	Grant Roberts       	6-3, 6-1
20120907	452701	388331	N	  64	Georgia	Austin Smith        	Chattanooga	Manuel Barroetavena 	6-3, 7-6
20120907	437700	386124	N	  64	Georgia	Marco Nunez         	Clemson	Austin Ansari       	6-4, 6-3
20120907	420921	411868	N	  64	Georgia	Casey Kay           	Chattanooga	Pavels Grigorievs   	7-5, 6-1
20120907	461492	445020	N	  64	Georgia	Ben Wagland         	Vanderbilt	Michael Retta       	7-5, 6-2
20120907	407336	386207	N	  64	Ole Miss	Adrian Forberg Skogeng	Virginia Tech	Mauricio Antun      	1-6, 7-5, 1-1, ret.
20120907	420286	415827	N	  64	Ole Miss	William Kallberg    	Kentucky	Ryuji Hirooka       	6-4, 6-3
20120907	428340	428785	N	  64	Ole Miss	Jonas Lutjen        	Clemson	Dominique Maden     	7-6, 6-3
